type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,422594.8458,4855174.6617,-69.9629675403832,43.8455986954764,-9.842,9.067,3.39,11.44,4.98
OF,1,422595.134800168,4855174.75856235,-69.9629639595744,43.845599597771,-9.841,9.067,3.39,11.44,4.98
OF,2,422595.423800337,4855174.85542469,-69.9629603787655,43.8456005000655,-9.840,9.067,3.39,11.44,4.98
OF,3,422595.712800505,4855174.95228704,-69.9629567979566,43.8456014023599,-9.839,9.067,3.40,11.44,4.98
OF,4,422596.001800673,4855175.04914939,-69.9629532171475,43.8456023046541,-9.838,9.067,3.40,11.44,4.98
OF,5,422596.290800841,4855175.14601174,-69.9629496363383,43.8456032069482,-9.835,9.067,3.40,11.44,4.98
OF,6,422596.57980101,4855175.24287408,-69.962946055529,43.8456041092423,-9.833,9.067,3.40,11.44,4.98
OF,7,422596.868801178,4855175.33973643,-69.9629424747196,43.8456050115362,-9.830,9.067,3.40,11.45,4.98
OF,8,422597.157801346,4855175.43659878,-69.9629388939101,43.84560591383,-9.828,9.067,3.40,11.45,4.98
OF,9,422597.446801515,4855175.53346113,-69.9629353131005,43.8456068161237,-9.825,9.067,3.40,11.45,4.98
OF,10,422597.735801683,4855175.63032348,-69.9629317322907,43.8456077184173,-9.823,9.067,3.40,11.45,4.98
OF,11,422598.024801851,4855175.72718582,-69.9629281514809,43.8456086207108,-9.821,9.067,3.40,11.45,4.98
OF,12,422598.313802019,4855175.82404817,-69.9629245706709,43.8456095230041,-9.818,9.067,3.40,11.45,4.98
OF,13,422598.602802188,4855175.92091052,-69.9629209898608,43.8456104252974,-9.816,9.067,3.40,11.45,4.98
OF,14,422598.891802356,4855176.01777286,-69.9629174090507,43.8456113275905,-9.813,9.067,3.40,11.45,4.98
OF,15,422599.180802524,4855176.11463521,-69.9629138282404,43.8456122298835,-9.811,9.067,3.40,11.45,4.98
OF,16,422599.469802693,4855176.21149756,-69.96291024743,43.8456131321765,-9.808,9.067,3.40,11.45,4.98
OF,17,422599.758802861,4855176.30835991,-69.9629066666195,43.8456140344693,-9.806,9.067,3.40,11.45,4.98
OF,18,422600.047803029,4855176.40522225,-69.9629030858089,43.845614936762,-9.803,9.067,3.40,11.45,4.98
