type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,423075.7921,4850978.7055,-69.9563817499143,43.8078747454587,-8.241,8.906,2.81,10.87,2.70
OF,1,423075.834408949,4850979.0073499,-69.9563812673305,43.8078774672813,-8.232,8.906,2.81,10.87,2.70
OF,2,423075.876717898,4850979.30919981,-69.9563807847467,43.8078801891038,-8.224,8.906,2.81,10.87,2.70
OF,3,423075.919026847,4850979.61104971,-69.9563803021629,43.8078829109264,-8.215,8.906,2.81,10.87,2.70
OF,4,423075.961335797,4850979.91289962,-69.956379819579,43.8078856327489,-8.207,8.906,2.81,10.87,2.70
OF,5,423076.003644746,4850980.21474952,-69.9563793369951,43.8078883545715,-8.198,8.906,2.81,10.88,2.70
OF,6,423076.045953695,4850980.51659942,-69.9563788544111,43.807891076394,-8.190,8.906,2.81,10.88,2.70
OF,7,423076.088262644,4850980.81844933,-69.9563783718271,43.8078937982165,-8.182,8.906,2.81,10.88,2.70
OF,8,423076.130571593,4850981.12029923,-69.956377889243,43.807896520039,-8.173,8.906,2.81,10.88,2.70
OF,9,423076.172880542,4850981.42214913,-69.9563774066589,43.8078992418616,-8.165,8.906,2.81,10.88,2.70
OF,10,423076.215189491,4850981.72399904,-69.9563769240748,43.8079019636841,-8.156,8.906,2.82,10.88,2.70
OF,11,423076.25749844,4850982.02584894,-69.9563764414906,43.8079046855066,-8.148,8.906,2.82,10.88,2.70
OF,12,423076.29980739,4850982.32769885,-69.9563759589064,43.8079074073291,-8.139,8.906,2.82,10.88,2.70
OF,13,423076.342116339,4850982.62954875,-69.9563754763222,43.8079101291516,-8.132,8.906,2.82,10.88,2.70
OF,14,423076.384425288,4850982.93139865,-69.9563749937379,43.8079128509741,-8.125,8.906,2.82,10.88,2.70
OF,15,423076.426734237,4850983.23324856,-69.9563745111535,43.8079155727967,-8.119,8.906,2.82,10.88,2.70
OF,16,423076.469043186,4850983.53509846,-69.9563740285691,43.8079182946192,-8.113,8.906,2.82,10.88,2.70
OF,17,423076.511352135,4850983.83694837,-69.9563735459847,43.8079210164417,-8.107,8.906,2.82,10.88,2.70
