type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,426182.7858,4852308.8626,-69.9179416008006,43.8201663855055,-16.187,8.920,2.40,10.60,2.30
OF,1,426182.502493175,4852308.75016933,-69.91794510786,43.8201653450379,-16.169,8.920,2.40,10.60,2.30
OF,2,426182.21918635,4852308.63773867,-69.9179486149193,43.8201643045701,-16.152,8.920,2.40,10.60,2.30
OF,3,426181.935879526,4852308.525308,-69.9179521219785,43.8201632641023,-16.134,8.920,2.40,10.60,2.30
OF,4,426181.652572701,4852308.41287734,-69.9179556290376,43.8201622236344,-16.117,8.920,2.40,10.60,2.30
OF,5,426181.369265876,4852308.30044667,-69.9179591360965,43.8201611831663,-16.099,8.920,2.40,10.60,2.30
OF,6,426181.085959051,4852308.188016,-69.9179626431553,43.8201601426981,-16.082,8.920,2.40,10.60,2.30
OF,7,426180.802652226,4852308.07558534,-69.917966150214,43.8201591022299,-16.068,8.920,2.40,10.60,2.30
OF,8,426180.519345401,4852307.96315467,-69.9179696572726,43.8201580617615,-16.055,8.920,2.40,10.60,2.30
OF,9,426180.236038577,4852307.85072401,-69.917973164331,43.820157021293,-16.041,8.920,2.40,10.60,2.30
OF,10,426179.952731752,4852307.73829334,-69.9179766713893,43.8201559808244,-16.028,8.920,2.40,10.60,2.30
OF,11,426179.669424927,4852307.62586267,-69.9179801784475,43.8201549403558,-16.015,8.920,2.40,10.60,2.30
OF,12,426179.386118102,4852307.51343201,-69.9179836855056,43.820153899887,-16.001,8.920,2.41,10.60,2.30
OF,13,426179.102811277,4852307.40100134,-69.9179871925635,43.8201528594181,-15.988,8.920,2.41,10.60,2.30
OF,14,426178.819504452,4852307.28857068,-69.9179906996214,43.820151818949,-15.974,8.920,2.41,10.60,2.30
OF,15,426178.536197628,4852307.17614001,-69.9179942066791,43.8201507784799,-15.961,8.920,2.41,10.61,2.30
OF,16,426178.252890803,4852307.06370934,-69.9179977137366,43.8201497380107,-15.947,8.920,2.41,10.61,2.30
OF,17,426177.969583978,4852306.95127868,-69.9180012207941,43.8201486975414,-15.934,8.920,2.41,10.61,2.30
OF,18,426177.686277153,4852306.83884801,-69.9180047278514,43.8201476570719,-15.920,8.920,2.41,10.61,2.30
OF,19,426177.402970328,4852306.72641735,-69.9180082349086,43.8201466166024,-15.907,8.920,2.41,10.61,2.30
OF,20,426177.119663503,4852306.61398668,-69.9180117419657,43.8201455761327,-15.893,8.920,2.41,10.61,2.30
OF,21,426176.836356679,4852306.50155602,-69.9180152490227,43.820144535663,-15.880,8.920,2.41,10.61,2.30
OF,22,426176.553049854,4852306.38912535,-69.9180187560795,43.8201434951931,-15.866,8.920,2.41,10.61,2.30
OF,23,426176.269743029,4852306.27669468,-69.9180222631362,43.8201424547231,-15.853,8.920,2.41,10.61,2.30
OF,24,426175.986436204,4852306.16426402,-69.9180257701928,43.8201414142531,-15.840,8.920,2.41,10.61,2.30
OF,25,426175.703129379,4852306.05183335,-69.9180292772493,43.8201403737829,-15.826,8.920,2.41,10.61,2.30
OF,26,426175.419822555,4852305.93940269,-69.9180327843056,43.8201393333126,-15.813,8.920,2.41,10.61,2.30
OF,27,426175.13651573,4852305.82697202,-69.9180362913619,43.8201382928422,-15.799,8.920,2.42,10.61,2.30
OF,28,426174.853208905,4852305.71454135,-69.918039798418,43.8201372523717,-15.786,8.920,2.42,10.61,2.30
OF,29,426174.56990208,4852305.60211069,-69.9180433054739,43.8201362119011,-15.772,8.920,2.42,10.61,2.30
OF,30,426174.286595255,4852305.48968002,-69.9180468125298,43.8201351714303,-15.759,8.920,2.42,10.61,2.31
OF,31,426174.00328843,4852305.37724936,-69.9180503195855,43.8201341309595,-15.745,8.920,2.42,10.61,2.31
OF,32,426173.719981606,4852305.26481869,-69.9180538266411,43.8201330904886,-15.732,8.920,2.42,10.61,2.31
OF,33,426173.436674781,4852305.15238802,-69.9180573336966,43.8201320500175,-15.718,8.920,2.42,10.61,2.31
OF,34,426173.153367956,4852305.03995736,-69.918060840752,43.8201310095464,-15.705,8.920,2.42,10.61,2.31
OF,35,426172.870061131,4852304.92752669,-69.9180643478072,43.8201299690752,-15.691,8.920,2.42,10.61,2.31
OF,36,426172.586754306,4852304.81509603,-69.9180678548623,43.8201289286038,-15.678,8.920,2.42,10.61,2.31
OF,37,426172.303447481,4852304.70266536,-69.9180713619173,43.8201278881323,-15.665,8.920,2.42,10.61,2.31
OF,38,426172.020140657,4852304.5902347,-69.9180748689722,43.8201268476607,-15.651,8.920,2.42,10.62,2.31
OF,39,426171.736833832,4852304.47780403,-69.9180783760269,43.8201258071891,-15.638,8.920,2.42,10.62,2.31
OF,40,426171.453527007,4852304.36537336,-69.9180818830815,43.8201247667173,-15.624,8.920,2.42,10.62,2.31
OF,41,426171.170220182,4852304.2529427,-69.918085390136,43.8201237262454,-15.611,8.920,2.42,10.62,2.31
OF,42,426170.886913357,4852304.14051203,-69.9180888971904,43.8201226857734,-15.597,8.920,2.42,10.62,2.31
OF,43,426170.603606532,4852304.02808136,-69.9180924042446,43.8201216453013,-15.584,8.920,2.43,10.62,2.31
OF,44,426170.320299708,4852303.9156507,-69.9180959112988,43.820120604829,-15.570,8.920,2.43,10.62,2.31
OF,45,426170.036992883,4852303.80322003,-69.9180994183528,43.8201195643567,-15.557,8.920,2.43,10.62,2.31
OF,46,426169.753686058,4852303.69078937,-69.9181029254066,43.8201185238843,-15.543,8.920,2.43,10.62,2.31
OF,47,426169.470379233,4852303.5783587,-69.9181064324604,43.8201174834118,-15.530,8.920,2.43,10.62,2.31
OF,48,426169.187072408,4852303.46592804,-69.918109939514,43.8201164429391,-15.516,8.920,2.43,10.62,2.31
OF,49,426168.903765583,4852303.35349737,-69.9181134465675,43.8201154024664,-15.503,8.920,2.43,10.62,2.31
OF,50,426168.620458759,4852303.2410667,-69.9181169536209,43.8201143619935,-15.490,8.920,2.43,10.62,2.31
OF,51,426168.337151934,4852303.12863604,-69.9181204606742,43.8201133215206,-15.476,8.920,2.43,10.62,2.31
OF,52,426168.053845109,4852303.01620537,-69.9181239677273,43.8201122810475,-15.463,8.920,2.43,10.62,2.31
OF,53,426167.770538284,4852302.90377471,-69.9181274747803,43.8201112405743,-15.449,8.920,2.43,10.62,2.31
OF,54,426167.487231459,4852302.79134404,-69.9181309818332,43.820110200101,-15.436,8.920,2.43,10.62,2.31
OF,55,426167.203924634,4852302.67891337,-69.918134488886,43.8201091596276,-15.422,8.920,2.43,10.62,2.31
OF,56,426166.92061781,4852302.56648271,-69.9181379959387,43.8201081191542,-15.409,8.920,2.43,10.62,2.31
OF,57,426166.637310985,4852302.45405204,-69.9181415029912,43.8201070786805,-15.395,8.920,2.43,10.62,2.31
