type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,427922.9338,4848688.8355,-69.89581776025,43.7877480557373,-10.078,8.855,1.44,9.86,1.54
OF,1,427923.221048699,4848688.73356082,-69.8958141768717,43.7877471659861,-10.070,8.855,1.44,9.87,1.54
OF,2,427923.508297398,4848688.63162164,-69.8958105934935,43.7877462762347,-10.061,8.855,1.44,9.87,1.54
OF,3,427923.795546098,4848688.52968246,-69.8958070101153,43.7877453864833,-10.053,8.855,1.45,9.87,1.54
OF,4,427924.082794797,4848688.42774328,-69.8958034267373,43.7877444967317,-10.044,8.855,1.45,9.87,1.54
OF,5,427924.370043496,4848688.3258041,-69.8957998433594,43.7877436069801,-10.035,8.855,1.45,9.87,1.54
OF,6,427924.657292195,4848688.22386492,-69.8957962599816,43.7877427172283,-10.027,8.855,1.45,9.87,1.55
OF,7,427924.944540894,4848688.12192574,-69.8957926766038,43.7877418274764,-10.018,8.855,1.45,9.87,1.55
OF,8,427925.231789593,4848688.01998656,-69.8957890932262,43.7877409377244,-10.009,8.855,1.45,9.87,1.55
OF,9,427925.519038293,4848687.91804738,-69.8957855098487,43.7877400479723,-10.001,8.855,1.45,9.87,1.55
OF,10,427925.806286992,4848687.8161082,-69.8957819264713,43.78773915822,-9.993,8.855,1.45,9.87,1.55
OF,11,427926.093535691,4848687.71416902,-69.8957783430941,43.7877382684677,-9.984,8.855,1.45,9.87,1.55
OF,12,427926.38078439,4848687.61222984,-69.8957747597169,43.7877373787152,-9.975,8.855,1.45,9.87,1.55
OF,13,427926.668033089,4848687.51029066,-69.8957711763398,43.7877364889626,-9.967,8.855,1.46,9.87,1.55
OF,14,427926.955281788,4848687.40835148,-69.8957675929628,43.7877355992099,-9.958,8.855,1.46,9.87,1.55
OF,15,427927.242530488,4848687.3064123,-69.8957640095859,43.7877347094571,-9.949,8.855,1.46,9.88,1.55
OF,16,427927.529779187,4848687.20447312,-69.8957604262092,43.7877338197042,-9.941,8.855,1.46,9.88,1.55
OF,17,427927.817027886,4848687.10253394,-69.8957568428325,43.7877329299512,-9.932,8.855,1.46,9.88,1.55
OF,18,427928.104276585,4848687.00059476,-69.8957532594559,43.787732040198,-9.923,8.855,1.46,9.88,1.55
OF,19,427928.391525284,4848686.89865558,-69.8957496760795,43.7877311504448,-9.915,8.855,1.46,9.88,1.55
OF,20,427928.678773983,4848686.7967164,-69.8957460927031,43.7877302606914,-9.906,8.855,1.46,9.88,1.55
OF,21,427928.966022683,4848686.69477722,-69.8957425093269,43.7877293709379,-9.897,8.855,1.46,9.88,1.55
OF,22,427929.253271382,4848686.59283804,-69.8957389259507,43.7877284811843,-9.889,8.855,1.46,9.88,1.55
OF,23,427929.540520081,4848686.49089886,-69.8957353425747,43.7877275914306,-9.880,8.855,1.47,9.88,1.55
OF,24,427929.82776878,4848686.38895968,-69.8957317591988,43.7877267016768,-9.872,8.855,1.47,9.88,1.55
OF,25,427930.115017479,4848686.2870205,-69.8957281758229,43.7877258119228,-9.863,8.855,1.47,9.88,1.55
OF,26,427930.402266179,4848686.18508132,-69.8957245924472,43.7877249221688,-9.854,8.855,1.47,9.88,1.55
OF,27,427930.689514878,4848686.08314214,-69.8957210090716,43.7877240324146,-9.845,8.855,1.47,9.88,1.55
OF,28,427930.976763577,4848685.98120296,-69.8957174256961,43.7877231426603,-9.837,8.855,1.47,9.88,1.55
OF,29,427931.264012276,4848685.87926378,-69.8957138423207,43.7877222529059,-9.828,8.855,1.47,9.89,1.55
OF,30,427931.551260975,4848685.77732459,-69.8957102589454,43.7877213631514,-9.820,8.855,1.47,9.89,1.55
OF,31,427931.838509674,4848685.67538541,-69.8957066755702,43.7877204733968,-9.811,8.855,1.47,9.89,1.55
OF,32,427932.125758374,4848685.57344623,-69.8957030921951,43.7877195836421,-9.802,8.855,1.48,9.89,1.56
OF,33,427932.413007073,4848685.47150705,-69.8956995088201,43.7877186938873,-9.794,8.855,1.48,9.89,1.56
OF,34,427932.700255772,4848685.36956787,-69.8956959254452,43.7877178041323,-9.785,8.855,1.48,9.89,1.56
OF,35,427932.987504471,4848685.26762869,-69.8956923420704,43.7877169143772,-9.776,8.855,1.48,9.89,1.56
OF,36,427933.27475317,4848685.16568951,-69.8956887586958,43.787716024622,-9.768,8.855,1.48,9.89,1.56
OF,37,427933.562001869,4848685.06375033,-69.8956851753212,43.7877151348667,-9.759,8.855,1.48,9.89,1.56
OF,38,427933.849250569,4848684.96181115,-69.8956815919467,43.7877142451113,-9.750,8.855,1.48,9.89,1.56
OF,39,427934.136499268,4848684.85987197,-69.8956780085724,43.7877133553558,-9.742,8.855,1.48,9.89,1.56
OF,40,427934.423747967,4848684.75793279,-69.8956744251981,43.7877124656002,-9.733,8.855,1.48,9.89,1.56
OF,41,427934.710996666,4848684.65599361,-69.895670841824,43.7877115758444,-9.724,8.855,1.48,9.89,1.56
OF,42,427934.998245365,4848684.55405443,-69.8956672584499,43.7877106860885,-9.716,8.855,1.49,9.89,1.56
OF,43,427935.285494065,4848684.45211525,-69.895663675076,43.7877097963325,-9.707,8.855,1.49,9.90,1.56
OF,44,427935.572742764,4848684.35017607,-69.8956600917021,43.7877089065764,-9.699,8.855,1.49,9.90,1.56
OF,45,427935.859991463,4848684.24823689,-69.8956565083284,43.7877080168202,-9.690,8.855,1.49,9.90,1.56
OF,46,427936.147240162,4848684.14629771,-69.8956529249548,43.7877071270639,-9.681,8.855,1.49,9.90,1.56
OF,47,427936.434488861,4848684.04435853,-69.8956493415812,43.7877062373075,-9.673,8.855,1.49,9.90,1.56
OF,48,427936.72173756,4848683.94241935,-69.8956457582078,43.7877053475509,-9.664,8.855,1.49,9.90,1.56
