X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
 -69.8884856892,   43.7883962584, -48.1426, -2786.00,-51.7458799131899,9.40376439091544,8.80721517298751,14.4518157240024,109.747774676267,90
 -69.8884875959,   43.7884015687, -48.1603, -2784.00,-51.6622899870144,9.40078454962037,8.80721741854157,14.4525020837739,109.747774676267,90
 -69.8884895026,   43.7884068788, -48.1779, -2782.00,-51.5787029962897,9.39780474387813,8.80721966401756,14.4531884134865,109.747774676267,90
 -69.8884914093,   43.7884121888, -48.1955, -2780.00,-51.4951174729665,9.39482495588638,8.80722190945452,14.4538747281712,109.747774676267,90
 -69.8884933160,   43.7884174992, -48.2132, -2778.00,-51.4115260792853,9.39184509683957,8.8072241550476,14.4545611029718,109.747774676267,90
 -69.8884952189,   43.7884228092, -48.2308, -2776.00,-51.3279518254823,9.3888693671623,8.80722640013978,14.455247640324,109.747774676267,90
 -69.8884971256,   43.7884281192, -48.2485, -2774.00,-51.2443663023055,9.38588957918699,8.80722864557674,14.4559339550084,109.747774676267,90
 -69.8884990323,   43.7884334295, -48.2661, -2772.00,-51.16077637613,9.38290973789193,8.8072308911308,14.4566203147799,109.747774676267,90
 -69.8885009390,   43.7884387396, -48.2838, -2770.00,-51.0771893854053,9.37992993214969,8.80723313660679,14.4573066444926,109.747774676267,90
 -69.8885028457,   43.7884440496, -48.2277, -2768.00,-50.9936038620821,9.37695014415794,8.80723538204376,14.4579929591773,109.747774676267,90
 -69.8885047486,   43.7884493599, -48.0932, -2766.00,-50.910025205469,9.37397436119253,8.80723762725302,14.4586795416172,109.747774676267,90
 -69.8885066553,   43.7884546700, -47.9586, -2764.00,-50.8264382145979,9.37099455543386,8.80723987272901,14.4593658713301,109.747774676267,90
 -69.8885085620,   43.7884599800, -47.8241, -2762.00,-50.7428526914211,9.36801476745855,8.80724211816598,14.4600521860145,109.747774676267,90
 -69.8885104687,   43.7884652901, -47.6895, -2760.00,-50.65926570055,9.36503496169987,8.80724436364197,14.4607385157274,109.747774676267,90
 -69.8885123754,   43.7884706004, -47.5549, -2758.00,-50.5756757745209,9.36205512042124,8.80724660919602,14.4614248754987,109.747774676267,90
 -69.8885142821,   43.7884759104, -47.4204, -2756.00,-50.4920902511977,9.35907533242949,8.80724885463299,14.4621111901834,109.747774676267,90
 -69.8885161850,   43.7884812205, -47.2858, -2754.00,-50.4085145297847,9.35609958499921,8.80725109976419,14.4627977425657,109.747774676267,90
 -69.8885180917,   43.7884865308, -47.1512, -2752.00,-50.3249246037135,9.35311974370541,8.80725334531824,14.4634841023362,109.747774676267,90
 -69.8885199984,   43.7884918408, -47.0167, -2750.00,-50.2413390805367,9.3501399557301,8.80725559075521,14.4641704170206,109.747774676267,90
 -69.8885219051,   43.7884971509, -46.8821, -2748.00,-50.1577520896656,9.34716014997142,8.8072578362312,14.4648567467335,109.747774676267,90
 -69.8885238118,   43.7885024612, -46.7476, -2746.00,-50.0741621636365,9.3441803086928,8.80726008178525,14.4655431065048,109.747774676267,90
 -69.8885257147,   43.7885077712, -46.6130, -2744.00,-49.9905879097714,9.34120457902945,8.80726232687743,14.4662296438589,109.747774676267,90
 -69.8885276214,   43.7885130813, -46.4784, -2742.00,-49.9070009189003,9.33822477327077,8.80726457235342,14.4669159735718,109.747774676267,90
 -69.8885295281,   43.7885183916, -46.3439, -2740.00,-49.8234109928712,9.33524493199214,8.80726681790747,14.4676023333431,109.747774676267,90
 -69.8885314348,   43.7885237016, -46.2093, -2738.00,-49.7398254696523,9.33226514400166,8.80726906334444,14.4682886480267,109.747774676267,90
 -69.8885333415,   43.7885290117, -46.0748, -2736.00,-49.6562384788234,9.32928533825815,8.80727130882043,14.4689749777404,109.747774676267,90
