X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-69.9566930200,43.8061191600,-15.5287947015,-1140.00,-15.5287947014417,1.86772820146625,8.90263479912783,2.97834627327265,79.9458637459687,90
-69.9566925300,43.8061218900,-15.5124130957,-1139.00,-15.5124130956836,1.86758724196616,8.90263864956369,2.97771187471835,79.9458637459687,90
-69.9566920500,43.8061246100,-15.4960504745,-1138.00,-15.4960504744431,1.86744483419921,8.90264250101559,2.97707379774116,79.9458637459687,90
-69.9566915700,43.8061273300,-15.4796878532,-1137.00,-15.4796878531536,1.86730242643158,8.90264635246749,2.97643572076139,79.9458637459687,90
-69.9566910900,43.8061300500,-15.4633252319,-1136.00,-15.4633252319131,1.86716001866462,8.90265020391939,2.97579764378421,79.9458637459687,90
-69.9566906000,43.8061327700,-15.4470126055,-1135.00,-15.4470126054588,1.86702000525608,8.90265403694355,2.97516688202043,79.9458637459687,90
-69.9566901200,43.8061354900,-15.4306499842,-1134.00,-15.4306499841693,1.86687759748845,8.90265788839545,2.97452880504066,79.9458637459687,90
-69.9566896400,43.8061382200,-15.4142183837,-1133.00,-15.414218383696,1.86673424363335,8.90266175725903,2.97388709128334,79.9458637459687,90
-69.9566891600,43.8061409400,-15.3978557625,-1132.00,-15.3978557624555,1.86659183586639,8.90266560871092,2.97324901430616,79.9458637459687,90
-69.9566886700,43.8061436600,-15.3815431359,-1131.00,-15.3815431359302,1.86645182245445,8.9026694417351,2.97261825253199,79.9458637459687,90
-69.9566881900,43.8061463800,-15.3651805147,-1130.00,-15.3651805147117,1.86630941469023,8.90267329318699,2.97198017556261,79.9458637459687,90
-69.9566877100,43.8061491000,-15.3488178935,-1129.00,-15.3488178934712,1.86616700692327,8.90267714463888,2.97134209858543,79.9458637459687,90
-69.9566872300,43.8061518300,-15.3323862929,-1128.00,-15.3323862929269,1.86602365306476,8.90268101350248,2.97070038481772,79.9458637459687,90
-69.9566867400,43.8061545500,-15.3160736664,-1127.00,-15.3160736664236,1.86588363965555,8.90268484652665,2.97006962305135,79.9458637459687,90
-69.9566862600,43.8061572700,-15.2997110452,-1126.00,-15.2997110451831,1.8657412318886,8.90268869797854,2.96943154607417,79.9458637459687,90
-69.9566857800,43.8061599900,-15.2833484240,-1125.00,-15.2833484239426,1.86559882412164,8.90269254943044,2.96879346909698,79.9458637459687,90
-69.9566853000,43.8061627100,-15.2669858027,-1124.00,-15.2669858026531,1.86545641635401,8.90269640088235,2.96815539211721,79.9458637459687,90
