X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-69.9639952300,43.8453397300,-10.1548945636,-792.00,-10.1548945635899,2.08611380396252,9.06702897530153,5.09376284170169,14.1420117795924,0
-69.9639916500,43.8453406300,-10.1538785958,-791.00,-10.1538785958102,2.08592336767071,9.06702991358707,5.09280590375278,14.1420117795924,0
-69.9639880700,43.8453415300,-10.1528626280,-790.00,-10.1528626280314,2.08573293138054,9.06703085187261,5.09184896580527,14.1420117795924,0
-69.9639844900,43.8453424300,-10.1518466603,-789.00,-10.1518466602517,2.08554249508873,9.06703179015816,5.09089202785636,14.1420117795924,0
-69.9639809100,43.8453433300,-10.1508306925,-788.00,-10.1508306924728,2.08535205879856,9.0670327284437,5.08993508990886,14.1420117795924,0
-69.9639773300,43.8453442400,-10.1498135432,-787.00,-10.1498135431813,2.08515932117142,9.06703367185583,5.08897617949399,14.1420117795924,0
-69.9639737500,43.8453451400,-10.1487975754,-786.00,-10.1487975753989,2.08496888488131,9.06703461014136,5.08801924154339,14.1420117795924,0
-69.9639701700,43.8453460400,-10.1477816076,-785.00,-10.1477816076192,2.0847784485895,9.06703554842691,5.08706230359448,14.1420117795924,0
-69.9639665900,43.8453469400,-10.1467656398,-784.00,-10.1467656398404,2.08458801229933,9.06703648671245,5.08610536564697,14.1420117795924,0
-69.9639630100,43.8453478500,-10.1457484905,-783.00,-10.1457484905489,2.08439527467218,9.06703743012458,5.0851464552321,14.1420117795924,0
-69.9639594300,43.8453487500,-10.1447325228,-782.00,-10.14473252277,2.08420483838201,9.06703836841012,5.08418951728459,14.1420117795924,0
-69.9639558500,43.8453496500,-10.1437165550,-781.00,-10.1437165549904,2.0840144020902,9.06703930669566,5.08323257933568,14.1420117795924,0
-69.9639522600,43.8453505500,-10.1426980463,-780.00,-10.1426980463388,2.08382401240306,9.0670402463133,5.08227346424671,14.1420117795924,0
-69.9639486800,43.8453514600,-10.1416808970,-779.00,-10.1416808970473,2.08363127477592,9.06704118972543,5.08131455383184,14.1420117795924,0
-69.9639451000,43.8453523600,-10.1406649293,-778.00,-10.1406649292684,2.08344083848575,9.06704212801097,5.08035761588433,14.1420117795924,0
-69.9639415200,43.8453532600,-10.1396489615,-777.00,-10.1396489614888,2.08325040219394,9.06704306629651,5.07940067793542,14.1420117795924,0
-69.9639379400,43.8453541600,-10.1386329937,-776.00,-10.1386329937063,2.08305996590383,9.06704400458206,5.07844373998482,14.1420117795924,0
-69.9639343600,43.8453550700,-10.1376158444,-775.00,-10.1376158444156,2.08286722827832,9.06704494799418,5.07748482957135,14.1420117795924,0
-69.9639307800,43.8453559700,-10.1365998766,-774.00,-10.136599876636,2.08267679198652,9.06704588627973,5.07652789162244,14.1420117795924,0
-69.9639272000,43.8453568700,-10.1355839089,-773.00,-10.1355839088563,2.08248635569471,9.06704682456527,5.07557095367353,14.1420117795924,0
-69.9639236200,43.8453577700,-10.1345679411,-772.00,-10.1345679410775,2.08229591940454,9.06704776285081,5.07461401572603,14.1420117795924,0
