X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
 -70.0140848349,   43.7360367471, -41.1276, -1490.00,-40.3140498723774,9.25574890885846,8.80915300519294,13.7482436911789,96.5340947809796,90
 -70.0140854604,   43.7360422153, -41.0731, -1488.00,-40.2494603618981,9.25295578236438,8.80915389625921,13.7476526085715,96.5340947809796,90
 -70.0140860860,   43.7360476831, -41.0185, -1486.00,-40.1848737063225,9.25016268194544,8.80915478728013,13.7470615880424,96.5340947809796,90
 -70.0140867153,   43.7360531510, -40.9639, -1484.00,-40.120238554112,9.24736502019663,8.80915567881901,13.7464710334099,96.5340947809796,90
 -70.0140873408,   43.7360586192, -40.9093, -1482.00,-40.0556490434503,9.24457189368517,8.80915656988529,13.7458799508044,96.5340947809796,90
 -70.0140879664,   43.7360640870, -40.8547, -1480.00,-39.9910623879836,9.24177879328097,8.8091574609062,13.7452889302725,96.5340947809796,90
 -70.0140885919,   43.7360695549, -40.8001, -1478.00,-39.9264759807281,9.23898577804846,8.80915835192825,13.7446978845311,96.5340947809796,90
 -70.0140892175,   43.7360750231, -40.7456, -1476.00,-39.8618851874599,9.23619252927496,8.80915924300813,13.7441068148479,96.5340947809796,90
 -70.0140898430,   43.7360804909, -40.6910, -1474.00,-39.797299814782,9.23339955115017,8.80916013401544,13.7435157813918,96.5340947809796,90
 -70.0140904723,   43.7360859588, -40.6364, -1472.00,-39.7326646624627,9.23060188938663,8.80916102555432,13.7429252267621,96.5340947809796,90
 -70.0140910979,   43.7360914267, -40.5818, -1470.00,-39.6680769723449,9.22780875187207,8.80916191658998,13.742334193944,96.5340947809796,90
 -70.0140917234,   43.7360968948, -40.5272, -1468.00,-39.6034884963343,9.22501566247096,8.80916280764151,13.7417431236247,96.5340947809796,90
 -70.0140923490,   43.7361023627, -40.4726, -1466.00,-39.5389008063988,9.22222252497378,8.80916369867717,13.7411520908047,96.5340947809796,90
 -70.0140929745,   43.7361078306, -40.4181, -1464.00,-39.4743143991433,9.21942950974127,8.80916458969922,13.7405610450633,96.5340947809796,90
 -70.0140936001,   43.7361132987, -40.3635, -1462.00,-39.4097246403438,9.21663629806075,8.80916548076435,13.7399699876682,96.5340947809796,90
 -70.0140942294,   43.7361187666, -40.3089, -1460.00,-39.345089487951,9.21383863629457,8.80916637230324,13.7393794330376,96.5340947809796,90
 -70.0140948549,   43.7361242345, -40.2543, -1458.00,-39.2805030808779,9.21104562107944,8.80916726332529,13.7387883872943,96.5340947809796,90
 -70.0140954805,   43.7361297026, -40.1997, -1456.00,-39.2159133218226,9.20825240937891,8.80916815439043,13.7381973299002,96.5340947809796,90
 -70.0140961060,   43.7361351705, -40.1451, -1454.00,-39.1513269147494,9.20545939416378,8.80916904541248,13.7376062841569,96.5340947809796,90
 -70.0140967316,   43.7361406384, -40.0906, -1452.00,-39.0867392246317,9.20266625664921,8.80916993644814,13.7370152513388,96.5340947809796,90
 -70.0140973571,   43.7361461065, -40.0360, -1450.00,-39.022150748621,9.19987316724811,8.80917082749967,13.7364241810195,96.5340947809796,90
 -70.0140979865,   43.7361515744, -39.9814, -1448.00,-38.9575143135129,9.19707538320515,8.80917171905216,13.735833639314,96.5340947809796,90
 -70.0140986120,   43.7361570423, -39.9268, -1446.00,-38.8929279063662,9.19428236798738,8.80917261007421,13.7352425935698,96.5340947809796,90
 -70.0140992376,   43.7361625104, -39.8722, -1444.00,-38.8283381473845,9.19148915628949,8.80917350113934,13.7346515361766,96.5340947809796,90
 -70.0140998631,   43.7361679783, -39.8177, -1442.00,-38.7637517402378,9.18869614107172,8.8091743921614,13.7340604904324,96.5340947809796,90
 -70.0141004887,   43.7361734462, -39.7631, -1440.00,-38.6991640503758,9.18590300357717,8.80917528319705,13.7334694576134,96.5340947809796,90
 -70.0141011180,   43.7361789143, -39.7085, -1438.00,-38.634526829119,9.18310526762765,8.80917617476542,13.7328788784076,96.5340947809796,90
 -70.0141017435,   43.7361843822, -39.6539, -1436.00,-38.5699404217901,9.18031225239251,8.80917706578747,13.7322878326653,96.5340947809796,90
 -70.0141023691,   43.7361898501, -39.5993, -1434.00,-38.5053527319281,9.17751911489796,8.80917795682313,13.7316967998462,96.5340947809796,90
 -70.0141029946,   43.7361953182, -39.5447, -1432.00,-38.4407642559175,9.17472602549686,8.80917884787466,13.7311057295269,96.5340947809796,90
 -70.0141036202,   43.7362007861, -39.4902, -1430.00,-38.3761765657997,9.1719328879823,8.80917973891031,13.7305146967088,96.5340947809796,90
 -70.0141042457,   43.7362062540, -39.4356, -1428.00,-38.311590158653,9.16913987276453,8.80918062993237,13.7299236509647,96.5340947809796,90
 -70.0141048751,   43.7362117221, -39.3810, -1426.00,-38.2469516546074,9.1663420145356,8.80918152151433,13.7293330846831,96.5340947809796,90
 -70.0141055006,   43.7362171900, -39.3171, -1424.00,-38.1823652475342,9.16354899932047,8.80918241253638,13.7287420389398,96.5340947809796,90
 -70.0141061262,   43.7362226579, -39.2298, -1422.00,-38.1177775574164,9.1607558618059,8.80918330357204,13.7281510061217,96.5340947809796,90
 -70.0141067517,   43.7362281257, -39.1425, -1420.00,-38.0531921847385,9.15796288368112,8.80918419457935,13.7275599726656,96.5340947809796,90
 -70.0141073773,   43.7362335939, -39.0552, -1418.00,-37.9886013914703,9.15516963490762,8.80918508565923,13.7269689029825,96.5340947809796,90
 -70.0141080028,   43.7362390618, -38.9680, -1416.00,-37.9240149842148,9.15237661967511,8.80918597668128,13.726377857241,96.5340947809796,90
 -70.0141086321,   43.7362445296, -38.8807, -1414.00,-37.8593808662908,9.14957899500191,8.80918686820543,13.7257873148985,96.5340947809796,90
 -70.0141092577,   43.7362499978, -38.7934, -1412.00,-37.7947900730226,9.14678574622841,8.8091877592853,13.7251962452153,96.5340947809796,90
 -70.0141098832,   43.7362554657, -38.7061, -1410.00,-37.7302036657671,9.1439927309959,8.80918865030735,13.7246051994739,96.5340947809796,90
 -70.0141105088,   43.7362609335, -38.6188, -1408.00,-37.6656170103004,9.1411996305917,8.80918954132827,13.724014178942,96.5340947809796,90
 -70.0141111343,   43.7362664017, -38.5315, -1406.00,-37.601027499821,9.13840650409761,8.80919043239454,13.7234230963346,96.5340947809796,90
 -70.0141117637,   43.7362718696, -38.4442, -1404.00,-37.5363910646394,9.13560872005201,8.80919132394703,13.7228325546283,96.5340947809796,90
 -70.0141123892,   43.7362773374, -38.3569, -1402.00,-37.4718056920349,9.13281574192987,8.80919221495434,13.722241521173,96.5340947809796,90
 -70.0141130148,   43.7362828056, -38.2696, -1400.00,-37.4072148985845,9.13002249313899,8.80919310603421,13.7216504514917,96.5340947809796,90
 -70.0141136403,   43.7362882735, -38.1824, -1398.00,-37.3426284914378,9.12722947792122,8.80919399705627,13.7210594057476,96.5340947809796,90
 -70.0141142659,   43.7362937413, -38.0951, -1396.00,-37.2780418357887,9.12443637749964,8.80919488807718,13.7204683852175,96.5340947809796,90
 -70.0141148914,   43.7362992095, -38.0078, -1394.00,-37.2134523253829,9.12164325100819,8.80919577914345,13.719877302611,96.5340947809796,90
 -70.0141155208,   43.7363046774, -37.9205, -1392.00,-37.1488158902012,9.11884546696259,8.80919667069594,13.7192867609046,96.5340947809796,90
 -70.0141161463,   43.7363101452, -37.8332, -1390.00,-37.0842305175233,9.11605248883781,8.80919756170326,13.7186957274485,96.5340947809796,90
