header
IE0.0    -10.078       1       1 8.8547  1.4418  1.5429    56.14   56.14
OF261.0  -7.8229    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF262.0  -7.8143    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF263.0  -7.8056    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF264.0  -7.797     0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF265.0  -7.7883    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF266.0  -7.7797    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF267.0  -7.771     0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF268.0  -7.7624    0.00 8.8543     0.00    0.00    0.00    0.00    0.00
OF269.0  -7.7537    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF270.0  -7.664     0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF271.0  -7.4363    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF272.0  -7.2087    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF273.0  -6.9804    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF274.0  -6.7527    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF275.0  -6.5251    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF276.0  -6.2968    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF277.0  -6.0691    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF278.0  -5.8415    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF279.0  -5.6132    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF280.0  -5.3855    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF281.0  -5.1573    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF282.0  -4.9296    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF283.0  -4.7022    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF284.0  -4.474     0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF285.0  -4.2463    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF286.0  -4.0186    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF287.0  -3.7904    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF288.0  -3.5627    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF289.0  -3.335     0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF290.0  -3.1068    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF291.0  -2.8791    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF292.0  -2.6514    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF293.0  -2.4232    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF294.0  -2.1955    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF295.0  -1.9678    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF296.0  -1.7396    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF297.0  -1.5119    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF298.0  -1.2842    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF299.0  -1.056     0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF300.0  -0.8282    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF301.0  -0.6077    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF302.0  -0.3868    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
OF303.0  -0.1664    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
IF310.5  0.97441    0.00 8.8542     0.00    0.00    0.00    0.00    0.00
IF320.0  8.8542     0.00 8.8542     0.00    0.00    0.00    0.00    0.00
PS START(427922.9338,4848688.8355)
PS END(428037.2588,4848648.2637)
ET
 
 
 
