X,Y,Zlidar,STA,SOURCE
-70.21649088,43.65109423,-6.00065636,149,2006FEMA
-70.21649225,43.65109167,-6.06627316,150,2006FEMA
-70.21649361,43.65108911,-6.06627316,151,2006FEMA
-70.21649497,43.65108655,-6.06627316,152,2006FEMA
-70.21649633,43.65108399,-6.06627316,153,2006FEMA
-70.21649769,43.65108143,-6.06627316,154,2006FEMA
-70.21649906,43.65107887,-6.06627316,155,2006FEMA
-70.21650042,43.65107631,-6.06627316,156,2006FEMA
-70.21650178,43.65107375,-6.06627316,157,2006FEMA
-70.21650314,43.6510712,-6.06627316,158,2006FEMA
-70.21650451,43.65106864,-6.06627316,159,2006FEMA
-70.21650587,43.65106608,-6.06627316,160,2006FEMA
-70.21650723,43.65106352,-6.06627316,161,2006FEMA
-70.21650859,43.65106096,-6.06627316,162,2006FEMA
-70.21650995,43.6510584,-5.8070868,163,2006FEMA
-70.21651132,43.65105584,-5.8070868,164,2006FEMA
-70.21651268,43.65105328,-5.8070868,165,2006FEMA
-70.21651404,43.65105072,-5.8070868,166,2006FEMA
-70.2165154,43.65104816,-5.8070868,167,2006FEMA
-70.21651676,43.6510456,-5.8070868,168,2006FEMA
-70.21651813,43.65104304,-5.8070868,169,2006FEMA
-70.21651949,43.65104048,-5.8070868,170,2006FEMA
-70.21652085,43.65103792,-6.23031516,171,2006FEMA
-70.21652221,43.65103536,-6.23031516,172,2006FEMA
-70.21652358,43.6510328,-6.23031516,173,2006FEMA
-70.21652494,43.65103024,-6.23031516,174,2006FEMA
-70.2165263,43.65102768,-6.23031516,175,2006FEMA
-70.21652766,43.65102512,-6.23031516,176,2006FEMA
-70.21652902,43.65102256,-6.23031516,177,2006FEMA
-70.21653039,43.65102,-6.23031516,178,2006FEMA
-70.21653175,43.65101744,-6.23031516,179,2006FEMA
-70.21653311,43.65101488,-6.23031516,180,2006FEMA
-70.21653447,43.65101232,-6.23031516,181,2006FEMA
-70.21653583,43.65100976,-6.0367456,182,2006FEMA
-70.2165372,43.6510072,-6.0367456,183,2006FEMA
-70.21653856,43.65100464,-6.0367456,184,2006FEMA
-70.21653992,43.65100208,-6.0367456,185,2006FEMA
-70.21654128,43.65099952,-6.0367456,186,2006FEMA
-70.21654265,43.65099696,-6.0367456,187,2006FEMA
-70.21654401,43.6509944,-6.0367456,188,2006FEMA
-70.21654537,43.65099185,-6.0367456,189,2006FEMA
-70.21654673,43.65098929,-6.0367456,190,2006FEMA
-70.21654809,43.65098673,-6.0367456,191,2006FEMA
-70.21654946,43.65098417,-6.0367456,192,2006FEMA
-70.21655082,43.65098161,-6.0367456,193,2006FEMA
-70.21655218,43.65097905,-6.0367456,194,2006FEMA
-70.21655354,43.65097649,-6.0367456,195,2006FEMA
-70.2165549,43.65097393,-6.0367456,196,2006FEMA
-70.21655627,43.65097137,-6.0367456,197,2006FEMA
-70.21655763,43.65096881,-6.0367456,198,2006FEMA
-70.21655899,43.65096625,-6.0367456,199,2006FEMA
-70.21656035,43.65096369,-6.0367456,200,2006FEMA
-70.21656172,43.65096113,-6.0367456,201,2006FEMA
-70.21656308,43.65095857,-6.0367456,202,2006FEMA
-70.21656444,43.65095601,-6.0367456,203,2006FEMA
-70.2165658,43.65095345,-6.0367456,204,2006FEMA
-70.21656716,43.65095089,-5.77099756,205,2006FEMA
-70.21656853,43.65094833,-5.77099756,206,2006FEMA
-70.21656989,43.65094577,-5.77099756,207,2006FEMA
-70.21657125,43.65094321,-5.77099756,208,2006FEMA
-70.21657261,43.65094065,-5.77099756,209,2006FEMA
-70.21657397,43.65093809,-5.77099756,210,2006FEMA
-70.21657534,43.65093553,-5.77099756,211,2006FEMA
-70.2165767,43.65093297,-5.77099756,212,2006FEMA
-70.21657806,43.65093041,-5.77099756,213,2006FEMA
-70.21657942,43.65092785,-5.77099756,214,2006FEMA
-70.21658079,43.65092529,-5.77099756,215,2006FEMA
-70.21658215,43.65092273,-5.77099756,216,2006FEMA
-70.21658351,43.65092017,-5.77099756,217,2006FEMA
-70.21658487,43.65091761,-5.77099756,218,2006FEMA
-70.21658623,43.65091505,-5.77099756,219,2006FEMA
-70.2165876,43.6509125,-5.77099756,220,2006FEMA
-70.21658896,43.65090994,-5.77099756,221,2006FEMA
-70.21659032,43.65090738,-5.77099756,222,2006FEMA
-70.21659168,43.65090482,-5.77099756,223,2006FEMA
-70.21659304,43.65090226,-5.77099756,224,2006FEMA
-70.21659441,43.6508997,-5.77099756,225,2006FEMA
-70.21659577,43.65089714,-5.77099756,226,2006FEMA
-70.21659713,43.65089458,-5.77099756,227,2006FEMA
-70.21659849,43.65089202,-5.77099756,228,2006FEMA
-70.21659985,43.65088946,-5.77099756,229,2006FEMA
-70.21660122,43.6508869,-6.0367456,230,2006FEMA
-70.21660258,43.65088434,-6.0367456,231,2006FEMA
-70.21660394,43.65088178,-6.0367456,232,2006FEMA
-70.2166053,43.65087922,-6.0367456,233,2006FEMA
-70.21660667,43.65087666,-6.0367456,234,2006FEMA
-70.21660803,43.6508741,-6.0367456,235,2006FEMA
-70.21660939,43.65087154,-6.0367456,236,2006FEMA
-70.21661075,43.65086898,-6.0367456,237,2006FEMA
-70.21661211,43.65086642,-6.0367456,238,2006FEMA
-70.21661348,43.65086386,-6.0367456,239,2006FEMA
-70.21661484,43.6508613,-6.0367456,240,2006FEMA
-70.2166162,43.65085874,-6.0367456,241,2006FEMA
-70.21661756,43.65085618,-6.0367456,242,2006FEMA
-70.21661892,43.65085362,-6.0367456,243,2006FEMA
-70.21662029,43.65085106,-6.0367456,244,2006FEMA
-70.21662165,43.6508485,-6.0367456,245,2006FEMA
-70.21662301,43.65084594,-6.0367456,246,2006FEMA
-70.21662437,43.65084338,-6.0367456,247,2006FEMA
-70.21662574,43.65084082,-5.5118112,248,2006FEMA
-70.2166271,43.65083826,-5.5118112,249,2006FEMA
-70.21662846,43.6508357,-5.5118112,250,2006FEMA
-70.21662982,43.65083314,-5.5118112,251,2006FEMA
-70.21663118,43.65083059,-5.5118112,252,2006FEMA
-70.21663255,43.65082803,-5.5118112,253,2006FEMA
-70.21663391,43.65082547,-5.5118112,254,2006FEMA
-70.21663527,43.65082291,-5.5118112,255,2006FEMA
-70.21663663,43.65082035,-5.5118112,256,2006FEMA
-70.21663799,43.65081779,-5.5118112,257,2006FEMA
-70.21663936,43.65081523,-5.5118112,258,2006FEMA
-70.21664072,43.65081267,-5.5118112,259,2006FEMA
-70.21664208,43.65081011,-5.5118112,260,2006FEMA
-70.21664344,43.65080755,-5.5118112,261,2006FEMA
-70.21664481,43.65080499,-5.86942276,262,2006FEMA
-70.21664617,43.65080243,-5.86942276,263,2006FEMA
-70.21664753,43.65079987,-5.86942276,264,2006FEMA
-70.21664889,43.65079731,-5.86942276,265,2006FEMA
-70.21665025,43.65079475,-5.86942276,266,2006FEMA
-70.21665162,43.65079219,-5.86942276,267,2006FEMA
-70.21665298,43.65078963,-5.86942276,268,2006FEMA
-70.21665434,43.65078707,-5.86942276,269,2006FEMA
-70.2166557,43.65078451,-5.86942276,270,2006FEMA
-70.21665706,43.65078195,-5.86942276,271,2006FEMA
-70.21665843,43.65077939,-5.86942276,272,2006FEMA
-70.21665979,43.65077683,-5.86942276,273,2006FEMA
-70.21666115,43.65077427,-5.86942276,274,2006FEMA
-70.21666251,43.65077171,-5.86942276,275,2006FEMA
-70.21666388,43.65076915,-5.86942276,276,2006FEMA
-70.21666524,43.65076659,-5.86942276,277,2006FEMA
-70.2166666,43.65076403,-5.86942276,278,2006FEMA
-70.21666796,43.65076147,-6.00065636,279,2006FEMA
-70.21666932,43.65075891,-6.00065636,280,2006FEMA
-70.21667069,43.65075635,-6.00065636,281,2006FEMA
-70.21667205,43.65075379,-6.00065636,282,2006FEMA
-70.21667341,43.65075124,-6.00065636,283,2006FEMA
-70.21667477,43.65074868,-6.00065636,284,2006FEMA
-70.21667613,43.65074612,-6.00065636,285,2006FEMA
-70.2166775,43.65074356,-6.00065636,286,2006FEMA
-70.21667886,43.650741,-6.00065636,287,2006FEMA
-70.21668022,43.65073844,-6.00065636,288,2006FEMA
-70.21668158,43.65073588,-6.00065636,289,2006FEMA
-70.21668295,43.65073332,-6.00065636,290,2006FEMA
-70.21668431,43.65073076,-6.00065636,291,2006FEMA
-70.21668567,43.6507282,-6.00065636,292,2006FEMA
-70.21668703,43.65072564,-6.00065636,293,2006FEMA
-70.21668839,43.65072308,-6.00065636,294,2006FEMA
-70.21668976,43.65072052,-6.00065636,295,2006FEMA
-70.21669112,43.65071796,-6.00065636,296,2006FEMA
-70.21669248,43.6507154,-6.00065636,297,2006FEMA
-70.21669384,43.65071284,-6.00065636,298,2006FEMA
-70.2166952,43.65071028,-6.00065636,299,2006FEMA
-70.21669657,43.65070772,-5.93503956,300,2006FEMA
-70.21669793,43.65070516,-5.93503956,301,2006FEMA
-70.21669929,43.6507026,-5.93503956,302,2006FEMA
-70.21670065,43.65070004,-5.93503956,303,2006FEMA
-70.21670201,43.65069748,-5.93503956,304,2006FEMA
-70.21670338,43.65069492,-5.93503956,305,2006FEMA
-70.21670474,43.65069236,-5.93503956,306,2006FEMA
-70.2167061,43.6506898,-5.93503956,307,2006FEMA
-70.21670746,43.65068724,-5.93503956,308,2006FEMA
-70.21670883,43.65068468,-5.93503956,309,2006FEMA
-70.21671019,43.65068212,-5.93503956,310,2006FEMA
-70.21671155,43.65067956,-5.93503956,311,2006FEMA
-70.21671291,43.650677,-5.93503956,312,2006FEMA
-70.21671427,43.65067444,-5.93503956,313,2006FEMA
-70.21671564,43.65067189,-5.93503956,314,2006FEMA
-70.216717,43.65066933,-5.93503956,315,2006FEMA
-70.21671836,43.65066677,-5.93503956,316,2006FEMA
-70.21671972,43.65066421,-5.93503956,317,2006FEMA
-70.21672108,43.65066165,-5.93503956,318,2006FEMA
-70.21672245,43.65065909,-5.93503956,319,2006FEMA
-70.21672381,43.65065653,-5.93503956,320,2006FEMA
-70.21672517,43.65065397,-5.93503956,321,2006FEMA
-70.21672653,43.65065141,-5.84317604,322,2006FEMA
-70.2167279,43.65064885,-5.84317604,323,2006FEMA
-70.21672926,43.65064629,-5.84317604,324,2006FEMA
-70.21673062,43.65064373,-5.84317604,325,2006FEMA
-70.21673198,43.65064117,-5.84317604,326,2006FEMA
-70.21673334,43.65063861,-5.84317604,327,2006FEMA
-70.21673471,43.65063605,-5.84317604,328,2006FEMA
-70.21673607,43.65063349,-5.84317604,329,2006FEMA
-70.21673743,43.65063093,-5.84317604,330,2006FEMA
-70.21673879,43.65062837,-5.84317604,331,2006FEMA
-70.21674015,43.65062581,-5.84317604,332,2006FEMA
-70.21674152,43.65062325,-5.84317604,333,2006FEMA
-70.21674288,43.65062069,-5.84317604,334,2006FEMA
-70.21674424,43.65061813,-5.9383204,335,2006FEMA
-70.2167456,43.65061557,-5.9383204,336,2006FEMA
-70.21674696,43.65061301,-5.9383204,337,2006FEMA
-70.21674833,43.65061045,-5.9383204,338,2006FEMA
-70.21674969,43.65060789,-5.9383204,339,2006FEMA
-70.21675105,43.65060533,-5.9383204,340,2006FEMA
-70.21675241,43.65060277,-5.9383204,341,2006FEMA
-70.21675378,43.65060021,-5.9383204,342,2006FEMA
-70.21675514,43.65059765,-6.26968524,343,2006FEMA
-70.2167565,43.65059509,-6.26968524,344,2006FEMA
-70.21675786,43.65059254,-6.26968524,345,2006FEMA
-70.21675922,43.65058998,-6.26968524,346,2006FEMA
-70.21676059,43.65058742,-6.26968524,347,2006FEMA
-70.21676195,43.65058486,-6.26968524,348,2006FEMA
-70.21676331,43.6505823,-6.26968524,349,2006FEMA
-70.21676467,43.65057974,-6.26968524,350,2006FEMA
-70.21676603,43.65057718,-6.26968524,351,2006FEMA
-70.2167674,43.65057462,-6.0039372,352,2006FEMA
-70.21676876,43.65057206,-6.0039372,353,2006FEMA
-70.21677012,43.6505695,-6.0039372,354,2006FEMA
-70.21677148,43.65056694,-6.0039372,355,2006FEMA
-70.21677285,43.65056438,-6.0039372,356,2006FEMA
-70.21677421,43.65056182,-6.0039372,357,2006FEMA
-70.21677557,43.65055926,-6.0039372,358,2006FEMA
-70.21677693,43.6505567,-6.0039372,359,2006FEMA
-70.21677829,43.65055414,-6.0039372,360,2006FEMA
-70.21677966,43.65055158,-6.0039372,361,2006FEMA
-70.21678102,43.65054902,-6.0039372,362,2006FEMA
-70.21678238,43.65054646,-6.0039372,363,2006FEMA
-70.21678374,43.6505439,-6.0039372,364,2006FEMA
-70.2167851,43.65054134,-5.77099756,365,2006FEMA
-70.21678647,43.65053878,-5.77099756,366,2006FEMA
-70.21678783,43.65053622,-5.77099756,367,2006FEMA
-70.21678919,43.65053366,-5.77099756,368,2006FEMA
-70.21679055,43.6505311,-5.77099756,369,2006FEMA
-70.21679191,43.65052854,-5.413386,370,2006FEMA
-70.21679328,43.65052598,-5.413386,371,2006FEMA
-70.21679464,43.65052342,-5.413386,372,2006FEMA
-70.216796,43.65052086,-5.413386,373,2006FEMA
-70.21679736,43.6505183,-5.413386,374,2006FEMA
-70.21679873,43.65051574,-5.413386,375,2006FEMA
-70.21680009,43.65051318,-5.413386,376,2006FEMA
-70.21680145,43.65051063,-5.413386,377,2006FEMA
-70.21680281,43.65050807,-5.413386,378,2006FEMA
-70.21680417,43.65050551,-5.413386,379,2006FEMA
-70.21680554,43.65050295,-5.413386,380,2006FEMA
-70.2168069,43.65050039,-5.54790044,381,2006FEMA
-70.21680826,43.65049783,-5.54790044,382,2006FEMA
-70.21680962,43.65049527,-5.54790044,383,2006FEMA
-70.21681098,43.65049271,-5.54790044,384,2006FEMA
-70.21681235,43.65049015,-6.26968524,385,2006FEMA
-70.21681371,43.65048759,-6.26968524,386,2006FEMA
-70.21681507,43.65048503,-6.26968524,387,2006FEMA
-70.21681643,43.65048247,-6.26968524,388,2006FEMA
-70.2168178,43.65047991,-6.26968524,389,2006FEMA
-70.21681916,43.65047735,-6.26968524,390,2006FEMA
-70.21682052,43.65047479,-6.26968524,391,2006FEMA
-70.21682188,43.65047223,-6.26968524,392,2006FEMA
-70.21682324,43.65046967,-6.26968524,393,2006FEMA
-70.21682461,43.65046711,-6.26968524,394,2006FEMA
-70.21682597,43.65046455,-6.26968524,395,2006FEMA
-70.21682733,43.65046199,-6.26968524,396,2006FEMA
-70.21682869,43.65045943,-6.26968524,397,2006FEMA
-70.21683005,43.65045687,-6.26968524,398,2006FEMA
-70.21683142,43.65045431,-6.26968524,399,2006FEMA
-70.21683278,43.65045175,-6.26968524,400,2006FEMA
-70.21683414,43.65044919,-6.26968524,401,2006FEMA
-70.2168355,43.65044663,-6.26968524,402,2006FEMA
-70.21683686,43.65044407,-6.26968524,403,2006FEMA
-70.21683823,43.65044151,-6.26968524,404,2006FEMA
-70.21683959,43.65043895,-6.26968524,405,2006FEMA
-70.21684095,43.65043639,-5.81364848,406,2006FEMA
-70.21684231,43.65043383,-5.81364848,407,2006FEMA
-70.21684368,43.65043128,-5.81364848,408,2006FEMA
-70.21684504,43.65042872,-5.81364848,409,2006FEMA
-70.2168464,43.65042616,-5.81364848,410,2006FEMA
-70.21684776,43.6504236,-5.81364848,411,2006FEMA
-70.21684912,43.65042104,-5.81364848,412,2006FEMA
-70.21685049,43.65041848,-5.81364848,413,2006FEMA
-70.21685185,43.65041592,-5.81364848,414,2006FEMA
-70.21685321,43.65041336,-5.81364848,415,2006FEMA
-70.21685457,43.6504108,-5.90879284,416,2006FEMA
-70.21685593,43.65040824,-5.90879284,417,2006FEMA
-70.2168573,43.65040568,-5.90879284,418,2006FEMA
-70.21685866,43.65040312,-5.90879284,419,2006FEMA
-70.21686002,43.65040056,-5.90879284,420,2006FEMA
-70.21686138,43.650398,-5.90879284,421,2006FEMA
-70.21686275,43.65039544,-5.90879284,422,2006FEMA
-70.21686411,43.65039288,-5.90879284,423,2006FEMA
-70.21686547,43.65039032,-5.90879284,424,2006FEMA
-70.21686683,43.65038776,-5.90879284,425,2006FEMA
-70.21686819,43.6503852,-5.90879284,426,2006FEMA
-70.21686956,43.65038264,-5.90879284,427,2006FEMA
-70.21687092,43.65038008,-5.90879284,428,2006FEMA
-70.21687228,43.65037752,-5.90879284,429,2006FEMA
-70.21687364,43.65037496,-5.90879284,430,2006FEMA
-70.216875,43.6503724,-5.90879284,431,2006FEMA
-70.21687637,43.65036984,-5.90879284,432,2006FEMA
-70.21687773,43.65036728,-5.90879284,433,2006FEMA
-70.21687909,43.65036472,-5.90879284,434,2006FEMA
-70.21688045,43.65036216,-5.90879284,435,2006FEMA
-70.21688181,43.6503596,-5.90879284,436,2006FEMA
-70.21688318,43.65035704,-5.90879284,437,2006FEMA
-70.21688454,43.65035448,-5.90879284,438,2006FEMA
-70.2168859,43.65035193,-5.90879284,439,2006FEMA
-70.21688726,43.65034937,-5.90879284,440,2006FEMA
-70.21688863,43.65034681,-5.90879284,441,2006FEMA
-70.21688999,43.65034425,-5.90879284,442,2006FEMA
-70.21689135,43.65034169,-5.90879284,443,2006FEMA
-70.21689271,43.65033913,-5.90879284,444,2006FEMA
-70.21689407,43.65033657,-5.90879284,445,2006FEMA
-70.21689544,43.65033401,-5.90879284,446,2006FEMA
-70.2168968,43.65033145,-5.90879284,447,2006FEMA
-70.21689816,43.65032889,-5.97440964,448,2006FEMA
-70.21689952,43.65032633,-5.97440964,449,2006FEMA
-70.21690088,43.65032377,-5.97440964,450,2006FEMA
-70.21690225,43.65032121,-5.97440964,451,2006FEMA
-70.21690361,43.65031865,-6.069554,452,2006FEMA
-70.21690497,43.65031609,-6.069554,453,2006FEMA
-70.21690633,43.65031353,-6.069554,454,2006FEMA
-70.21690769,43.65031097,-6.069554,455,2006FEMA
-70.21690906,43.65030841,-6.069554,456,2006FEMA
-70.21691042,43.65030585,-6.069554,457,2006FEMA
-70.21691178,43.65030329,-6.069554,458,2006FEMA
-70.21691314,43.65030073,-6.069554,459,2006FEMA
-70.21691451,43.65029817,-6.069554,460,2006FEMA
-70.21691587,43.65029561,-6.069554,461,2006FEMA
-70.21691723,43.65029305,-6.069554,462,2006FEMA
-70.21691859,43.65029049,-6.069554,463,2006FEMA
-70.21691995,43.65028793,-6.069554,464,2006FEMA
-70.21692132,43.65028537,-6.069554,465,2006FEMA
-70.21692268,43.65028281,-6.069554,466,2006FEMA
-70.21692404,43.65028025,-5.7742784,467,2006FEMA
-70.2169254,43.65027769,-5.7742784,468,2006FEMA
-70.21692676,43.65027513,-5.7742784,469,2006FEMA
-70.21692813,43.65027257,-5.7742784,470,2006FEMA
-70.21692949,43.65027002,-5.7742784,471,2006FEMA
-70.21693085,43.65026746,-5.7742784,472,2006FEMA
-70.21693221,43.6502649,-5.7742784,473,2006FEMA
-70.21693357,43.65026234,-5.7742784,474,2006FEMA
-70.21693494,43.65025978,-5.81036764,475,2006FEMA
-70.2169363,43.65025722,-5.81036764,476,2006FEMA
-70.21693766,43.65025466,-5.81036764,477,2006FEMA
-70.21693902,43.6502521,-5.81036764,478,2006FEMA
-70.21694039,43.65024954,-5.81036764,479,2006FEMA
-70.21694175,43.65024698,-5.81036764,480,2006FEMA
-70.21694311,43.65024442,-5.81036764,481,2006FEMA
-70.21694447,43.65024186,-5.81036764,482,2006FEMA
-70.21694583,43.6502393,-5.81036764,483,2006FEMA
