X,Y,Zlidar,STA,SOURCE
-70.20785901,43.64811896,-5.43635188,385,2006FEMA
-70.207862,43.64811729,-5.43635188,386,2006FEMA
-70.207865,43.64811562,-5.43635188,387,2006FEMA
-70.207868,43.64811395,-5.43635188,388,2006FEMA
-70.207871,43.64811228,-5.43635188,389,2006FEMA
-70.207874,43.64811061,-5.43635188,390,2006FEMA
-70.20787699,43.64810894,-5.43635188,391,2006FEMA
-70.20787999,43.64810727,-5.43635188,392,2006FEMA
-70.20788299,43.6481056,-5.43635188,393,2006FEMA
-70.20788599,43.64810393,-5.43635188,394,2006FEMA
-70.20788898,43.64810225,-5.43635188,395,2006FEMA
-70.20789198,43.64810058,-5.40026264,396,2006FEMA
-70.20789498,43.64809891,-5.69553824,397,2006FEMA
-70.20789798,43.64809724,-5.69553824,398,2006FEMA
-70.20790098,43.64809557,-5.69553824,399,2006FEMA
-70.20790397,43.6480939,-5.69553824,400,2006FEMA
-70.20790697,43.64809223,-5.69553824,401,2006FEMA
-70.20790997,43.64809056,-5.69553824,402,2006FEMA
-70.20791297,43.64808889,-5.69553824,403,2006FEMA
-70.20791597,43.64808722,-5.69553824,404,2006FEMA
-70.20791896,43.64808555,-5.69553824,405,2006FEMA
-70.20792196,43.64808388,-5.69553824,406,2006FEMA
-70.20792496,43.64808221,-5.69553824,407,2006FEMA
-70.20792796,43.64808053,-5.69553824,408,2006FEMA
-70.20793095,43.64807886,-5.66601068,409,2006FEMA
-70.20793395,43.64807719,-5.66601068,410,2006FEMA
-70.20793695,43.64807552,-5.66601068,411,2006FEMA
-70.20793995,43.64807385,-5.66601068,412,2006FEMA
-70.20794295,43.64807218,-5.66601068,413,2006FEMA
-70.20794594,43.64807051,-5.66601068,414,2006FEMA
-70.20794894,43.64806884,-5.66601068,415,2006FEMA
-70.20795194,43.64806717,-5.66601068,416,2006FEMA
-70.20795494,43.6480655,-5.66601068,417,2006FEMA
-70.20795794,43.64806383,-5.66601068,418,2006FEMA
-70.20796093,43.64806216,-5.66601068,419,2006FEMA
-70.20796393,43.64806049,-5.66601068,420,2006FEMA
-70.20796693,43.64805882,-5.66601068,421,2006FEMA
-70.20796993,43.64805714,-5.66601068,422,2006FEMA
-70.20797292,43.64805547,-5.66601068,423,2006FEMA
-70.20797592,43.6480538,-5.66601068,424,2006FEMA
-70.20797892,43.64805213,-5.66601068,425,2006FEMA
-70.20798192,43.64805046,-5.66601068,426,2006FEMA
-70.20798492,43.64804879,-5.66601068,427,2006FEMA
-70.20798791,43.64804712,-5.66601068,428,2006FEMA
-70.20799091,43.64804545,-5.66601068,429,2006FEMA
-70.20799391,43.64804378,-5.66601068,430,2006FEMA
-70.20799691,43.64804211,-5.66601068,431,2006FEMA
-70.20799991,43.64804044,-5.66601068,432,2006FEMA
-70.2080029,43.64803877,-5.66601068,433,2006FEMA
-70.2080059,43.6480371,-5.66601068,434,2006FEMA
-70.2080089,43.64803542,-5.66601068,435,2006FEMA
-70.2080119,43.64803375,-5.66601068,436,2006FEMA
-70.20801489,43.64803208,-5.66601068,437,2006FEMA
-70.20801789,43.64803041,-5.66601068,438,2006FEMA
-70.20802089,43.64802874,-5.66601068,439,2006FEMA
-70.20802389,43.64802707,-5.66601068,440,2006FEMA
-70.20802689,43.6480254,-5.66601068,441,2006FEMA
-70.20802988,43.64802373,-5.66601068,442,2006FEMA
-70.20803288,43.64802206,-5.66601068,443,2006FEMA
-70.20803588,43.64802039,-5.66601068,444,2006FEMA
-70.20803888,43.64801872,-5.66601068,445,2006FEMA
-70.20804188,43.64801705,-5.66601068,446,2006FEMA
-70.20804487,43.64801538,-5.66601068,447,2006FEMA
-70.20804787,43.6480137,-5.66601068,448,2006FEMA
-70.20805087,43.64801203,-5.66601068,449,2006FEMA
-70.20805387,43.64801036,-5.66601068,450,2006FEMA
-70.20805686,43.64800869,-5.89566948,451,2006FEMA
-70.20805986,43.64800702,-5.89566948,452,2006FEMA
-70.20806286,43.64800535,-5.60039388,453,2006FEMA
-70.20806586,43.64800368,-5.60039388,454,2006FEMA
-70.20806886,43.64800201,-5.60039388,455,2006FEMA
-70.20807185,43.64800034,-5.60039388,456,2006FEMA
-70.20807485,43.64799867,-5.60039388,457,2006FEMA
-70.20807785,43.647997,-5.60039388,458,2006FEMA
-70.20808085,43.64799533,-5.60039388,459,2006FEMA
-70.20808385,43.64799366,-5.60039388,460,2006FEMA
-70.20808684,43.64799199,-5.60039388,461,2006FEMA
-70.20808984,43.64799031,-5.60039388,462,2006FEMA
-70.20809284,43.64798864,-5.60039388,463,2006FEMA
-70.20809584,43.64798697,-5.60039388,464,2006FEMA
-70.20809883,43.6479853,-5.53149624,465,2006FEMA
-70.20810183,43.64798363,-5.53149624,466,2006FEMA
-70.20810483,43.64798196,-5.53149624,467,2006FEMA
-70.20810783,43.64798029,-5.53149624,468,2006FEMA
-70.20811083,43.64797862,-5.53149624,469,2006FEMA
-70.20811382,43.64797695,-5.53149624,470,2006FEMA
-70.20811682,43.64797528,-5.53149624,471,2006FEMA
-70.20811982,43.64797361,-5.53149624,472,2006FEMA
-70.20812282,43.64797194,-5.53149624,473,2006FEMA
-70.20812582,43.64797027,-5.53149624,474,2006FEMA
-70.20812881,43.64796859,-5.53149624,475,2006FEMA
-70.20813181,43.64796692,-5.27230988,476,2006FEMA
-70.20813481,43.64796525,-5.27230988,477,2006FEMA
-70.20813781,43.64796358,-5.27230988,478,2006FEMA
-70.2081408,43.64796191,-5.27230988,479,2006FEMA
