X,Y,Zlidar,STA,SOURCE
-70.21476444,43.63680442,-5.31167996,55,2006FEMA
-70.21476795,43.63680544,-5.31167996,56,2006FEMA
-70.21477145,43.63680646,-5.31167996,57,2006FEMA
-70.21477496,43.63680748,-5.31167996,58,2006FEMA
-70.21477847,43.6368085,-5.0524936,59,2006FEMA
-70.21478197,43.63680952,-5.0524936,60,2006FEMA
-70.21478548,43.63681055,-5.0524936,61,2006FEMA
-70.21478899,43.63681157,-5.0524936,62,2006FEMA
-70.21479249,43.63681259,-5.0524936,63,2006FEMA
-70.214796,43.63681361,-5.0524936,64,2006FEMA
-70.21479951,43.63681463,-5.0524936,65,2006FEMA
-70.21480301,43.63681565,-5.0524936,66,2006FEMA
-70.21480652,43.63681668,-5.0524936,67,2006FEMA
-70.21481003,43.6368177,-5.0524936,68,2006FEMA
-70.21481353,43.63681872,-5.0524936,69,2006FEMA
-70.21481704,43.63681974,-5.0524936,70,2006FEMA
-70.21482055,43.63682076,-5.0524936,71,2006FEMA
-70.21482405,43.63682178,-5.0524936,72,2006FEMA
-70.21482756,43.63682281,-5.0524936,73,2006FEMA
-70.21483107,43.63682383,-5.0524936,74,2006FEMA
-70.21483457,43.63682485,-5.0524936,75,2006FEMA
-70.21483808,43.63682587,-5.0524936,76,2006FEMA
-70.21484159,43.63682689,-5.0524936,77,2006FEMA
-70.21484509,43.63682791,-5.0524936,78,2006FEMA
-70.2148486,43.63682894,-5.31167996,79,2006FEMA
-70.21485211,43.63682996,-5.31167996,80,2006FEMA
-70.21485561,43.63683098,-5.31167996,81,2006FEMA
-70.21485912,43.636832,-5.31167996,82,2006FEMA
-70.21486263,43.63683302,-5.31167996,83,2006FEMA
-70.21486613,43.63683404,-5.31167996,84,2006FEMA
-70.21486964,43.63683507,-5.31167996,85,2006FEMA
-70.21487315,43.63683609,-5.31167996,86,2006FEMA
-70.21487665,43.63683711,-5.31167996,87,2006FEMA
-70.21488016,43.63683813,-5.31167996,88,2006FEMA
-70.21488367,43.63683915,-5.31167996,89,2006FEMA
-70.21488717,43.63684017,-5.31167996,90,2006FEMA
-70.21489068,43.6368412,-5.31167996,91,2006FEMA
-70.21489419,43.63684222,-5.31167996,92,2006FEMA
-70.21489769,43.63684324,-5.31167996,93,2006FEMA
-70.2149012,43.63684426,-5.31167996,94,2006FEMA
-70.21490471,43.63684528,-4.9868768,95,2006FEMA
-70.21490821,43.6368463,-4.9868768,96,2006FEMA
-70.21491172,43.63684733,-4.9868768,97,2006FEMA
-70.21491523,43.63684835,-4.9868768,98,2006FEMA
-70.21491873,43.63684937,-4.9868768,99,2006FEMA
-70.21492224,43.63685039,-4.9868768,100,2006FEMA
-70.21492575,43.63685141,-5.5118112,101,2006FEMA
-70.21492925,43.63685243,-5.5118112,102,2006FEMA
-70.21493276,43.63685346,-5.5118112,103,2006FEMA
-70.21493627,43.63685448,-5.5118112,104,2006FEMA
-70.21493977,43.6368555,-5.5118112,105,2006FEMA
-70.21494328,43.63685652,-5.5118112,106,2006FEMA
-70.21494679,43.63685754,-5.47572196,107,2006FEMA
-70.21495029,43.63685856,-5.47572196,108,2006FEMA
-70.2149538,43.63685959,-5.47572196,109,2006FEMA
-70.21495731,43.63686061,-5.47572196,110,2006FEMA
-70.21496081,43.63686163,-5.47572196,111,2006FEMA
-70.21496432,43.63686265,-5.47572196,112,2006FEMA
-70.21496783,43.63686367,-5.47572196,113,2006FEMA
-70.21497133,43.63686469,-5.47572196,114,2006FEMA
-70.21497484,43.63686572,-5.47572196,115,2006FEMA
-70.21497835,43.63686674,-5.47572196,116,2006FEMA
-70.21498185,43.63686776,-5.47572196,117,2006FEMA
-70.21498536,43.63686878,-5.47572196,118,2006FEMA
-70.21498887,43.6368698,-5.47572196,119,2006FEMA
-70.21499237,43.63687082,-5.47572196,120,2006FEMA
-70.21499588,43.63687185,-5.47572196,121,2006FEMA
-70.21499939,43.63687287,-5.47572196,122,2006FEMA
-70.21500289,43.63687389,-5.47572196,123,2006FEMA
-70.2150064,43.63687491,-5.74147,124,2006FEMA
-70.21500991,43.63687593,-5.74147,125,2006FEMA
-70.21501341,43.63687695,-5.74147,126,2006FEMA
-70.21501692,43.63687798,-5.74147,127,2006FEMA
-70.21502043,43.636879,-5.74147,128,2006FEMA
-70.21502393,43.63688002,-5.74147,129,2006FEMA
-70.21502744,43.63688104,-5.74147,130,2006FEMA
-70.21503095,43.63688206,-5.24606316,131,2006FEMA
-70.21503445,43.63688308,-5.24606316,132,2006FEMA
-70.21503796,43.63688411,-5.24606316,133,2006FEMA
-70.21504147,43.63688513,-5.24606316,134,2006FEMA
-70.21504497,43.63688615,-5.24606316,135,2006FEMA
-70.21504848,43.63688717,-5.24606316,136,2006FEMA
-70.21505199,43.63688819,-5.24606316,137,2006FEMA
-70.2150555,43.63688921,-5.24606316,138,2006FEMA
-70.215059,43.63689023,-5.24606316,139,2006FEMA
-70.21506251,43.63689126,-5.24606316,140,2006FEMA
-70.21506602,43.63689228,-5.24606316,141,2006FEMA
-70.21506952,43.6368933,-5.24606316,142,2006FEMA
-70.21507303,43.63689432,-5.24606316,143,2006FEMA
-70.21507654,43.63689534,-5.24606316,144,2006FEMA
-70.21508004,43.63689636,-5.24606316,145,2006FEMA
-70.21508355,43.63689739,-5.24606316,146,2006FEMA
-70.21508706,43.63689841,-5.24606316,147,2006FEMA
-70.21509056,43.63689943,-5.24606316,148,2006FEMA
-70.21509407,43.63690045,-5.24606316,149,2006FEMA
-70.21509758,43.63690147,-5.24606316,150,2006FEMA
-70.21510108,43.63690249,-5.44291356,151,2006FEMA
-70.21510459,43.63690352,-5.44291356,152,2006FEMA
-70.2151081,43.63690454,-5.44291356,153,2006FEMA
-70.2151116,43.63690556,-5.44291356,154,2006FEMA
-70.21511511,43.63690658,-5.44291356,155,2006FEMA
-70.21511862,43.6369076,-5.44291356,156,2006FEMA
-70.21512212,43.63690862,-5.44291356,157,2006FEMA
-70.21512563,43.63690965,-5.44291356,158,2006FEMA
-70.21512914,43.63691067,-5.44291356,159,2006FEMA
-70.21513264,43.63691169,-5.44291356,160,2006FEMA
-70.21513615,43.63691271,-5.44291356,161,2006FEMA
-70.21513966,43.63691373,-5.44291356,162,2006FEMA
-70.21514316,43.63691475,-5.3477692,163,2006FEMA
-70.21514667,43.63691578,-5.3477692,164,2006FEMA
-70.21515018,43.6369168,-5.3477692,165,2006FEMA
-70.21515368,43.63691782,-5.3477692,166,2006FEMA
-70.21515719,43.63691884,-5.3477692,167,2006FEMA
-70.2151607,43.63691986,-5.3477692,168,2006FEMA
-70.2151642,43.63692088,-5.3477692,169,2006FEMA
-70.21516771,43.63692191,-5.3477692,170,2006FEMA
-70.21517122,43.63692293,-5.3477692,171,2006FEMA
-70.21517472,43.63692395,-5.3477692,172,2006FEMA
-70.21517823,43.63692497,-5.3477692,173,2006FEMA
-70.21518174,43.63692599,-5.3477692,174,2006FEMA
-70.21518524,43.63692701,-5.3477692,175,2006FEMA
-70.21518875,43.63692804,-5.3477692,176,2006FEMA
-70.21519226,43.63692906,-5.3477692,177,2006FEMA
-70.21519576,43.63693008,-5.3477692,178,2006FEMA
-70.21519927,43.6369311,-5.3477692,179,2006FEMA
-70.21520278,43.63693212,-5.3477692,180,2006FEMA
-70.21520628,43.63693314,-5.3477692,181,2006FEMA
-70.21520979,43.63693417,-5.3477692,182,2006FEMA
-70.2152133,43.63693519,-5.3477692,183,2006FEMA
-70.2152168,43.63693621,-5.3477692,184,2006FEMA
-70.21522031,43.63693723,-5.3477692,185,2006FEMA
-70.21522382,43.63693825,-5.3477692,186,2006FEMA
-70.21522732,43.63693927,-5.3477692,187,2006FEMA
-70.21523083,43.6369403,-5.3477692,188,2006FEMA
-70.21523434,43.63694132,-5.3477692,189,2006FEMA
-70.21523784,43.63694234,-5.3477692,190,2006FEMA
-70.21524135,43.63694336,-5.3477692,191,2006FEMA
-70.21524486,43.63694438,-5.3477692,192,2006FEMA
-70.21524836,43.6369454,-5.3477692,193,2006FEMA
-70.21525187,43.63694643,-5.54133876,194,2006FEMA
-70.21525538,43.63694745,-5.54133876,195,2006FEMA
-70.21525888,43.63694847,-5.54133876,196,2006FEMA
-70.21526239,43.63694949,-5.54133876,197,2006FEMA
-70.2152659,43.63695051,-5.54133876,198,2006FEMA
-70.2152694,43.63695153,-5.54133876,199,2006FEMA
-70.21527291,43.63695256,-5.54133876,200,2006FEMA
-70.21527642,43.63695358,-5.54133876,201,2006FEMA
-70.21527992,43.6369546,-5.54133876,202,2006FEMA
-70.21528343,43.63695562,-5.54133876,203,2006FEMA
-70.21528694,43.63695664,-5.54133876,204,2006FEMA
-70.21529044,43.63695766,-5.54133876,205,2006FEMA
-70.21529395,43.63695868,-5.54133876,206,2006FEMA
-70.21529746,43.63695971,-5.54133876,207,2006FEMA
-70.21530096,43.63696073,-5.54133876,208,2006FEMA
-70.21530447,43.63696175,-5.54133876,209,2006FEMA
-70.21530798,43.63696277,-5.54133876,210,2006FEMA
-70.21531148,43.63696379,-5.73818916,211,2006FEMA
-70.21531499,43.63696481,-5.73818916,212,2006FEMA
-70.2153185,43.63696584,-5.73818916,213,2006FEMA
-70.215322,43.63696686,-5.73818916,214,2006FEMA
-70.21532551,43.63696788,-5.73818916,215,2006FEMA
-70.21532902,43.6369689,-5.73818916,216,2006FEMA
-70.21533252,43.63696992,-5.73818916,217,2006FEMA
-70.21533603,43.63697094,-5.76771672,218,2006FEMA
-70.21533954,43.63697197,-5.76771672,219,2006FEMA
-70.21534305,43.63697299,-5.76771672,220,2006FEMA
-70.21534655,43.63697401,-5.76771672,221,2006FEMA
-70.21535006,43.63697503,-5.76771672,222,2006FEMA
-70.21535357,43.63697605,-5.76771672,223,2006FEMA
-70.21535707,43.63697707,-5.76771672,224,2006FEMA
-70.21536058,43.6369781,-5.76771672,225,2006FEMA
-70.21536409,43.63697912,-5.76771672,226,2006FEMA
-70.21536759,43.63698014,-5.76771672,227,2006FEMA
-70.2153711,43.63698116,-5.76771672,228,2006FEMA
-70.21537461,43.63698218,-5.76771672,229,2006FEMA
-70.21537811,43.6369832,-5.76771672,230,2006FEMA
-70.21538162,43.63698423,-5.76771672,231,2006FEMA
-70.21538513,43.63698525,-5.76771672,232,2006FEMA
-70.21538863,43.63698627,-5.76771672,233,2006FEMA
-70.21539214,43.63698729,-5.76771672,234,2006FEMA
-70.21539565,43.63698831,-5.76771672,235,2006FEMA
-70.21539915,43.63698933,-5.70209992,236,2006FEMA
-70.21540266,43.63699036,-5.70209992,237,2006FEMA
-70.21540617,43.63699138,-5.70209992,238,2006FEMA
-70.21540967,43.6369924,-5.34120752,239,2006FEMA
-70.21541318,43.63699342,-5.34120752,240,2006FEMA
-70.21541669,43.63699444,-5.34120752,241,2006FEMA
-70.21542019,43.63699546,-5.34120752,242,2006FEMA
-70.2154237,43.63699649,-5.34120752,243,2006FEMA
-70.21542721,43.63699751,-5.34120752,244,2006FEMA
-70.21543071,43.63699853,-5.34120752,245,2006FEMA
-70.21543422,43.63699955,-5.34120752,246,2006FEMA
-70.21543773,43.63700057,-5.34120752,247,2006FEMA
-70.21544123,43.63700159,-5.34120752,248,2006FEMA
-70.21544474,43.63700262,-5.34120752,249,2006FEMA
-70.21544825,43.63700364,-5.34120752,250,2006FEMA
-70.21545175,43.63700466,-5.34120752,251,2006FEMA
-70.21545526,43.63700568,-5.34120752,252,2006FEMA
-70.21545877,43.6370067,-5.34120752,253,2006FEMA
-70.21546227,43.63700772,-5.34120752,254,2006FEMA
-70.21546578,43.63700875,-5.34120752,255,2006FEMA
-70.21546929,43.63700977,-5.34120752,256,2006FEMA
-70.21547279,43.63701079,-5.34120752,257,2006FEMA
-70.2154763,43.63701181,-5.34120752,258,2006FEMA
-70.21547981,43.63701283,-5.34120752,259,2006FEMA
-70.21548331,43.63701385,-5.34120752,260,2006FEMA
-70.21548682,43.63701487,-5.34120752,261,2006FEMA
-70.21549033,43.6370159,-5.34120752,262,2006FEMA
-70.21549383,43.63701692,-5.34120752,263,2006FEMA
-70.21549734,43.63701794,-5.34120752,264,2006FEMA
-70.21550085,43.63701896,-5.34120752,265,2006FEMA
-70.21550435,43.63701998,-5.34120752,266,2006FEMA
-70.21550786,43.637021,-5.34120752,267,2006FEMA
-70.21551137,43.63702203,-5.34120752,268,2006FEMA
-70.21551487,43.63702305,-5.34120752,269,2006FEMA
-70.21551838,43.63702407,-5.34120752,270,2006FEMA
-70.21552189,43.63702509,-5.63648312,271,2006FEMA
-70.21552539,43.63702611,-5.63648312,272,2006FEMA
-70.2155289,43.63702713,-5.57414716,273,2006FEMA
-70.21553241,43.63702816,-5.57414716,274,2006FEMA
-70.21553591,43.63702918,-5.57414716,275,2006FEMA
-70.21553942,43.6370302,-5.57414716,276,2006FEMA
-70.21554293,43.63703122,-5.83333352,277,2006FEMA
-70.21554643,43.63703224,-5.83333352,278,2006FEMA
-70.21554994,43.63703326,-5.83333352,279,2006FEMA
-70.21555345,43.63703429,-5.83333352,280,2006FEMA
-70.21555695,43.63703531,-5.83333352,281,2006FEMA
-70.21556046,43.63703633,-5.83333352,282,2006FEMA
-70.21556397,43.63703735,-5.83333352,283,2006FEMA
-70.21556748,43.63703837,-5.83333352,284,2006FEMA
-70.21557098,43.63703939,-5.83333352,285,2006FEMA
-70.21557449,43.63704042,-5.83333352,286,2006FEMA
-70.215578,43.63704144,-5.83333352,287,2006FEMA
-70.2155815,43.63704246,-5.83333352,288,2006FEMA
-70.21558501,43.63704348,-5.83333352,289,2006FEMA
-70.21558852,43.6370445,-5.83333352,290,2006FEMA
-70.21559202,43.63704552,-5.83333352,291,2006FEMA
-70.21559553,43.63704655,-5.83333352,292,2006FEMA
-70.21559904,43.63704757,-5.83333352,293,2006FEMA
-70.21560254,43.63704859,-5.21325476,294,2006FEMA
-70.21560605,43.63704961,-5.21325476,295,2006FEMA
-70.21560956,43.63705063,-5.21325476,296,2006FEMA
-70.21561306,43.63705165,-5.21325476,297,2006FEMA
-70.21561657,43.63705268,-5.21325476,298,2006FEMA
-70.21562008,43.6370537,-5.21325476,299,2006FEMA
-70.21562358,43.63705472,-5.21325476,300,2006FEMA
-70.21562709,43.63705574,-5.21325476,301,2006FEMA
-70.2156306,43.63705676,-5.21325476,302,2006FEMA
-70.2156341,43.63705778,-5.21325476,303,2006FEMA
-70.21563761,43.6370588,-5.21325476,304,2006FEMA
-70.21564112,43.63705983,-5.21325476,305,2006FEMA
-70.21564462,43.63706085,-5.21325476,306,2006FEMA
-70.21564813,43.63706187,-5.21325476,307,2006FEMA
-70.21565164,43.63706289,-5.21325476,308,2006FEMA
-70.21565514,43.63706391,-5.21325476,309,2006FEMA
-70.21565865,43.63706493,-5.21325476,310,2006FEMA
-70.21566216,43.63706596,-5.23950148,311,2006FEMA
-70.21566566,43.63706698,-5.23950148,312,2006FEMA
-70.21566917,43.637068,-5.23950148,313,2006FEMA
-70.21567268,43.63706902,-5.23950148,314,2006FEMA
-70.21567618,43.63707004,-5.23950148,315,2006FEMA
-70.21567969,43.63707106,-5.23950148,316,2006FEMA
-70.2156832,43.63707209,-5.23950148,317,2006FEMA
-70.2156867,43.63707311,-5.23950148,318,2006FEMA
-70.21569021,43.63707413,-5.23950148,319,2006FEMA
-70.21569372,43.63707515,-5.23950148,320,2006FEMA
-70.21569722,43.63707617,-5.23950148,321,2006FEMA
-70.21570073,43.63707719,-5.23950148,322,2006FEMA
-70.21570424,43.63707822,-5.23950148,323,2006FEMA
-70.21570774,43.63707924,-5.23950148,324,2006FEMA
-70.21571125,43.63708026,-5.23950148,325,2006FEMA
-70.21571476,43.63708128,-5.23950148,326,2006FEMA
-70.21571826,43.6370823,-5.23950148,327,2006FEMA
-70.21572177,43.63708332,-5.23950148,328,2006FEMA
-70.21572528,43.63708435,-5.23950148,329,2006FEMA
-70.21572878,43.63708537,-5.23950148,330,2006FEMA
-70.21573229,43.63708639,-5.23950148,331,2006FEMA
-70.2157358,43.63708741,-5.23950148,332,2006FEMA
-70.2157393,43.63708843,-5.23950148,333,2006FEMA
-70.21574281,43.63708945,-5.23950148,334,2006FEMA
-70.21574632,43.63709048,-5.23950148,335,2006FEMA
-70.21574982,43.6370915,-5.23950148,336,2006FEMA
-70.21575333,43.63709252,-5.23950148,337,2006FEMA
-70.21575684,43.63709354,-5.57086632,338,2006FEMA
-70.21576034,43.63709456,-5.57086632,339,2006FEMA
-70.21576385,43.63709558,-5.57086632,340,2006FEMA
-70.21576736,43.63709661,-5.57086632,341,2006FEMA
-70.21577087,43.63709763,-5.57086632,342,2006FEMA
-70.21577437,43.63709865,-5.57086632,343,2006FEMA
-70.21577788,43.63709967,-5.57086632,344,2006FEMA
-70.21578139,43.63710069,-5.57086632,345,2006FEMA
-70.21578489,43.63710171,-5.57086632,346,2006FEMA
-70.2157884,43.63710273,-5.43963272,347,2006FEMA
-70.21579191,43.63710376,-5.43963272,348,2006FEMA
-70.21579541,43.63710478,-5.43963272,349,2006FEMA
-70.21579892,43.6371058,-5.43963272,350,2006FEMA
-70.21580243,43.63710682,-5.43963272,351,2006FEMA
-70.21580593,43.63710784,-5.43963272,352,2006FEMA
-70.21580944,43.63710886,-5.00984268,353,2006FEMA
-70.21581295,43.63710989,-5.00984268,354,2006FEMA
-70.21581645,43.63711091,-5.00984268,355,2006FEMA
-70.21581996,43.63711193,-5.00984268,356,2006FEMA
-70.21582347,43.63711295,-5.00984268,357,2006FEMA
-70.21582697,43.63711397,-5.00984268,358,2006FEMA
-70.21583048,43.63711499,-5.00984268,359,2006FEMA
-70.21583399,43.63711602,-5.00984268,360,2006FEMA
-70.21583749,43.63711704,-5.00984268,361,2006FEMA
-70.215841,43.63711806,-5.00984268,362,2006FEMA
-70.21584451,43.63711908,-5.00984268,363,2006FEMA
-70.21584801,43.6371201,-5.00984268,364,2006FEMA
-70.21585152,43.63712112,-5.00984268,365,2006FEMA
-70.21585503,43.63712215,-5.00984268,366,2006FEMA
-70.21585853,43.63712317,-5.34448836,367,2006FEMA
-70.21586204,43.63712419,-5.34448836,368,2006FEMA
-70.21586555,43.63712521,-5.34448836,369,2006FEMA
-70.21586905,43.63712623,-5.34448836,370,2006FEMA
-70.21587256,43.63712725,-5.34448836,371,2006FEMA
-70.21587607,43.63712828,-5.34448836,372,2006FEMA
-70.21587957,43.6371293,-5.34448836,373,2006FEMA
-70.21588308,43.63713032,-5.34448836,374,2006FEMA
-70.21588659,43.63713134,-5.34448836,375,2006FEMA
-70.21589009,43.63713236,-5.34448836,376,2006FEMA
-70.2158936,43.63713338,-5.34448836,377,2006FEMA
-70.21589711,43.6371344,-5.34448836,378,2006FEMA
-70.21590061,43.63713543,-5.34448836,379,2006FEMA
-70.21590412,43.63713645,-5.34448836,380,2006FEMA
-70.21590763,43.63713747,-4.65551196,381,2006FEMA
-70.21591113,43.63713849,-4.65551196,382,2006FEMA
-70.21591464,43.63713951,-4.65551196,383,2006FEMA
-70.21591815,43.63714053,-4.65551196,384,2006FEMA
-70.21592165,43.63714156,-4.65551196,385,2006FEMA
-70.21592516,43.63714258,-4.65551196,386,2006FEMA
-70.21592867,43.6371436,-4.65551196,387,2006FEMA
-70.21593217,43.63714462,-4.65551196,388,2006FEMA
-70.21593568,43.63714564,-4.65551196,389,2006FEMA
-70.21593919,43.63714666,-4.65551196,390,2006FEMA
-70.21594269,43.63714769,-4.65551196,391,2006FEMA
-70.2159462,43.63714871,-4.65551196,392,2006FEMA
-70.21594971,43.63714973,-4.65551196,393,2006FEMA
-70.21595322,43.63715075,-4.65551196,394,2006FEMA
-70.21595672,43.63715177,-4.65551196,395,2006FEMA
-70.21596023,43.63715279,-4.65551196,396,2006FEMA
-70.21596374,43.63715382,-5.43963272,397,2006FEMA
-70.21596724,43.63715484,-5.43963272,398,2006FEMA
-70.21597075,43.63715586,-5.43963272,399,2006FEMA
-70.21597426,43.63715688,-5.43963272,400,2006FEMA
-70.21597776,43.6371579,-5.43963272,401,2006FEMA
-70.21598127,43.63715892,-5.43963272,402,2006FEMA
-70.21598478,43.63715995,-5.43963272,403,2006FEMA
-70.21598828,43.63716097,-5.43963272,404,2006FEMA
-70.21599179,43.63716199,-5.43963272,405,2006FEMA
-70.2159953,43.63716301,-5.43963272,406,2006FEMA
-70.2159988,43.63716403,-5.43963272,407,2006FEMA
-70.21600231,43.63716505,-5.43963272,408,2006FEMA
-70.21600582,43.63716608,-5.43963272,409,2006FEMA
-70.21600932,43.6371671,-5.43963272,410,2006FEMA
-70.21601283,43.63716812,-5.43963272,411,2006FEMA
-70.21601634,43.63716914,-5.43963272,412,2006FEMA
-70.21601984,43.63717016,-5.43963272,413,2006FEMA
-70.21602335,43.63717118,-5.43963272,414,2006FEMA
-70.21602686,43.6371722,-5.43963272,415,2006FEMA
-70.21603036,43.63717323,-5.43963272,416,2006FEMA
-70.21603387,43.63717425,-5.04593192,417,2006FEMA
-70.21603738,43.63717527,-5.04593192,418,2006FEMA
-70.21604088,43.63717629,-5.04593192,419,2006FEMA
-70.21604439,43.63717731,-5.04593192,420,2006FEMA
-70.2160479,43.63717833,-5.04593192,421,2006FEMA
-70.2160514,43.63717936,-5.04593192,422,2006FEMA
-70.21605491,43.63718038,-5.04593192,423,2006FEMA
-70.21605842,43.6371814,-5.04593192,424,2006FEMA
-70.21606192,43.63718242,-5.04593192,425,2006FEMA
-70.21606543,43.63718344,-5.04593192,426,2006FEMA
-70.21606894,43.63718446,-5.04593192,427,2006FEMA
-70.21607244,43.63718549,-5.04593192,428,2006FEMA
-70.21607595,43.63718651,-5.04593192,429,2006FEMA
-70.21607946,43.63718753,-5.04593192,430,2006FEMA
-70.21608296,43.63718855,-5.04593192,431,2006FEMA
-70.21608647,43.63718957,-5.04593192,432,2006FEMA
-70.21608998,43.63719059,-5.04593192,433,2006FEMA
-70.21609348,43.63719162,-5.04593192,434,2006FEMA
-70.21609699,43.63719264,-5.04593192,435,2006FEMA
-70.2161005,43.63719366,-5.04593192,436,2006FEMA
-70.216104,43.63719468,-5.04593192,437,2006FEMA
-70.21610751,43.6371957,-5.04593192,438,2006FEMA
-70.21611102,43.63719672,-5.04593192,439,2006FEMA
-70.21611452,43.63719775,-5.04593192,440,2006FEMA
-70.21611803,43.63719877,-5.04593192,441,2006FEMA
-70.21612154,43.63719979,-5.04593192,442,2006FEMA
-70.21612505,43.63720081,-5.04593192,443,2006FEMA
-70.21612855,43.63720183,-5.04593192,444,2006FEMA
-70.21613206,43.63720285,-5.04593192,445,2006FEMA
-70.21613557,43.63720387,-5.04593192,446,2006FEMA
-70.21613907,43.6372049,-5.04593192,447,2006FEMA
-70.21614258,43.63720592,-5.04593192,448,2006FEMA
-70.21614609,43.63720694,-5.04593192,449,2006FEMA
-70.21614959,43.63720796,-5.04593192,450,2006FEMA
-70.2161531,43.63720898,-5.04593192,451,2006FEMA
-70.21615661,43.63721,-5.04593192,452,2006FEMA
-70.21616011,43.63721103,-5.04593192,453,2006FEMA
-70.21616362,43.63721205,-5.04593192,454,2006FEMA
-70.21616713,43.63721307,-5.04593192,455,2006FEMA
-70.21617063,43.63721409,-5.04593192,456,2006FEMA
-70.21617414,43.63721511,-5.04593192,457,2006FEMA
-70.21617765,43.63721613,-5.00984268,458,2006FEMA
-70.21618115,43.63721716,-5.00984268,459,2006FEMA
-70.21618466,43.63721818,-5.00984268,460,2006FEMA
-70.21618817,43.6372192,-5.00984268,461,2006FEMA
-70.21619167,43.63722022,-5.00984268,462,2006FEMA
-70.21619518,43.63722124,-5.00984268,463,2006FEMA
-70.21619869,43.63722226,-5.00984268,464,2006FEMA
-70.21620219,43.63722329,-5.00984268,465,2006FEMA
-70.2162057,43.63722431,-5.00984268,466,2006FEMA
-70.21620921,43.63722533,-5.00984268,467,2006FEMA
-70.21621271,43.63722635,-5.00984268,468,2006FEMA
-70.21621622,43.63722737,-5.00984268,469,2006FEMA
-70.21621973,43.63722839,-5.00984268,470,2006FEMA
-70.21622323,43.63722942,-5.00984268,471,2006FEMA
-70.21622674,43.63723044,-5.00984268,472,2006FEMA
-70.21623025,43.63723146,-5.00984268,473,2006FEMA
-70.21623375,43.63723248,-5.00984268,474,2006FEMA
-70.21623726,43.6372335,-5.00984268,475,2006FEMA
-70.21624077,43.63723452,-5.46587944,476,2006FEMA
-70.21624427,43.63723554,-5.46587944,477,2006FEMA
-70.21624778,43.63723657,-5.46587944,478,2006FEMA
-70.21625129,43.63723759,-5.46587944,479,2006FEMA
-70.21625479,43.63723861,-5.46587944,480,2006FEMA
-70.2162583,43.63723963,-5.46587944,481,2006FEMA
-70.21626181,43.63724065,-5.46587944,482,2006FEMA
-70.21626531,43.63724167,-5.46587944,483,2006FEMA
