header
IE0.0    -13.335       1       1 9.3596  9.1823  13.2087   56.14   56.14
OF168.0  -10.303    0.00 9.3587     0.00    0.00    0.00    0.00    0.00
OF169.0  -10.275    0.00 9.3587     0.00    0.00    0.00    0.00    0.00
OF180.0  -9.9727    0.00 9.3585     0.00    0.00    0.00    0.00    0.00
OF181.0  -9.9452    0.00 9.3584     0.00    0.00    0.00    0.00    0.00
OF192.0  -9.6421    0.00 9.3582     0.00    0.00    0.00    0.00    0.00
OF193.0  -9.6145    0.00 9.3582     0.00    0.00    0.00    0.00    0.00
OF204.0  -9.3115    0.00 9.358      0.00    0.00    0.00    0.00    0.00
OF205.0  -9.2839    0.00 9.358      0.00    0.00    0.00    0.00    0.00
OF216.0  -8.9809    0.00 9.3577     0.00    0.00    0.00    0.00    0.00
OF217.0  -8.9533    0.00 9.3577     0.00    0.00    0.00    0.00    0.00
OF228.0  -8.6503    0.00 9.3575     0.00    0.00    0.00    0.00    0.00
OF229.0  -8.6227    0.00 9.3575     0.00    0.00    0.00    0.00    0.00
OF240.0  -8.3196    0.00 9.3573     0.00    0.00    0.00    0.00    0.00
OF241.0  -8.292     0.00 9.3572     0.00    0.00    0.00    0.00    0.00
OF250.0  -8.0441    0.00 9.3571     0.00    0.00    0.00    0.00    0.00
OF251.0  -8.0305    0.00 9.357      0.00    0.00    0.00    0.00    0.00
OF262.0  -7.9884    0.00 9.3569     0.00    0.00    0.00    0.00    0.00
OF263.0  -7.9846    0.00 9.3569     0.00    0.00    0.00    0.00    0.00
OF274.0  -7.9424    0.00 9.3568     0.00    0.00    0.00    0.00    0.00
OF275.0  -7.9386    0.00 9.3568     0.00    0.00    0.00    0.00    0.00
OF286.0  -7.8964    0.00 9.3566     0.00    0.00    0.00    0.00    0.00
OF287.0  -7.8926    0.00 9.3566     0.00    0.00    0.00    0.00    0.00
OF298.0  -7.8505    0.00 9.3565     0.00    0.00    0.00    0.00    0.00
OF299.0  -7.8466    0.00 9.3565     0.00    0.00    0.00    0.00    0.00
OF310.0  -7.8045    0.00 9.3563     0.00    0.00    0.00    0.00    0.00
OF311.0  -7.8007    0.00 9.3563     0.00    0.00    0.00    0.00    0.00
OF322.0  -7.7585    0.00 9.3562     0.00    0.00    0.00    0.00    0.00
OF323.0  -7.7547    0.00 9.3562     0.00    0.00    0.00    0.00    0.00
OF334.0  -7.7126    0.00 9.3561     0.00    0.00    0.00    0.00    0.00
OF335.0  -7.7087    0.00 9.356      0.00    0.00    0.00    0.00    0.00
OF346.0  -7.6666    0.00 9.3559     0.00    0.00    0.00    0.00    0.00
OF347.0  -7.6628    0.00 9.3559     0.00    0.00    0.00    0.00    0.00
OF358.0  -7.6206    0.00 9.3558     0.00    0.00    0.00    0.00    0.00
OF359.0  -7.6168    0.00 9.3558     0.00    0.00    0.00    0.00    0.00
OF370.0  -7.5746    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF371.0  -7.5708    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF382.0  -7.5287    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF383.0  -7.5249    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF394.0  -7.4832    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF395.0  -7.4795    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF406.0  -7.438     0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF407.0  -7.4343    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF418.0  -7.3928    0.00 9.3555     0.00    0.00    0.00    0.00    0.00
OF419.0  -7.389     0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF430.0  -7.3476    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF431.0  -7.3438    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF442.0  -7.3024    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF443.0  -7.2986    0.00 9.3556     0.00    0.00    0.00    0.00    0.00
OF562.0  -8.2593    0.00 9.3579     0.00    0.00    0.00    0.00    0.00
OF614.0  -8.5809    0.00 9.3586     0.00    0.00    0.00    0.00    0.00
OF615.0  -8.587     0.00 9.3586     0.00    0.00    0.00    0.00    0.00
OF626.0  -8.5676    0.00 9.3588     0.00    0.00    0.00    0.00    0.00
OF627.0  -8.5642    0.00 9.3588     0.00    0.00    0.00    0.00    0.00
OF638.0  -8.5275    0.00 9.359      0.00    0.00    0.00    0.00    0.00
OF639.0  -8.5242    0.00 9.359      0.00    0.00    0.00    0.00    0.00
OF651.0  -8.5015    0.00 9.3592     0.00    0.00    0.00    0.00    0.00
OF652.0  -8.5001    0.00 9.3592     0.00    0.00    0.00    0.00    0.00
OF663.0  -8.4841    0.00 9.3594     0.00    0.00    0.00    0.00    0.00
OF664.0  -8.4826    0.00 9.3594     0.00    0.00    0.00    0.00    0.00
OF675.0  -8.4666    0.00 9.3596     0.00    0.00    0.00    0.00    0.00
OF676.0  -8.4652    0.00 9.3596     0.00    0.00    0.00    0.00    0.00
OF687.0  -8.4491    0.00 9.3598     0.00    0.00    0.00    0.00    0.00
OF688.0  -8.4477    0.00 9.3598     0.00    0.00    0.00    0.00    0.00
OF699.0  -8.4317    0.00 9.36       0.00    0.00    0.00    0.00    0.00
OF700.0  -8.4302    0.00 9.36       0.00    0.00    0.00    0.00    0.00
OF711.0  -8.4142    0.00 9.3602     0.00    0.00    0.00    0.00    0.00
OF712.0  -8.4128    0.00 9.3602     0.00    0.00    0.00    0.00    0.00
OF723.0  -8.3967    0.00 9.3604     0.00    0.00    0.00    0.00    0.00
OF724.0  -8.3953    0.00 9.3604     0.00    0.00    0.00    0.00    0.00
OF735.0  -8.3793    0.00 9.3606     0.00    0.00    0.00    0.00    0.00
OF736.0  -8.3778    0.00 9.3606     0.00    0.00    0.00    0.00    0.00
OF747.0  -8.3618    0.00 9.3608     0.00    0.00    0.00    0.00    0.00
OF748.0  -8.3603    0.00 9.3608     0.00    0.00    0.00    0.00    0.00
OF759.0  -8.3443    0.00 9.361      0.00    0.00    0.00    0.00    0.00
OF760.0  -8.3429    0.00 9.361      0.00    0.00    0.00    0.00    0.00
OF772.0  -8.3254    0.00 9.3612     0.00    0.00    0.00    0.00    0.00
OF778.0  -8.3167    0.00 9.3613     0.00    0.00    0.00    0.00    0.00
OF781.0  -8.3123    0.00 9.3614     0.00    0.00    0.00    0.00    0.00
OF792.0  -8.2695    0.00 9.3615     0.00    0.00    0.00    0.00    0.00
OF793.0  -8.2628    0.00 9.3615     0.00    0.00    0.00    0.00    0.00
OF804.0  -8.1897    0.00 9.3616     0.00    0.00    0.00    0.00    0.00
OF805.0  -8.1831    0.00 9.3616     0.00    0.00    0.00    0.00    0.00
OF816.0  -8.1099    0.00 9.3617     0.00    0.00    0.00    0.00    0.00
OF817.0  -8.1033    0.00 9.3617     0.00    0.00    0.00    0.00    0.00
OF828.0  -8.0302    0.00 9.3618     0.00    0.00    0.00    0.00    0.00
OF829.0  -8.0235    0.00 9.3618     0.00    0.00    0.00    0.00    0.00
OF840.0  -7.9504    0.00 9.3619     0.00    0.00    0.00    0.00    0.00
OF841.0  -7.9438    0.00 9.3619     0.00    0.00    0.00    0.00    0.00
OF852.0  -7.8707    0.00 9.362      0.00    0.00    0.00    0.00    0.00
OF853.0  -7.864     0.00 9.362      0.00    0.00    0.00    0.00    0.00
OF864.0  -7.7909    0.00 9.3621     0.00    0.00    0.00    0.00    0.00
OF865.0  -7.7843    0.00 9.3621     0.00    0.00    0.00    0.00    0.00
OF876.0  -7.7111    0.00 9.3622     0.00    0.00    0.00    0.00    0.00
OF877.0  -7.7045    0.00 9.3622     0.00    0.00    0.00    0.00    0.00
OF888.0  -7.6314    0.00 9.3623     0.00    0.00    0.00    0.00    0.00
OF889.0  -7.6247    0.00 9.3623     0.00    0.00    0.00    0.00    0.00
OF900.0  -7.5277    0.00 9.3625     0.00    0.00    0.00    0.00    0.00
OF901.0  -7.5169    0.00 9.3625     0.00    0.00    0.00    0.00    0.00
OF912.0  -7.398     0.00 9.3626     0.00    0.00    0.00    0.00    0.00
OF913.0  -7.3872    0.00 9.3626     0.00    0.00    0.00    0.00    0.00
OF924.0  -7.2683    0.00 9.3628     0.00    0.00    0.00    0.00    0.00
OF925.0  -7.2576    0.00 9.3628     0.00    0.00    0.00    0.00    0.00
OF936.0  -7.1482    0.00 9.363      0.00    0.00    0.00    0.00    0.00
OF937.0  -7.1412    0.00 9.363      0.00    0.00    0.00    0.00    0.00
OF948.0  -7.0651    0.00 9.3631     0.00    0.00    0.00    0.00    0.00
OF949.0  -7.0581    0.00 9.3631     0.00    0.00    0.00    0.00    0.00
OF960.0  -6.9819    0.00 9.3633     0.00    0.00    0.00    0.00    0.00
OF961.0  -6.975     0.00 9.3633     0.00    0.00    0.00    0.00    0.00
OF972.0  -6.8975    0.00 9.3634     0.00    0.00    0.00    0.00    0.00
OF973.0  -6.8882    0.00 9.3635     0.00    0.00    0.00    0.00    0.00
OF984.0  -6.7861    0.00 9.3636     0.00    0.00    0.00    0.00    0.00
OF985.0  -6.7769    0.00 9.3636     0.00    0.00    0.00    0.00    0.00
OF996.0  -6.6748    0.00 9.3638     0.00    0.00    0.00    0.00    0.00
OF997.0  -6.6655    0.00 9.3638     0.00    0.00    0.00    0.00    0.00
OF1008.0 -6.5635    0.00 9.3639     0.00    0.00    0.00    0.00    0.00
OF1009.0 -6.5542    0.00 9.3639     0.00    0.00    0.00    0.00    0.00
OF1020.0 -6.4521    0.00 9.3641     0.00    0.00    0.00    0.00    0.00
OF1021.0 -6.4428    0.00 9.3641     0.00    0.00    0.00    0.00    0.00
OF1032.0 -6.3408    0.00 9.3643     0.00    0.00    0.00    0.00    0.00
OF1033.0 -6.3315    0.00 9.3643     0.00    0.00    0.00    0.00    0.00
OF1044.0 -6.2294    0.00 9.3644     0.00    0.00    0.00    0.00    0.00
OF1045.0 -6.2201    0.00 9.3644     0.00    0.00    0.00    0.00    0.00
OF1056.0 -6.118     0.00 9.3646     0.00    0.00    0.00    0.00    0.00
OF1057.0 -6.1087    0.00 9.3646     0.00    0.00    0.00    0.00    0.00
OF1072.0 -6.0016    0.00 9.365      0.00    0.00    0.00    0.00    0.00
OF1073.0 -5.9982    0.00 9.365      0.00    0.00    0.00    0.00    0.00
OF1084.0 -5.9598    0.00 9.3654     0.00    0.00    0.00    0.00    0.00
OF1085.0 -5.9563    0.00 9.3655     0.00    0.00    0.00    0.00    0.00
OF1096.0 -5.918     0.00 9.3659     0.00    0.00    0.00    0.00    0.00
OF1097.0 -5.9145    0.00 9.3659     0.00    0.00    0.00    0.00    0.00
OF1108.0 -5.8762    0.00 9.3664     0.00    0.00    0.00    0.00    0.00
OF1109.0 -5.8727    0.00 9.3664     0.00    0.00    0.00    0.00    0.00
OF1120.0 -5.8343    0.00 9.3668     0.00    0.00    0.00    0.00    0.00
OF1121.0 -5.8309    0.00 9.3669     0.00    0.00    0.00    0.00    0.00
OF1132.0 -5.7925    0.00 9.3673     0.00    0.00    0.00    0.00    0.00
OF1133.0 -5.789     0.00 9.3673     0.00    0.00    0.00    0.00    0.00
OF1144.0 -5.7507    0.00 9.3678     0.00    0.00    0.00    0.00    0.00
OF1145.0 -5.7472    0.00 9.3678     0.00    0.00    0.00    0.00    0.00
OF1156.0 -5.7089    0.00 9.3682     0.00    0.00    0.00    0.00    0.00
OF1157.0 -5.7054    0.00 9.3683     0.00    0.00    0.00    0.00    0.00
OF1168.0 -5.6562    0.00 9.3687     0.00    0.00    0.00    0.00    0.00
OF1169.0 -5.6498    0.00 9.3687     0.00    0.00    0.00    0.00    0.00
OF1181.0 -5.5885    0.00 9.3691     0.00    0.00    0.00    0.00    0.00
OF1195.0 -5.577     0.00 9.369      0.00    0.00    0.00    0.00    0.00
OF1196.0 -5.575     0.00 9.369      0.00    0.00    0.00    0.00    0.00
OF1207.0 -5.5514    0.00 9.369      0.00    0.00    0.00    0.00    0.00
OF1208.0 -5.5492    0.00 9.3689     0.00    0.00    0.00    0.00    0.00
OF1219.0 -5.5256    0.00 9.3689     0.00    0.00    0.00    0.00    0.00
OF1220.0 -5.5235    0.00 9.3689     0.00    0.00    0.00    0.00    0.00
OF1232.0 -5.4977    0.00 9.3688     0.00    0.00    0.00    0.00    0.00
OF1243.0 -5.4741    0.00 9.3688     0.00    0.00    0.00    0.00    0.00
OF1244.0 -5.472     0.00 9.3688     0.00    0.00    0.00    0.00    0.00
OF1262.0 -5.4333    0.00 9.3687     0.00    0.00    0.00    0.00    0.00
OF1276.0 -5.0999    0.00 9.3685     0.00    0.00    0.00    0.00    0.00
OF1277.0 -5.0544    0.00 9.3684     0.00    0.00    0.00    0.00    0.00
OF1374.7 -1.2854    0.00 9.3634     0.00    0.00    0.00    0.00    0.00
OF1377.9 -0.9745    0.00 9.3629     0.00    0.00    0.00    0.00    0.00
OF1381.2 -0.4603    0.00 9.3597     0.00    0.00    0.00    0.00    0.00
IF1397.6 1.5342     0.00 9.3606     0.00    0.00    0.00    0.00    0.00
IF1400.9 1.7614     0.00 9.3662     0.00    0.00    0.00    0.00    0.00
IF1404.2 1.9903     0.00 9.3724     0.00    0.00    0.00    0.00    0.00
IF1407.5 2.2447     0.00 9.3787     0.00    0.00    0.00    0.00    0.00
IF1410.8 2.4992     0.00 9.3859     0.00    0.00    0.00    0.00    0.00
IF1414.0 2.7536     0.00 9.3939     0.00    0.00    0.00    0.00    0.00
IF1417.3 3.1325     0.00 9.4006     0.00    0.00    0.00    0.00    0.00
IF1420.6 3.5631     0.00 9.4074     0.00    0.00    0.00    0.00    0.00
IF1423.9 3.9937     0.00 9.4174     0.00    0.00    0.00    0.00    0.00
IF1427.2 4.3047     0.00 9.4359     0.00    0.00    0.00    0.00    0.00
IF1430.4 4.5879     0.00 9.4584     0.00    0.00    0.00    0.00    0.00
IF1433.7 4.8712     0.00 9.4837     0.00    0.00    0.00    0.00    0.00
IF1437.0 4.9795     0.00 9.5142     0.00    0.00    0.00    0.00    0.00
IF1440.3 5.0718     0.00 9.5417     0.00    0.00    0.00    0.00    0.00
IF1443.6 5.164      0.00 9.5566     0.00    0.00    0.00    0.00    0.00
IF1446.8 5.4676     0.00 9.5716     0.00    0.00    0.00    0.00    0.00
IF1450.1 5.8551     0.00 9.5917     0.00    0.00    0.00    0.00    0.00
IF1453.4 6.1069     0.00 9.6204     0.00    0.00    0.00    0.00    0.00
IF1456.7 6.1787     0.00 9.6536     0.00    0.00    0.00    0.00    0.00
IF1460.0 6.2571     0.00 9.6814     0.00    0.00    0.00    0.00    0.00
IF1463.3 6.3399     0.00 9.7054     0.00    0.00    0.00    0.00    0.00
IF1466.5 6.3229     0.00 9.7295     0.00    0.00    0.00    0.00    0.00
IF1469.8 6.2446     0.00 9.7489     0.00    0.00    0.00    0.00    0.00
IF1473.1 6.6716     0.00 9.7548     0.00    0.00    0.00    0.00    0.00
IF1476.4 6.8717     0.00 9.7704     0.00    0.00    0.00    0.00    0.00
IF1479.7 6.9737     0.00 9.7891     0.00    0.00    0.00    0.00    0.00
IF1482.9 7.0757     0.00 9.8063     0.00    0.00    0.00    0.00    0.00
IF1486.2 7.1242     0.00 9.8229     0.00    0.00    0.00    0.00    0.00
IF1489.5 7.1616     0.00 9.838      0.00    0.00    0.00    0.00    0.00
IF1492.8 7.1991     0.00 9.8507     0.00    0.00    0.00    0.00    0.00
IF1496.1 7.2331     0.00 9.8614     0.00    0.00    0.00    0.00    0.00
IF1499.3 7.26       0.00 9.8707     0.00    0.00    0.00    0.00    0.00
IF1502.6 7.2869     0.00 9.8789     0.00    0.00    0.00    0.00    0.00
IF1505.9 7.2788     0.00 9.8865     0.00    0.00    0.00    0.00    0.00
IF1509.2 7.2662     0.00 9.8934     0.00    0.00    0.00    0.00    0.00
IF1512.5 7.1971     0.00 9.8995     0.00    0.00    0.00    0.00    0.00
IF1515.7 6.9926     0.00 9.9058     0.00    0.00    0.00    0.00    0.00
IF1519.0 6.7881     0.00 9.9102     0.00    0.00    0.00    0.00    0.00
IF1522.3 6.6815     0.00 9.9128     0.00    0.00    0.00    0.00    0.00
IF1525.6 6.8752     0.00 9.9115     0.00    0.00    0.00    0.00    0.00
IF1528.9 7.0379     0.00 9.9109     0.00    0.00    0.00    0.00    0.00
IF1532.1 7.239      0.00 9.9103     0.00    0.00    0.00    0.00    0.00
IF1535.4 7.6442     0.00 9.9073     0.00    0.00    0.00    0.00    0.00
IF1538.7 8.0494     0.00 9.9082     0.00    0.00    0.00    0.00    0.00
IF1542.0 9.1048     0.00 9.9725     0.00    0.00    0.00    0.00    0.00
IF1543.9 9.9725     0.00 9.9725     0.00    0.00    0.00    0.00    0.00
AS1681.6 9.6042     0.00 9.6042     0.00    0.00    0.00    0.00    0.00
IF1685.5 9.521      0.00 9.6042     0.00    0.00    0.00    0.00    0.00
IF1692.2 9.6042     0.00 9.6042     0.00    0.00    0.00    0.00    0.00
AS1705.6 9.6042     0.00 9.6042     0.00    0.00    0.00    0.00    0.00
IF1710.0 9.5013     0.00 9.6042     0.00    0.00    0.00    0.00    0.00
IF1712.3 9.6042     0.00 9.6042     0.00    0.00    0.00    0.00    0.00
AS1816.1 9.5794     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1824.0 8.3399     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1853.5 8.7467     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1885.0 9.042      0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1899.5 9.1076     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1905.5 8.5171     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF1916.5 8.2513     0.00 9.5795     0.00    0.00    0.00    0.00    0.00
IF1929.0 8.3858     0.00 9.5795     0.00    0.00    0.00    0.00    0.00
IF1941.0 8.2218     0.00 9.5796     0.00    0.00    0.00    0.00    0.00
IF1950.0 8.481      0.00 9.5797     0.00    0.00    0.00    0.00    0.00
IF1970.5 7.8806     0.00 9.5799     0.00    0.00    0.00    0.00    0.00
IF2005.0 9.0617     0.00 9.5801     0.00    0.00    0.00    0.00    0.00
IF2023.0 8.3202     0.00 9.5803     0.00    0.00    0.00    0.00    0.00
IF2033.5 7.7493     0.00 9.5803     0.00    0.00    0.00    0.00    0.00
IF2051.5 7.4213     0.00 9.5805     0.00    0.00    0.00    0.00    0.00
IF2066.0 7.2244     0.00 9.5807     0.00    0.00    0.00    0.00    0.00
IF2078.5 7.7953     0.00 9.5809     0.00    0.00    0.00    0.00    0.00
IF2095.5 7.6608     0.00 9.5812     0.00    0.00    0.00    0.00    0.00
IF2108.0 7.3655     0.00 9.581      0.00    0.00    0.00    0.00    0.00
IF2118.5 7.1588     0.00 9.5807     0.00    0.00    0.00    0.00    0.00
IF2135.5 7.4016     0.00 9.5803     0.00    0.00    0.00    0.00    0.00
IF2143.0 7.2999     0.00 9.5801     0.00    0.00    0.00    0.00    0.00
IF2149.5 8.1102     0.00 9.5799     0.00    0.00    0.00    0.00    0.00
IF2160.5 7.2999     0.00 9.5796     0.00    0.00    0.00    0.00    0.00
IF2185.0 7.2343     0.00 9.579      0.00    0.00    0.00    0.00    0.00
IF2215.5 7.6509     0.00 9.5782     0.00    0.00    0.00    0.00    0.00
IF2229.0 7.1063     0.00 9.5779     0.00    0.00    0.00    0.00    0.00
IF2235.0 6.4797     0.00 9.5779     0.00    0.00    0.00    0.00    0.00
IF2247.0 6.6667     0.00 9.578      0.00    0.00    0.00    0.00    0.00
IF2260.5 6.8307     0.00 9.5781     0.00    0.00    0.00    0.00    0.00
IF2269.5 7.0276     0.00 9.5782     0.00    0.00    0.00    0.00    0.00
IF2281.5 7.0604     0.00 9.5783     0.00    0.00    0.00    0.00    0.00
IF2285.5 6.8307     0.00 9.5784     0.00    0.00    0.00    0.00    0.00
IF2297.0 6.8635     0.00 9.5785     0.00    0.00    0.00    0.00    0.00
IF2311.0 6.0203     0.00 9.5787     0.00    0.00    0.00    0.00    0.00
IF2327.0 7.1588     0.00 9.5789     0.00    0.00    0.00    0.00    0.00
IF2341.5 7.815      0.00 9.5791     0.00    0.00    0.00    0.00    0.00
IF2349.0 7.0604     0.00 9.5792     0.00    0.00    0.00    0.00    0.00
IF2356.5 7.1588     0.00 9.5793     0.00    0.00    0.00    0.00    0.00
IF2364.5 6.0433     0.00 9.5794     0.00    0.00    0.00    0.00    0.00
IF2374.5 5.9777     0.00 9.5795     0.00    0.00    0.00    0.00    0.00
IF2383.0 5.0919     0.00 9.5796     0.00    0.00    0.00    0.00    0.00
IF2388.5 5.5512     0.00 9.5797     0.00    0.00    0.00    0.00    0.00
IF2395.0 4.8622     0.00 9.5798     0.00    0.00    0.00    0.00    0.00
IF2403.5 5.1247     0.00 9.5799     0.00    0.00    0.00    0.00    0.00
IF2431.0 4.5341     0.00 9.5803     0.00    0.00    0.00    0.00    0.00
IF2437.0 4.3701     0.00 9.5803     0.00    0.00    0.00    0.00    0.00
IF2447.5 3.7139     0.00 9.5804     0.00    0.00    0.00    0.00    0.00
IF2454.0 3.8123     0.00 9.5804     0.00    0.00    0.00    0.00    0.00
IF2465.0 4.0092     0.00 9.5805     0.00    0.00    0.00    0.00    0.00
IF2477.0 3.7795     0.00 9.5805     0.00    0.00    0.00    0.00    0.00
IF2489.5 4.0748     0.00 9.5806     0.00    0.00    0.00    0.00    0.00
IF2497.5 3.9764     0.00 9.5807     0.00    0.00    0.00    0.00    0.00
IF2506.5 3.8123     0.00 9.5807     0.00    0.00    0.00    0.00    0.00
IF2519.0 3.7795     0.00 9.5808     0.00    0.00    0.00    0.00    0.00
IF2531.5 3.5827     0.00 9.5809     0.00    0.00    0.00    0.00    0.00
IF2541.5 3.878      0.00 9.5809     0.00    0.00    0.00    0.00    0.00
IF2561.0 3.878      0.00 9.5812     0.00    0.00    0.00    0.00    0.00
IF2570.0 3.4514     0.00 9.5814     0.00    0.00    0.00    0.00    0.00
IF2580.0 3.2546     0.00 9.5817     0.00    0.00    0.00    0.00    0.00
IF2604.5 3.6811     0.00 9.5824     0.00    0.00    0.00    0.00    0.00
IF2612.5 4.3045     0.00 9.5826     0.00    0.00    0.00    0.00    0.00
IF2630.0 3.353      0.00 9.5831     0.00    0.00    0.00    0.00    0.00
IF2638.5 2.9593     0.00 9.5833     0.00    0.00    0.00    0.00    0.00
IF2661.5 4.1404     0.00 9.5839     0.00    0.00    0.00    0.00    0.00
IF2670.5 4.3045     0.00 9.5842     0.00    0.00    0.00    0.00    0.00
IF2684.5 4.0748     0.00 9.5845     0.00    0.00    0.00    0.00    0.00
IF2697.5 3.7467     0.00 9.5848     0.00    0.00    0.00    0.00    0.00
IF2708.0 4.0748     0.00 9.5851     0.00    0.00    0.00    0.00    0.00
IF2720.5 4.4029     0.00 9.5854     0.00    0.00    0.00    0.00    0.00
IF2729.0 4.4685     0.00 9.5856     0.00    0.00    0.00    0.00    0.00
IF2738.0 4.2388     0.00 9.5858     0.00    0.00    0.00    0.00    0.00
IF2746.0 4.4324     0.00 9.586      0.00    0.00    0.00    0.00    0.00
IF2754.0 4.6654     0.00 9.5862     0.00    0.00    0.00    0.00    0.00
IF2764.5 4.2717     0.00 9.5865     0.00    0.00    0.00    0.00    0.00
IF2772.0 4.1404     0.00 9.5867     0.00    0.00    0.00    0.00    0.00
IF2785.5 4.2388     0.00 9.587      0.00    0.00    0.00    0.00    0.00
IF2792.0 4.3012     0.00 9.5872     0.00    0.00    0.00    0.00    0.00
IF2802.0 3.5466     0.00 9.5874     0.00    0.00    0.00    0.00    0.00
IF2816.0 3.9436     0.00 9.5878     0.00    0.00    0.00    0.00    0.00
IF2831.5 4.3668     0.00 9.5881     0.00    0.00    0.00    0.00    0.00
