header
IE0.0    -3.5212       1       1 9.0222  11.3695 15.2303   56.14   56.14
OF1.0    -3.5089    0.00 9.0223     0.00    0.00    0.00    0.00    0.00
OF2.0    -3.4966    0.00 9.0224     0.00    0.00    0.00    0.00    0.00
OF3.3    -3.4809    0.00 9.0233     0.00    0.00    0.00    0.00    0.00
OF6.6    -3.4406    0.00 9.0245     0.00    0.00    0.00    0.00    0.00
OF9.8    -3.4003    0.00 9.0257     0.00    0.00    0.00    0.00    0.00
OF13.1   -3.36      0.00 9.0266     0.00    0.00    0.00    0.00    0.00
OF16.4   -3.3184    0.00 9.0279     0.00    0.00    0.00    0.00    0.00
OF19.7   -3.253     0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF23.0   -3.1844    0.00 9.03       0.00    0.00    0.00    0.00    0.00
OF26.2   -3.1156    0.00 9.0311     0.00    0.00    0.00    0.00    0.00
OF29.5   -3.047     0.00 9.0323     0.00    0.00    0.00    0.00    0.00
OF32.8   -2.9783    0.00 9.0336     0.00    0.00    0.00    0.00    0.00
OF36.1   -2.9096    0.00 9.0349     0.00    0.00    0.00    0.00    0.00
OF39.4   -2.8409    0.00 9.0362     0.00    0.00    0.00    0.00    0.00
OF42.7   -2.7703    0.00 9.0372     0.00    0.00    0.00    0.00    0.00
OF45.9   -2.6955    0.00 9.0387     0.00    0.00    0.00    0.00    0.00
OF49.2   -2.6207    0.00 9.0402     0.00    0.00    0.00    0.00    0.00
OF52.5   -2.5459    0.00 9.0418     0.00    0.00    0.00    0.00    0.00
OF55.8   -2.4711    0.00 9.0431     0.00    0.00    0.00    0.00    0.00
OF59.1   -2.3963    0.00 9.0448     0.00    0.00    0.00    0.00    0.00
OF62.3   -2.3215    0.00 9.0466     0.00    0.00    0.00    0.00    0.00
OF65.6   -2.2466    0.00 9.048      0.00    0.00    0.00    0.00    0.00
OF68.9   -2.1718    0.00 9.0499     0.00    0.00    0.00    0.00    0.00
OF72.2   -2.097     0.00 9.0519     0.00    0.00    0.00    0.00    0.00
OF75.5   -2.0222    0.00 9.0539     0.00    0.00    0.00    0.00    0.00
OF78.7   -1.9474    0.00 9.0556     0.00    0.00    0.00    0.00    0.00
OF82.0   -1.8725    0.00 9.0588     0.00    0.00    0.00    0.00    0.00
OF85.3   -1.7978    0.00 9.0625     0.00    0.00    0.00    0.00    0.00
OF88.6   -1.7229    0.00 9.0655     0.00    0.00    0.00    0.00    0.00
OF91.9   -1.6481    0.00 9.0682     0.00    0.00    0.00    0.00    0.00
OF95.1   -1.5733    0.00 9.0713     0.00    0.00    0.00    0.00    0.00
OF98.4   -1.4985    0.00 9.0744     0.00    0.00    0.00    0.00    0.00
OF101.7  -1.4237    0.00 9.0771     0.00    0.00    0.00    0.00    0.00
OF105.0  -1.3588    0.00 9.0802     0.00    0.00    0.00    0.00    0.00
OF108.3  -1.304     0.00 9.0838     0.00    0.00    0.00    0.00    0.00
OF111.5  -1.2492    0.00 9.0865     0.00    0.00    0.00    0.00    0.00
OF114.8  -1.1943    0.00 9.0891     0.00    0.00    0.00    0.00    0.00
OF118.1  -1.1395    0.00 9.0922     0.00    0.00    0.00    0.00    0.00
OF121.4  -1.0829    0.00 9.0948     0.00    0.00    0.00    0.00    0.00
OF124.7  -1.024     0.00 9.0975     0.00    0.00    0.00    0.00    0.00
OF128.0  -0.9651    0.00 9.1004     0.00    0.00    0.00    0.00    0.00
OF131.2  -0.9062    0.00 9.1039     0.00    0.00    0.00    0.00    0.00
OF134.5  -0.8473    0.00 9.1068     0.00    0.00    0.00    0.00    0.00
OF137.8  -0.7885    0.00 9.1098     0.00    0.00    0.00    0.00    0.00
OF141.1  -0.7296    0.00 9.1127     0.00    0.00    0.00    0.00    0.00
OF144.4  -0.6707    0.00 9.1157     0.00    0.00    0.00    0.00    0.00
OF147.6  -0.6119    0.00 9.1189     0.00    0.00    0.00    0.00    0.00
OF150.9  -0.5530    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF154.2  -0.4941    0.00 9.1242     0.00    0.00    0.00    0.00    0.00
OF157.5  -0.4352    0.00 9.127      0.00    0.00    0.00    0.00    0.00
OF160.8  -0.3764    0.00 9.1297     0.00    0.00    0.00    0.00    0.00
OF164.0  -0.3175    0.00 9.1329     0.00    0.00    0.00    0.00    0.00
OF167.3  -0.2586    0.00 9.1357     0.00    0.00    0.00    0.00    0.00
OF170.6  -0.1997    0.00 9.1385     0.00    0.00    0.00    0.00    0.00
OF173.9  -0.1409    0.00 9.1413     0.00    0.00    0.00    0.00    0.00
OF177.2  -0.0820    0.00 9.1441     0.00    0.00    0.00    0.00    0.00
OF180.4  -0.0231    0.00 9.1474     0.00    0.00    0.00    0.00    0.00
OF183.7  -0.0916    0.00 9.1519     0.00    0.00    0.00    0.00    0.00
IF187.0  0.08451    0.00 9.1527     0.00    0.00    0.00    0.00    0.00
IF190.3  0.15281    0.00 9.1554     0.00    0.00    0.00    0.00    0.00
IF193.6  0.16438    0.00 9.1591     0.00    0.00    0.00    0.00    0.00
IF196.8  0.18737    0.00 9.1622     0.00    0.00    0.00    0.00    0.00
IF200.1  0.37873    0.00 9.163      0.00    0.00    0.00    0.00    0.00
IF203.4  0.1243     0.00 9.1703     0.00    0.00    0.00    0.00    0.00
IF206.7  0.07092    0.00 9.1743     0.00    0.00    0.00    0.00    0.00
IF210.0  0.2593     0.00 9.1746     0.00    0.00    0.00    0.00    0.00
IF213.3  0.43446    0.00 9.1755     0.00    0.00    0.00    0.00    0.00
IF216.5  0.4524     0.00 9.1785     0.00    0.00    0.00    0.00    0.00
IF219.8  0.47183    0.00 9.1818     0.00    0.00    0.00    0.00    0.00
IF223.1  0.49575    0.00 9.1846     0.00    0.00    0.00    0.00    0.00
IF226.4  0.55263    0.00 9.1869     0.00    0.00    0.00    0.00    0.00
IF229.7  0.61414    0.00 9.1893     0.00    0.00    0.00    0.00    0.00
IF232.9  0.6726     0.00 9.1916     0.00    0.00    0.00    0.00    0.00
IF236.2  0.73001    0.00 9.1945     0.00    0.00    0.00    0.00    0.00
IF239.5  0.7617     0.00 9.1973     0.00    0.00    0.00    0.00    0.00
IF242.8  0.7629     0.00 9.2005     0.00    0.00    0.00    0.00    0.00
IF246.1  0.76409    0.00 9.2036     0.00    0.00    0.00    0.00    0.00
IF249.3  0.71639    0.00 9.207      0.00    0.00    0.00    0.00    0.00
IF252.6  0.64911    0.00 9.2107     0.00    0.00    0.00    0.00    0.00
IF255.9  0.64151    0.00 9.2132     0.00    0.00    0.00    0.00    0.00
IF259.2  0.79054    0.00 9.214      0.00    0.00    0.00    0.00    0.00
IF262.5  0.94641    0.00 9.2144     0.00    0.00    0.00    0.00    0.00
IF265.7  1.1186     0.00 9.2151     0.00    0.00    0.00    0.00    0.00
IF269.0  1.2292     0.00 9.2169     0.00    0.00    0.00    0.00    0.00
IF272.3  1.2439     0.00 9.2199     0.00    0.00    0.00    0.00    0.00
IF275.6  1.226      0.00 9.2236     0.00    0.00    0.00    0.00    0.00
IF278.9  1.1553     0.00 9.2276     0.00    0.00    0.00    0.00    0.00
IF282.2  1.1282     0.00 9.2308     0.00    0.00    0.00    0.00    0.00
IF285.4  1.2443     0.00 9.2318     0.00    0.00    0.00    0.00    0.00
IF288.7  1.2013     0.00 9.235      0.00    0.00    0.00    0.00    0.00
IF292.0  1.226      0.00 9.2376     0.00    0.00    0.00    0.00    0.00
IF295.3  1.2721     0.00 9.2393     0.00    0.00    0.00    0.00    0.00
IF298.6  1.2526     0.00 9.2423     0.00    0.00    0.00    0.00    0.00
IF301.8  1.1939     0.00 9.2455     0.00    0.00    0.00    0.00    0.00
IF305.1  1.1428     0.00 9.2481     0.00    0.00    0.00    0.00    0.00
IF308.4  1.0922     0.00 9.2509     0.00    0.00    0.00    0.00    0.00
IF311.7  1.0907     0.00 9.2528     0.00    0.00    0.00    0.00    0.00
IF315.0  1.1768     0.00 9.2534     0.00    0.00    0.00    0.00    0.00
IF318.2  1.2629     0.00 9.2545     0.00    0.00    0.00    0.00    0.00
IF321.5  1.349      0.00 9.2553     0.00    0.00    0.00    0.00    0.00
IF324.8  1.4174     0.00 9.2565     0.00    0.00    0.00    0.00    0.00
IF328.1  1.4712     0.00 9.2579     0.00    0.00    0.00    0.00    0.00
IF331.4  1.525      0.00 9.2596     0.00    0.00    0.00    0.00    0.00
IF334.6  1.5788     0.00 9.261      0.00    0.00    0.00    0.00    0.00
IF337.9  1.6042     0.00 9.2628     0.00    0.00    0.00    0.00    0.00
IF341.2  1.5571     0.00 9.2658     0.00    0.00    0.00    0.00    0.00
IF344.5  1.51       0.00 9.2682     0.00    0.00    0.00    0.00    0.00
IF347.8  1.4629     0.00 9.2704     0.00    0.00    0.00    0.00    0.00
IF351.0  1.4158     0.00 9.2729     0.00    0.00    0.00    0.00    0.00
IF354.3  1.4489     0.00 9.2741     0.00    0.00    0.00    0.00    0.00
IF357.6  1.5996     0.00 9.2738     0.00    0.00    0.00    0.00    0.00
IF360.9  1.7503     0.00 9.2741     0.00    0.00    0.00    0.00    0.00
IF364.2  1.7945     0.00 9.2752     0.00    0.00    0.00    0.00    0.00
IF367.5  1.7807     0.00 9.2776     0.00    0.00    0.00    0.00    0.00
IF370.7  1.9345     0.00 9.2776     0.00    0.00    0.00    0.00    0.00
IF374.0  2.0351     0.00 9.2785     0.00    0.00    0.00    0.00    0.00
IF377.3  2.0172     0.00 9.2812     0.00    0.00    0.00    0.00    0.00
IF380.6  1.9993     0.00 9.2834     0.00    0.00    0.00    0.00    0.00
IF383.9  1.9813     0.00 9.2858     0.00    0.00    0.00    0.00    0.00
IF387.1  1.9575     0.00 9.2877     0.00    0.00    0.00    0.00    0.00
IF390.4  1.9306     0.00 9.2899     0.00    0.00    0.00    0.00    0.00
IF393.7  1.9324     0.00 9.2917     0.00    0.00    0.00    0.00    0.00
IF397.0  2.0401     0.00 9.2922     0.00    0.00    0.00    0.00    0.00
IF400.3  2.1422     0.00 9.2928     0.00    0.00    0.00    0.00    0.00
IF403.5  2.1814     0.00 9.2943     0.00    0.00    0.00    0.00    0.00
IF406.8  2.2139     0.00 9.2958     0.00    0.00    0.00    0.00    0.00
IF410.1  2.2365     0.00 9.2973     0.00    0.00    0.00    0.00    0.00
IF413.4  2.2592     0.00 9.2988     0.00    0.00    0.00    0.00    0.00
IF416.7  2.2619     0.00 9.3007     0.00    0.00    0.00    0.00    0.00
IF419.9  2.2454     0.00 9.3029     0.00    0.00    0.00    0.00    0.00
IF423.2  2.2288     0.00 9.3046     0.00    0.00    0.00    0.00    0.00
IF426.5  2.2123     0.00 9.3065     0.00    0.00    0.00    0.00    0.00
IF429.8  2.2589     0.00 9.3073     0.00    0.00    0.00    0.00    0.00
IF433.1  2.3583     0.00 9.3078     0.00    0.00    0.00    0.00    0.00
IF436.4  2.3044     0.00 9.3102     0.00    0.00    0.00    0.00    0.00
IF439.6  2.2602     0.00 9.312      0.00    0.00    0.00    0.00    0.00
IF442.9  2.2475     0.00 9.3134     0.00    0.00    0.00    0.00    0.00
IF446.2  2.3012     0.00 9.3144     0.00    0.00    0.00    0.00    0.00
IF449.5  2.6026     0.00 9.3125     0.00    0.00    0.00    0.00    0.00
IF452.8  2.904      0.00 9.3103     0.00    0.00    0.00    0.00    0.00
IF456.0  3.24       0.00 9.3084     0.00    0.00    0.00    0.00    0.00
IF459.3  3.7534     0.00 9.3046     0.00    0.00    0.00    0.00    0.00
IF462.6  4.1811     0.00 9.303      0.00    0.00    0.00    0.00    0.00
IF465.9  4.2241     0.00 9.3099     0.00    0.00    0.00    0.00    0.00
IF469.2  4.5883     0.00 9.3114     0.00    0.00    0.00    0.00    0.00
IF472.4  5.1193     0.00 9.311      0.00    0.00    0.00    0.00    0.00
IF475.7  5.9208     0.00 9.3077     0.00    0.00    0.00    0.00    0.00
IF479.0  7.1784     0.00 9.3823     0.00    0.00    0.00    0.00    0.00
IF482.3  8.4361     0.00 9.7181     0.00    0.00    0.00    0.00    0.00
IF484.0  9.0945     0.00 9.7181     0.00    0.00    0.00    0.00    0.00
IF490.0  9.521      0.00 9.7181     0.00    0.00    0.00    0.00    0.00
IF490.3  9.7181     0.00 9.7181     0.00    0.00    0.00    0.00    0.00
AS622.2  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF623.0  9.0617     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF634.5  8.7664     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF642.5  9.0945     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF651.5  8.832      0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF662.5  8.7992     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF671.2  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
AS843.3  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF844.0  9.1306     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF846.0  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
AS852.4  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF858.5  8.6385     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF863.5  8.143      0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF875.5  8.3104     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
IF882.4  9.1571     0.00 9.1571     0.00    0.00    0.00    0.00    0.00
AS923.6  9.1222     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF928.0  8.9633     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF936.5  8.5367     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF942.0  8.0446     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF947.5  7.8806     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF956.5  7.9134     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF966.0  6.8963     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF976.0  5.5512     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF986.0  6.5354     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF993.0  6.9291     0.00 9.1222     0.00    0.00    0.00    0.00    0.00
IF1008.5 5.5184     0.00 9.122      0.00    0.00    0.00    0.00    0.00
IF1023.5 6.3058     0.00 9.1218     0.00    0.00    0.00    0.00    0.00
IF1032.5 4.9278     0.00 9.1217     0.00    0.00    0.00    0.00    0.00
OF1041.0 -0.0338    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1042.0 -0.1530    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1043.0 -0.2718    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1044.0 -0.3907    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1045.0 -0.5099    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1046.0 -0.6287    0.00 9.1216     0.00    0.00    0.00    0.00    0.00
OF1047.0 -0.7479    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1048.0 -0.8668    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1049.0 -0.9861    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1050.0 -1.1049    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1051.0 -1.2241    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1052.0 -1.343     0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1053.0 -1.4623    0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1054.0 -1.581     0.00 9.1215     0.00    0.00    0.00    0.00    0.00
OF1055.0 -1.6998    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1056.0 -1.819     0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1057.0 -1.9379    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1058.0 -2.0572    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1059.0 -2.1759    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1060.0 -2.2952    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1061.0 -2.4141    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1062.0 -2.5333    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1063.0 -2.6521    0.00 9.1214     0.00    0.00    0.00    0.00    0.00
OF1064.0 -2.7713    0.00 9.1213     0.00    0.00    0.00    0.00    0.00
