header
IE0.0    -28.592       1       1 8.8306  30.2871 14.3487   56.14   56.14
OF2.0    -28.592    0.00 8.8307     0.00    0.00    0.00    0.00    0.00
OF3.3    -28.592    0.00 8.8317     0.00    0.00    0.00    0.00    0.00
OF6.6    -28.592    0.00 8.8327     0.00    0.00    0.00    0.00    0.00
OF9.8    -28.592    0.00 8.8338     0.00    0.00    0.00    0.00    0.00
OF13.1   -28.592    0.00 8.8349     0.00    0.00    0.00    0.00    0.00
OF16.4   -28.592    0.00 8.8361     0.00    0.00    0.00    0.00    0.00
OF19.7   -28.592    0.00 8.8372     0.00    0.00    0.00    0.00    0.00
OF23.0   -28.592    0.00 8.8384     0.00    0.00    0.00    0.00    0.00
OF26.2   -28.593    0.00 8.8395     0.00    0.00    0.00    0.00    0.00
OF29.5   -28.593    0.00 8.8407     0.00    0.00    0.00    0.00    0.00
OF32.8   -28.587    0.00 8.8419     0.00    0.00    0.00    0.00    0.00
OF36.1   -28.550    0.00 8.8426     0.00    0.00    0.00    0.00    0.00
OF39.4   -28.512    0.00 8.8436     0.00    0.00    0.00    0.00    0.00
OF42.7   -28.474    0.00 8.8446     0.00    0.00    0.00    0.00    0.00
OF45.9   -28.436    0.00 8.8456     0.00    0.00    0.00    0.00    0.00
OF49.2   -28.399    0.00 8.8466     0.00    0.00    0.00    0.00    0.00
OF52.5   -28.361    0.00 8.8477     0.00    0.00    0.00    0.00    0.00
OF55.8   -28.323    0.00 8.8485     0.00    0.00    0.00    0.00    0.00
OF59.1   -28.285    0.00 8.8496     0.00    0.00    0.00    0.00    0.00
OF62.3   -28.248    0.00 8.8507     0.00    0.00    0.00    0.00    0.00
OF65.6   -28.210    0.00 8.8518     0.00    0.00    0.00    0.00    0.00
OF68.9   -28.172    0.00 8.8529     0.00    0.00    0.00    0.00    0.00
OF72.2   -28.134    0.00 8.854      0.00    0.00    0.00    0.00    0.00
OF75.5   -28.096    0.00 8.8552     0.00    0.00    0.00    0.00    0.00
OF78.7   -28.059    0.00 8.8561     0.00    0.00    0.00    0.00    0.00
