header
IE0.0    -6.5279       1       1 9.0347  11.2956 12.8      56.14   56.14
OF275.6  -1.6899    0.00 9.1167     0.00    0.00    0.00    0.00    0.00
OF278.9  -1.6432    0.00 9.1183     0.00    0.00    0.00    0.00    0.00
OF282.2  -1.5965    0.00 9.1203     0.00    0.00    0.00    0.00    0.00
OF285.4  -1.5499    0.00 9.1223     0.00    0.00    0.00    0.00    0.00
OF288.7  -1.5032    0.00 9.1239     0.00    0.00    0.00    0.00    0.00
OF292.0  -1.4565    0.00 9.1259     0.00    0.00    0.00    0.00    0.00
OF295.3  -1.4099    0.00 9.1276     0.00    0.00    0.00    0.00    0.00
OF298.6  -1.3632    0.00 9.1295     0.00    0.00    0.00    0.00    0.00
OF301.8  -1.3165    0.00 9.1315     0.00    0.00    0.00    0.00    0.00
OF305.1  -1.2694    0.00 9.1331     0.00    0.00    0.00    0.00    0.00
OF308.4  -1.2051    0.00 9.1348     0.00    0.00    0.00    0.00    0.00
OF311.7  -1.1384    0.00 9.1364     0.00    0.00    0.00    0.00    0.00
OF315.0  -1.0716    0.00 9.1381     0.00    0.00    0.00    0.00    0.00
OF318.2  -1.005     0.00 9.1398     0.00    0.00    0.00    0.00    0.00
OF321.5  -0.9382    0.00 9.1415     0.00    0.00    0.00    0.00    0.00
OF324.8  -0.8715    0.00 9.1432     0.00    0.00    0.00    0.00    0.00
OF328.1  -0.8047    0.00 9.1449     0.00    0.00    0.00    0.00    0.00
OF331.4  -0.7380    0.00 9.1467     0.00    0.00    0.00    0.00    0.00
OF334.6  -0.6713    0.00 9.1485     0.00    0.00    0.00    0.00    0.00
OF337.9  -0.6046    0.00 9.1503     0.00    0.00    0.00    0.00    0.00
OF341.2  -0.5379    0.00 9.1522     0.00    0.00    0.00    0.00    0.00
OF344.5  -0.4712    0.00 9.1541     0.00    0.00    0.00    0.00    0.00
OF347.8  -0.4045    0.00 9.156      0.00    0.00    0.00    0.00    0.00
OF351.0  -0.3378    0.00 9.158      0.00    0.00    0.00    0.00    0.00
OF354.3  -0.2710    0.00 9.1599     0.00    0.00    0.00    0.00    0.00
OF357.6  -0.2043    0.00 9.162      0.00    0.00    0.00    0.00    0.00
OF360.9  -0.1376    0.00 9.164      0.00    0.00    0.00    0.00    0.00
OF364.2  -0.0685    0.00 9.1656     0.00    0.00    0.00    0.00    0.00
IF367.5  0.39967    0.00 9.1628     0.00    0.00    0.00    0.00    0.00
IF370.7  0.78987    0.00 9.1613     0.00    0.00    0.00    0.00    0.00
IF374.0  0.84367    0.00 9.1658     0.00    0.00    0.00    0.00    0.00
IF377.3  0.95131    0.00 9.1691     0.00    0.00    0.00    0.00    0.00
IF380.6  0.9384     0.00 9.1748     0.00    0.00    0.00    0.00    0.00
IF383.9  0.85561    0.00 9.1805     0.00    0.00    0.00    0.00    0.00
IF387.1  0.76539    0.00 9.1861     0.00    0.00    0.00    0.00    0.00
IF390.4  0.6712     0.00 9.1911     0.00    0.00    0.00    0.00    0.00
IF393.7  0.62518    0.00 9.1948     0.00    0.00    0.00    0.00    0.00
IF397.0  0.75674    0.00 9.1964     0.00    0.00    0.00    0.00    0.00
IF400.3  0.8883     0.00 9.1981     0.00    0.00    0.00    0.00    0.00
IF403.5  0.98561    0.00 9.2003     0.00    0.00    0.00    0.00    0.00
IF406.8  1.0443     0.00 9.2035     0.00    0.00    0.00    0.00    0.00
IF410.1  1.0754     0.00 9.2065     0.00    0.00    0.00    0.00    0.00
IF413.4  1.0066     0.00 9.2107     0.00    0.00    0.00    0.00    0.00
IF416.7  0.81091    0.00 9.2159     0.00    0.00    0.00    0.00    0.00
IF419.9  0.78256    0.00 9.2187     0.00    0.00    0.00    0.00    0.00
IF423.2  0.81126    0.00 9.2206     0.00    0.00    0.00    0.00    0.00
IF426.5  0.93336    0.00 9.2215     0.00    0.00    0.00    0.00    0.00
IF429.8  1.1652     0.00 9.2213     0.00    0.00    0.00    0.00    0.00
IF433.1  1.3019     0.00 9.2226     0.00    0.00    0.00    0.00    0.00
IF436.4  1.3351     0.00 9.2253     0.00    0.00    0.00    0.00    0.00
IF439.6  1.3047     0.00 9.2286     0.00    0.00    0.00    0.00    0.00
IF442.9  1.2102     0.00 9.2321     0.00    0.00    0.00    0.00    0.00
IF446.2  1.1158     0.00 9.2356     0.00    0.00    0.00    0.00    0.00
IF449.5  1.125      0.00 9.2378     0.00    0.00    0.00    0.00    0.00
IF452.8  1.168      0.00 9.2395     0.00    0.00    0.00    0.00    0.00
IF456.0  1.3851     0.00 9.2391     0.00    0.00    0.00    0.00    0.00
IF459.3  1.7999     0.00 9.237      0.00    0.00    0.00    0.00    0.00
IF462.6  2.113      0.00 9.2362     0.00    0.00    0.00    0.00    0.00
IF465.9  1.9695     0.00 9.242      0.00    0.00    0.00    0.00    0.00
IF469.2  1.9104     0.00 9.2464     0.00    0.00    0.00    0.00    0.00
IF472.4  2.0061     0.00 9.2484     0.00    0.00    0.00    0.00    0.00
IF475.7  2.1616     0.00 9.2498     0.00    0.00    0.00    0.00    0.00
IF479.0  2.3361     0.00 9.2514     0.00    0.00    0.00    0.00    0.00
IF482.3  2.5039     0.00 9.2533     0.00    0.00    0.00    0.00    0.00
IF485.6  2.5205     0.00 9.2576     0.00    0.00    0.00    0.00    0.00
IF488.8  2.604      0.00 9.2604     0.00    0.00    0.00    0.00    0.00
IF492.1  2.8808     0.00 9.2612     0.00    0.00    0.00    0.00    0.00
IF495.4  3.1576     0.00 9.262      0.00    0.00    0.00    0.00    0.00
IF498.7  3.4275     0.00 9.2642     0.00    0.00    0.00    0.00    0.00
IF502.0  3.583      0.00 9.2689     0.00    0.00    0.00    0.00    0.00
IF505.2  3.7384     0.00 9.2742     0.00    0.00    0.00    0.00    0.00
IF508.5  3.8001     0.00 9.2821     0.00    0.00    0.00    0.00    0.00
IF511.8  3.6566     0.00 9.292      0.00    0.00    0.00    0.00    0.00
IF515.1  3.6625     0.00 9.2983     0.00    0.00    0.00    0.00    0.00
IF518.4  3.8271     0.00 9.3018     0.00    0.00    0.00    0.00    0.00
IF521.7  3.9917     0.00 9.3055     0.00    0.00    0.00    0.00    0.00
IF524.9  4.2219     0.00 9.3087     0.00    0.00    0.00    0.00    0.00
IF528.2  4.4599     0.00 9.3121     0.00    0.00    0.00    0.00    0.00
IF531.5  4.6978     0.00 9.3174     0.00    0.00    0.00    0.00    0.00
IF534.8  5.1101     0.00 9.3208     0.00    0.00    0.00    0.00    0.00
