X,Y,Z,STA,source
-70.3632101500,43.4335187200,-35.7441680899,-1520.00,Maine ADCIRC model
-70.3632132800,43.4335202400,-35.7306085662,-1519.00,Maine ADCIRC model
-70.3632164000,43.4335217700,-35.7170272127,-1518.00,Maine ADCIRC model
-70.3632195300,43.4335233000,-35.7034238348,-1517.00,Maine ADCIRC model
-70.3632226600,43.4335248300,-35.6898204567,-1516.00,Maine ADCIRC model
-70.3632257800,43.4335263600,-35.6762391033,-1515.00,Maine ADCIRC model
-70.3632289100,43.4335278900,-35.6626357254,-1514.00,Maine ADCIRC model
-70.3632320300,43.4335294200,-35.6490543719,-1513.00,Maine ADCIRC model
-70.3632351600,43.4335309500,-35.6354509940,-1512.00,Maine ADCIRC model
-70.3632382900,43.4335324800,-35.6218476160,-1511.00,Maine ADCIRC model
-70.3632414100,43.4335340000,-35.6083101168,-1510.00,Maine ADCIRC model
-70.3632445400,43.4335355300,-35.5947067388,-1509.00,Maine ADCIRC model
-70.3632476600,43.4335370600,-35.5811253854,-1508.00,Maine ADCIRC model
-70.3632507900,43.4335385900,-35.5675220074,-1507.00,Maine ADCIRC model
-70.3632539200,43.4335401200,-35.5539186294,-1506.00,Maine ADCIRC model
-70.3632570400,43.4335416500,-35.5403372760,-1505.00,Maine ADCIRC model
-70.3632601700,43.4335431800,-35.5267338980,-1504.00,Maine ADCIRC model
-70.3632632900,43.4335447100,-35.5131525446,-1503.00,Maine ADCIRC model
-70.3632664200,43.4335462300,-35.4995930209,-1502.00,Maine ADCIRC model
-70.3632695500,43.4335477600,-35.4859896429,-1501.00,Maine ADCIRC model
-70.3632726700,43.4335492900,-35.4724082894,-1500.00,Maine ADCIRC model
-70.3632758000,43.4335508200,-35.4588049115,-1499.00,Maine ADCIRC model
-70.3632789300,43.4335523500,-35.4458848831,-1498.00,Maine ADCIRC model
-70.3632820500,43.4335538800,-35.4332190649,-1497.00,Maine ADCIRC model
-70.3632851800,43.4335554100,-35.4205329802,-1496.00,Maine ADCIRC model
-70.3632883000,43.4335569400,-35.4078671620,-1495.00,Maine ADCIRC model
-70.3632914300,43.4335584700,-35.3951810773,-1494.00,Maine ADCIRC model
-70.3632945600,43.4335599900,-35.3825364484,-1493.00,Maine ADCIRC model
-70.3632976800,43.4335615200,-35.3698706302,-1492.00,Maine ADCIRC model
-70.3633008100,43.4335630500,-35.3571845456,-1491.00,Maine ADCIRC model
-70.3633039300,43.4335645800,-35.3445187273,-1490.00,Maine ADCIRC model
-70.3633070600,43.4335661100,-35.3318326427,-1489.00,Maine ADCIRC model
-70.3633101900,43.4335676400,-35.3191465581,-1488.00,Maine ADCIRC model
-70.3633133100,43.4335691700,-35.3064807398,-1487.00,Maine ADCIRC model
-70.3633164400,43.4335707000,-35.2937946552,-1486.00,Maine ADCIRC model
-70.3633195600,43.4335722200,-35.2811702926,-1485.00,Maine ADCIRC model
-70.3633226900,43.4335737500,-35.2684842080,-1484.00,Maine ADCIRC model
-70.3633258200,43.4335752800,-35.2557981234,-1483.00,Maine ADCIRC model
-70.3633289400,43.4335768100,-35.2431323051,-1482.00,Maine ADCIRC model
-70.3633320700,43.4335783400,-35.2304462205,-1481.00,Maine ADCIRC model
-70.3633351900,43.4335798700,-35.2177804022,-1480.00,Maine ADCIRC model
-70.3633383200,43.4335814000,-35.2050943176,-1479.00,Maine ADCIRC model
-70.3633414500,43.4335829300,-35.1924082330,-1478.00,Maine ADCIRC model
-70.3633445700,43.4335844600,-35.1797424147,-1477.00,Maine ADCIRC model
-70.3633477000,43.4335859800,-35.1670977858,-1476.00,Maine ADCIRC model
-70.3633508200,43.4335875100,-35.1544319675,-1475.00,Maine ADCIRC model
-70.3633539500,43.4335890400,-35.1417458829,-1474.00,Maine ADCIRC model
-70.3633570800,43.4335905700,-35.1290597983,-1473.00,Maine ADCIRC model
-70.3633602000,43.4335921000,-35.1163939800,-1472.00,Maine ADCIRC model
-70.3633633300,43.4335936300,-35.1037078954,-1471.00,Maine ADCIRC model
-70.3633664500,43.4335951600,-35.0910420771,-1470.00,Maine ADCIRC model
-70.3633695800,43.4335966900,-35.0783559925,-1469.00,Maine ADCIRC model
-70.3633727100,43.4335982200,-35.0656699079,-1468.00,Maine ADCIRC model
-70.3633758300,43.4335997400,-35.0530455453,-1467.00,Maine ADCIRC model
-70.3633789600,43.4336012700,-35.0403594607,-1466.00,Maine ADCIRC model
-70.3633820800,43.4336028000,-35.0276936424,-1465.00,Maine ADCIRC model
-70.3633852100,43.4336043300,-35.0150075578,-1464.00,Maine ADCIRC model
-70.3633883400,43.4336058600,-35.0023214732,-1463.00,Maine ADCIRC model
-70.3633914600,43.4336073900,-34.9896556549,-1462.00,Maine ADCIRC model
-70.3633945900,43.4336089200,-34.9769695703,-1461.00,Maine ADCIRC model
-70.3633977200,43.4336104500,-34.9642834857,-1460.00,Maine ADCIRC model
-70.3634008400,43.4336119700,-34.9516591231,-1459.00,Maine ADCIRC model
-70.3634039700,43.4336135000,-34.9389730385,-1458.00,Maine ADCIRC model
-70.3634070900,43.4336150300,-34.9263072202,-1457.00,Maine ADCIRC model
-70.3634102200,43.4336165600,-34.9136211356,-1456.00,Maine ADCIRC model
-70.3634133500,43.4336180900,-34.9009350510,-1455.00,Maine ADCIRC model
-70.3634164700,43.4336196200,-34.8882692327,-1454.00,Maine ADCIRC model
-70.3634196000,43.4336211500,-34.8755831481,-1453.00,Maine ADCIRC model
-70.3634227200,43.4336226800,-34.8629173298,-1452.00,Maine ADCIRC model
-70.3634258500,43.4336242100,-34.8502312452,-1451.00,Maine ADCIRC model
-70.3634289800,43.4336257300,-34.8375866163,-1450.00,Maine ADCIRC model
-70.3634321000,43.4336272600,-34.8249207980,-1449.00,Maine ADCIRC model
-70.3634352300,43.4336287900,-34.8122347134,-1448.00,Maine ADCIRC model
-70.3634383500,43.4336303200,-34.7995688951,-1447.00,Maine ADCIRC model
-70.3634414800,43.4336318500,-34.7868828105,-1446.00,Maine ADCIRC model
