X,Y,Z,STA
-70.3523525900,43.4355060100,-14.2504969503,-1873.00
-70.3523538200,43.4355086100,-14.2625313366,-1872.00
-70.3523550500,43.4355112000,-14.2744980444,-1871.00
-70.3523562900,43.4355137900,-14.2864195323,-1870.00
-70.3523575200,43.4355163800,-14.2983862402,-1869.00
-70.3523587500,43.4355189800,-14.3104206265,-1868.00
-70.3523599900,43.4355215700,-14.3223421144,-1867.00
-70.3523612200,43.4355241600,-14.3343088222,-1866.00
-70.3523624500,43.4355267500,-14.3462755300,-1865.00
-70.3523636900,43.4355293400,-14.3581970179,-1864.00
-70.3523649200,43.4355319400,-14.3702314043,-1863.00
-70.3523661600,43.4355345300,-14.3821528922,-1862.00
-70.3523673900,43.4355371200,-14.3941196000,-1861.00
-70.3523686200,43.4355397100,-14.4060863078,-1860.00
-70.3523698600,43.4355423000,-14.4180077957,-1859.00
-70.3523710900,43.4355449000,-14.4300421820,-1858.00
-70.3523723200,43.4355474900,-14.4420088898,-1857.00
-70.3523735600,43.4355500800,-14.4539303777,-1856.00
-70.3523747900,43.4355526700,-14.4658970856,-1855.00
-70.3523760200,43.4355552700,-14.4779314720,-1854.00
-70.3523772600,43.4355578600,-14.4898529599,-1853.00
-70.3523784900,43.4355604500,-14.5018196676,-1852.00
-70.3523797300,43.4355630400,-14.5137411555,-1851.00
-70.3523809600,43.4355656300,-14.5257078633,-1850.00
-70.3523821900,43.4355682300,-14.5377422497,-1849.00
-70.3523834300,43.4355708200,-14.5496637376,-1848.00
-70.3523846600,43.4355734100,-14.5616304454,-1847.00
-70.3523858900,43.4355760000,-14.5735971532,-1846.00
-70.3523871300,43.4355785900,-14.5855186411,-1845.00
-70.3523883600,43.4355811900,-14.5975530275,-1844.00
-70.3523895900,43.4355837800,-14.6095197353,-1843.00
-70.3523908300,43.4355863700,-14.6214412232,-1842.00
-70.3523920600,43.4355889600,-14.6334079309,-1841.00
-70.3523933000,43.4355915600,-14.6453970974,-1840.00
-70.3523945300,43.4355941500,-14.6573638053,-1839.00
-70.3523957600,43.4355967400,-14.6693305131,-1838.00
-70.3523970000,43.4355993300,-14.6812520010,-1837.00
-70.3523982300,43.4356019200,-14.6932187087,-1836.00
-70.3523994600,43.4356045200,-14.7052530951,-1835.00
-70.3524007000,43.4356071100,-14.7171745830,-1834.00
-70.3524019300,43.4356097000,-14.7291412908,-1833.00
-70.3524031600,43.4356122900,-14.7411079987,-1832.00
-70.3524044000,43.4356148900,-14.7530971651,-1831.00
-70.3524056300,43.4356174800,-14.7650638729,-1830.00
-70.3524068700,43.4356200700,-14.7769853608,-1829.00
-70.3524081000,43.4356226600,-14.7889520686,-1828.00
-70.3524093300,43.4356252500,-14.8009187764,-1827.00
-70.3524105700,43.4356278500,-14.8129079429,-1826.00
-70.3524118000,43.4356304400,-14.8248746507,-1825.00
-70.3524130300,43.4356330300,-14.8368413585,-1824.00
-70.3524142700,43.4356356200,-14.8487628464,-1823.00
-70.3524155000,43.4356382100,-14.8607295541,-1822.00
-70.3524167400,43.4356408100,-14.8727187207,-1821.00
-70.3524179700,43.4356434000,-14.8846854284,-1820.00
-70.3524192000,43.4356459900,-14.8966521362,-1819.00
-70.3524204400,43.4356485800,-14.9085736241,-1818.00
-70.3524216700,43.4356511800,-14.9206080105,-1817.00
-70.3524229000,43.4356537700,-14.9325747184,-1816.00
-70.3524241400,43.4356563600,-14.9444962062,-1815.00
-70.3524253700,43.4356589500,-14.9564629140,-1814.00
-70.3524266000,43.4356615400,-14.9684296218,-1813.00
-70.3524278400,43.4356641400,-14.9804187883,-1812.00
-70.3524290700,43.4356667300,-14.9923854961,-1811.00
-70.3524303100,43.4356693200,-15.0043069840,-1810.00
-70.3524315400,43.4356719100,-15.0162736918,-1809.00
-70.3524327700,43.4356745100,-15.0283080782,-1808.00
-70.3524340100,43.4356771000,-15.0402295661,-1807.00
-70.3524352400,43.4356796900,-15.0521962738,-1806.00
-70.3524364700,43.4356822800,-15.0641629817,-1805.00
-70.3524377100,43.4356848700,-15.0760844696,-1804.00
-70.3524389400,43.4356874700,-15.0881188559,-1803.00
-70.3524401700,43.4356900600,-15.1000855638,-1802.00
-70.3524414100,43.4356926500,-15.1120070516,-1801.00
-70.3524426400,43.4356952400,-15.1239737594,-1800.00
-70.3524438800,43.4356978300,-15.1358952474,-1799.00
-70.3524451100,43.4357004300,-15.1479296337,-1798.00
-70.3524463400,43.4357030200,-15.1598963415,-1797.00
-70.3524475800,43.4357056100,-15.1718178294,-1796.00
-70.3524488100,43.4357082000,-15.1837845372,-1795.00
-70.3524500400,43.4357108000,-15.1958189236,-1794.00
-70.3524512800,43.4357133900,-15.2077404115,-1793.00
-70.3524525100,43.4357159800,-15.2197071192,-1792.00
-70.3524537400,43.4357185700,-15.2316738271,-1791.00
-70.3524549800,43.4357211600,-15.2435953149,-1790.00
-70.3524562100,43.4357237600,-15.2556297014,-1789.00
-70.3524574500,43.4357263500,-15.2675511893,-1788.00
-70.3524586800,43.4357289400,-15.2795178970,-1787.00
-70.3524599100,43.4357315300,-15.2914846049,-1786.00
-70.3524611500,43.4357341200,-15.3034060927,-1785.00
-70.3524623800,43.4357367200,-15.3154404791,-1784.00
-70.3524636100,43.4357393100,-15.3274071869,-1783.00
-70.3524648500,43.4357419000,-15.3393286748,-1782.00
-70.3524660800,43.4357444900,-15.3512953826,-1781.00
-70.3524673100,43.4357470900,-15.3633297690,-1780.00
-70.3524685500,43.4357496800,-15.3752512569,-1779.00
-70.3524697800,43.4357522700,-15.3872179647,-1778.00
-70.3524710200,43.4357548600,-15.3991394526,-1777.00
-70.3524722500,43.4357574500,-15.4111061603,-1776.00
-70.3524734800,43.4357600500,-15.4231405468,-1775.00
-70.3524747200,43.4357626400,-15.4350620347,-1774.00
-70.3524759500,43.4357652300,-15.4470287425,-1773.00
-70.3524771800,43.4357678200,-15.4589954503,-1772.00
-70.3524784200,43.4357704200,-15.4709846168,-1771.00
-70.3524796500,43.4357730100,-15.4692590138,-1770.00
-70.3524808800,43.4357756000,-15.4661812725,-1769.00
-70.3524821200,43.4357781900,-15.4630155643,-1768.00
-70.3524833500,43.4357807800,-15.4599378229,-1767.00
-70.3524845900,43.4357833800,-15.4568020073,-1766.00
-70.3524858200,43.4357859700,-15.4537242660,-1765.00
-70.3524870500,43.4357885600,-15.4506465247,-1764.00
-70.3524882900,43.4357911500,-15.4474808164,-1763.00
-70.3524895200,43.4357937400,-15.4444030750,-1762.00
-70.3524907500,43.4357963400,-15.4402429211,-1761.00
-70.3524919900,43.4357989300,-15.4317605733,-1760.00
-70.3524932200,43.4358015200,-15.4233675078,-1759.00
-70.3524944500,43.4358041100,-15.4149744422,-1758.00
-70.3524956900,43.4358067100,-15.4065020891,-1757.00
-70.3524969200,43.4358093000,-15.3981090236,-1756.00
-70.3524981600,43.4358118900,-15.3896266758,-1755.00
-70.3524993900,43.4358144800,-15.3812336101,-1754.00
-70.3525006200,43.4358170700,-15.3728405445,-1753.00
-70.3525018600,43.4358196700,-15.3643681915,-1752.00
-70.3525030900,43.4358222600,-15.3559751259,-1751.00
-70.3525043200,43.4358248500,-15.3475820603,-1750.00
-70.3525055600,43.4358274400,-15.3390997125,-1749.00
-70.3525067900,43.4358300400,-15.3307166416,-1748.00
-70.3525080200,43.4358326300,-15.3223235760,-1747.00
-70.3525092600,43.4358352200,-15.3138412282,-1746.00
-70.3525104900,43.4358378100,-15.3054481626,-1745.00
-70.3525117300,43.4358404000,-15.2969658148,-1744.00
-70.3525129600,43.4358430000,-15.2885827440,-1743.00
-70.3525141900,43.4358455900,-15.2801896784,-1742.00
-70.3525154300,43.4358481800,-15.2717073306,-1741.00
-70.3525166600,43.4358507700,-15.2633142650,-1740.00
-70.3525178900,43.4358533600,-15.2549211994,-1739.00
-70.3525191300,43.4358559600,-15.2464488463,-1738.00
-70.3525203600,43.4358585500,-15.2380557808,-1737.00
-70.3525215900,43.4358611400,-15.2296627152,-1736.00
-70.3525228300,43.4358637300,-15.2211803674,-1735.00
-70.3525240600,43.4358663300,-15.2127972966,-1734.00
-70.3525253000,43.4358689200,-15.2043149488,-1733.00
-70.3525265300,43.4358715100,-15.1959218831,-1732.00
-70.3525277600,43.4358741000,-15.1875288175,-1731.00
-70.3525290000,43.4358766900,-15.1790464697,-1730.00
-70.3525302300,43.4358792900,-15.1706633989,-1729.00
-70.3525314600,43.4358818800,-15.1622703333,-1728.00
-70.3525327000,43.4358844700,-15.1537879855,-1727.00
-70.3525339300,43.4358870600,-15.1453949198,-1726.00
-70.3525351600,43.4358896500,-15.1370018543,-1725.00
-70.3525364000,43.4358922500,-15.1285295012,-1724.00
-70.3525376300,43.4358948400,-15.1201364356,-1723.00
-70.3525388700,43.4358974300,-15.1116540878,-1722.00
-70.3525401000,43.4359000200,-15.1032610223,-1721.00
-70.3525413300,43.4359026200,-15.0948779515,-1720.00
-70.3525425700,43.4359052100,-15.0863956037,-1719.00
-70.3525438000,43.4359078000,-15.0780025380,-1718.00
-70.3525450300,43.4359103900,-15.0696094724,-1717.00
-70.3525462700,43.4359129800,-15.0611271246,-1716.00
-70.3525475000,43.4359155800,-15.0527440538,-1715.00
-70.3525487300,43.4359181700,-15.0443509882,-1714.00
-70.3525499700,43.4359207600,-15.0358686404,-1713.00
-70.3525512000,43.4359233500,-15.0274755748,-1712.00
-70.3525524300,43.4359259400,-15.0190825091,-1711.00
-70.3525536700,43.4359285400,-15.0106101561,-1710.00
-70.3525549000,43.4359311300,-15.0022170905,-1709.00
-70.3525561400,43.4359337200,-14.9937347427,-1708.00
-70.3525573700,43.4359363100,-14.9853416771,-1707.00
-70.3525586000,43.4359389000,-14.9769486116,-1706.00
-70.3525598400,43.4359414900,-14.9684662638,-1705.00
-70.3525610700,43.4359440900,-14.9600831930,-1704.00
-70.3525623000,43.4359466800,-14.9516901273,-1703.00
-70.3525635400,43.4359492700,-14.9432077795,-1702.00
-70.3525647700,43.4359518600,-14.9348147139,-1701.00
-70.3525660000,43.4359544500,-14.9264216483,-1700.00
-70.3525672400,43.4359570500,-14.9179492953,-1699.00
-70.3525684700,43.4359596400,-14.9095562297,-1698.00
-70.3525697000,43.4359622300,-14.9011631640,-1697.00
-70.3525709400,43.4359648200,-14.8926808162,-1696.00
-70.3525721700,43.4359674100,-14.8842877506,-1695.00
-70.3525734000,43.4359700100,-14.8736885398,-1694.00
-70.3525746400,43.4359726000,-14.8591581947,-1693.00
-70.3525758700,43.4359751900,-14.8446091828,-1692.00
-70.3525771100,43.4359777800,-14.8300788378,-1691.00
-70.3525783400,43.4359803700,-14.8155298258,-1690.00
-70.3525795700,43.4359829700,-14.8009157752,-1689.00
-70.3525808100,43.4359855600,-14.7863854302,-1688.00
-70.3525820400,43.4359881500,-14.7718364183,-1687.00
-70.3525832700,43.4359907400,-14.7572874063,-1686.00
-70.3525845100,43.4359933300,-14.7427570613,-1685.00
-70.3525857400,43.4359959200,-14.7282080494,-1684.00
-70.3525869700,43.4359985200,-14.7135939987,-1683.00
-70.3525882100,43.4360011100,-14.6990636537,-1682.00
-70.3525894400,43.4360037000,-14.6845146418,-1681.00
-70.3525906700,43.4360062900,-14.6699656298,-1680.00
-70.3525919100,43.4360088800,-14.6554352848,-1679.00
-70.3525931400,43.4360114800,-14.6408212342,-1678.00
-70.3525943700,43.4360140700,-14.6262722222,-1677.00
-70.3525956100,43.4360166600,-14.6117418772,-1676.00
-70.3525968400,43.4360192500,-14.5971928653,-1675.00
-70.3525980800,43.4360218400,-14.5826625203,-1674.00
-70.3525993100,43.4360244400,-14.5680484696,-1673.00
-70.3526005400,43.4360270300,-14.5534994577,-1672.00
-70.3526017800,43.4360296200,-14.5389691127,-1671.00
-70.3526030100,43.4360322100,-14.5244201007,-1670.00
-70.3526042400,43.4360348000,-14.5098710888,-1669.00
-70.3526054800,43.4360374000,-14.4952757050,-1668.00
-70.3526067100,43.4360399900,-14.4807266931,-1667.00
-70.3526079400,43.4360425800,-14.4661776812,-1666.00
-70.3526091800,43.4360451700,-14.4516473362,-1665.00
-70.3526104100,43.4360477600,-14.4370983242,-1664.00
-70.3526116400,43.4360503500,-14.4225493123,-1663.00
-70.3526128800,43.4360529500,-14.4079539286,-1662.00
-70.3526141100,43.4360555400,-14.3934049167,-1661.00
-70.3526153400,43.4360581300,-14.3788559047,-1660.00
-70.3526165800,43.4360607200,-14.3643255597,-1659.00
-70.3526178100,43.4360633100,-14.3497765478,-1658.00
-70.3526190500,43.4360659100,-14.3351811640,-1657.00
-70.3526202800,43.4360685000,-14.3206321521,-1656.00
-70.3526215100,43.4360710900,-14.3060831402,-1655.00
-70.3526227500,43.4360736800,-14.2915527951,-1654.00
-70.3526239800,43.4360762700,-14.2770037832,-1653.00
-70.3526252100,43.4360788700,-14.2623897325,-1652.00
-70.3526264500,43.4360814600,-14.2478593875,-1651.00
-70.3526276800,43.4360840500,-14.2333103756,-1650.00
-70.3526289100,43.4360866400,-14.2187613637,-1649.00
-70.3526301500,43.4360892300,-14.2042310186,-1648.00
-70.3526313800,43.4360918300,-14.1896169680,-1647.00
-70.3526326100,43.4360944200,-14.1750679560,-1646.00
-70.3526338500,43.4360970100,-14.1605376111,-1645.00
-70.3526350800,43.4360996000,-14.1459885991,-1644.00
-70.3526363100,43.4361021900,-14.1314395872,-1643.00
-70.3526375500,43.4361047800,-14.1169092422,-1642.00
-70.3526387800,43.4361073800,-14.1022951915,-1641.00
-70.3526400200,43.4361099700,-14.0877648465,-1640.00
-70.3526412500,43.4361125600,-14.0732158346,-1639.00
-70.3526424800,43.4361151500,-14.0586668226,-1638.00
-70.3526437200,43.4361177400,-14.0441364776,-1637.00
-70.3526449500,43.4361203400,-14.0295224269,-1636.00
-70.3526461800,43.4361229300,-14.0149734150,-1635.00
-70.3526474200,43.4361255200,-14.0004430700,-1634.00
-70.3526486500,43.4361281100,-13.9858940581,-1633.00
-70.3526498800,43.4361307000,-13.9713450462,-1632.00
-70.3526511200,43.4361333000,-13.9567496624,-1631.00
-70.3526523500,43.4361358900,-13.9422006504,-1630.00
-70.3526535800,43.4361384800,-13.9276516385,-1629.00
-70.3526548200,43.4361410700,-13.9131212935,-1628.00
-70.3526560500,43.4361436600,-13.8985722816,-1627.00
-70.3526572800,43.4361462600,-13.8839582309,-1626.00
-70.3526585200,43.4361488500,-13.8694278859,-1625.00
-70.3526597500,43.4361514400,-13.8548788739,-1624.00
-70.3526609800,43.4361540300,-13.8403298621,-1623.00
-70.3526622200,43.4361566200,-13.8257995170,-1622.00
-70.3526634500,43.4361592200,-13.8111854663,-1621.00
-70.3526646900,43.4361618100,-13.7966551213,-1620.00
-70.3526659200,43.4361644000,-13.7821061094,-1619.00
-70.3526671500,43.4361669900,-13.7675570975,-1618.00
-70.3526683900,43.4361695800,-13.7530267525,-1617.00
-70.3526696200,43.4361721700,-13.7384777406,-1616.00
-70.3526708500,43.4361747700,-13.7238636898,-1615.00
-70.3526720900,43.4361773600,-13.7093333448,-1614.00
-70.3526733200,43.4361799500,-13.6947843329,-1613.00
-70.3526745500,43.4361825400,-13.6802353210,-1612.00
-70.3526757900,43.4361851300,-13.6657049760,-1611.00
-70.3526770200,43.4361877300,-13.6510909253,-1610.00
-70.3526782500,43.4361903200,-13.6365419134,-1609.00
-70.3526794900,43.4361929100,-13.6220115683,-1608.00
-70.3526807200,43.4361955000,-13.6074625565,-1607.00
-70.3526819500,43.4361980900,-13.5929135445,-1606.00
-70.3526831900,43.4362006900,-13.5783181607,-1605.00
-70.3526844200,43.4362032800,-13.5637691488,-1604.00
-70.3526856600,43.4362058700,-13.5492388038,-1603.00
-70.3526868900,43.4362084600,-13.5346897919,-1602.00
-70.3526881200,43.4362110500,-13.5201407800,-1601.00
-70.3526893600,43.4362136500,-13.5055453962,-1600.00
-70.3526905900,43.4362162400,-13.4909963842,-1599.00
-70.3526918200,43.4362188300,-13.4764473723,-1598.00
-70.3526930600,43.4362214200,-13.4619170273,-1597.00
-70.3526942900,43.4362240100,-13.4473680154,-1596.00
-70.3526955200,43.4362266000,-13.4328190035,-1595.00
-70.3526967600,43.4362292000,-13.4182236197,-1594.00
-70.3526979900,43.4362317900,-13.4036746078,-1593.00
-70.3526992200,43.4362343800,-13.3891255959,-1592.00
-70.3527004600,43.4362369700,-13.3745952508,-1591.00
-70.3527016900,43.4362395600,-13.3600462389,-1590.00
-70.3527029200,43.4362421600,-13.3454321882,-1589.00
-70.3527041600,43.4362447500,-13.3309018432,-1588.00
-70.3527053900,43.4362473400,-13.3163528313,-1587.00
-70.3527066300,43.4362499300,-13.3018224863,-1586.00
-70.3527078600,43.4362525200,-13.2872734744,-1585.00
-70.3527090900,43.4362551200,-13.2726594237,-1584.00
-70.3527103300,43.4362577100,-13.2581290786,-1583.00
-70.3527115600,43.4362603000,-13.2435800667,-1582.00
-70.3527127900,43.4362628900,-13.2290310548,-1581.00
-70.3527140300,43.4362654800,-13.2145007098,-1580.00
-70.3527152600,43.4362680800,-13.1998866591,-1579.00
-70.3527164900,43.4362706700,-13.1853376472,-1578.00
-70.3527177300,43.4362732600,-13.1708073022,-1577.00
-70.3527189600,43.4362758500,-13.1562582903,-1576.00
-70.3527201900,43.4362784400,-13.1417092783,-1575.00
-70.3527214300,43.4362810300,-13.1271789333,-1574.00
-70.3527226600,43.4362836300,-13.1125648826,-1573.00
-70.3527238900,43.4362862200,-13.0980158707,-1572.00
-70.3527251300,43.4362888100,-13.0834855257,-1571.00
-70.3527263600,43.4362914000,-13.0689365138,-1570.00
-70.3527276000,43.4362939900,-13.0675012888,-1569.00
-70.3527288300,43.4362965900,-13.0755047846,-1568.00
-70.3527300600,43.4362991800,-13.0834918760,-1567.00
-70.3527313000,43.4363017700,-13.0915093605,-1566.00
-70.3527325300,43.4363043600,-13.0994964519,-1565.00
-70.3527337600,43.4363069500,-13.1074835433,-1564.00
-70.3527350000,43.4363095500,-13.1155174321,-1563.00
-70.3527362300,43.4363121400,-13.1235045236,-1562.00
-70.3527374600,43.4363147300,-13.1314916150,-1561.00
-70.3527387000,43.4363173200,-13.1395090994,-1560.00
-70.3527399300,43.4363199100,-13.1474961908,-1559.00
-70.3527411600,43.4363225100,-13.1554996866,-1558.00
-70.3527424000,43.4363251000,-13.1635171711,-1557.00
-70.3527436300,43.4363276900,-13.1715042625,-1556.00
-70.3527448600,43.4363302800,-13.1794913539,-1555.00
-70.3527461000,43.4363328700,-13.1875088384,-1554.00
-70.3527473300,43.4363354600,-13.1954959297,-1553.00
-70.3527485700,43.4363380600,-13.2035298186,-1552.00
-70.3527498000,43.4363406500,-13.2115169100,-1551.00
-70.3527510300,43.4363432400,-13.2373150493,-1550.00
-70.3527522700,43.4363458300,-13.2738037891,-1549.00
-70.3527535000,43.4363484200,-13.3101691009,-1548.00
-70.3527547300,43.4363510200,-13.3466162025,-1547.00
-70.3527559700,43.4363536100,-13.3831049423,-1546.00
-70.3527572000,43.4363562000,-13.4194702538,-1545.00
-70.3527584300,43.4363587900,-13.4558355653,-1544.00
-70.3527596700,43.4363613800,-13.4923243051,-1543.00
-70.3527609000,43.4363639800,-13.5287714070,-1542.00
-70.3527621300,43.4363665700,-13.5651367184,-1541.00
-70.3527633700,43.4363691600,-13.6016254582,-1540.00
-70.3527646000,43.4363717500,-13.6379907698,-1539.00
-70.3527658400,43.4363743400,-13.6744795096,-1538.00
-70.3527670700,43.4363769400,-13.7109266112,-1537.00
-70.3527683000,43.4363795300,-13.7472919228,-1536.00
-70.3527695400,43.4363821200,-13.7837806625,-1535.00
-70.3527707700,43.4363847100,-13.8201459742,-1534.00
-70.3527720000,43.4363873100,-13.8565930759,-1533.00
-70.3527732400,43.4363899000,-13.8930818157,-1532.00
-70.3527744700,43.4363924900,-13.9294471272,-1531.00
-70.3527757000,43.4363950800,-13.9658124387,-1530.00
-70.3527769400,43.4363976700,-14.0023011785,-1529.00
-70.3527781700,43.4364002700,-14.0387482802,-1528.00
-70.3527794100,43.4364028600,-14.0752370200,-1527.00
-70.3527806400,43.4364054500,-14.1116023317,-1526.00
-70.3527818700,43.4364080400,-14.1479676432,-1525.00
-70.3527831100,43.4364106300,-14.1844563829,-1524.00
-70.3527843400,43.4364132300,-14.2209034846,-1523.00
-70.3527855700,43.4364158200,-14.2572687961,-1522.00
-70.3527868100,43.4364184100,-14.2937575359,-1521.00
-70.3527880400,43.4364210000,-14.3301228475,-1520.00
-70.3527892700,43.4364236000,-14.3665699493,-1519.00
-70.3527905100,43.4364261900,-14.4030586891,-1518.00
-70.3527917400,43.4364287800,-14.4394240006,-1517.00
-70.3527929800,43.4364313700,-14.4759127404,-1516.00
-70.3527942100,43.4364339600,-14.5122780519,-1515.00
-70.3527954400,43.4364365600,-14.5487251535,-1514.00
-70.3527966800,43.4364391500,-14.5852138933,-1513.00
-70.3527979100,43.4364417400,-14.6215792050,-1512.00
-70.3527991400,43.4364443300,-14.6579445166,-1511.00
-70.3528003800,43.4364469200,-14.6944332564,-1510.00
-70.3528016100,43.4364495200,-14.7308803580,-1509.00
-70.3528028500,43.4364521100,-14.7673690978,-1508.00
-70.3528040800,43.4364547000,-14.8037344093,-1507.00
-70.3528053100,43.4364572900,-14.8400997208,-1506.00
-70.3528065500,43.4364598800,-14.8765884606,-1505.00
-70.3528077800,43.4364624800,-14.9130355625,-1504.00
-70.3528090100,43.4364650700,-14.9494008739,-1503.00
-70.3528102500,43.4364676600,-14.9858896138,-1502.00
-70.3528114800,43.4364702500,-15.0222549253,-1501.00
-70.3528127100,43.4364728500,-15.0587020269,-1500.00
-70.3528139500,43.4364754400,-15.0951907668,-1499.00
-70.3528151800,43.4364780300,-15.1315560783,-1498.00
-70.3528164200,43.4364806200,-15.1680448180,-1497.00
-70.3528176500,43.4364832100,-15.2044101297,-1496.00
-70.3528188800,43.4364858100,-15.2408572314,-1495.00
-70.3528201200,43.4364884000,-15.2773459712,-1494.00
-70.3528213500,43.4364909900,-15.3137112827,-1493.00
-70.3528225800,43.4364935800,-15.3500765942,-1492.00
-70.3528238200,43.4364961700,-15.3865653340,-1491.00
-70.3528250500,43.4364987700,-15.4230124358,-1490.00
-70.3528262800,43.4365013600,-15.4593777474,-1489.00
-70.3528275200,43.4365039500,-15.4958664872,-1488.00
-70.3528287500,43.4365065400,-15.5322317987,-1487.00
-70.3528299900,43.4365091300,-15.5687205385,-1486.00
-70.3528312200,43.4365117300,-15.6051676401,-1485.00
-70.3528324500,43.4365143200,-15.6415329516,-1484.00
-70.3528336900,43.4365169100,-15.6780216915,-1483.00
-70.3528349200,43.4365195000,-15.7143870032,-1482.00
-70.3528361500,43.4365221000,-15.7508341048,-1481.00
-70.3528373900,43.4365246900,-15.7873228446,-1480.00
-70.3528386200,43.4365272800,-15.8236881561,-1479.00
-70.3528398500,43.4365298700,-15.8600534676,-1478.00
-70.3528410900,43.4365324600,-15.8965422074,-1477.00
-70.3528423200,43.4365350600,-15.9329893090,-1476.00
-70.3528435600,43.4365376500,-15.9694780488,-1475.00
-70.3528447900,43.4365402400,-16.0058433605,-1474.00
-70.3528460200,43.4365428300,-16.0422086721,-1473.00
-70.3528472600,43.4365454200,-16.0786974119,-1472.00
-70.3528484900,43.4365480200,-16.1151445135,-1471.00
-70.3528497200,43.4365506100,-16.1515098250,-1470.00
-70.3528509600,43.4365532000,-16.1879985648,-1469.00
-70.3528521900,43.4365557900,-16.2243638763,-1468.00
-70.3528534200,43.4365583800,-16.2607291880,-1467.00
-70.3528546600,43.4365609800,-16.2972997180,-1466.00
-70.3528558900,43.4365635700,-16.3336650295,-1465.00
-70.3528571300,43.4365661600,-16.3701537693,-1464.00
-70.3528583600,43.4365687500,-16.4065190808,-1463.00
-70.3528595900,43.4365713500,-16.4429661825,-1462.00
-70.3528608300,43.4365739400,-16.4794549223,-1461.00
-70.3528620600,43.4365765300,-16.5158202340,-1460.00
-70.3528632900,43.4365791200,-16.5521855454,-1459.00
-70.3528645300,43.4365817100,-16.5886742852,-1458.00
-70.3528657600,43.4365843100,-16.6251213869,-1457.00
-70.3528670000,43.4365869000,-16.6616101267,-1456.00
-70.3528682300,43.4365894900,-16.6979754382,-1455.00
-70.3528694600,43.4365920800,-16.7343407497,-1454.00
-70.3528707000,43.4365946700,-16.7708294895,-1453.00
-70.3528719300,43.4365972700,-16.8072765914,-1452.00
-70.3528731600,43.4365998600,-16.8436419029,-1451.00
-70.3528744000,43.4366024500,-16.8801306427,-1450.00
-70.3528756300,43.4366050400,-16.9164959542,-1449.00
-70.3528768600,43.4366076400,-16.9529430558,-1448.00
-70.3528781000,43.4366102300,-16.9894317956,-1447.00
-70.3528793300,43.4366128200,-17.0257971072,-1446.00
-70.3528805700,43.4366154100,-17.0622858470,-1445.00
-70.3528818000,43.4366180000,-17.0986511587,-1444.00
-70.3528830300,43.4366206000,-17.1350982603,-1443.00
-70.3528842700,43.4366231900,-17.1715870001,-1442.00
-70.3528855000,43.4366257800,-17.2079523116,-1441.00
-70.3528867300,43.4366283700,-17.2443176231,-1440.00
-70.3528879700,43.4366309600,-17.2808063629,-1439.00
-70.3528892000,43.4366335600,-17.3172534647,-1438.00
-70.3528904300,43.4366361500,-17.3536187763,-1437.00
-70.3528916700,43.4366387400,-17.3901075161,-1436.00
-70.3528929000,43.4366413300,-17.4264728276,-1435.00
-70.3528941400,43.4366439200,-17.4629615674,-1434.00
-70.3528953700,43.4366465200,-17.4994086690,-1433.00
-70.3528966000,43.4366491100,-17.5357739805,-1432.00
-70.3528978400,43.4366517000,-17.5722627203,-1431.00
-70.3528990700,43.4366542900,-17.6086280320,-1430.00
-70.3529003000,43.4366568900,-17.6450751337,-1429.00
-70.3529015400,43.4366594800,-17.6815638735,-1428.00
-70.3529027700,43.4366620700,-17.7179291850,-1427.00
-70.3529040000,43.4366646600,-17.7542944965,-1426.00
-70.3529052400,43.4366672500,-17.7907832363,-1425.00
-70.3529064700,43.4366698500,-17.8272303380,-1424.00
-70.3529077100,43.4366724400,-17.8637190778,-1423.00
-70.3529089400,43.4366750300,-17.9000843895,-1422.00
-70.3529101700,43.4366776200,-17.9364497010,-1421.00
-70.3529114100,43.4366802100,-17.9729384408,-1420.00
-70.3529126400,43.4366828100,-18.0093855424,-1419.00
-70.3529138700,43.4366854000,-18.0457508540,-1418.00
-70.3529151100,43.4366879900,-18.0822395938,-1417.00
-70.3529163400,43.4366905800,-18.1186049052,-1416.00
-70.3529175800,43.4366931700,-18.1550936450,-1415.00
-70.3529188100,43.4366957700,-18.1915407469,-1414.00
-70.3529200400,43.4366983600,-18.2279060584,-1413.00
-70.3529212800,43.4367009500,-18.2643947982,-1412.00
-70.3529225100,43.4367035400,-18.3007601097,-1411.00
-70.3529237400,43.4367061400,-18.3372072113,-1410.00
-70.3529249800,43.4367087300,-18.3736959512,-1409.00
-70.3529262100,43.4367113200,-18.4100612629,-1408.00
-70.3529274400,43.4367139100,-18.4464265744,-1407.00
-70.3529286800,43.4367165000,-18.4829153142,-1406.00
-70.3529299100,43.4367191000,-18.5193624158,-1405.00
-70.3529311500,43.4367216900,-18.5558511556,-1404.00
-70.3529323800,43.4367242800,-18.5922164671,-1403.00
-70.3529336100,43.4367268700,-18.6285817787,-1402.00
-70.3529348500,43.4367294600,-18.6650705185,-1401.00
-70.3529360800,43.4367320600,-18.7015176202,-1400.00
-70.3529373100,43.4367346500,-18.7378829318,-1399.00
-70.3529385500,43.4367372400,-18.7743716716,-1398.00
-70.3529397800,43.4367398300,-18.8107369831,-1397.00
-70.3529410100,43.4367424300,-18.8471840848,-1396.00
-70.3529422500,43.4367450200,-18.8836728245,-1395.00
-70.3529434800,43.4367476100,-18.9200381360,-1394.00
-70.3529447200,43.4367502000,-18.9565268759,-1393.00
-70.3529459500,43.4367527900,-18.9760423888,-1392.00
