X,Y,Z,STA
-70.3406119400,43.4579263800,-1.0076801246,-5543.00
-70.3406150600,43.4579248400,-0.9802528384,-5542.00
-70.3406181700,43.4579233000,-0.9528733688,-5541.00
-70.3406212900,43.4579217600,-0.9254460827,-5540.00
-70.3406244100,43.4579202200,-0.8980187966,-5539.00
-70.3406275300,43.4579186800,-0.8705915105,-5538.00
-70.3406306500,43.4579171400,-0.8431642245,-5537.00
-70.3406337600,43.4579156000,-0.8157847548,-5536.00
-70.3406368800,43.4579140700,-0.7884386931,-5535.00
-70.3406400000,43.4579125300,-0.7610114070,-5534.00
-70.3406431200,43.4579109900,-0.7335841209,-5533.00
-70.3406462400,43.4579094500,-0.7061568348,-5532.00
-70.3406493500,43.4579079100,-0.6787773652,-5531.00
-70.3406524700,43.4579063700,-0.6513500791,-5530.00
-70.3406555900,43.4579048300,-0.6239227930,-5529.00
-70.3406587100,43.4579032900,-0.5964955069,-5528.00
-70.3406618200,43.4579017600,-0.5691972616,-5527.00
-70.3406649400,43.4579002200,-0.5417699755,-5526.00
-70.3406680600,43.4578986800,-0.5143426894,-5525.00
-70.3406711800,43.4578971400,-0.4869154033,-5524.00
-70.3406743000,43.4578956000,-0.4594881172,-5523.00
-70.3406774100,43.4578940600,-0.4321086476,-5522.00
-70.3406805300,43.4578925200,-0.4046813615,-5521.00
-70.3406836500,43.4578909800,-0.3772540754,-5520.00
-70.3406867700,43.4578894500,-0.3499080136,-5519.00
-70.3406898900,43.4578879100,-0.3224807276,-5518.00
-70.3406930000,43.4578863700,-0.2951012579,-5517.00
-70.3406961200,43.4578848300,-0.2676739718,-5516.00
-70.3406992400,43.4578832900,-0.2402466857,-5515.00
-70.3407023600,43.4578817500,-0.2128193996,-5514.00
-70.3407054800,43.4578802100,-0.1853921135,-5513.00
-70.3407085900,43.4578786700,-0.1580126439,-5512.00
-70.3407117100,43.4578771300,-0.1305853579,-5511.00
-70.3407148300,43.4578756000,-0.1032392961,-5510.00
-70.3407179500,43.4578740600,-0.0758120100,-5509.00
-70.3407210600,43.4578725200,-0.0484325403,-5508.00
-70.3407241800,43.4578709800,-0.0210052543,-5507.00
-70.3408629262,43.4578025025,-2.1883202800,-5462.50
-70.3408894286,43.4577894229,-2.5820210800,-5454.00
-70.3409580209,43.4577555691,1.5879265600,-5432.00
-70.3409969950,43.4577363350,0.7349081600,-5419.50
-70.3410235000,43.4577232600,2.1456693600,-5411.00
-70.3410422033,43.4577140222,1.0629921600,-5405.00
-70.3410671460,43.4577017100,0.9317585600,-5397.00
-70.3410920889,43.4576894022,1.4566929600,-5389.00
-70.3411185917,43.4576763200,1.8503937600,-5380.50
-70.3411404150,43.4576655500,2.4737533600,-5373.50
-70.3411638000,43.4576540100,1.9816273600,-5366.00
-70.3412043322,43.4576340044,2.1128609600,-5353.00
-70.3412355100,43.4576186200,2.9658793600,-5343.00
-70.3412511000,43.4576109229,2.5393701600,-5338.00
-70.3412698067,43.4576016900,3.6614174400,-5332.00
-70.3412994270,43.4575870720,4.4750657600,-5322.50
-70.3413259280,43.4575739900,6.2139109600,-5314.00
-70.3413773700,43.4575486000,8.0183729600,-5297.50
-70.3413960800,43.4575393687,7.8871393600,-5291.50
-70.3414132300,43.4575309100,9.0026249600,-5286.00
-70.3414522020,43.4575116700,5.8825461200,-5273.50
-70.3415067600,43.4574847400,6.9061682000,-5256.00
-70.3415192357,43.4574785857,7.2604989200,-5252.00
-70.3415457362,43.4574655062,7.7624674400,-5243.50
-70.3415769170,43.4574501180,6.3123361600,-5233.50
-70.3416080950,43.4574347300,7.4606301600,-5223.50
-70.3416345957,43.4574216500,6.5419949600,-5215.00
-70.3416798050,43.4573993400,5.5249345600,-5200.50
-70.3417000729,43.4573893357,4.5734909600,-5194.00
-70.3417187800,43.4573801000,4.5505250800,-5188.00
-70.3417359267,43.4573716400,3.9829397600,-5182.50
-70.3417499600,43.4573647100,5.6955382400,-5178.00
-70.3417639875,43.4573577900,5.3280841600,-5173.50
-70.3417904900,43.4573447100,4.4750657600,-5165.00
-70.3418512900,43.4573147000,4.5078741600,-5145.50
-70.3418668767,43.4573070100,3.0971129600,-5140.50
-70.3418809100,43.4573000900,4.7440946400,-5136.00
-70.3418918200,43.4572947000,4.4422573600,-5132.50
-70.3419120857,43.4572846971,3.9173229600,-5126.00
-70.3419417050,43.4572700780,3.3595801600,-5116.50
-70.3419744433,43.4572539200,3.8582678400,-5106.00
-70.3419931500,43.4572446900,3.7204725600,-5100.00
-70.3420134150,43.4572346875,2.9330709600,-5093.50
-70.3420274467,43.4572277600,3.3923885600,-5089.00
-70.3420445950,43.4572193000,2.9330709600,-5083.50
-70.3420586300,43.4572123700,3.7303150800,-5079.00
-70.3420726550,43.4572054500,2.9002625600,-5074.50
-70.3421303355,43.4571769827,2.0111549200,-5056.00
-70.3421630733,43.4571608233,1.8143045200,-5045.50
-70.3421926927,43.4571462055,0.9612861200,-5036.00
-70.3422441375,43.4571208150,1.0925197200,-5019.50
-70.3422784330,43.4571038880,0.4068241600,-5008.50
-70.3423049360,43.4570908100,-0.3805774400,-5000.00
-70.3423174100,43.4570846500,-0.4790026400,-4996.00
-70.3423298786,43.4570784986,-1.3976378400,-4992.00
-70.3423517040,43.4570677280,-1.4632546400,-4985.00
-70.3424109400,43.4570384900,-2.8083990400,-4966.00
-70.3424171800,43.4570354100,-0.0625700458,-4964.00
-70.3424203000,43.4570338700,-0.1356785410,-4963.00
-70.3424234100,43.4570323300,-0.2085718197,-4962.00
-70.3424265300,43.4570307900,-0.2816803148,-4961.00
-70.3424296500,43.4570292500,-0.3547888099,-4960.00
-70.3424327700,43.4570277200,-0.4278585971,-4959.00
-70.3424358900,43.4570261800,-0.5009670922,-4958.00
-70.3424390000,43.4570246400,-0.5694452692,-4957.00
-70.3424421200,43.4570231000,-0.6368460828,-4956.00
-70.3424452400,43.4570215600,-0.7042468965,-4955.00
-70.3424483600,43.4570200200,-0.7716477101,-4954.00
-70.3424514700,43.4570184800,-0.8388504254,-4953.00
-70.3424545900,43.4570169400,-0.9062512390,-4952.00
-70.3424577100,43.4570154000,-0.9736520526,-4951.00
-70.3424608300,43.4570138600,-1.0410528660,-4950.00
-70.3424639500,43.4570123300,-1.1084173537,-4949.00
-70.3424670600,43.4570107900,-1.1756200693,-4948.00
-70.3424701800,43.4570092500,-1.2430208829,-4947.00
-70.3424733000,43.4570077100,-1.3104216962,-4946.00
-70.3424764200,43.4570061700,-1.3778225099,-4945.00
-70.3424795300,43.4570046300,-1.4450252255,-4944.00
-70.3424826500,43.4570030900,-1.5124260388,-4943.00
-70.3424857700,43.4570015500,-1.5798268524,-4942.00
-70.3424888900,43.4570000100,-1.6472276660,-4941.00
-70.3424920100,43.4569984700,-1.7146284797,-4940.00
-70.3424951200,43.4569969400,-1.7817948690,-4939.00
-70.3424982400,43.4569954000,-1.8491956827,-4938.00
-70.3425013600,43.4569938600,-1.9165964963,-4937.00
-70.3425044800,43.4569923200,-1.9839973099,-4936.00
-70.3425075900,43.4569907800,-2.0512000252,-4935.00
-70.3425107100,43.4569892400,-2.1186008389,-4934.00
-70.3425138300,43.4569877000,-2.1860016525,-4933.00
-70.3425169500,43.4569861600,-2.2534024661,-4932.00
-70.3425200700,43.4569846200,-2.3208032797,-4931.00
-70.3425231800,43.4569830800,-2.3880059950,-4930.00
-70.3425263000,43.4569815500,-2.4553704827,-4929.00
-70.3425294200,43.4569800100,-2.5227712963,-4928.00
-70.3425325400,43.4569784700,-2.5901721097,-4927.00
-70.3425356600,43.4569769300,-2.6575729233,-4926.00
-70.3425387700,43.4569753900,-2.7247756389,-4925.00
-70.3425418900,43.4569738500,-2.7921764526,-4924.00
-70.3425450100,43.4569723100,-2.8595772659,-4923.00
-70.3425481300,43.4569707700,-2.9269780795,-4922.00
-70.3425512400,43.4569692300,-2.9941807951,-4921.00
-70.3425543600,43.4569676900,-3.0615816084,-4920.00
-70.3425574800,43.4569661600,-3.1289460961,-4919.00
-70.3425606000,43.4569646200,-3.1963469098,-4918.00
-70.3425637200,43.4569630800,-3.2637477234,-4917.00
-70.3425668300,43.4569615400,-3.3309504387,-4916.00
-70.3425699500,43.4569600000,-3.3983512523,-4915.00
-70.3425730700,43.4569584600,-3.4657520659,-4914.00
-70.3425761900,43.4569569200,-3.5331528795,-4913.00
-70.3425793000,43.4569553800,-3.6003555949,-4912.00
-70.3425824200,43.4569538400,-3.6677564085,-4911.00
-70.3425855400,43.4569523000,-3.7351572221,-4910.00
-70.3425886600,43.4569507700,-3.8025217098,-4909.00
-70.3425917800,43.4569492300,-3.8699225234,-4908.00
-70.3425948900,43.4569476900,-3.9371252388,-4907.00
-70.3425980100,43.4569461500,-4.0045260524,-4906.00
-70.3426011300,43.4569446100,-4.0719268660,-4905.00
-70.3426042500,43.4569430700,-4.1393276793,-4904.00
-70.3426073700,43.4569415300,-4.2067284930,-4903.00
-70.3426104800,43.4569399900,-4.2739312086,-4902.00
-70.3426136000,43.4569384500,-4.3413320222,-4901.00
-70.3426167200,43.4569369100,-4.4087328355,-4900.00
-70.3426198400,43.4569353800,-4.4760973232,-4899.00
-70.3426229500,43.4569338400,-4.5433000388,-4898.00
-70.3426260700,43.4569323000,-4.6107008522,-4897.00
-70.3426291900,43.4569307600,-4.6781016658,-4896.00
-70.3426323100,43.4569292200,-4.7455024794,-4895.00
-70.3426354300,43.4569276800,-4.8129032930,-4894.00
-70.3426385400,43.4569261400,-4.8801060083,-4893.00
-70.3426416600,43.4569246000,-4.9219137274,-4892.00
-70.3426447800,43.4569230600,-4.9603908765,-4891.00
-70.3426479000,43.4569215200,-4.9988680257,-4890.00
-70.3426510100,43.4569199900,-5.0372502567,-4889.00
-70.3426541300,43.4569184500,-5.0757274058,-4888.00
-70.3426572500,43.4569169100,-5.1142045549,-4887.00
-70.3426603700,43.4569153700,-5.1526817041,-4886.00
-70.3426634900,43.4569138300,-5.1911588532,-4885.00
-70.3426666000,43.4569122900,-5.2294849911,-4884.00
-70.3426697200,43.4569107500,-5.2679621402,-4883.00
-70.3426728400,43.4569092100,-5.3064392894,-4882.00
-70.3426759600,43.4569076700,-5.3449164383,-4881.00
-70.3426790800,43.4569061300,-5.3833935874,-4880.00
-70.3426821900,43.4569046000,-5.4217758187,-4879.00
-70.3426853100,43.4569030600,-5.4602529676,-4878.00
-70.3426884300,43.4569015200,-5.4987301167,-4877.00
-70.3426915500,43.4568999800,-5.5372072659,-4876.00
-70.3426946600,43.4568984400,-5.5755334039,-4875.00
-70.3426977800,43.4568969000,-5.6140105528,-4874.00
-70.3427009000,43.4568953600,-5.6524877020,-4873.00
-70.3427040200,43.4568938200,-5.6909648511,-4872.00
-70.3427071400,43.4568922800,-5.7294420003,-4871.00
-70.3427102500,43.4568907400,-5.7677681381,-4870.00
-70.3427133700,43.4568892100,-5.8063013804,-4869.00
-70.3427164900,43.4568876700,-5.8447785296,-4868.00
-70.3427196100,43.4568861300,-5.8832556787,-4867.00
-70.3427227200,43.4568845900,-5.9215818166,-4866.00
-70.3427258400,43.4568830500,-5.9600589657,-4865.00
-70.3427289600,43.4568815100,-5.9985361149,-4864.00
-70.3427320800,43.4568799700,-6.0370132640,-4863.00
-70.3427352000,43.4568784300,-6.0754904132,-4862.00
-70.3427383100,43.4568768900,-6.1138165510,-4861.00
-70.3427414300,43.4568753500,-6.1522937001,-4860.00
-70.3427445500,43.4568738200,-6.1908269424,-4859.00
-70.3427476700,43.4568722800,-6.2293040914,-4858.00
-70.3427507800,43.4568707400,-6.2676302294,-4857.00
-70.3427539000,43.4568692000,-6.3061073786,-4856.00
-70.3427570200,43.4568676600,-6.3445845275,-4855.00
-70.3427601400,43.4568661200,-6.3830616767,-4854.00
-70.3427632600,43.4568645800,-6.4215388258,-4853.00
-70.3427663700,43.4568630400,-6.4598649639,-4852.00
-70.3427694900,43.4568615000,-6.4983421128,-4851.00
-70.3427726100,43.4568599600,-6.5368192619,-4850.00
-70.3427757300,43.4568584300,-6.5753525042,-4849.00
-70.3427788500,43.4568568900,-6.6138296534,-4848.00
-70.3427819600,43.4568553500,-6.6521557912,-4847.00
-70.3427850800,43.4568538100,-6.6906329404,-4846.00
-70.3427882000,43.4568522700,-6.7291100895,-4845.00
-70.3427913200,43.4568507300,-6.7675872387,-4844.00
-70.3427944300,43.4568491900,-6.8059133765,-4843.00
-70.3427975500,43.4568476500,-6.8443905256,-4842.00
-70.3428006700,43.4568461100,-6.8828676748,-4841.00
-70.3428037900,43.4568445700,-6.9213448239,-4840.00
-70.3428069100,43.4568430400,-6.9598780661,-4839.00
-70.3428100200,43.4568415000,-6.9982042041,-4838.00
-70.3428131400,43.4568399600,-7.0366813532,-4837.00
-70.3428162600,43.4568384200,-7.0751585024,-4836.00
-70.3428193800,43.4568368800,-7.1136356513,-4835.00
-70.3428224900,43.4568353400,-7.1519617893,-4834.00
-70.3428256100,43.4568338000,-7.1904389385,-4833.00
-70.3428287300,43.4568322600,-7.2289160874,-4832.00
-70.3428318500,43.4568307200,-7.2673932366,-4831.00
-70.3428349700,43.4568291800,-7.3058703857,-4830.00
-70.3428380800,43.4568276500,-7.3442526169,-4829.00
-70.3428412000,43.4568261100,-7.3827297659,-4828.00
-70.3428443200,43.4568245700,-7.4212069150,-4827.00
-70.3428474400,43.4568230300,-7.4596840642,-4826.00
-70.3428505600,43.4568214900,-7.4981612133,-4825.00
-70.3428536700,43.4568199500,-7.5364873512,-4824.00
-70.3428567900,43.4568184100,-7.5749645003,-4823.00
-70.3428599100,43.4568168700,-7.6134416494,-4822.00
-70.3428630300,43.4568153300,-7.6519187986,-4821.00
-70.3428661400,43.4568137900,-7.6902449364,-4820.00
-70.3428692600,43.4568122600,-7.7287781787,-4819.00
-70.3428723800,43.4568107200,-7.7672553279,-4818.00
-70.3428755000,43.4568091800,-7.8057324770,-4817.00
-70.3428786200,43.4568076400,-7.8442096260,-4816.00
-70.3428817300,43.4568061000,-7.8825357640,-4815.00
-70.3428848500,43.4568045600,-7.9210129132,-4814.00
-70.3428879700,43.4568030200,-7.9459425708,-4813.00
-70.3428910900,43.4568014800,-7.9608618605,-4812.00
-70.3428942000,43.4567999400,-7.9757192591,-4811.00
-70.3428973200,43.4567984100,-7.9906670602,-4810.00
-70.3429004400,43.4567968700,-8.0055863498,-4809.00
-70.3429035600,43.4567953300,-8.0205056395,-4808.00
-70.3429066800,43.4567937900,-8.0354249293,-4807.00
-70.3429097900,43.4567922500,-8.0502823277,-4806.00
-70.3429129100,43.4567907100,-8.0652016175,-4805.00
-70.3429160300,43.4567891700,-8.0801209072,-4804.00
-70.3429191500,43.4567876300,-8.0950401969,-4803.00
-70.3429222600,43.4567860900,-8.1098975954,-4802.00
-70.3429253800,43.4567845500,-8.1248168851,-4801.00
-70.3429285000,43.4567830200,-8.1397646863,-4800.00
-70.3429316200,43.4567814800,-8.1546839760,-4799.00
-70.3429347400,43.4567799400,-8.1696032657,-4798.00
-70.3429378500,43.4567784000,-8.1844606642,-4797.00
-70.3429409700,43.4567768600,-8.1993799539,-4796.00
-70.3429440900,43.4567753200,-8.2142992436,-4795.00
-70.3429472100,43.4567737800,-8.2292185333,-4794.00
-70.3429503300,43.4567722400,-8.2441378230,-4793.00
-70.3429534400,43.4567707000,-8.2589952216,-4792.00
-70.3429565600,43.4567691600,-8.2739145113,-4791.00
-70.3429596800,43.4567676300,-8.2888623124,-4790.00
-70.3429628000,43.4567660900,-8.3037816021,-4789.00
-70.3429659100,43.4567645500,-8.3186390006,-4788.00
-70.3429690300,43.4567630100,-8.3335582904,-4787.00
-70.3429721500,43.4567614700,-8.3484775800,-4786.00
-70.3429752700,43.4567599300,-8.3633968697,-4785.00
-70.3429783900,43.4567583900,-8.3783161594,-4784.00
-70.3429815000,43.4567568500,-8.3931735579,-4783.00
-70.3429846200,43.4567553100,-8.4080928476,-4782.00
-70.3429877400,43.4567537700,-8.4230121373,-4781.00
-70.3429908600,43.4567522400,-8.4379599385,-4780.00
-70.3429939700,43.4567507000,-8.4528173370,-4779.00
-70.3429970900,43.4567491600,-8.4677366267,-4778.00
-70.3430002100,43.4567476200,-8.4826559164,-4777.00
-70.3430033300,43.4567460800,-8.4975752061,-4776.00
-70.3430064500,43.4567445400,-8.5124944959,-4775.00
-70.3430095600,43.4567430000,-8.5273518944,-4774.00
-70.3430126800,43.4567414600,-8.5422711841,-4773.00
-70.3430158000,43.4567399200,-8.5571904738,-4772.00
-70.3430189200,43.4567383800,-8.5721097635,-4771.00
-70.3430220400,43.4567368500,-8.5870575646,-4770.00
-70.3430251500,43.4567353100,-8.6019149631,-4769.00
-70.3430282700,43.4567337700,-8.6168342529,-4768.00
-70.3430313900,43.4567322300,-8.6317535425,-4767.00
-70.3430345100,43.4567306900,-8.6466728322,-4766.00
-70.3430376200,43.4567291500,-8.6615302308,-4765.00
-70.3430407400,43.4567276100,-8.6764495205,-4764.00
-70.3430438600,43.4567260700,-8.6913688101,-4763.00
-70.3430469800,43.4567245300,-8.7062880999,-4762.00
-70.3430501000,43.4567229900,-8.7212073896,-4761.00
-70.3430532100,43.4567214600,-8.7360932995,-4760.00
-70.3430563300,43.4567199200,-8.7510125892,-4759.00
-70.3430594500,43.4567183800,-8.7659318789,-4758.00
-70.3430625700,43.4567168400,-8.7808511686,-4757.00
-70.3430656800,43.4567153000,-8.7957085671,-4756.00
-70.3430688000,43.4567137600,-8.8106278569,-4755.00
-70.3430719200,43.4567122200,-8.8255471466,-4754.00
-70.3430750400,43.4567106800,-8.8404664363,-4753.00
-70.3430781600,43.4567091400,-8.8553857260,-4752.00
-70.3430812700,43.4567076000,-8.8702431245,-4751.00
-70.3430843900,43.4567060700,-8.8851909257,-4750.00
-70.3430875100,43.4567045300,-8.9001102154,-4749.00
-70.3430906300,43.4567029900,-8.9150295051,-4748.00
-70.3430937500,43.4567014500,-8.9299487947,-4747.00
-70.3430968600,43.4566999100,-8.9448061933,-4746.00
-70.3430999800,43.4566983700,-8.9597254830,-4745.00
-70.3431031000,43.4566968300,-8.9746447726,-4744.00
-70.3431062200,43.4566952900,-8.9895640624,-4743.00
-70.3431093300,43.4566937500,-9.0044214609,-4742.00
-70.3431124500,43.4566922100,-9.0193407507,-4741.00
-70.3431155700,43.4566906800,-9.0342885517,-4740.00
-70.3431186900,43.4566891400,-9.0492078414,-4739.00
-70.3431218100,43.4566876000,-9.0641271312,-4738.00
-70.3431249200,43.4566860600,-9.0789845297,-4737.00
-70.3431280400,43.4566845200,-9.0939038194,-4736.00
-70.3431311600,43.4566829800,-9.1088231091,-4735.00
-70.3431342800,43.4566814400,-9.1237423988,-4734.00
-70.3431373900,43.4566799000,-9.1385997973,-4733.00
-70.3431405100,43.4566783600,-9.1535190870,-4732.00
-70.3431436300,43.4566768200,-9.1684383767,-4731.00
-70.3431467500,43.4566752900,-9.1833861779,-4730.00
-70.3431498700,43.4566737500,-9.1996178706,-4729.00
-70.3431529800,43.4566722100,-9.2159251189,-4728.00
-70.3431561000,43.4566706700,-9.2322958433,-4727.00
-70.3431592200,43.4566691300,-9.2486665676,-4726.00
-70.3431623400,43.4566675900,-9.2650372920,-4725.00
-70.3431654500,43.4566660500,-9.2813445404,-4724.00
-70.3431685700,43.4566645100,-9.2977152647,-4723.00
-70.3431716900,43.4566629700,-9.3140859890,-4722.00
-70.3431748100,43.4566614300,-9.3304567133,-4721.00
-70.3431779300,43.4566599000,-9.3468497348,-4720.00
-70.3431810400,43.4566583600,-9.3631569833,-4719.00
-70.3431841600,43.4566568200,-9.3795277076,-4718.00
-70.3431872800,43.4566552800,-9.3958984319,-4717.00
-70.3431904000,43.4566537400,-9.4122691562,-4716.00
-70.3431935200,43.4566522000,-9.4286398806,-4715.00
-70.3431966300,43.4566506600,-9.4449471289,-4714.00
-70.3431997500,43.4566491200,-9.4613178533,-4713.00
-70.3432028700,43.4566475800,-9.4776885776,-4712.00
-70.3432059900,43.4566460400,-9.4940593020,-4711.00
-70.3432091000,43.4566445100,-9.5103888475,-4710.00
-70.3432122200,43.4566429700,-9.5267595719,-4709.00
-70.3432153400,43.4566414300,-9.5431302962,-4708.00
-70.3432184600,43.4566398900,-9.5595010206,-4707.00
-70.3432215800,43.4566383500,-9.5758717449,-4706.00
-70.3432246900,43.4566368100,-9.5921789933,-4705.00
-70.3432278100,43.4566352700,-9.6085497176,-4704.00
-70.3432309300,43.4566337300,-9.6249204420,-4703.00
-70.3432340500,43.4566321900,-9.6412911663,-4702.00
-70.3432371600,43.4566306500,-9.6575984147,-4701.00
-70.3432402800,43.4566291200,-9.6739914362,-4700.00
-70.3432434000,43.4566275800,-9.6903621606,-4699.00
-70.3432465200,43.4566260400,-9.7067328848,-4698.00
-70.3432496400,43.4566245000,-9.7231036091,-4697.00
-70.3432527500,43.4566229600,-9.7394108576,-4696.00
-70.3432558700,43.4566214200,-9.7557815819,-4695.00
-70.3432589900,43.4566198800,-9.7721523062,-4694.00
-70.3432621100,43.4566183400,-9.7885230306,-4693.00
-70.3432652300,43.4566168000,-9.8048937549,-4692.00
-70.3432683400,43.4566152600,-9.8212010033,-4691.00
-70.3432714600,43.4566137300,-9.8375940248,-4690.00
-70.3432745800,43.4566121900,-9.8539647491,-4689.00
-70.3432777000,43.4566106500,-9.8703354735,-4688.00
-70.3432808100,43.4566091100,-9.8866427219,-4687.00
-70.3432839300,43.4566075700,-9.9030134462,-4686.00
-70.3432870500,43.4566060300,-9.9193841706,-4685.00
-70.3432901700,43.4566044900,-9.9357548949,-4684.00
-70.3432932900,43.4566029500,-9.9521256192,-4683.00
-70.3432964000,43.4566014100,-9.9684328676,-4682.00
-70.3432995200,43.4565998700,-9.9848035920,-4681.00
-70.3433026400,43.4565983400,-10.0011966135,-4680.00
-70.3433057600,43.4565968000,-10.0175673378,-4679.00
-70.3433088700,43.4565952600,-10.0338745862,-4678.00
-70.3433119900,43.4565937200,-10.0502453105,-4677.00
-70.3433151100,43.4565921800,-10.0666160349,-4676.00
-70.3433182300,43.4565906400,-10.0829867591,-4675.00
-70.3433213500,43.4565891000,-10.0993574835,-4674.00
-70.3433244600,43.4565875600,-10.1156647320,-4673.00
-70.3433275800,43.4565860200,-10.1320354562,-4672.00
-70.3433307000,43.4565844800,-10.1484061805,-4671.00
-70.3433338200,43.4565829500,-10.1647992021,-4670.00
-70.3433369400,43.4565814100,-10.1811699264,-4669.00
-70.3433400500,43.4565798700,-10.1974771748,-4668.00
-70.3433431700,43.4565783300,-10.2138478991,-4667.00
-70.3433462900,43.4565767900,-10.2302186235,-4666.00
-70.3433494100,43.4565752500,-10.2465893478,-4665.00
-70.3433525200,43.4565737100,-10.2679235243,-4664.00
-70.3433556400,43.4565721700,-10.3183604269,-4663.00
-70.3433587600,43.4565706300,-10.3687973295,-4662.00
-70.3433618800,43.4565690900,-10.4192342321,-4661.00
-70.3433650000,43.4565675600,-10.4696628659,-4660.00
-70.3433681100,43.4565660200,-10.5199421931,-4659.00
-70.3433712300,43.4565644800,-10.5703790957,-4658.00
-70.3433743500,43.4565629400,-10.6208159983,-4657.00
-70.3433774700,43.4565614000,-10.6712529006,-4656.00
-70.3433805800,43.4565598600,-10.7215322280,-4655.00
-70.3433837000,43.4565583200,-10.7719691306,-4654.00
-70.3433868200,43.4565567800,-10.8224060332,-4653.00
-70.3433899400,43.4565552400,-10.8728429356,-4652.00
-70.3433930600,43.4565537100,-10.9232715694,-4651.00
-70.3433961700,43.4565521700,-10.9735508967,-4650.00
-70.3433992900,43.4565506300,-11.0239877991,-4649.00
-70.3434024100,43.4565490900,-11.0744247017,-4648.00
-70.3434055300,43.4565475500,-11.1248616043,-4647.00
-70.3434086400,43.4565460100,-11.1751409317,-4646.00
-70.3434117600,43.4565444700,-11.2255778341,-4645.00
-70.3434148800,43.4565429300,-11.2760147367,-4644.00
-70.3434180000,43.4565413900,-11.3264516393,-4643.00
-70.3434211200,43.4565398500,-11.3768885419,-4642.00
-70.3434242300,43.4565383200,-11.4271596002,-4641.00
-70.3434273500,43.4565367800,-11.4775965028,-4640.00
-70.3434304700,43.4565352400,-11.5280334054,-4639.00
-70.3434335900,43.4565337000,-11.5784703080,-4638.00
-70.3434367100,43.4565321600,-11.6289072106,-4637.00
-70.3434398200,43.4565306200,-11.6791865377,-4636.00
-70.3434429400,43.4565290800,-11.7296234403,-4635.00
-70.3434460600,43.4565275400,-11.7800603429,-4634.00
-70.3434491800,43.4565260000,-11.8304972453,-4633.00
-70.3434522900,43.4565244600,-11.8807765727,-4632.00
-70.3434554100,43.4565229300,-11.9312052065,-4631.00
-70.3434585300,43.4565213900,-11.9816421091,-4630.00
-70.3434616500,43.4565198500,-12.0320790115,-4629.00
-70.3434647700,43.4565183100,-12.0825159141,-4628.00
-70.3434678800,43.4565167700,-12.1327952414,-4627.00
-70.3434710000,43.4565152300,-12.1832321438,-4626.00
-70.3434741200,43.4565136900,-12.2336690464,-4625.00
-70.3434772400,43.4565121500,-12.2841059490,-4624.00
-70.3434803500,43.4565106100,-12.3343852761,-4623.00
-70.3434834700,43.4565090700,-12.3848221787,-4622.00
