X,Y,Z,STA
-70.3457337600,43.4618165400,-38.4694119978,-5186.00
-70.3457347900,43.4618139000,-38.4605133009,-5185.00
-70.3457358200,43.4618112600,-38.4516146040,-5184.00
-70.3457368500,43.4618086200,-38.4427159071,-5183.00
-70.3457378800,43.4618059800,-38.4338172102,-5182.00
-70.3457389100,43.4618033400,-38.4249185133,-5181.00
-70.3457399400,43.4618007100,-38.4160415718,-5180.00
-70.3457409700,43.4617980700,-38.4071428750,-5179.00
-70.3457420000,43.4617954300,-38.3982441780,-5178.00
-70.3457430300,43.4617927900,-38.3894447019,-5177.00
-70.3457440600,43.4617901500,-38.3812838306,-5176.00
-70.3457450900,43.4617875100,-38.3731229594,-5175.00
-70.3457461200,43.4617848700,-38.3649620882,-5174.00
-70.3457471500,43.4617822300,-38.3568012170,-5173.00
-70.3457481800,43.4617795900,-38.3486403458,-5172.00
-70.3457492200,43.4617769600,-38.3404684334,-5171.00
-70.3457502500,43.4617743200,-38.3323075622,-5170.00
-70.3457512800,43.4617716800,-38.3241466910,-5169.00
-70.3457523100,43.4617690400,-38.3159858198,-5168.00
-70.3457533400,43.4617664000,-38.3078249485,-5167.00
-70.3457543700,43.4617637600,-38.2996640773,-5166.00
-70.3457554000,43.4617611200,-38.2915032061,-5165.00
-70.3457564300,43.4617584800,-38.2833423349,-5164.00
-70.3457574600,43.4617558400,-38.2751814637,-5163.00
-70.3457584900,43.4617532100,-38.2670397304,-5162.00
-70.3457595200,43.4617505700,-38.2588788592,-5161.00
-70.3457605500,43.4617479300,-38.2507179880,-5160.00
-70.3457615800,43.4617452900,-38.2425571167,-5159.00
-70.3457626100,43.4617426500,-38.2343962455,-5158.00
-70.3457636400,43.4617400100,-38.2262353743,-5157.00
-70.3457646700,43.4617373700,-38.2180745031,-5156.00
-70.3457657000,43.4617347300,-38.2099136319,-5155.00
-70.3457667300,43.4617320900,-38.2017527607,-5154.00
-70.3457677600,43.4617294500,-38.1935918894,-5153.00
-70.3457687900,43.4617268200,-38.1854501562,-5152.00
-70.3457698200,43.4617241800,-38.1772892850,-5151.00
-70.3457708500,43.4617215400,-38.1691284138,-5150.00
-70.3457718800,43.4617189000,-38.1609675425,-5149.00
-70.3457729100,43.4617162600,-38.1528066713,-5148.00
-70.3457739400,43.4617136200,-38.1446458001,-5147.00
-70.3457749700,43.4617109800,-38.1364849289,-5146.00
-70.3457760000,43.4617083400,-38.1283240577,-5145.00
-70.3457770300,43.4617057000,-38.1201631865,-5144.00
-70.3457780600,43.4617030700,-38.1120214532,-5143.00
-70.3457790900,43.4617004300,-38.1038605820,-5142.00
-70.3457801200,43.4616977900,-38.0956997107,-5141.00
-70.3457811500,43.4616951500,-38.0875388395,-5140.00
-70.3457821800,43.4616925100,-38.0793779683,-5139.00
-70.3457832200,43.4616898700,-38.0711869180,-5138.00
-70.3457842500,43.4616872300,-38.0630260468,-5137.00
-70.3457852800,43.4616845900,-38.0548651755,-5136.00
-70.3457863100,43.4616819500,-38.0467043043,-5135.00
-70.3457873400,43.4616793200,-38.0385625711,-5134.00
-70.3457883700,43.4616766800,-38.0304016999,-5133.00
-70.3457894000,43.4616740400,-38.0222408286,-5132.00
-70.3457904300,43.4616714000,-38.0140799574,-5131.00
-70.3457914600,43.4616687600,-38.0059190862,-5130.00
-70.3457924900,43.4616661200,-37.9977582150,-5129.00
-70.3457935200,43.4616634800,-37.9895973438,-5128.00
-70.3457945500,43.4616608400,-37.9814364726,-5127.00
-70.3457955800,43.4616582000,-37.9732756013,-5126.00
-70.3457966100,43.4616555700,-37.9651338681,-5125.00
-70.3457976400,43.4616529300,-37.9569729968,-5124.00
-70.3457986700,43.4616502900,-37.9488121257,-5123.00
-70.3457997000,43.4616476500,-37.9406512544,-5122.00
-70.3458007300,43.4616450100,-37.9324903832,-5121.00
-70.3458017600,43.4616423700,-37.9243295120,-5120.00
-70.3458027900,43.4616397300,-37.9161686408,-5119.00
-70.3458038200,43.4616370900,-37.9080077695,-5118.00
-70.3458048500,43.4616344500,-37.8998468983,-5117.00
-70.3458058800,43.4616318200,-37.8917051651,-5116.00
-70.3458069100,43.4616291800,-37.8835442939,-5115.00
-70.3458079400,43.4616265400,-37.8753834226,-5114.00
-70.3458089700,43.4616239000,-37.8672225514,-5113.00
-70.3458100000,43.4616212600,-37.8590616802,-5112.00
-70.3458110300,43.4616186200,-37.8509008090,-5111.00
-70.3458120600,43.4616159800,-37.8427399378,-5110.00
-70.3458130900,43.4616133400,-37.8345790666,-5109.00
-70.3458141200,43.4616107000,-37.8264181953,-5108.00
-70.3458151500,43.4616080700,-37.8182764620,-5107.00
-70.3458161800,43.4616054300,-37.8101155908,-5106.00
-70.3458172200,43.4616027900,-37.8019245405,-5105.00
-70.3458182500,43.4616001500,-37.7937636693,-5104.00
-70.3458192800,43.4615975100,-37.7856027981,-5103.00
-70.3458203100,43.4615948700,-37.7774419269,-5102.00
-70.3458213400,43.4615922300,-37.7692810556,-5101.00
-70.3458223700,43.4615895900,-37.7611201845,-5100.00
-70.3458234000,43.4615869500,-37.7529593132,-5099.00
-70.3458244300,43.4615843200,-37.7448175800,-5098.00
-70.3458254600,43.4615816800,-37.7366567087,-5097.00
-70.3458264900,43.4615790400,-37.7284958375,-5096.00
-70.3458275200,43.4615764000,-37.7203349663,-5095.00
-70.3458285500,43.4615737600,-37.7121740951,-5094.00
-70.3458295800,43.4615711200,-37.7040132239,-5093.00
-70.3458306100,43.4615684800,-37.6958523527,-5092.00
-70.3458316400,43.4615658400,-37.6876914814,-5091.00
-70.3458326700,43.4615632000,-37.6795306102,-5090.00
-70.3458337000,43.4615605700,-37.6713888770,-5089.00
-70.3458347300,43.4615579300,-37.6632280057,-5088.00
-70.3458357600,43.4615552900,-37.6550671345,-5087.00
-70.3458367900,43.4615526500,-37.6469062633,-5086.00
-70.3458378200,43.4615500100,-37.6387453921,-5085.00
-70.3458388500,43.4615473700,-37.6305845208,-5084.00
-70.3458398800,43.4615447300,-37.6224236496,-5083.00
-70.3458409100,43.4615420900,-37.6142627784,-5082.00
-70.3458419400,43.4615394500,-37.6061019072,-5081.00
-70.3458429700,43.4615368200,-37.5979601739,-5080.00
-70.3458440000,43.4615341800,-37.5897993027,-5079.00
-70.3458450300,43.4615315400,-37.5816384315,-5078.00
-70.3458460600,43.4615289000,-37.5734775603,-5077.00
-70.3458470900,43.4615262600,-37.5653166891,-5076.00
-70.3458481200,43.4615236200,-37.5571558179,-5075.00
-70.3458491500,43.4615209800,-37.5489949466,-5074.00
-70.3458501800,43.4615183400,-37.5408340754,-5073.00
-70.3458512200,43.4615157000,-37.5326430251,-5072.00
-70.3458522500,43.4615130700,-37.5245012919,-5071.00
-70.3458532800,43.4615104300,-37.5163404206,-5070.00
-70.3458543100,43.4615077900,-37.5081795494,-5069.00
-70.3458553400,43.4615051500,-37.5000186782,-5068.00
-70.3458563700,43.4615025100,-37.4918578070,-5067.00
-70.3458574000,43.4614998700,-37.4836969357,-5066.00
-70.3458584300,43.4614972300,-37.4755360645,-5065.00
-70.3458594600,43.4614945900,-37.4673751933,-5064.00
-70.3458604900,43.4614919500,-37.4592143221,-5063.00
-70.3458615200,43.4614893200,-37.4510725888,-5062.00
-70.3458625500,43.4614866800,-37.4429117176,-5061.00
-70.3458635800,43.4614840400,-37.4347508464,-5060.00
-70.3458646100,43.4614814000,-37.4265899752,-5059.00
-70.3458656400,43.4614787600,-37.4184291040,-5058.00
-70.3458666700,43.4614761200,-37.4102682327,-5057.00
-70.3458677000,43.4614734800,-37.4021073615,-5056.00
-70.3458687300,43.4614708400,-37.3939464903,-5055.00
-70.3458697600,43.4614682000,-37.3857856191,-5054.00
-70.3458707900,43.4614655700,-37.3776438858,-5053.00
-70.3458718200,43.4614629300,-37.3694830146,-5052.00
-70.3458728500,43.4614602900,-37.3613221434,-5051.00
-70.3458738800,43.4614576500,-37.3531612722,-5050.00
-70.3458749100,43.4614550100,-37.3450004010,-5049.00
-70.3458759400,43.4614523700,-37.3368395298,-5048.00
-70.3458769700,43.4614497300,-37.3286786585,-5047.00
-70.3458780000,43.4614470900,-37.3205177873,-5046.00
-70.3458790300,43.4614444500,-37.3123569161,-5045.00
-70.3458800600,43.4614418200,-37.3042151828,-5044.00
-70.3458810900,43.4614391800,-37.2960543116,-5043.00
-70.3458821200,43.4614365400,-37.2878934404,-5042.00
-70.3458831500,43.4614339000,-37.2797325692,-5041.00
-70.3458841800,43.4614312600,-37.2715716980,-5040.00
-70.3458852200,43.4614286200,-37.2633806476,-5039.00
-70.3458862500,43.4614259800,-37.2552197764,-5038.00
-70.3458872800,43.4614233400,-37.2470589052,-5037.00
-70.3458883100,43.4614207000,-37.2388980340,-5036.00
-70.3458893400,43.4614180700,-37.2307563007,-5035.00
-70.3458903700,43.4614154300,-37.2225954295,-5034.00
-70.3458914000,43.4614127900,-37.2144345583,-5033.00
-70.3458924300,43.4614101500,-37.2062736871,-5032.00
-70.3458934600,43.4614075100,-37.1981128159,-5031.00
-70.3458944900,43.4614048700,-37.1899519446,-5030.00
-70.3458955200,43.4614022300,-37.1817910734,-5029.00
-70.3458965500,43.4613995900,-37.1726407304,-5028.00
-70.3458975800,43.4613969500,-37.1633749903,-5027.00
-70.3458986100,43.4613943200,-37.1541311797,-5026.00
-70.3458996400,43.4613916800,-37.1448654396,-5025.00
-70.3459006700,43.4613890400,-37.1355996994,-5024.00
-70.3459017000,43.4613864000,-37.1263339592,-5023.00
-70.3459027300,43.4613837600,-37.1170682190,-5022.00
-70.3459037600,43.4613811200,-37.1078024789,-5021.00
-70.3459047900,43.4613784800,-37.0985367387,-5020.00
-70.3459058200,43.4613758400,-37.0892709986,-5019.00
-70.3459068500,43.4613732000,-37.0800052584,-5018.00
-70.3459078800,43.4613705600,-37.0707395182,-5017.00
-70.3459089100,43.4613679300,-37.0614957077,-5016.00
-70.3459099400,43.4613652900,-37.0522299676,-5015.00
-70.3459109700,43.4613626500,-37.0429642273,-5014.00
-70.3459120000,43.4613600100,-37.0336984872,-5013.00
-70.3459130300,43.4613573700,-37.0244327470,-5012.00
-70.3459140600,43.4613547300,-37.0151670069,-5011.00
-70.3459150900,43.4613520900,-37.0059012667,-5010.00
-70.3459161200,43.4613494500,-36.9966355265,-5009.00
-70.3459171500,43.4613468100,-36.9873697863,-5008.00
-70.3459181800,43.4613441800,-36.9781259758,-5007.00
-70.3459192200,43.4613415400,-36.9688264851,-5006.00
-70.3459202500,43.4613389000,-36.9595607449,-5005.00
-70.3459212800,43.4613362600,-36.9502950048,-5004.00
-70.3459223100,43.4613336200,-36.9410292646,-5003.00
-70.3459233400,43.4613309800,-36.9317635244,-5002.00
-70.3459243700,43.4613283400,-36.9224977843,-5001.00
-70.3459254000,43.4613257000,-36.9132320441,-5000.00
-70.3459264300,43.4613230600,-36.9039663039,-4999.00
-70.3459274600,43.4613204300,-36.8947224934,-4998.00
-70.3459284900,43.4613177900,-36.8854567532,-4997.00
-70.3459295200,43.4613151500,-36.8761910131,-4996.00
-70.3459305500,43.4613125100,-36.8669252729,-4995.00
-70.3459315800,43.4613098700,-36.8576595328,-4994.00
-70.3459326100,43.4613072300,-36.8483937926,-4993.00
-70.3459336400,43.4613045900,-36.8391280524,-4992.00
-70.3459346700,43.4613019500,-36.8298623122,-4991.00
-70.3459357000,43.4612993100,-36.8205965721,-4990.00
-70.3459367300,43.4612966800,-36.8113527615,-4989.00
-70.3459377600,43.4612940400,-36.8020870214,-4988.00
-70.3459387900,43.4612914000,-36.7928212812,-4987.00
-70.3459398200,43.4612887600,-36.7835555411,-4986.00
-70.3459408500,43.4612861200,-36.7742898009,-4985.00
-70.3459418800,43.4612834800,-36.7650240607,-4984.00
-70.3459429100,43.4612808400,-36.7557583205,-4983.00
-70.3459439400,43.4612782000,-36.7464925804,-4982.00
-70.3459449700,43.4612755600,-36.7372268402,-4981.00
-70.3459460000,43.4612729300,-36.7279830297,-4980.00
-70.3459470300,43.4612702900,-36.7187172895,-4979.00
-70.3459480600,43.4612676500,-36.7094515494,-4978.00
-70.3459490900,43.4612650100,-36.7001858092,-4977.00
-70.3459501200,43.4612623700,-36.6909200690,-4976.00
-70.3459511500,43.4612597300,-36.6816543288,-4975.00
-70.3459521800,43.4612570900,-36.6723885887,-4974.00
-70.3459532200,43.4612544500,-36.6630890980,-4973.00
-70.3459542500,43.4612518100,-36.6538233578,-4972.00
-70.3459552800,43.4612491800,-36.6445795473,-4971.00
-70.3459563100,43.4612465400,-36.6353138071,-4970.00
-70.3459573400,43.4612439000,-36.6260480669,-4969.00
-70.3459583700,43.4612412600,-36.6167823268,-4968.00
-70.3459594000,43.4612386200,-36.6075165866,-4967.00
-70.3459604300,43.4612359800,-36.5982508464,-4966.00
-70.3459614600,43.4612333400,-36.5889851063,-4965.00
-70.3459624900,43.4612307000,-36.5797193661,-4964.00
-70.3459635200,43.4612280600,-36.5704536259,-4963.00
-70.3459645500,43.4612254300,-36.5612098154,-4962.00
-70.3459655800,43.4612227900,-36.5519440752,-4961.00
-70.3459666100,43.4612201500,-36.5426783351,-4960.00
-70.3459676400,43.4612175100,-36.5334125949,-4959.00
-70.3459686700,43.4612148700,-36.5241468547,-4958.00
-70.3459697000,43.4612122300,-36.5148811146,-4957.00
-70.3459707300,43.4612095900,-36.5056153744,-4956.00
-70.3459717600,43.4612069500,-36.4963496342,-4955.00
-70.3459727900,43.4612043100,-36.4870838940,-4954.00
-70.3459738200,43.4612016800,-36.4778400836,-4953.00
-70.3459748500,43.4611990400,-36.4685743433,-4952.00
-70.3459758800,43.4611964000,-36.4593086032,-4951.00
-70.3459769100,43.4611937600,-36.4500428630,-4950.00
-70.3459779400,43.4611911200,-36.4407771229,-4949.00
-70.3459789700,43.4611884800,-36.4315113827,-4948.00
-70.3459800000,43.4611858400,-36.4222456425,-4947.00
-70.3459810300,43.4611832000,-36.4129799023,-4946.00
-70.3459820600,43.4611805600,-36.4037141622,-4945.00
-70.3459830900,43.4611779300,-36.3944703517,-4944.00
-70.3459841200,43.4611752900,-36.3852046115,-4943.00
-70.3459851500,43.4611726500,-36.3759388713,-4942.00
-70.3459861800,43.4611700100,-36.3666731312,-4941.00
-70.3459872200,43.4611673700,-36.3573736404,-4940.00
-70.3459882500,43.4611647300,-36.3481079003,-4939.00
-70.3459892800,43.4611620900,-36.3388421601,-4938.00
-70.3459903100,43.4611594500,-36.3295764199,-4937.00
-70.3459913400,43.4611568100,-36.3203106798,-4936.00
-70.3459923700,43.4611541800,-36.3110668692,-4935.00
-70.3459934000,43.4611515400,-36.3018011291,-4934.00
-70.3459944300,43.4611489000,-36.2925353889,-4933.00
-70.3459954600,43.4611462600,-36.2832696488,-4932.00
-70.3459964900,43.4611436200,-36.2740039086,-4931.00
-70.3459975200,43.4611409800,-36.2645624533,-4930.00
-70.3459985500,43.4611383400,-36.2549918985,-4929.00
-70.3459995800,43.4611357000,-36.2454213439,-4928.00
-70.3460006100,43.4611330600,-36.2358507892,-4927.00
-70.3460016400,43.4611304300,-36.2263033309,-4926.00
-70.3460026700,43.4611277900,-36.2167327762,-4925.00
-70.3460037000,43.4611251500,-36.2071622216,-4924.00
-70.3460047300,43.4611225100,-36.1975916669,-4923.00
-70.3460057600,43.4611198700,-36.1880211122,-4922.00
-70.3460067900,43.4611172300,-36.1784505575,-4921.00
-70.3460078200,43.4611145900,-36.1688800028,-4920.00
-70.3460088500,43.4611119500,-36.1593094481,-4919.00
-70.3460098800,43.4611093100,-36.1497388934,-4918.00
-70.3460109100,43.4611066800,-36.1401914352,-4917.00
-70.3460119400,43.4611040400,-36.1306208805,-4916.00
-70.3460129700,43.4611014000,-36.1210503258,-4915.00
-70.3460140000,43.4610987600,-36.1114797711,-4914.00
-70.3460150300,43.4610961200,-36.1019092164,-4913.00
-70.3460160600,43.4610934800,-36.0923386618,-4912.00
-70.3460170900,43.4610908400,-36.0827681071,-4911.00
-70.3460181200,43.4610882000,-36.0731975524,-4910.00
-70.3460191500,43.4610855600,-36.0636269977,-4909.00
-70.3460201800,43.4610829300,-36.0540795395,-4908.00
-70.3460212200,43.4610802900,-36.0444752654,-4907.00
-70.3460222500,43.4610776500,-36.0349047107,-4906.00
-70.3460232800,43.4610750100,-36.0253341561,-4905.00
-70.3460243100,43.4610723700,-36.0157636013,-4904.00
-70.3460253400,43.4610697300,-36.0061930467,-4903.00
-70.3460263700,43.4610670900,-35.9966224920,-4902.00
-70.3460274000,43.4610644500,-35.9870519373,-4901.00
-70.3460284300,43.4610618100,-35.9774813826,-4900.00
-70.3460294600,43.4610591800,-35.9679339244,-4899.00
-70.3460304900,43.4610565400,-35.9583633697,-4898.00
-70.3460315200,43.4610539000,-35.9487928150,-4897.00
-70.3460325500,43.4610512600,-35.9392222603,-4896.00
-70.3460335800,43.4610486200,-35.9296517056,-4895.00
-70.3460346100,43.4610459800,-35.9200811509,-4894.00
-70.3460356400,43.4610433400,-35.9105105963,-4893.00
-70.3460366700,43.4610407000,-35.9009400416,-4892.00
-70.3460377000,43.4610380600,-35.8913694869,-4891.00
-70.3460387300,43.4610354300,-35.8818220286,-4890.00
-70.3460397600,43.4610327900,-35.8722514740,-4889.00
-70.3460407900,43.4610301500,-35.8626809193,-4888.00
-70.3460418200,43.4610275100,-35.8531103646,-4887.00
-70.3460428500,43.4610248700,-35.8435398099,-4886.00
-70.3460438800,43.4610222300,-35.8339692552,-4885.00
-70.3460449100,43.4610195900,-35.8243987005,-4884.00
-70.3460459400,43.4610169500,-35.8148281459,-4883.00
-70.3460469700,43.4610143100,-35.8052575911,-4882.00
-70.3460480000,43.4610116700,-35.7956870365,-4881.00
-70.3460490300,43.4610090400,-35.7861395782,-4880.00
-70.3460500600,43.4610064000,-35.7765690236,-4879.00
-70.3460510900,43.4610037600,-35.7669984688,-4878.00
-70.3460521200,43.4610011200,-35.7574279142,-4877.00
-70.3460531500,43.4609984800,-35.7478573595,-4876.00
-70.3460541800,43.4609958400,-35.7382868048,-4875.00
-70.3460552200,43.4609932000,-35.7286825308,-4874.00
-70.3460562500,43.4609905600,-35.7191119760,-4873.00
-70.3460572800,43.4609879200,-35.7095414214,-4872.00
-70.3460583100,43.4609852900,-35.6999939631,-4871.00
-70.3460593400,43.4609826500,-35.6904234085,-4870.00
-70.3460603700,43.4609800100,-35.6808528537,-4869.00
-70.3460614000,43.4609773700,-35.6712822991,-4868.00
-70.3460624300,43.4609747300,-35.6617117444,-4867.00
-70.3460634600,43.4609720900,-35.6521411897,-4866.00
-70.3460644900,43.4609694500,-35.6425706350,-4865.00
-70.3460655200,43.4609668100,-35.6330000803,-4864.00
-70.3460665500,43.4609641700,-35.6234295256,-4863.00
-70.3460675800,43.4609615400,-35.6138820674,-4862.00
-70.3460686100,43.4609589000,-35.6043115127,-4861.00
-70.3460696400,43.4609562600,-35.5947409580,-4860.00
-70.3460706700,43.4609536200,-35.5851704033,-4859.00
-70.3460717000,43.4609509800,-35.5755998487,-4858.00
-70.3460727300,43.4609483400,-35.5660292940,-4857.00
-70.3460737600,43.4609457000,-35.5564587393,-4856.00
-70.3460747900,43.4609430600,-35.5468881846,-4855.00
-70.3460758200,43.4609404200,-35.5373176299,-4854.00
-70.3460768500,43.4609377900,-35.5277701717,-4853.00
-70.3460778800,43.4609351500,-35.5181996170,-4852.00
-70.3460789100,43.4609325100,-35.5086290623,-4851.00
-70.3460799400,43.4609298700,-35.4990585076,-4850.00
-70.3460809700,43.4609272300,-35.4894879529,-4849.00
-70.3460820000,43.4609245900,-35.4799173982,-4848.00
-70.3460830300,43.4609219500,-35.4703468435,-4847.00
-70.3460840600,43.4609193100,-35.4607762889,-4846.00
-70.3460850900,43.4609166700,-35.4512057342,-4845.00
-70.3460861200,43.4609140400,-35.4416582759,-4844.00
-70.3460871500,43.4609114000,-35.4320877212,-4843.00
-70.3460881800,43.4609087600,-35.4225171666,-4842.00
-70.3460892200,43.4609061200,-35.4129128925,-4841.00
-70.3460902500,43.4609034800,-35.4033423378,-4840.00
-70.3460912800,43.4609008400,-35.3937717832,-4839.00
-70.3460923100,43.4608982000,-35.3842012285,-4838.00
-70.3460933400,43.4608955600,-35.3746306738,-4837.00
-70.3460943700,43.4608929200,-35.3650601191,-4836.00
-70.3460954000,43.4608902900,-35.3555126609,-4835.00
-70.3460964300,43.4608876500,-35.3459421061,-4834.00
-70.3460974600,43.4608850100,-35.3363715515,-4833.00
-70.3460984900,43.4608823700,-35.3268009968,-4832.00
-70.3460995200,43.4608797300,-35.3172304421,-4831.00
-70.3461005500,43.4608770900,-35.3076598874,-4830.00
-70.3461015800,43.4608744500,-35.2980893327,-4829.00
-70.3461026100,43.4608718100,-35.2885187780,-4828.00
-70.3461036400,43.4608691700,-35.2789482234,-4827.00
-70.3461046700,43.4608665400,-35.2694007651,-4826.00
-70.3461057000,43.4608639000,-35.2598302104,-4825.00
-70.3461067300,43.4608612600,-35.2502596557,-4824.00
-70.3461077600,43.4608586200,-35.2406891011,-4823.00
-70.3461087900,43.4608559800,-35.2311185463,-4822.00
-70.3461098200,43.4608533400,-35.2215479917,-4821.00
-70.3461108500,43.4608507000,-35.2119774370,-4820.00
-70.3461118800,43.4608480600,-35.2024068823,-4819.00
-70.3461129100,43.4608454200,-35.1928363276,-4818.00
-70.3461139400,43.4608427900,-35.1832888694,-4817.00
-70.3461149700,43.4608401500,-35.1737183147,-4816.00
-70.3461160000,43.4608375100,-35.1641477600,-4815.00
-70.3461170300,43.4608348700,-35.1545772053,-4814.00
-70.3461180600,43.4608322300,-35.1450066506,-4813.00
-70.3461190900,43.4608295900,-35.1354360959,-4812.00
-70.3461201200,43.4608269500,-35.1258655413,-4811.00
-70.3461211500,43.4608243100,-35.1162949866,-4810.00
-70.3461221800,43.4608216700,-35.1067244319,-4809.00
-70.3461232200,43.4608190400,-35.0971432543,-4808.00
-70.3461242500,43.4608164000,-35.0875726996,-4807.00
-70.3461252800,43.4608137600,-35.0780021449,-4806.00
-70.3461263100,43.4608111200,-35.0684315902,-4805.00
-70.3461273400,43.4608084800,-35.0588610355,-4804.00
-70.3461283700,43.4608058400,-35.0492904808,-4803.00
-70.3461294000,43.4608032000,-35.0397199262,-4802.00
-70.3461304300,43.4608005600,-35.0301493715,-4801.00
-70.3461314600,43.4607979200,-35.0205788168,-4800.00
-70.3461324900,43.4607952900,-35.0110313585,-4799.00
-70.3461335200,43.4607926500,-35.0014608039,-4798.00
-70.3461345500,43.4607900100,-34.9918902492,-4797.00
-70.3461355800,43.4607873700,-34.9823196945,-4796.00
-70.3461366100,43.4607847300,-34.9727491398,-4795.00
-70.3461376400,43.4607820900,-34.9631785851,-4794.00
-70.3461386700,43.4607794500,-34.9536080304,-4793.00
-70.3461397000,43.4607768100,-34.9440374758,-4792.00
-70.3461407300,43.4607741700,-34.9344669211,-4791.00
-70.3461417600,43.4607715400,-34.9249194628,-4790.00
-70.3461427900,43.4607689000,-34.9153489081,-4789.00
-70.3461438200,43.4607662600,-34.9057783535,-4788.00
-70.3461448500,43.4607636200,-34.8962077988,-4787.00
-70.3461458800,43.4607609800,-34.8866372441,-4786.00
-70.3461469100,43.4607583400,-34.8770666894,-4785.00
-70.3461479400,43.4607557000,-34.8674961347,-4784.00
-70.3461489700,43.4607530600,-34.8579255800,-4783.00
-70.3461500000,43.4607504200,-34.8483550253,-4782.00
-70.3461510300,43.4607477900,-34.8388075671,-4781.00
-70.3461520600,43.4607451500,-34.8292370124,-4780.00
-70.3461530900,43.4607425100,-34.8196664577,-4779.00
-70.3461541200,43.4607398700,-34.8100959030,-4778.00
-70.3461551500,43.4607372300,-34.8005253483,-4777.00
-70.3461561800,43.4607345900,-34.7909547937,-4776.00
-70.3461572200,43.4607319500,-34.7813505196,-4775.00
-70.3461582500,43.4607293100,-34.7717799649,-4774.00
-70.3461592800,43.4607266700,-34.7622094103,-4773.00
-70.3461603100,43.4607240400,-34.7526619520,-4772.00
-70.3461613400,43.4607214000,-34.7430913973,-4771.00
-70.3461623700,43.4607187600,-34.7335208426,-4770.00
-70.3461634000,43.4607161200,-34.7239502880,-4769.00
-70.3461644300,43.4607134800,-34.7143797332,-4768.00
-70.3461654600,43.4607108400,-34.7048091786,-4767.00
-70.3461664900,43.4607082000,-34.6952386239,-4766.00
-70.3461675200,43.4607055600,-34.6856680692,-4765.00
-70.3461685500,43.4607029200,-34.6760975145,-4764.00
-70.3461695800,43.4607002900,-34.6665500563,-4763.00
-70.3461706100,43.4606976500,-34.6569795016,-4762.00
-70.3461716400,43.4606950100,-34.6474089469,-4761.00
-70.3461726700,43.4606923700,-34.6378383922,-4760.00
-70.3461737000,43.4606897300,-34.6282678375,-4759.00
-70.3461747300,43.4606870900,-34.6186972828,-4758.00
-70.3461757600,43.4606844500,-34.6091267282,-4757.00
-70.3461767900,43.4606818100,-34.5995561734,-4756.00
-70.3461778200,43.4606791700,-34.5899856188,-4755.00
-70.3461788500,43.4606765400,-34.5804381605,-4754.00
-70.3461798800,43.4606739000,-34.5708676059,-4753.00
-70.3461809100,43.4606712600,-34.5612970511,-4752.00
-70.3461819400,43.4606686200,-34.5517264965,-4751.00
-70.3461829700,43.4606659800,-34.5421559418,-4750.00
-70.3461840000,43.4606633400,-34.5325853871,-4749.00
-70.3461850300,43.4606607000,-34.5230148324,-4748.00
-70.3461860600,43.4606580600,-34.5134442777,-4747.00
-70.3461870900,43.4606554200,-34.5038737230,-4746.00
-70.3461881200,43.4606527800,-34.4943031684,-4745.00
-70.3461891500,43.4606501500,-34.4847557101,-4744.00
-70.3461901800,43.4606475100,-34.4751851554,-4743.00
-70.3461912200,43.4606448700,-34.4655808814,-4742.00
-70.3461922500,43.4606422300,-34.4560103267,-4741.00
-70.3461932800,43.4606395900,-34.4464397720,-4740.00
-70.3461943100,43.4606369500,-34.4368692173,-4739.00
