header
IE0.0    -16.992       1       1 9.0235  9.3703  9.6134    56.14   56.14
OF174.0  -6.7814    0.00 9.023      0.00    0.00    0.00    0.00    0.00
OF175.0  -6.6825    0.00 9.0229     0.00    0.00    0.00    0.00    0.00
OF176.0  -6.5835    0.00 9.0229     0.00    0.00    0.00    0.00    0.00
OF177.0  -6.4846    0.00 9.0229     0.00    0.00    0.00    0.00    0.00
OF178.0  -6.4367    0.00 9.0229     0.00    0.00    0.00    0.00    0.00
OF179.0  -6.4832    0.00 9.0228     0.00    0.00    0.00    0.00    0.00
OF180.0  -6.5298    0.00 9.0228     0.00    0.00    0.00    0.00    0.00
OF181.0  -6.5764    0.00 9.0228     0.00    0.00    0.00    0.00    0.00
OF182.0  -6.6229    0.00 9.0227     0.00    0.00    0.00    0.00    0.00
OF183.0  -6.6695    0.00 9.0227     0.00    0.00    0.00    0.00    0.00
OF184.0  -6.716     0.00 9.0227     0.00    0.00    0.00    0.00    0.00
OF185.0  -6.7626    0.00 9.0227     0.00    0.00    0.00    0.00    0.00
OF186.0  -6.8091    0.00 9.0226     0.00    0.00    0.00    0.00    0.00
OF187.0  -6.8557    0.00 9.0226     0.00    0.00    0.00    0.00    0.00
OF188.0  -6.9022    0.00 9.0226     0.00    0.00    0.00    0.00    0.00
OF189.0  -6.9488    0.00 9.0225     0.00    0.00    0.00    0.00    0.00
OF190.0  -6.9954    0.00 9.0225     0.00    0.00    0.00    0.00    0.00
OF191.0  -7.0419    0.00 9.0225     0.00    0.00    0.00    0.00    0.00
OF192.0  -7.0885    0.00 9.0225     0.00    0.00    0.00    0.00    0.00
OF193.0  -7.135     0.00 9.0224     0.00    0.00    0.00    0.00    0.00
OF194.0  -7.1816    0.00 9.0224     0.00    0.00    0.00    0.00    0.00
OF195.0  -7.2281    0.00 9.0224     0.00    0.00    0.00    0.00    0.00
OF196.0  -7.2747    0.00 9.0223     0.00    0.00    0.00    0.00    0.00
OF197.0  -7.3213    0.00 9.0223     0.00    0.00    0.00    0.00    0.00
OF198.0  -7.3678    0.00 9.0223     0.00    0.00    0.00    0.00    0.00
OF199.0  -7.4144    0.00 9.0223     0.00    0.00    0.00    0.00    0.00
OF200.0  -7.4609    0.00 9.0222     0.00    0.00    0.00    0.00    0.00
OF201.0  -7.5075    0.00 9.0222     0.00    0.00    0.00    0.00    0.00
OF202.0  -7.554     0.00 9.0222     0.00    0.00    0.00    0.00    0.00
OF203.0  -7.6006    0.00 9.0221     0.00    0.00    0.00    0.00    0.00
OF204.0  -7.6471    0.00 9.0221     0.00    0.00    0.00    0.00    0.00
OF205.0  -7.6937    0.00 9.0221     0.00    0.00    0.00    0.00    0.00
OF206.0  -7.7403    0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF207.0  -7.7868    0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF208.0  -7.8334    0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF209.0  -7.8799    0.00 9.022      0.00    0.00    0.00    0.00    0.00
OF210.0  -7.9265    0.00 9.0219     0.00    0.00    0.00    0.00    0.00
OF211.0  -7.973     0.00 9.0219     0.00    0.00    0.00    0.00    0.00
OF212.0  -8.0196    0.00 9.0219     0.00    0.00    0.00    0.00    0.00
OF213.0  -8.0661    0.00 9.0218     0.00    0.00    0.00    0.00    0.00
OF214.0  -8.1127    0.00 9.0218     0.00    0.00    0.00    0.00    0.00
OF215.0  -8.1593    0.00 9.0218     0.00    0.00    0.00    0.00    0.00
OF216.0  -8.2058    0.00 9.0218     0.00    0.00    0.00    0.00    0.00
