type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,384918.4767,4804143.5743,-70.4207076443105,43.3813411451994,-23.773,9.042,24.31,26.06,13.84
OF,3.3,384917.473557652,4804143.50065502,-70.4207200091085,43.3813403284446,-23.739,9.045,24.28,26.04,13.84
OF,6.6,384916.470415304,4804143.42701005,-70.4207323739061,43.3813395116883,-23.706,9.047,24.26,26.03,13.84
OF,9.8,384915.497671209,4804143.35559674,-70.4207443640126,43.381338719681,-23.672,9.049,24.24,26.02,13.84
OF,13.1,384914.494528862,4804143.28195176,-70.4207567288095,43.3813379029222,-23.639,9.052,24.22,26.00,13.84
OF,16.4,384913.491386514,4804143.20830678,-70.420769093606,43.381337086162,-23.605,9.054,24.20,25.99,13.84
OF,19.7,384912.488244166,4804143.1346618,-70.4207814584022,43.3813362694005,-23.572,9.057,24.17,25.98,13.84
OF,23,384911.485101818,4804143.06101683,-70.420793823198,43.3813354526376,-23.538,9.059,24.15,25.97,13.84
OF,26.2,384910.512357723,4804142.98960352,-70.4208058133026,43.3813346606239,-23.505,9.062,24.13,25.95,13.84
OF,29.5,384909.509215375,4804142.91595854,-70.4208181780977,43.3813338438584,-23.471,9.064,24.11,25.94,13.84
OF,32.8,384908.506073027,4804142.84231356,-70.4208305428924,43.3813330270916,-23.437,9.067,24.09,25.93,13.84
OF,36.1,384907.50293068,4804142.76866859,-70.4208429076867,43.3813322103235,-23.404,9.070,24.07,25.92,13.84
OF,39.4,384906.499788332,4804142.69502361,-70.4208552724807,43.381331393554,-23.370,9.072,24.04,25.90,13.84
OF,42.7,384905.496645984,4804142.62137863,-70.4208676372743,43.3813305767832,-23.337,9.075,24.02,25.89,13.84
OF,45.9,384904.523901889,4804142.54996532,-70.4208796273769,43.3813297847618,-23.303,9.078,24.00,25.88,13.84
OF,49.2,384903.520759541,4804142.47632034,-70.4208919921698,43.3813289679883,-23.270,9.081,23.98,25.87,13.84
OF,52.5,384902.517617193,4804142.40267537,-70.4209043569623,43.3813281512136,-23.236,9.083,23.96,25.85,13.84
OF,55.8,384901.514474845,4804142.32903039,-70.4209167217544,43.3813273344375,-23.203,9.086,23.94,25.84,13.84
OF,59.1,384900.511332498,4804142.25538541,-70.4209290865462,43.3813265176601,-23.151,9.089,23.90,25.82,13.84
OF,62.3,384899.538588403,4804142.1839721,-70.420941076647,43.3813257256322,-23.077,9.091,23.85,25.79,13.84
OF,65.6,384898.535446055,4804142.11032713,-70.420953441438,43.3813249088521,-23.003,9.094,23.80,25.75,13.84
OF,68.9,384897.532303707,4804142.03668215,-70.4209658062287,43.3813240920708,-22.929,9.096,23.75,25.72,13.84
OF,72.2,384896.529161359,4804141.96303717,-70.4209781710191,43.381323275288,-22.856,9.098,23.70,25.69,13.84
OF,75.5,384895.526019011,4804141.8893922,-70.420990535809,43.381322458504,-22.782,9.101,23.65,25.66,13.84
OF,78.7,384894.553274916,4804141.81797889,-70.421002525908,43.3813216664697,-22.708,9.104,23.60,25.62,13.84
OF,82,384893.550132569,4804141.74433391,-70.4210148906973,43.381320849683,-22.634,9.106,23.55,25.59,13.84
OF,85.3,384892.546990221,4804141.67068893,-70.4210272554861,43.381320032895,-22.560,9.108,23.50,25.56,13.84
OF,88.6,384891.543847873,4804141.59704395,-70.4210396202746,43.3813192161057,-22.486,9.111,23.45,25.52,13.84
OF,91.9,384890.540705525,4804141.52339898,-70.4210519850628,43.381318399315,-22.412,9.114,23.40,25.49,13.84
OF,95.1,384889.56796143,4804141.45198567,-70.42106397516,43.3813176072743,-22.339,9.116,23.35,25.46,13.84
OF,98.4,384888.564819082,4804141.37834069,-70.4210763399474,43.381316790481,-22.265,9.119,23.30,25.43,13.84
OF,101.7,384887.561676734,4804141.30469571,-70.4210887047345,43.3813159736864,-22.191,9.121,23.25,25.39,13.84
OF,105,384886.558534387,4804141.23105074,-70.4211010695212,43.3813151568904,-22.117,9.124,23.20,25.36,13.84
OF,108.3,384885.555392039,4804141.15740576,-70.4211134343075,43.3813143400931,-22.043,9.127,23.15,25.33,13.84
OF,111.5,384884.582647944,4804141.08599245,-70.4211254244029,43.381313548046,-21.969,9.129,23.10,25.30,13.84
OF,114.8,384883.579505596,4804141.01234747,-70.4211377891885,43.381312731246,-21.893,9.132,23.04,25.26,13.84
