type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,384293.9656,4801521.0524,-70.4278610338982,43.3576379547199,-27.459,9.093,22.96,25.17,13.19
OF,3,384293.375406642,4801521.7508286,-70.4278684623617,43.3576441508642,-27.343,9.093,22.95,25.16,13.19
OF,4,384293.178675522,4801521.98363813,-70.4278709385165,43.3576462162455,-27.304,9.093,22.95,25.16,13.19
OF,9,384292.195019925,4801523.14768579,-70.4278833192933,43.3576565431513,-27.110,9.094,22.92,25.14,13.19
OF,10,384291.998288805,4801523.38049532,-70.4278857954492,43.3576586085322,-27.071,9.094,22.92,25.14,13.19
OF,15,384291.014633208,4801524.54454298,-70.427898176231,43.3576689354363,-26.877,9.094,22.90,25.12,13.19
OF,16,384290.817902088,4801524.77735251,-70.4279006523878,43.3576710008169,-26.838,9.094,22.90,25.12,13.19
OF,21,384289.834246491,4801525.94140017,-70.4279130331747,43.3576813277193,-26.644,9.095,22.87,25.10,13.19
OF,22,384289.637515371,4801526.17420971,-70.4279155093326,43.3576833930996,-26.605,9.095,22.87,25.10,13.19
OF,27,384288.653859774,4801527.33825737,-70.4279278901245,43.3576937200003,-26.357,9.096,22.83,25.08,13.19
OF,28,384288.457128654,4801527.5710669,-70.4279303662834,43.3576957853802,-26.301,9.096,22.83,25.08,13.19
OF,33,384287.473473057,4801528.73511456,-70.4279427470804,43.3577061122792,-26.019,9.097,22.79,25.05,13.19
OF,34,384287.276741937,4801528.96792409,-70.4279452232403,43.3577081776588,-25.962,9.098,22.78,25.05,13.19
OF,39,384286.29308634,4801530.13197175,-70.4279576040423,43.357718504556,-25.680,9.099,22.74,25.02,13.19
OF,40,384286.09635522,4801530.36478129,-70.4279600802032,43.3577205699353,-25.624,9.099,22.74,25.01,13.19
OF,45,384285.112699623,4801531.52882895,-70.4279724610103,43.3577308968309,-25.341,9.101,22.69,24.99,13.19
OF,46,384284.915968503,4801531.76163848,-70.4279749371722,43.3577329622098,-25.285,9.101,22.69,24.98,13.19
OF,51,384283.932312906,4801532.92568614,-70.4279873179844,43.3577432891037,-25.003,9.102,22.64,24.95,13.19
OF,52,384283.735581786,4801533.15849567,-70.4279897941473,43.3577453544823,-24.946,9.102,22.64,24.95,13.19
OF,57,384282.751926189,4801534.32254333,-70.4280021749645,43.3577556813744,-24.664,9.104,22.60,24.92,13.19
OF,58,384282.55519507,4801534.55535286,-70.4280046511284,43.3577577467527,-24.608,9.104,22.59,24.92,13.19
OF,63,384281.571539472,4801535.71940053,-70.4280170319507,43.3577680736431,-24.326,9.105,22.55,24.89,13.19
OF,64,384281.374808353,4801535.95221006,-70.4280195081156,43.357770139021,-24.269,9.105,22.54,24.88,13.19
OF,69,384280.391152755,4801537.11625772,-70.4280318889429,43.3577804659098,-23.987,9.107,22.49,24.85,13.19
OF,70,384280.194421636,4801537.34906725,-70.4280343651089,43.3577825312874,-23.931,9.107,22.49,24.85,13.19
OF,75,384279.210766038,4801538.51311491,-70.4280467459412,43.3577928581744,-23.649,9.108,22.44,24.82,13.19
OF,76,384279.014034919,4801538.74592444,-70.4280492221082,43.3577949235516,-23.592,9.109,22.44,24.81,13.19
OF,81,384278.030379321,4801539.9099721,-70.4280616029456,43.357805250437,-23.310,9.110,22.39,24.78,13.19
OF,82,384277.833648202,4801540.14278164,-70.4280640791136,43.3578073158139,-23.253,9.110,22.38,24.78,13.19
OF,87,384276.849992604,4801541.3068293,-70.4280764599561,43.3578176426975,-22.971,9.111,22.34,24.75,13.19
OF,88,384276.653261485,4801541.53963883,-70.4280789361251,43.3578197080741,-22.915,9.112,22.33,24.74,13.19
OF,93,384275.669605887,4801542.70368649,-70.4280913169726,43.357830034956,-22.633,9.113,22.28,24.71,13.19
OF,94,384275.472874768,4801542.93649602,-70.4280937931426,43.3578321003322,-22.576,9.113,22.27,24.70,13.19
OF,193.6,384255.878455267,4801566.12432542,-70.4283404205193,43.3580378115194,-23.510,9.093,22.45,24.81,13.19
OF,196.8,384255.248915684,4801566.86931593,-70.4283483443182,43.3580444207049,-23.548,9.094,22.46,24.82,13.19
OF,200.1,384254.59970299,4801567.63758738,-70.4283565157376,43.3580512364267,-23.565,9.094,22.47,24.82,13.19
OF,203.4,384253.950490296,4801568.40585884,-70.4283646871588,43.358058052148,-23.534,9.094,22.47,24.82,13.19
OF,206.7,384253.301277601,4801569.17413029,-70.4283728585818,43.3580648678686,-23.503,9.094,22.47,24.82,13.19
OF,210,384252.652064907,4801569.94240175,-70.4283810300067,43.3580716835886,-23.472,9.095,22.46,24.82,13.19
OF,213.3,384252.002852213,4801570.71067321,-70.4283892014334,43.3580784993081,-23.440,9.095,22.46,24.82,13.19
OF,216.5,384251.37331263,4801571.45566371,-70.4283971252429,43.3580851084899,-23.409,9.095,22.46,24.82,13.19
OF,219.8,384250.724099936,4801572.22393517,-70.4284052966732,43.3580919242081,-23.378,9.095,22.46,24.82,13.19
OF,223.1,384250.074887242,4801572.99220662,-70.4284134681054,43.3580987399257,-23.347,9.096,22.46,24.82,13.19
OF,226.4,384249.425674547,4801573.76047808,-70.4284216395393,43.3581055556426,-23.316,9.096,22.46,24.82,13.19
OF,229.7,384248.776461853,4801574.52874953,-70.4284298109752,43.358112371359,-23.285,9.096,22.46,24.82,13.19
OF,232.9,384248.146922271,4801575.27374004,-70.4284377347935,43.3581189805379,-23.237,9.096,22.45,24.81,13.19
OF,236.2,384247.497709576,4801576.04201149,-70.4284459062329,43.358125796253,-23.170,9.096,22.45,24.81,13.19
OF,239.5,384246.848496882,4801576.81028295,-70.4284540776742,43.3581326119675,-23.103,9.096,22.44,24.80,13.19
OF,242.8,384246.199284188,4801577.5785544,-70.4284622491173,43.3581394276814,-23.037,9.096,22.43,24.80,13.19
OF,246.1,384245.550071493,4801578.34682586,-70.4284704205622,43.3581462433947,-22.970,9.096,22.42,24.79,13.19
OF,249.3,384244.920531911,4801579.09181636,-70.4284783443894,43.3581528525706,-22.904,9.096,22.41,24.79,13.19
OF,252.6,384244.271319217,4801579.86008782,-70.428486515838,43.3581596682826,-22.837,9.096,22.41,24.78,13.19
OF,255.9,384243.622106522,4801580.62835928,-70.4284946872883,43.358166483994,-22.770,9.097,22.40,24.78,13.19
OF,259.2,384242.972893828,4801581.39663073,-70.4285028587406,43.3581732997049,-22.704,9.097,22.39,24.77,13.19
OF,262.5,384242.323681134,4801582.16490219,-70.4285110301946,43.3581801154151,-22.637,9.097,22.38,24.76,13.19
OF,265.7,384241.694141551,4801582.90989269,-70.4285189540306,43.358186724588,-22.570,9.097,22.37,24.76,13.19
OF,269,384241.044928857,4801583.67816415,-70.4285271254883,43.358193540297,-22.504,9.097,22.37,24.75,13.19
OF,272.3,384240.395716163,4801584.4464356,-70.4285352969478,43.3582003560053,-22.437,9.097,22.36,24.75,13.19
OF,275.6,384239.746503468,4801585.21470706,-70.4285434684092,43.3582071717131,-22.370,9.097,22.35,24.74,13.19
OF,278.9,384239.097290774,4801585.98297851,-70.4285516398723,43.3582139874202,-22.304,9.097,22.34,24.73,13.19
OF,282.2,384238.44807808,4801586.75124997,-70.4285598113373,43.3582208031267,-22.196,9.097,22.32,24.72,13.19
OF,285.4,384237.818538497,4801587.49624047,-70.428567735184,43.3582274122961,-22.049,9.097,22.30,24.71,13.19
OF,288.7,384237.169325803,4801588.26451193,-70.4285759066526,43.3582342280014,-21.902,9.096,22.29,24.70,13.19
OF,292,384236.520113109,4801589.03278339,-70.428584078123,43.3582410437061,-21.755,9.096,22.32,24.72,13.19
OF,295.3,384235.870900414,4801589.80105484,-70.4285922495953,43.3582478594101,-21.608,9.096,22.34,24.73,13.19
OF,298.6,384235.22168772,4801590.5693263,-70.4286004210695,43.3582546751136,-21.461,9.095,22.36,24.75,13.19
OF,301.8,384234.592148138,4801591.3143168,-70.4286083449249,43.3582612842799,-21.314,9.095,22.38,24.76,13.19
OF,305.1,384233.942935443,4801592.08258826,-70.4286165164027,43.3582680999822,-21.166,9.095,22.40,24.77,13.19
OF,308.4,384233.293722749,4801592.85085971,-70.4286246878822,43.3582749156838,-21.019,9.094,22.29,24.70,13.19
OF,311.7,384232.644510055,4801593.61913117,-70.4286328593637,43.3582817313848,-20.872,9.094,22.19,24.63,13.19
OF,315,384231.99529736,4801594.38740262,-70.4286410308469,43.3582885470851,-20.725,9.094,22.09,24.55,13.19
OF,318.2,384231.365757778,4801595.13239313,-70.4286489547112,43.3582951562486,-20.578,9.094,21.98,24.48,13.19
OF,321.5,384230.716545084,4801595.90066458,-70.4286571261981,43.3583019719477,-20.431,9.094,21.88,24.41,13.19
OF,324.8,384230.067332389,4801596.66893604,-70.4286652976867,43.3583087876462,-20.284,9.093,21.78,24.34,13.19
OF,328.1,384229.418119695,4801597.4372075,-70.4286734691773,43.3583156033442,-20.137,9.093,21.67,24.26,13.19
OF,331.4,384228.768907001,4801598.20547895,-70.4286816406697,43.3583224190415,-19.989,9.093,21.57,24.19,13.19
OF,334.6,384228.139367418,4801598.95046945,-70.4286895645428,43.3583290282019,-19.842,9.093,21.46,24.12,13.19
OF,337.9,384227.490154724,4801599.71874091,-70.4286977360388,43.358335843898,-19.695,9.093,21.36,24.05,13.19
OF,341.2,384226.84094203,4801600.48701237,-70.4287059075366,43.3583426595935,-19.548,9.093,21.26,23.97,13.19
OF,344.5,384226.191729335,4801601.25528382,-70.4287140790362,43.3583494752883,-19.401,9.093,21.15,23.90,13.19
OF,351,384224.912977059,4801602.76854578,-70.4287301744197,43.35836290014,-19.107,9.094,20.95,23.76,13.19
OF,354.3,384224.263764364,4801603.53681724,-70.4287383459248,43.358369715833,-18.960,9.094,20.84,23.68,13.19
OF,357.6,384223.61455167,4801604.30508869,-70.4287465174317,43.3583765315254,-18.867,9.094,20.78,23.64,13.19
