type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,385094.3735,4805455.9209,-70.4188123741332,43.3931814649103,-11.947,9.361,13.14,18.56,12.90
OF,1,385094.168766641,4805456.14670448,-70.4188149487718,43.3931834661763,-11.941,9.361,13.14,18.56,12.90
OF,2,385093.964033282,4805456.37250896,-70.4188175234106,43.3931854674422,-11.935,9.361,13.15,18.56,12.90
OF,3.3,385093.697879915,4805456.66605479,-70.4188208704413,43.3931880690878,-11.927,9.361,13.15,18.56,12.90
OF,105,385072.876497302,4805479.63037043,-70.4190827121153,43.3933915975048,-11.521,9.361,13.09,18.53,12.90
OF,111.5,385071.545730468,4805481.09809956,-70.4190994473852,43.393404605691,-11.498,9.361,13.09,18.53,12.90
OF,114.8,385070.870110383,4805481.84325434,-70.4191079437557,43.393411209846,-11.487,9.361,13.09,18.53,12.90
OF,118.1,385070.194490298,4805482.58840913,-70.4191164401281,43.3934178140004,-11.476,9.361,13.09,18.53,12.90
OF,121.4,385069.518870213,4805483.33356391,-70.4191249365024,43.3934244181541,-11.464,9.361,13.09,18.53,12.90
OF,124.7,385068.843250129,4805484.0787187,-70.4191334328785,43.3934310223071,-11.453,9.361,13.10,18.53,12.90
OF,128,385068.167630044,4805484.82387348,-70.4191419292564,43.3934376264595,-11.442,9.361,13.10,18.53,12.90
OF,131.2,385067.512483295,4805485.54644782,-70.4191501681701,43.3934440304854,-11.430,9.361,13.10,18.53,12.90
OF,134.5,385066.83686321,4805486.2916026,-70.4191586645517,43.3934506346365,-11.419,9.361,13.10,18.53,12.90
OF,137.8,385066.161243125,4805487.03675739,-70.4191671609351,43.3934572387869,-11.407,9.361,13.10,18.53,12.90
OF,141.1,385065.48562304,4805487.78191217,-70.4191756573204,43.3934638429367,-11.396,9.362,13.10,18.53,12.90
OF,144.4,385064.810002956,4805488.52706696,-70.4191841537075,43.3934704470858,-11.385,9.362,13.10,18.53,12.90
OF,147.6,385064.154856207,4805489.24964129,-70.4191923926301,43.3934768511085,-11.373,9.362,13.10,18.53,12.90
OF,150.9,385063.479236122,4805489.99479608,-70.4192008890209,43.3934834552563,-11.362,9.362,13.10,18.53,12.90
OF,154.2,385062.803616037,4805490.73995087,-70.4192093854135,43.3934900594034,-11.351,9.362,13.10,18.53,12.90
OF,157.5,385062.127995952,4805491.48510565,-70.4192178818079,43.3934966635498,-11.339,9.362,13.10,18.54,12.90
OF,160.8,385061.452375867,4805492.23026044,-70.4192263782042,43.3935032676956,-11.328,9.362,13.11,18.54,12.90
OF,164,385060.797229119,4805492.95283477,-70.4192346171358,43.3935096717151,-11.316,9.362,13.11,18.54,12.90
OF,167.3,385060.121609034,4805493.69798956,-70.4192431135357,43.3935162758596,-11.305,9.362,13.11,18.54,12.90
OF,170.6,385059.445988949,4805494.44314434,-70.4192516099375,43.3935228800034,-11.294,9.362,13.11,18.54,12.90
OF,173.9,385058.770368864,4805495.18829913,-70.4192601063412,43.3935294841465,-11.282,9.362,13.11,18.54,12.90
OF,177.2,385058.094748779,4805495.93345391,-70.4192686027466,43.393536088289,-11.271,9.362,13.11,18.54,12.90
OF,180.4,385057.43960203,4805496.65602825,-70.4192768416871,43.3935424923053,-11.260,9.362,13.11,18.54,12.90
OF,183.7,385056.763981946,4805497.40118303,-70.4192853380962,43.3935490964465,-11.248,9.362,13.11,18.54,12.90
OF,187,385056.088361861,4805498.14633782,-70.4192938345072,43.393555700587,-11.237,9.362,13.11,18.54,12.90
OF,190.3,385055.412741776,4805498.8914926,-70.41930233092,43.3935623047268,-11.224,9.362,13.11,18.54,12.90
OF,193.6,385054.737121691,4805499.63664739,-70.4193108273347,43.393568908866,-11.211,9.362,13.11,18.54,12.90
OF,196.8,385054.081974942,4805500.35922173,-70.419319066284,43.3935753128791,-11.197,9.363,13.11,18.54,12.90
OF,200.1,385053.406354857,4805501.10437651,-70.4193275627023,43.393581917017,-11.184,9.363,13.12,18.54,12.90
OF,203.4,385052.730734773,4805501.8495313,-70.4193360591225,43.3935885211542,-11.171,9.363,13.12,18.54,12.90
OF,206.7,385052.055114688,4805502.59468608,-70.4193445555445,43.3935951252907,-11.158,9.363,13.12,18.54,12.90
OF,210,385051.379494603,4805503.33984087,-70.4193530519684,43.3936017294266,-11.145,9.363,13.12,18.55,12.90
OF,213.3,385050.703874518,4805504.08499565,-70.4193615483941,43.3936083335618,-11.131,9.363,13.12,18.55,12.90
OF,216.5,385050.048727769,4805504.80756999,-70.4193697873541,43.3936147375711,-11.118,9.363,13.12,18.55,12.90
OF,219.8,385049.373107684,4805505.55272477,-70.4193782837834,43.393621341705,-11.105,9.363,13.12,18.55,12.90
OF,223.1,385048.6974876,4805506.29787956,-70.4193867802146,43.3936279458382,-11.092,9.363,13.12,18.55,12.90
OF,226.4,385048.021867515,4805507.04303434,-70.4193952766477,43.3936345499708,-11.079,9.363,13.12,18.55,12.90
OF,229.7,385047.34624743,4805507.78818913,-70.4194037730826,43.3936411541027,-11.065,9.363,13.12,18.55,12.90
OF,232.9,385046.691100681,4805508.51076347,-70.4194120120515,43.3936475581088,-11.052,9.363,13.12,18.55,12.90
OF,236.2,385046.015480596,4805509.25591825,-70.41942050849,43.3936541622394,-11.039,9.364,13.12,18.55,12.90
OF,239.5,385045.339860512,4805510.00107304,-70.4194290049304,43.3936607663693,-11.026,9.364,13.12,18.55,12.90
OF,242.8,385044.664240427,4805510.74622782,-70.4194375013726,43.3936673704986,-11.013,9.364,13.12,18.55,12.90
OF,246.1,385043.988620342,4805511.49138261,-70.4194459978167,43.3936739746272,-10.999,9.364,13.12,18.55,12.90
OF,249.3,385043.333473593,4805512.21395694,-70.4194542367946,43.39368037863,-10.986,9.364,13.12,18.55,12.90
OF,252.6,385042.657853508,4805512.95911173,-70.4194627332423,43.3936869827573,-10.973,9.364,13.13,18.55,12.90
OF,255.9,385041.982233423,4805513.70426651,-70.4194712296918,43.3936935868839,-10.960,9.364,13.13,18.55,12.90
OF,259.2,385041.306613339,4805514.4494213,-70.4194797261432,43.3937001910099,-10.947,9.364,13.13,18.55,12.90
OF,262.5,385040.630993254,4805515.19457608,-70.4194882225965,43.3937067951352,-10.933,9.364,13.13,18.55,12.90
OF,265.7,385039.975846505,4805515.91715042,-70.4194964615833,43.3937131991349,-10.920,9.364,13.13,18.55,12.90
OF,269,385039.30022642,4805516.66230521,-70.4195049580402,43.3937198032588,-10.907,9.365,13.13,18.55,12.90
OF,272.3,385038.624606335,4805517.40745999,-70.4195134544989,43.3937264073822,-10.894,9.365,13.13,18.56,12.90
OF,275.6,385037.94898625,4805518.15261478,-70.4195219509595,43.3937330115048,-10.878,9.365,13.13,18.56,12.90
OF,278.9,385037.273366166,4805518.89776956,-70.4195304474219,43.3937396156268,-10.850,9.365,13.13,18.55,12.90
OF,282.2,385036.597746081,4805519.64292435,-70.4195389438863,43.3937462197482,-10.823,9.365,13.13,18.55,12.90
OF,285.4,385035.942599332,4805520.36549868,-70.4195471828837,43.393752623744,-10.795,9.365,13.12,18.55,12.90
OF,288.7,385035.266979247,4805521.11065347,-70.4195556793516,43.393759227864,-10.767,9.365,13.12,18.55,12.90
OF,292,385034.591359162,4805521.85580825,-70.4195641758214,43.3937658319834,-10.740,9.365,13.12,18.55,12.90
OF,295.3,385033.915739077,4805522.60096304,-70.419572672293,43.3937724361021,-10.712,9.365,13.12,18.55,12.90
OF,298.6,385033.240118993,4805523.34611782,-70.4195811687665,43.3937790402201,-10.685,9.365,13.12,18.55,12.90
OF,301.8,385032.584972244,4805524.06869216,-70.4195894077729,43.3937854442127,-10.657,9.365,13.12,18.55,12.90
OF,305.1,385031.909352159,4805524.81384694,-70.41959790425,43.3937920483294,-10.629,9.365,13.11,18.54,12.90
OF,308.4,385031.233732074,4805525.55900173,-70.419606400729,43.3937986524455,-10.602,9.365,13.11,18.54,12.90
OF,311.7,385030.558111989,4805526.30415651,-70.4196148972098,43.3938052565609,-10.574,9.365,13.11,18.54,12.90
OF,315,385029.882491905,4805527.0493113,-70.4196233936924,43.3938118606756,-10.547,9.366,13.11,18.54,12.90
OF,318.2,385029.227345156,4805527.77188564,-70.4196316327077,43.393818264665,-10.519,9.366,13.11,18.54,12.90
OF,321.5,385028.551725071,4805528.51704042,-70.419640129194,43.3938248687784,-10.491,9.366,13.11,18.54,12.90
OF,324.8,385027.876104986,4805529.26219521,-70.4196486256821,43.3938314728912,-10.464,9.366,13.10,18.54,12.90
OF,328.1,385027.200484901,4805530.00734999,-70.4196571221721,43.3938380770033,-10.436,9.366,13.10,18.54,12.90
OF,331.4,385026.524864816,4805530.75250478,-70.419665618664,43.3938446811147,-10.409,9.366,13.10,18.54,12.90
OF,334.6,385025.869718068,4805531.47507911,-70.4196738576881,43.3938510851009,-10.381,9.366,13.10,18.53,12.90
OF,337.9,385025.194097983,4805532.2202339,-70.4196823541836,43.393857689211,-10.353,9.366,13.10,18.53,12.90
OF,341.2,385024.518477898,4805532.96538868,-70.419690850681,43.3938642933205,-10.326,9.366,13.09,18.53,12.90
OF,344.5,385023.842857813,4805533.71054347,-70.4196993471801,43.3938708974292,-10.298,9.367,13.09,18.53,12.90
OF,347.8,385023.167237728,4805534.45569825,-70.4197078436812,43.3938775015374,-10.271,9.367,13.09,18.53,12.90
OF,351,385022.512090979,4805535.17827259,-70.4197160827142,43.3938839055204,-10.243,9.367,13.09,18.53,12.90
OF,354.3,385021.836470895,4805535.92342738,-70.4197245792189,43.3938905096272,-10.215,9.367,13.09,18.53,12.90
OF,357.6,385021.16085081,4805536.66858216,-70.4197330757254,43.3938971137333,-10.188,9.367,13.09,18.53,12.90
OF,360.9,385020.485230725,4805537.41373695,-70.4197415722338,43.3939037178388,-10.160,9.367,13.08,18.53,12.90
OF,364.2,385019.80961064,4805538.15889173,-70.419750068744,43.3939103219436,-10.133,9.367,13.08,18.52,12.90
OF,367.5,385019.133990555,4805538.90404652,-70.4197585652561,43.3939169260478,-10.117,9.368,13.08,18.53,12.90
OF,370.7,385018.478843806,4805539.62662085,-70.4197668042999,43.3939233300269,-10.100,9.368,13.08,18.53,12.90
OF,374,385017.803223722,4805540.37177564,-70.4197753008156,43.3939299341298,-10.084,9.368,13.08,18.53,12.90
OF,377.3,385017.127603637,4805541.11693042,-70.4197837973331,43.393936538232,-10.068,9.368,13.08,18.53,12.90
OF,380.6,385016.451983552,4805541.86208521,-70.4197922938525,43.3939431423335,-10.052,9.368,13.08,18.53,12.90
OF,383.9,385015.776363467,4805542.60723999,-70.4198007903738,43.3939497464343,-10.035,9.369,13.08,18.53,12.90
OF,387.1,385015.121216718,4805543.32981433,-70.4198090294264,43.3939561504103,-10.019,9.369,13.08,18.53,12.90
