type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,384861.9271,4804904.6659,-70.4215656646917,43.3881835948668,-2.337,9.407,8.49,15.35,12.39
OF,3.3,384861.238576451,4804905.39914858,-70.4215743173417,43.3881900896946,-2.327,9.408,8.50,15.35,12.39
OF,6.6,384860.550052902,4804906.13239715,-70.4215829699935,43.3881965845218,-2.317,9.408,8.49,15.35,12.39
OF,9.8,384859.882393703,4804906.84342608,-70.4215913604455,43.3882028825354,-2.307,9.408,8.49,15.35,12.39
OF,13.1,384859.193870154,4804907.57667465,-70.4216000131009,43.3882093773612,-2.296,9.408,8.49,15.35,12.39
OF,16.4,384858.505346605,4804908.30992323,-70.4216086657582,43.3882158721863,-2.282,9.408,8.49,15.35,12.39
OF,19.7,384857.816823056,4804909.04317181,-70.4216173184174,43.3882223670108,-2.268,9.408,8.49,15.35,12.39
OF,23,384857.128299507,4804909.77642038,-70.4216259710784,43.3882288618345,-2.254,9.408,8.49,15.35,12.39
OF,26.2,384856.460640308,4804910.48744931,-70.4216343615393,43.3882351598448,-2.240,9.409,8.49,15.35,12.39
OF,29.5,384855.772116759,4804911.22069788,-70.421643014204,43.3882416546672,-2.227,9.409,8.49,15.35,12.39
OF,32.8,384855.08359321,4804911.95394646,-70.4216516668704,43.3882481494889,-2.213,9.409,8.49,15.35,12.39
OF,36.1,384854.395069661,4804912.68719504,-70.4216603195388,43.3882546443099,-2.198,9.410,8.49,15.35,12.39
OF,39.4,384853.706546112,4804913.42044361,-70.421668972209,43.3882611391303,-2.184,9.410,8.49,15.35,12.39
OF,42.7,384853.018022563,4804914.15369219,-70.421677624881,43.3882676339499,-2.180,9.410,8.49,15.35,12.39
OF,45.9,384852.350363364,4804914.86472111,-70.4216860153527,43.3882739319562,-2.179,9.410,8.49,15.35,12.39
OF,49.2,384851.661839815,4804915.59796969,-70.4216946680284,43.3882804267745,-2.179,9.411,8.49,15.35,12.39
OF,52.5,384850.973316266,4804916.33121827,-70.4217033207059,43.3882869215921,-2.178,9.411,8.49,15.36,12.39
OF,55.8,384850.284792717,4804917.06446684,-70.4217119733853,43.388293416409,-2.178,9.411,8.49,15.36,12.39
OF,59.1,384849.596269168,4804917.79771542,-70.4217206260665,43.3882999112252,-2.178,9.412,8.50,15.36,12.39
OF,62.3,384848.928609969,4804918.50874434,-70.421729016547,43.3883062092282,-2.177,9.412,8.50,15.36,12.39
OF,65.6,384848.24008642,4804919.24199292,-70.4217376692319,43.3883127040431,-2.177,9.412,8.50,15.36,12.39
OF,68.9,384847.551562871,4804919.9752415,-70.4217463219186,43.3883191988572,-2.177,9.413,8.50,15.36,12.39
OF,72.2,384846.863039322,4804920.70849007,-70.4217549746072,43.3883256936707,-2.176,9.413,8.50,15.36,12.39
OF,75.5,384846.174515773,4804921.44173865,-70.4217636272976,43.3883321884836,-2.176,9.413,8.50,15.37,12.39
OF,78.7,384845.506856574,4804922.15276757,-70.4217720177871,43.3883384864832,-2.175,9.414,8.51,15.37,12.39
OF,82,384844.818333025,4804922.88601615,-70.4217806704812,43.3883449812947,-2.175,9.414,8.51,15.37,12.39
OF,85.3,384844.129809476,4804923.61926472,-70.4217893231771,43.3883514761054,-2.175,9.415,8.51,15.37,12.39
OF,88.6,384843.441285927,4804924.3525133,-70.4217979758749,43.3883579709155,-2.174,9.415,8.51,15.37,12.39
OF,91.9,384842.752762378,4804925.08576188,-70.4218066285745,43.3883644657249,-2.174,9.416,8.51,15.37,12.39
OF,95.1,384842.08510318,4804925.7967908,-70.4218150190728,43.3883707637212,-2.174,9.416,8.51,15.38,12.39
OF,98.4,384841.39657963,4804926.53003938,-70.4218236717761,43.3883772585293,-2.173,9.416,8.52,15.38,12.39
OF,101.7,384840.708056082,4804927.26328795,-70.4218323244812,43.3883837533366,-2.173,9.417,8.52,15.38,12.39
OF,105,384840.019532533,4804927.99653653,-70.4218409771882,43.3883902481433,-2.172,9.417,8.52,15.38,12.39
