type,station-ft,x-ft,y-ft,lon,lat,elev-ft,SWL-ft,Hc-ft,CrestElev-ft,Tp
IE,0,385457.7677,4805531.4406,-70.4143424739937,43.3939168452567,-13.335,9.360,9.18,15.79,13.21
OF,3,385457.637309318,4805532.34565744,-70.4143442730519,43.3939249724209,-13.315,9.360,9.19,15.79,13.21
OF,4,385457.593845757,4805532.64734326,-70.4143448727381,43.3939276814756,-13.309,9.360,9.19,15.79,13.21
OF,9,385457.376527953,4805534.15577233,-70.4143478711699,43.3939412267492,-13.276,9.360,9.19,15.79,13.21
OF,10,385457.333064392,4805534.45745814,-70.4143484708564,43.3939439358039,-13.270,9.360,9.19,15.79,13.21
OF,15,385457.115746588,4805535.96588721,-70.4143514692899,43.3939574810773,-13.237,9.360,9.20,15.80,13.21
OF,16,385457.072283027,4805536.26757303,-70.4143520689768,43.393960190132,-13.231,9.360,9.20,15.80,13.21
OF,21,385456.854965223,4805537.7760021,-70.4143550674119,43.3939737354052,-13.198,9.360,9.20,15.80,13.21
OF,22,385456.811501663,4805538.07768791,-70.4143556670992,43.3939764444599,-13.192,9.360,9.21,15.80,13.21
OF,27,385456.594183859,4805539.58611698,-70.414358665536,43.393989989733,-13.160,9.360,9.21,15.81,13.21
OF,28,385456.550720298,4805539.8878028,-70.4143592652236,43.3939926987876,-13.153,9.360,9.21,15.81,13.21
OF,33,385456.333402494,4805541.39623187,-70.4143622636622,43.3940062440606,-13.121,9.360,9.22,15.81,13.21
OF,34,385456.289938933,4805541.69791768,-70.41436286335,43.3940089531151,-13.114,9.360,9.22,15.81,13.21
OF,39,385456.072621129,4805543.20634676,-70.4143658617903,43.3940224983879,-13.082,9.360,9.22,15.82,13.21
OF,40,385456.029157568,4805543.50803257,-70.4143664614786,43.3940252074425,-13.075,9.360,9.22,15.82,13.21
OF,45,385455.811839764,4805545.01646164,-70.4143694599205,43.3940387527151,-13.043,9.360,9.23,15.82,13.21
OF,46,385455.768376204,4805545.31814746,-70.4143700596091,43.3940414617696,-13.036,9.360,9.23,15.82,13.21
OF,51,385455.5510584,4805546.82657653,-70.4143730580527,43.3940550070421,-13.004,9.360,9.24,15.83,13.21
OF,52,385455.507594839,4805547.12826234,-70.4143736577416,43.3940577160966,-12.997,9.360,9.24,15.83,13.21
OF,57,385455.290277035,4805548.63669141,-70.414376656187,43.394071261369,-12.951,9.360,9.25,15.83,13.21
OF,58,385455.246813474,4805548.93837723,-70.4143772558763,43.3940739704234,-12.937,9.361,9.25,15.83,13.21
OF,63,385455.02949567,4805550.4468063,-70.4143802543233,43.3940875156956,-12.865,9.361,9.26,15.84,13.21
OF,64,385454.986032109,4805550.74849211,-70.4143808540129,43.39409022475,-12.851,9.361,9.26,15.84,13.21
OF,69,385454.768714305,4805552.25692118,-70.4143838524616,43.3941037700221,-12.780,9.361,9.27,15.85,13.21
OF,70,385454.725250744,4805552.558607,-70.4143844521516,43.3941064790764,-12.766,9.361,9.27,15.85,13.21
OF,76,385454.46446938,4805554.36872188,-70.4143880502923,43.3941227334027,-12.701,9.361,9.29,15.86,13.21
OF,79,385454.334078697,4805555.27377933,-70.4143898493634,43.3941308605657,-12.670,9.361,9.29,15.86,13.21
OF,84,385454.116760893,4805556.7822084,-70.4143928478164,43.3941444058374,-12.617,9.360,9.30,15.87,13.21
OF,85,385454.073297333,4805557.08389421,-70.4143934475071,43.3941471148917,-12.590,9.360,9.30,15.87,13.21
OF,90,385453.855979529,4805558.59232328,-70.4143964459618,43.3941606601632,-12.452,9.360,9.33,15.89,13.21
OF,91,385453.812515968,4805558.8940091,-70.4143970456529,43.3941633692175,-12.424,9.360,9.33,15.89,13.21
OF,96,385453.595198164,4805560.40243817,-70.4144000441093,43.3941769144888,-12.286,9.360,9.35,15.91,13.21
