X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
 -70.5450005050,   43.3208149220, -29.7176, -1914.10,-30.2247324920465,21.7011310177483,8.84642871199353,14.1337509131873,147.979105861895,135
 -70.5450062140,   43.3208184920, -29.6863, -1912.10,-30.1811490443434,21.6870542264198,8.84653965547595,14.1342604324584,147.979105861895,135
 -70.5450119150,   43.3208220710, -29.6550, -1910.10,-30.1375880535014,21.6729760977354,8.84665065093171,14.1347674121585,147.979105861895,135
 -70.5450176250,   43.3208256410, -29.6236, -1908.10,-30.0939986961596,21.6588977813271,8.8467616045834,14.1352771022065,147.979105861895,135
 -70.5450233350,   43.3208292110, -29.5923, -1906.10,-30.0504093387981,21.6448194649081,8.84687255823519,14.1357867922536,147.979105861895,135
 -70.5450290440,   43.3208327810, -29.5610, -1904.10,-30.0068258910306,21.6307426735687,8.84698350171765,14.1362963115281,147.979105861895,135
 -70.5450347540,   43.3208363510, -29.5296, -1902.10,-29.9632365336887,21.6166643571604,8.84709445536933,14.1368060015761,147.979105861895,135
 -70.5450404550,   43.3208399220, -29.4983, -1900.10,-29.9196976052145,21.6025982622721,8.84720533231136,14.1373140242727,147.979105861895,135
 -70.5450461650,   43.3208434920, -29.4670, -1898.10,-29.876108247853,21.5885199458532,8.84731628596316,14.1378237143198,147.979105861895,135
 -70.5450518750,   43.3208470620, -29.4356, -1896.10,-29.8325188905111,21.5744416294449,8.84742723961484,14.1383334043678,147.979105861895,135
 -70.5450575840,   43.3208506320, -29.4043, -1894.10,-29.7889354427241,21.5603648380948,8.84753818309741,14.1388429236413,147.979105861895,135
 -70.5450632940,   43.3208542110, -29.3729, -1892.10,-29.7453212652283,21.5462729836712,8.84764927007698,14.1393514403187,147.979105861895,135
 -70.5450689950,   43.3208577810, -29.3416, -1890.10,-29.7017850946242,21.5322083930237,8.84776013220471,14.139859593387,147.979105861895,135
 -70.5450747050,   43.3208613510, -29.3103, -1888.10,-29.6581957371984,21.5181300765937,8.84787108585654,14.1403692834374,147.979105861895,135
 -70.5450804150,   43.3208649210, -29.2789, -1886.10,-29.6146063798369,21.5040517601748,8.84798203950833,14.1408789734845,147.979105861895,135
 -70.5450861240,   43.3208684910, -29.2476, -1884.10,-29.5710229321534,21.489974968857,8.84809298299064,14.1413884927565,147.979105861895,135
 -70.5450918340,   43.3208720620, -29.2163, -1882.10,-29.5274308169218,21.4758951481972,8.84820395145674,14.1418980524319,147.979105861895,135
 -70.5450975350,   43.3208756320, -29.1849, -1880.10,-29.4838946463177,21.4618305575498,8.84831481358446,14.1424062055002,147.979105861895,135
 -70.5451032450,   43.3208792020, -29.1536, -1878.10,-29.4403052888918,21.4477522411198,8.84842576723629,14.1429158955506,147.979105861895,135
 -70.5451089540,   43.3208827720, -29.1222, -1876.10,-29.3967218412083,21.4336754498021,8.84853671071861,14.1434254148227,147.979105861895,135
