X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.55473312,43.31131754,-24.26303985,-1616,-24.26303985,20.82708386,8.920134883,14.79576872,166.0955267,180
-70.55473668,43.31131842,-24.25321509,-1615,-24.25321509,20.82174471,8.920258944,14.79606414,166.0955267,180
-70.55474024,43.3113193,-24.24339033,-1614,-24.24339033,20.81640556,8.920383005,14.79635957,166.0955267,180
-70.5547438,43.31132018,-24.23356557,-1613,-24.23356557,20.81106641,8.920507066,14.79665499,166.0955267,180
-70.55474736,43.31132106,-24.22374081,-1612,-24.22374081,20.80572726,8.920631127,14.79695041,166.0955267,180
-70.55475092,43.31132194,-24.21391605,-1611,-24.21391605,20.80038811,8.920755188,14.79724584,166.0955267,180
-70.55475447,43.31132283,-24.20409252,-1610,-24.20409252,20.79504953,8.920879135,14.79754416,166.0955267,180
-70.55475803,43.31132371,-24.19426776,-1609,-24.19426776,20.78971038,8.921003196,14.79783958,166.0955267,180
-70.55476159,43.31132459,-24.184443,-1608,-24.184443,20.78437123,8.921127257,14.79813501,166.0955267,180
-70.55476515,43.31132547,-24.17461824,-1607,-24.17461824,20.77903208,8.921251318,14.79843043,166.0955267,180
-70.55476871,43.31132635,-24.16479348,-1606,-24.16479348,20.77369293,8.92137538,14.79872585,166.0955267,180
-70.55477227,43.31132723,-24.15496872,-1605,-24.15496872,20.76835378,8.921499441,14.79902128,166.0955267,180
-70.55477583,43.31132812,-24.14512282,-1604,-24.14512282,20.76300306,8.921623689,14.79931969,166.0955267,180
-70.55477938,43.311329,-24.13532043,-1603,-24.13532043,20.75767604,8.921747448,14.79961502,166.0955267,180
-70.55478294,43.31132988,-24.12549567,-1602,-24.12549567,20.75233689,8.92187151,14.79991045,166.0955267,180
-70.5547865,43.31133076,-24.11611642,-1601,-24.11611642,20.74706516,8.921995372,14.8,166.0955267,180
-70.55479006,43.31133164,-24.10693097,-1600,-24.10693097,20.74182276,8.922119148,14.8,166.0955267,180
-70.55479362,43.31133252,-24.09774552,-1599,-24.09774552,20.73658036,8.922242924,14.8,166.0955267,180
-70.55479718,43.3113334,-24.08856007,-1598,-24.08856007,20.73133796,8.922366699,14.8,166.0955267,180
-70.55480074,43.31133429,-24.07935995,-1597,-24.07935995,20.72608496,8.92249066,14.8,166.0955267,180
-70.5548043,43.31133517,-24.07017451,-1596,-24.07017451,20.72084256,8.922614436,14.8,166.0955267,180
-70.55480785,43.31133605,-24.06101123,-1595,-24.06101123,20.71561227,8.92273791,14.8,166.0955267,180
-70.55481141,43.31133693,-24.05182578,-1594,-24.05182578,20.71036987,8.922861685,14.8,166.0955267,180
