X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.54946277,43.31750201,-18.24184339,-1591,-18.24184339,15.55838896,8.943301773,13.84648513,144.6433069,135
-70.54946546,43.31750392,-18.24010378,-1590,-18.24010378,15.54916806,8.943519308,13.84410916,144.6433069,135
-70.54946816,43.31750583,-18.23838172,-1589,-18.23838172,15.53993638,8.9437372,13.84172567,144.6433069,135
-70.54947085,43.31750774,-18.23664211,-1588,-18.23664211,15.53071547,8.943954736,13.8393497,144.6433069,135
-70.54947355,43.31750966,-18.23488623,-1587,-18.23488623,15.5214507,8.944173265,13.83696436,144.6433069,135
-70.54947624,43.31751157,-18.23314662,-1586,-18.23314662,15.5122298,8.944390801,13.83458839,144.6433069,135
-70.54947894,43.31751348,-18.23142456,-1585,-18.23142456,15.50299811,8.944608692,13.83220489,144.6433069,135
-70.54948163,43.31751539,-18.22968495,-1584,-18.22968495,15.49377721,8.944826228,13.82982892,144.6433069,135
-70.54948433,43.31751731,-18.22792907,-1583,-18.22792907,15.48451244,8.945044757,13.82744358,144.6433069,135
-70.54948702,43.31751922,-18.22618946,-1582,-18.22618946,15.47529153,8.945262293,13.82506761,144.6433069,135
-70.54948971,43.31752113,-18.22444985,-1581,-18.22444985,15.46607063,8.945479829,13.82269164,144.6433069,135
-70.54949241,43.31752305,-18.22269397,-1580,-18.22269397,15.45680586,8.945698358,13.8203063,144.6433069,135
-70.5494951,43.31752496,-18.22095436,-1579,-18.22095436,15.44758495,8.945915894,13.81793033,144.6433069,135
-70.5494978,43.31752687,-18.21923229,-1578,-18.21923229,15.43835327,8.946133785,13.81554683,144.6433069,135
-70.54950049,43.31752878,-18.21749269,-1577,-18.21749269,15.42913237,8.946351321,13.81317086,144.6433069,135
-70.54950319,43.3175307,-18.2157368,-1576,-18.2157368,15.41986759,8.946569851,13.81078552,144.6433069,135
-70.54950588,43.31753261,-18.2139972,-1575,-18.2139972,15.41064669,8.946787386,13.80840955,144.6433069,135
-70.54950858,43.31753452,-18.21227513,-1574,-18.21227513,15.40141501,8.947005278,13.80602606,144.6433069,135
-70.54951127,43.31753643,-18.21053552,-1573,-18.21053552,15.39219411,8.947222814,13.80365008,144.6433069,135
-70.54951397,43.31753835,-18.20877964,-1572,-18.20877964,15.38292933,8.947441343,13.80126475,144.6433069,135
-70.54951666,43.31754026,-18.20704003,-1571,-18.20704003,15.37370843,8.947658879,13.79888877,144.6433069,135
-70.54951936,43.31754217,-18.20531797,-1570,-18.20531797,15.36447674,8.94787677,13.79650528,144.6433069,135
-70.54952205,43.31754409,-18.20354454,-1569,-18.20354454,15.35522275,8.948094944,13.79412747,144.6433069,135
-70.54952475,43.317546,-18.20182248,-1568,-18.20182248,15.34599107,8.948312835,13.79174397,144.6433069,135
-70.54952744,43.31754791,-18.20008287,-1567,-18.20008287,15.33677016,8.948530371,13.789368,144.6433069,135
-70.54953014,43.31754982,-18.19836081,-1566,-18.1983608,15.32753848,8.948748263,13.7869845,144.6433069,135
-70.54953283,43.31755174,-18.19658738,-1565,-18.19658738,15.31828449,8.948966436,13.78460669,144.6433069,135
-70.54953552,43.31755365,-18.19484777,-1564,-18.19484777,15.30906359,8.949183972,13.78223072,144.6433069,135
-70.54953822,43.31755556,-18.19312571,-1563,-18.19312571,15.2998319,8.949401863,13.77984722,144.6433069,135
-70.54954091,43.31755748,-18.19135228,-1562,-18.19135228,15.29057791,8.949620037,13.77746941,144.6433069,135
-70.54954361,43.31755939,-18.18963021,-1561,-18.18963021,15.28134622,8.949837929,13.77508591,144.6433069,135
-70.5495463,43.3175613,-18.18789061,-1560,-18.18789061,15.27212532,8.950055464,13.77270994,144.6433069,135
-70.549549,43.31756321,-18.18616854,-1559,-18.18616854,15.26289364,8.950273356,13.77032644,144.6433069,135
-70.54955169,43.31756513,-18.18439512,-1558,-18.18439512,15.25363964,8.950491529,13.76794863,144.6433069,135
-70.54955439,43.31756704,-18.18267305,-1557,-18.18267305,15.24440796,8.950709421,13.76556513,144.6433069,135
-70.54955708,43.31756895,-18.18093344,-1556,-18.18093344,15.23518706,8.950926957,13.76318916,144.6433069,135
-70.54955978,43.31757086,-18.17921138,-1555,-18.17921138,15.22595538,8.951144848,13.76080567,144.6433069,135
-70.54956247,43.31757278,-18.17743795,-1554,-18.17743795,15.21670138,8.951363022,13.75842785,144.6433069,135
-70.54956517,43.31757469,-18.17571589,-1553,-18.17571589,15.2074697,8.951580913,13.75604436,144.6433069,135
-70.54956786,43.3175766,-18.17397628,-1552,-18.17397628,15.1982488,8.951798449,13.75366839,144.6433069,135
-70.54957056,43.31757852,-18.1722204,-1551,-18.1722204,15.18898402,8.952016978,13.75128305,144.6433069,135
-70.54957325,43.31758043,-18.17048079,-1550,-18.17048079,15.17976312,8.952234514,13.74890708,144.6433069,135
-70.54957595,43.31758234,-18.16875873,-1549,-18.16875873,15.17053144,8.952452406,13.74652358,144.6433069,135
-70.54957864,43.31758425,-18.16701912,-1548,-18.16701912,15.16131053,8.952669941,13.74414761,144.6433069,135
-70.54958134,43.31758617,-18.16526323,-1547,-18.16526323,15.15204576,8.952888471,13.74176227,144.6433069,135
-70.54958403,43.31758808,-18.16352363,-1546,-18.16352363,15.14282486,8.953106007,13.7393863,144.6433069,135
-70.54958672,43.31758999,-18.16178402,-1545,-18.16178402,15.13360395,8.953323542,13.73701033,144.6433069,135
-70.54958942,43.3175919,-18.16006195,-1544,-18.16006195,15.12437227,8.953541434,13.73462683,144.6433069,135
-70.54959211,43.31759382,-18.15828853,-1543,-18.15828853,15.11511828,8.953759607,13.73224902,144.6433069,135
-70.54959481,43.31759573,-18.15656646,-1542,-18.15656646,15.10588659,8.953977499,13.72986552,144.6433069,135
-70.5495975,43.31759764,-18.15482685,-1541,-18.15482685,15.09666569,8.954195035,13.72748955,144.6433069,135
-70.5496002,43.31759956,-18.15307097,-1540,-18.15307097,15.08740091,8.954413564,13.72510421,144.6433069,135
-70.54960289,43.31760147,-18.15133136,-1539,-18.15133136,15.07818001,8.9546311,13.72272824,144.6433069,135
-70.54960559,43.31760338,-18.1496093,-1538,-18.1496093,15.06894833,8.954848991,13.72034475,144.6433069,135
-70.54960828,43.31760529,-18.14786969,-1537,-18.14786969,15.05972743,8.955066527,13.71796877,144.6433069,135
-70.54961098,43.31760721,-18.14611381,-1536,-18.14611381,15.05046265,8.955285056,13.71558344,144.6433069,135
-70.54961367,43.31760912,-18.1443742,-1535,-18.1443742,15.04124175,8.955502592,13.71320747,144.6433069,135
-70.54961637,43.31761103,-18.1432111,-1534,-18.1432111,15.03210614,8.955720379,13.71095363,144.6433069,135
-70.54961906,43.31761294,-18.14437928,-1533,-18.14437928,15.02338501,8.955937373,13.70925219,144.6433069,135
-70.54962176,43.31761486,-18.14554147,-1532,-18.14554147,15.01462178,8.956155359,13.70754376,144.6433069,135
-70.54962445,43.31761677,-18.14670965,-1531,-18.14670965,15.00590065,8.956372353,13.70584231,144.6433069,135
-70.54962715,43.31761868,-18.14790747,-1530,-18.14790747,14.99717082,8.9565897,13.70413615,144.6433069,135
-70.54962984,43.3176206,-18.14904001,-1529,-18.14904001,14.98841628,8.956807332,13.70243244,144.6433069,135
-70.54963254,43.31762251,-18.15023783,-1528,-18.15023783,14.97968645,8.957024679,13.70072628,144.6433069,135
-70.54963523,43.31762442,-18.15140601,-1527,-18.15140601,14.97096533,8.957241673,13.69902483,144.6433069,135
-70.54963792,43.31762633,-18.15257419,-1526,-18.15257419,14.9622442,8.957458667,13.69732339,144.6433069,135
-70.54964062,43.31762825,-18.15373638,-1525,-18.15373638,14.95348096,8.957676653,13.69561496,144.6433069,135
-70.54964331,43.31763016,-18.15490455,-1524,-18.15490455,14.94475983,8.957893646,13.69391351,144.6433069,135
