X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
 -70.6599514863,   43.0811044225, -30.0047, -1734.00,-28.4918908909648,19.3067410646865,8.9493965614322,13.0830918497285,135.653892916527,135
 -70.6599537310,   43.0811066177, -29.9879, -1733.00,-28.4823829039312,19.3040246479549,8.94945446285283,13.0821990250554,135.653892916527,135
 -70.6599559757,   43.0811088130, -29.9712, -1732.00,-28.472875212426,19.3013083208298,8.9495123646964,13.0813061587691,135.653892916527,135
 -70.6599582204,   43.0811110083, -29.9544, -1731.00,-28.4633675209207,19.2985919937046,8.94957026653996,13.0804132924827,135.653892916527,135
 -70.6599604652,   43.0811132035, -29.9377, -1730.00,-28.4538588212727,19.2958753683194,8.94962817012648,13.0795204687326,135.653892916527,135
 -70.6599627136,   43.0811153988, -29.9210, -1729.00,-28.4443247635401,19.2931513211585,8.94968615210611,13.078627636595,135.653892916527,135
 -70.6599649584,   43.0811175940, -29.9042, -1728.00,-28.4348160638711,19.2904346957669,8.94974405569259,13.0777348128478,135.653892916527,135
 -70.6599672031,   43.0811197893, -29.8875, -1727.00,-28.4253083723658,19.2877183686418,8.94980195753615,13.0768419465615,135.653892916527,135
 -70.6599694478,   43.0811219846, -29.8707, -1726.00,-28.4158006808815,19.285002041523,8.94985985937975,13.0759490802722,135.653892916527,135
 -70.6599716925,   43.0811241798, -29.8540, -1725.00,-28.4062926938269,19.282285624785,8.94991776080035,13.0750562556021,135.653892916527,135
 -70.6599739373,   43.0811263751, -29.8373, -1724.00,-28.3967842897072,19.2795690890063,8.9499756648098,13.0741633902387,135.653892916527,135
 -70.6599761820,   43.0811285704, -29.8205, -1723.00,-28.387276598202,19.2768527618812,8.95003356665337,13.0732705239524,135.653892916527,135
 -70.6599784267,   43.0811307656, -29.8038, -1722.00,-28.3777686111683,19.2741363451495,8.950091468074,13.0723776992793,135.653892916527,135
 -70.6599806752,   43.0811329609, -29.7870, -1721.00,-28.3682338407201,19.2714120893054,8.95014945221982,13.0714848680648,135.653892916527,135
 -70.6599829199,   43.0811351562, -29.7703, -1720.00,-28.3587261492148,19.2686957621803,8.95020735406339,13.0705920017785,135.653892916527,135
 -70.6599851646,   43.0811373514, -29.7536, -1719.00,-28.3492181621812,19.2659793454487,8.95026525548401,13.0696991771053,135.653892916527,135
 -70.6599874094,   43.0811395467, -29.7368, -1718.00,-28.3397097580615,19.2632628096699,8.95032315949346,13.068806311742,135.653892916527,135
 -70.6599896541,   43.0811417420, -29.7201, -1717.00,-28.3302020665562,19.2605464825448,8.95038106133703,13.0679134454557,135.653892916527,135
 -70.6599918988,   43.0811439372, -29.7033, -1716.00,-28.3206940795016,19.2578300658068,8.95043896275763,13.0670206207855,135.653892916527,135
 -70.6599941435,   43.0811461325, -29.6866, -1715.00,-28.3111863880174,19.2551137386881,8.95049686460123,13.0661277544962,135.653892916527,135
 -70.6599963883,   43.0811483278, -29.6699, -1714.00,-28.3016779838977,19.2523972029093,8.95055476861068,13.0652348891329,135.653892916527,135
 -70.6599986367,   43.0811505230, -29.6531, -1713.00,-28.2921436306158,19.2496730661356,8.95061275016734,13.0643420986115,135.653892916527,135
 -70.6600008815,   43.0811527183, -29.6364, -1712.00,-28.2826352264961,19.2469565303569,8.95067065417679,13.0634492332481,135.653892916527,135
 -70.6600031262,   43.0811549135, -29.6196, -1711.00,-28.2731272394625,19.2442401136252,8.95072855559742,13.062556408575,135.653892916527,135
 -70.6600053709,   43.0811571088, -29.6029, -1710.00,-28.2636195479572,19.2415237865001,8.95078645744099,13.0616635422887,135.653892916527,135
 -70.6600076157,   43.0811593041, -29.5862, -1709.00,-28.2541111438375,19.2388072507214,8.95084436145043,13.0607706769253,135.653892916527,135
 -70.6600098604,   43.0811614993, -29.5694, -1708.00,-28.2446031568039,19.2360908339897,8.95090226287106,13.0598778522522,135.653892916527,135
 -70.6600121051,   43.0811636946, -29.5527, -1707.00,-28.2350954652986,19.2333745068646,8.95096016471463,13.0589849859659,135.653892916527,135
 -70.6600143499,   43.0811658899, -29.5359, -1706.00,-28.2255870611789,19.2306579710859,8.95101806872408,13.0580921206025,135.653892916527,135
 -70.6600165946,   43.0811680851, -29.5192, -1705.00,-28.2160790741453,19.2279415543542,8.95107597014471,13.0571992959294,135.653892916527,135
 -70.6600188431,   43.0811702804, -29.5025, -1704.00,-28.2065443036971,19.2252172985101,8.95113395429053,13.0563064647149,135.653892916527,135
 -70.6600210878,   43.0811724757, -29.4857, -1703.00,-28.1970366121918,19.222500971385,8.9511918561341,13.0554135984286,135.653892916527,135
 -70.6600233325,   43.0811746709, -29.4690, -1702.00,-28.1875286251372,19.219784554647,8.9512497575547,13.0545207737584,135.653892916527,135
 -70.6600255772,   43.0811768662, -29.4522, -1701.00,-28.1780209336529,19.2170682275282,8.95130765939829,13.0536279074692,135.653892916527,135
 -70.6600278220,   43.0811790614, -29.4355, -1700.00,-28.1685122339839,19.2143516021366,8.95136556298478,13.052735083722,135.653892916527,135
 -70.6600300667,   43.0811812567, -29.4188, -1699.00,-28.1590045424786,19.2116352750115,8.95142346482834,13.0518422174357,135.653892916527,135
 -70.6600323114,   43.0811834520, -29.4020, -1698.00,-28.1494968509733,19.2089189478864,8.95148136667191,13.0509493511493,135.653892916527,135
 -70.6600345562,   43.0811856472, -29.3853, -1697.00,-28.1399881513253,19.2062023225011,8.95153927025842,13.0500565273992,135.653892916527,135
