X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.70127799,43.07079179,-64.86847794,-4324,-64.868477935943,7.71728829611549,9.01159178901056,10.3778009690534,88.3455837508398,90
-70.70127791,43.07079453,-64.79645625,-4323,-64.7964562491245,7.71799842277393,9.01160270794547,10.3779623466329,88.3455837508398,90
-70.70127783,43.07079727,-64.72443456,-4322,-64.7244345622908,7.7187085494261,9.01161362688033,10.378123724215,88.3455837508398,90
-70.70127775,43.07080002,-64.65215033,-4321,-64.6521503327202,7.71942139674114,9.01162458670839,10.3782856384672,88.3455837508398,90
-70.70127767,43.07080276,-64.58012865,-4320,-64.5801286458866,7.7201315233933,9.01163550564325,10.3784470160493,88.3455837508398,90
-70.70127759,43.0708055,-64.50810696,-4319,-64.508106959068,7.72084165005175,9.01164642457816,10.3786083936288,88.3455837508398,90
-70.70127751,43.07080825,-64.43582273,-4318,-64.4358227294823,7.72155449736051,9.01165738440617,10.3787703078835,88.3455837508398,90
-70.70127743,43.07081099,-64.36380104,-4317,-64.3638010426637,7.72226462401895,9.01166830334108,10.3789316854631,88.3455837508398,90
-70.70127735,43.07081373,-64.29177936,-4316,-64.2917793558301,7.72297475067112,9.01167922227594,10.3790930630452,88.3455837508398,90
-70.70127728,43.07081648,-64.21950575,-4315,-64.2195057485938,7.72369201463218,9.01169021782756,10.3792531861384,88.3455837508398,90
-70.7012772,43.07081922,-64.14748406,-4314,-64.1474840617753,7.72440214129062,9.01170113676247,10.3794145637179,88.3455837508398,90
-70.70127712,43.07082196,-64.07546237,-4313,-64.0754623747551,7.72511226794472,9.01171205569736,10.3795759413004,88.3455837508398,90
-70.70127704,43.07082471,-64.00317815,-4312,-64.0031781453559,7.72582511525155,9.01172301552534,10.3797378555548,88.3455837508398,90
-70.70127696,43.07082745,-63.93115646,-4311,-63.9311564583508,7.72653524191193,9.01173393446028,10.3798992331347,88.3455837508398,90
-70.70127688,43.0708302,-63.85887223,-4310,-63.8588722287651,7.72724808922069,9.0117448942883,10.3800611473894,88.3455837508398,90
-70.7012768,43.07083294,-63.78685054,-4309,-63.7868505419465,7.72795821587914,9.0117558132232,10.380222524969,88.3455837508398,90
-70.70127672,43.07083568,-63.71482886,-4308,-63.7148288551129,7.7286683425313,9.01176673215806,10.380383902551,88.3455837508398,90
-70.70127664,43.07083843,-63.64254463,-4307,-63.6425446255423,7.72938118984634,9.01177769198613,10.3805458168032,88.3455837508398,90
-70.70127656,43.07084117,-63.57052294,-4306,-63.5705229387086,7.73009131649851,9.01178861092098,10.3807071943853,88.3455837508398,90
-70.70127648,43.07084391,-63.49850125,-4305,-63.49850125189,7.73080144315695,9.01179952985589,10.3808685719649,88.3455837508398,90
-70.7012764,43.07084666,-63.42621702,-4304,-63.4262170223043,7.73151429046571,9.01181048968391,10.3810304862196,88.3455837508398,90
-70.70127632,43.0708494,-63.35419534,-4303,-63.3541953354858,7.73222441712416,9.01182140861882,10.3811918637991,88.3455837508398,90
-70.70127625,43.07085214,-63.28218427,-4302,-63.2821842710016,7.73293896042862,9.01183236327728,10.3813514502197,88.3455837508398,90
-70.70127617,43.07085489,-63.20990004,-4301,-63.2099000414159,7.73365180773738,9.0118433231053,10.3815133644745,88.3455837508398,90
-70.70127609,43.07085763,-63.13787835,-4300,-63.1378783545822,7.73436193438955,9.01185424204015,10.3816747420565,88.3455837508398,90
-70.70127601,43.07086037,-63.06585667,-4299,-63.0658566677637,7.73507206104799,9.01186516097506,10.3818361196361,88.3455837508398,90
-70.70127593,43.07086312,-62.99357244,-4298,-62.9935724381779,7.73578490835676,9.01187612080308,10.3819980338908,88.3455837508398,90
-70.70127585,43.07086586,-62.92155075,-4297,-62.9215507513594,7.7364950350152,9.01188703973799,10.3821594114704,88.3455837508398,90
-70.70127577,43.0708686,-62.84952906,-4296,-62.8495290645257,7.73720516166737,9.01189795867284,10.3823207890524,88.3455837508398,90
-70.70127569,43.07087135,-62.77724484,-4295,-62.7772448349551,7.7379180089824,9.01190891850091,10.3824827033046,88.3455837508398,90
-70.70127561,43.07087409,-62.70522315,-4294,-62.7052231481215,7.73862813563457,9.01191983743577,10.3826440808867,88.3455837508398,90
-70.70127553,43.07087683,-62.63320146,-4293,-62.6332014611164,7.73933826229495,9.01193075637071,10.3828054584666,88.3455837508398,90
-70.70127545,43.07087958,-62.56091723,-4292,-62.5609172315307,7.74005110960371,9.01194171619872,10.3829673727214,88.3455837508398,90
-70.70127537,43.07088232,-62.48889554,-4291,-62.4888955447121,7.74076123626215,9.01195263513363,10.3831287503009,88.3455837508398,90
-70.70127529,43.07088506,-62.41687386,-4290,-62.4168738578785,7.74147136291432,9.01196355406849,10.383290127883,88.3455837508398,90
-70.70127522,43.07088781,-62.34460025,-4289,-62.3446002506422,7.74218862687538,9.01197454962011,10.3834502509762,88.3455837508398,90
-70.70127514,43.07089055,-62.27257856,-4288,-62.2725785638236,7.74289875353382,9.01198546855502,10.3836116285558,88.3455837508398,90
-70.70127506,43.07089329,-62.20055688,-4287,-62.20055687699,7.74360888018599,9.01199638748988,10.3837730061379,88.3455837508398,90
-70.70127498,43.07089604,-62.12827265,-4286,-62.1282726474043,7.74432172749475,9.01200734731789,10.3839349203926,88.3455837508398,90
-70.7012749,43.07089878,-62.05625096,-4285,-62.0562509605857,7.7450318541532,9.0120182662528,10.3840962979721,88.3455837508398,90
-70.70127482,43.07090153,-61.98396673,-4284,-61.983966731,7.74574470146196,9.01202922608081,10.3842582122269,88.3455837508398,90
-70.70127474,43.07090427,-61.91194504,-4283,-61.9119450441815,7.7464548281204,9.01204014501572,10.3844195898064,88.3455837508398,90
-70.70127466,43.07090701,-61.83992336,-4282,-61.8399233573478,7.74716495477257,9.01205106395058,10.3845809673885,88.3455837508398,90
-70.70127458,43.07090976,-61.76763913,-4281,-61.7676391277772,7.74787780208761,9.01206202377865,10.3847428816407,88.3455837508398,90
-70.7012745,43.0709125,-61.69561744,-4280,-61.6956174409435,7.74858792873977,9.0120729427135,10.3849042592228,88.3455837508398,90
-70.70127442,43.07091524,-61.62359575,-4279,-61.623595754125,7.74929805539822,9.01208386164841,10.3850656368023,88.3455837508398,90
-70.70127434,43.07091799,-61.55131152,-4278,-61.5513115245393,7.75001090270698,9.01209482147643,10.385227551057,88.3455837508398,90
-70.70127426,43.07092073,-61.47928984,-4277,-61.4792898377207,7.75072102936543,9.01210574041133,10.3853889286366,88.3455837508398,90
-70.70127419,43.07092347,-61.40727877,-4276,-61.4072787732365,7.75143557266988,9.0121166950698,10.3855485150572,88.3455837508398,90
-70.70127411,43.07092622,-61.33499454,-4275,-61.3349945436508,7.75214841997865,9.01212765489782,10.3857104293119,88.3455837508398,90
-70.70127403,43.07092896,-61.26297286,-4274,-61.2629728566306,7.75285854663275,9.0121385738327,10.3858718068944,88.3455837508398,90
-70.70127395,43.0709317,-61.19095117,-4273,-61.190951169812,7.75356867329119,9.01214949276761,10.3860331844739,88.3455837508398,90
-70.70127387,43.07093445,-61.11866694,-4272,-61.1186669402263,7.75428152059995,9.01216045259563,10.3861950987287,88.3455837508398,90
-70.70127379,43.07093719,-61.04664525,-4271,-61.0466452534078,7.7549916472584,9.01217137153054,10.3863564763082,88.3455837508398,90
-70.70127371,43.07093993,-60.97462357,-4270,-60.9746235665741,7.75570177391057,9.01218229046539,10.3865178538903,88.3455837508398,90
-70.70127363,43.07094268,-60.90233934,-4269,-60.9023393370035,7.7564146212256,9.01219325029346,10.3866797681425,88.3455837508398,90
-70.70127355,43.07094542,-60.83031765,-4268,-60.8303176501698,7.75712474787777,9.01220416922832,10.3868411457245,88.3455837508398,90
-70.70127347,43.07094816,-60.75829596,-4267,-60.7582959633513,7.75783487453621,9.01221508816323,10.3870025233041,88.3455837508398,90
-70.70127339,43.07095091,-60.68601173,-4266,-60.6860117337656,7.75854772184498,9.01222604799124,10.3871644375588,88.3455837508398,90
-70.70127331,43.07095365,-60.61399005,-4265,-60.613990046947,7.75925784850342,9.01223696692615,10.3873258151384,88.3455837508398,90
-70.70127323,43.07095639,-60.54196836,-4264,-60.5419683601134,7.75996797515559,9.01224788586101,10.3874871927204,88.3455837508398,90
-70.70127316,43.07095914,-60.46969475,-4263,-60.4696947528771,7.76068523911664,9.01225888141263,10.3876473158137,88.3455837508398,90
-70.70127308,43.07096188,-60.39767307,-4262,-60.3976730660586,7.76139536577509,9.01226980034754,10.3878086933932,88.3455837508398,90
-70.701273,43.07096462,-60.32565138,-4261,-60.3256513792249,7.76210549242726,9.0122807192824,10.3879700709753,88.3455837508398,90
-70.70127292,43.07096737,-60.25336715,-4260,-60.2533671496392,7.76281833973602,9.01229167911041,10.3881319852301,88.3455837508398,90
-70.70127284,43.07097011,-60.18134546,-4259,-60.1813454628207,7.76352846639446,9.01230259804532,10.3882933628096,88.3455837508398,90
-70.70127276,43.07097286,-60.10906123,-4258,-60.1090612332349,7.76424131370323,9.01231355787333,10.3884552770643,88.3455837508398,90
-70.70127268,43.0709756,-60.03703955,-4257,-60.0370395464164,7.76495144036167,9.01232447680824,10.3886166546439,88.3455837508398,90
-70.7012726,43.07097834,-59.96501786,-4256,-59.9650178593962,7.76566156701577,9.01233539574313,10.3887780322263,88.3455837508398,90
-70.70127252,43.07098109,-59.89273363,-4255,-59.8927336300121,7.76637441432888,9.01234635557116,10.3889399464781,88.3455837508398,90
-70.70127244,43.07098383,-59.82071194,-4254,-59.8207119429919,7.76708454098297,9.01235727450605,10.3891013240606,88.3455837508398,90
-70.70127236,43.07098657,-59.74869026,-4253,-59.7486902561733,7.76779466764142,9.01236819344096,10.3892627016401,88.3455837508398,90
-70.70127228,43.07098932,-59.67640603,-4252,-59.6764060265876,7.76850751495018,9.01237915326897,10.3894246158949,88.3455837508398,90
-70.7012722,43.07099206,-59.60438434,-4251,-59.6043843397691,7.76921764160862,9.01239007220389,10.3895859934744,88.3455837508398,90
-70.70127213,43.0709948,-59.53237328,-4250,-59.5323732752849,7.76993218491309,9.01240102686235,10.389745579895,88.3455837508398,90
-70.70127205,43.07099755,-59.46008905,-4249,-59.4600890456992,7.77064503222185,9.01241198669037,10.3899074941498,88.3455837508398,90
