X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.3517604300,43.4342617900,-35.2300570389,-2353.00,-35.2300570389392,17.8370947933086,8.77232972423821,14.6062743659754,115.455317758826,135
-70.3517616700,43.4342643800,-35.1551595103,-2352.00,-35.1551595102599,17.8252474504064,8.77241088914398,14.611207796009,115.455317758826,135
-70.3517629000,43.4342669800,-35.0804095229,-2351.00,-35.0804095228525,17.8134117964768,8.77249200243846,14.616131915489,115.455317758826,135
-70.3517641300,43.4342695700,-35.0058073220,-2350.00,-35.005807322012,17.8016032910813,8.77257292052416,14.62104616836,115.455317758826,135
-70.3517653700,43.4342721600,-34.9309097938,-2349.00,-34.9309097937524,17.7897559482343,8.77265408542958,14.6259795983664,115.455317758826,135
-70.3517666000,43.4342747500,-34.8563075929,-2348.00,-34.856307592912,17.7779474428388,8.77273500351527,14.6308938512374,115.455317758826,135
-70.3517678300,43.4342773400,-34.7817053925,-2347.00,-34.7817053924912,17.7661389374984,8.77281592160062,14.6358081040812,115.455317758826,135
-70.3517690700,43.4342799300,-34.7068078638,-2346.00,-34.7068078638119,17.7542915945962,8.77289708650639,14.6407415341148,115.455317758826,135
-70.3517703000,43.4342825300,-34.6320578764,-2345.00,-34.6320578764045,17.7424559406666,8.77297819980087,14.6456656535947,115.455317758826,135
-70.3517715300,43.4342851200,-34.5574556760,-2344.00,-34.5574556759838,17.7306474353263,8.77305911788621,14.6505799064385,115.455317758826,135
-70.3517727700,43.4342877100,-34.4825581473,-2343.00,-34.4825581473045,17.7188000924241,8.77314028279199,14.6555133364721,115.455317758826,135
-70.3517740000,43.4342903000,-34.4079559465,-2342.00,-34.407955946464,17.7069915870286,8.77322120087768,14.6604275893431,115.455317758826,135
-70.3517752300,43.4342928900,-34.3333537460,-2341.00,-34.3333537460432,17.6951830816883,8.77330211896303,14.6653418421869,115.455317758826,135
-70.3517764700,43.4342954900,-34.2583084304,-2340.00,-34.2583084303773,17.6833085901968,8.77338347907793,14.6702851388567,115.455317758826,135
-70.3517777000,43.4342980800,-34.1837062300,-2339.00,-34.1837062299566,17.6715000848565,8.77346439716328,14.6751993917005,115.455317758826,135
-70.3517789300,43.4343006700,-34.1091040295,-2338.00,-34.1091040295358,17.6596915795161,8.77354531524862,14.6801136445443,115.455317758826,135
-70.3517801700,43.4343032600,-34.0342065009,-2337.00,-34.0342065008565,17.647844236614,8.77362648015439,14.6850470745779,115.455317758826,135
-70.3517814000,43.4343058500,-33.9596043004,-2336.00,-33.9596043004357,17.6360357312736,8.77370739823974,14.6899613274217,115.455317758826,135
-70.3517826300,43.4343084400,-33.8850020996,-2335.00,-33.8850020995953,17.6242272258781,8.77378831632543,14.6948755802927,115.455317758826,135
-70.3517838700,43.4343110400,-33.8099567839,-2334.00,-33.8099567839294,17.6123527343866,8.77386967644034,14.6998188769625,115.455317758826,135
-70.3517851000,43.4343136300,-33.7353545835,-2333.00,-33.7353545835086,17.6005442290463,8.77395059452569,14.7047331298062,115.455317758826,135
-70.3517863300,43.4343162200,-33.6607523831,-2332.00,-33.6607523830878,17.588735723706,8.77403151261103,14.70964738265,115.455317758826,135
