X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-70.3456987300,43.4619062600,-38.7719113042,-5220.00,-38.7719113042293,3.87979352804494,8.8000357410738,-99999,248.675846127829,270
-70.3456997600,43.4619036200,-38.7630126073,-5219.00,-38.7630126072978,3.88054041620907,8.80004613956725,-99999,248.675846127829,270
-70.3457007900,43.4619009800,-38.7541139104,-5218.00,-38.7541139104097,3.88128730437286,8.8000565380607,-99999,248.675846127829,270
-70.3457018200,43.4618983400,-38.7452152135,-5217.00,-38.7452152134627,3.88203419253893,8.80006693655418,-99999,248.675846127829,270
-70.3457028500,43.4618957100,-38.7363382721,-5216.00,-38.7363382720945,3.88277834738586,8.8000772934885,-99999,248.675846127829,270
-70.3457038800,43.4618930700,-38.7274395752,-5215.00,-38.727439575163,3.88352523554999,8.80008769198195,-99999,248.675846127829,270
-70.3457049100,43.4618904300,-38.7185408783,-5214.00,-38.7185408782595,3.88427212371572,8.80009809047543,-99999,248.675846127829,270
-70.3457059400,43.4618877900,-38.7096421813,-5213.00,-38.7096421813279,3.88501901187985,8.80010848896888,-99999,248.675846127829,270
-70.3457069700,43.4618851500,-38.7007434844,-5212.00,-38.7007434844399,3.88576590004364,8.80011888746233,-99999,248.675846127829,270
-70.3457080000,43.4618825100,-38.6918447875,-5211.00,-38.6918447875084,3.88651278820777,8.80012928595578,-99999,248.675846127829,270
-70.3457090300,43.4618798700,-38.6829460906,-5210.00,-38.6829460906049,3.8872596763735,8.80013968444926,-99999,248.675846127829,270
-70.3457100600,43.4618772300,-38.6740473937,-5209.00,-38.6740473936733,3.88800656453763,8.80015008294271,-99999,248.675846127829,270
-70.3457110900,43.4618745900,-38.6651486968,-5208.00,-38.6651486967853,3.88875345270141,8.80016048143616,-99999,248.675846127829,270
-70.3457121200,43.4618719600,-38.6562717554,-5207.00,-38.6562717553736,3.88949760754869,8.80017083837048,-99999,248.675846127829,270
-70.3457131500,43.4618693200,-38.6473730585,-5206.00,-38.6473730584701,3.89024449571442,8.80018123686396,-99999,248.675846127829,270
