header
IE0.0    -22.504       1       1 8.8908  29.7769 14.0299   56.14   56.14
OF262.5  -18.460    0.00 9.1442     0.00    0.00    0.00    0.00    0.00
OF265.7  -18.367    0.00 9.1466     0.00    0.00    0.00    0.00    0.00
OF269.0  -18.274    0.00 9.149      0.00    0.00    0.00    0.00    0.00
OF272.3  -18.181    0.00 9.1514     0.00    0.00    0.00    0.00    0.00
OF275.6  -18.088    0.00 9.1538     0.00    0.00    0.00    0.00    0.00
OF278.9  -17.995    0.00 9.1564     0.00    0.00    0.00    0.00    0.00
OF282.2  -17.901    0.00 9.1594     0.00    0.00    0.00    0.00    0.00
OF285.4  -17.808    0.00 9.162      0.00    0.00    0.00    0.00    0.00
OF288.7  -17.715    0.00 9.1647     0.00    0.00    0.00    0.00    0.00
OF292.0  -17.622    0.00 9.1675     0.00    0.00    0.00    0.00    0.00
OF295.3  -17.542    0.00 9.1705     0.00    0.00    0.00    0.00    0.00
OF298.6  -17.486    0.00 9.1736     0.00    0.00    0.00    0.00    0.00
OF301.8  -17.430    0.00 9.1766     0.00    0.00    0.00    0.00    0.00
OF305.1  -17.374    0.00 9.1798     0.00    0.00    0.00    0.00    0.00
OF308.4  -17.318    0.00 9.1826     0.00    0.00    0.00    0.00    0.00
OF311.7  -17.262    0.00 9.1852     0.00    0.00    0.00    0.00    0.00
OF315.0  -17.206    0.00 9.1879     0.00    0.00    0.00    0.00    0.00
OF318.2  -17.151    0.00 9.1909     0.00    0.00    0.00    0.00    0.00
OF321.5  -17.095    0.00 9.1935     0.00    0.00    0.00    0.00    0.00
OF324.8  -17.039    0.00 9.1961     0.00    0.00    0.00    0.00    0.00
OF328.1  -16.983    0.00 9.199      0.00    0.00    0.00    0.00    0.00
OF331.4  -16.927    0.00 9.2014     0.00    0.00    0.00    0.00    0.00
OF334.6  -16.871    0.00 9.2039     0.00    0.00    0.00    0.00    0.00
OF337.9  -16.815    0.00 9.2068     0.00    0.00    0.00    0.00    0.00
OF341.2  -16.76     0.00 9.2093     0.00    0.00    0.00    0.00    0.00
OF344.5  -16.704    0.00 9.2118     0.00    0.00    0.00    0.00    0.00
OF347.8  -16.648    0.00 9.2143     0.00    0.00    0.00    0.00    0.00
OF351.0  -16.592    0.00 9.2172     0.00    0.00    0.00    0.00    0.00
OF354.3  -16.536    0.00 9.2196     0.00    0.00    0.00    0.00    0.00
OF357.6  -16.480    0.00 9.2221     0.00    0.00    0.00    0.00    0.00
OF360.9  -16.449    0.00 9.2249     0.00    0.00    0.00    0.00    0.00
OF364.2  -16.436    0.00 9.2281     0.00    0.00    0.00    0.00    0.00
OF367.5  -16.423    0.00 9.2312     0.00    0.00    0.00    0.00    0.00
OF370.7  -16.410    0.00 9.2339     0.00    0.00    0.00    0.00    0.00
OF374.0  -16.398    0.00 9.2369     0.00    0.00    0.00    0.00    0.00
OF377.3  -16.385    0.00 9.2396     0.00    0.00    0.00    0.00    0.00
OF380.6  -16.372    0.00 9.2425     0.00    0.00    0.00    0.00    0.00
OF383.9  -16.359    0.00 9.2454     0.00    0.00    0.00    0.00    0.00
OF387.1  -16.346    0.00 9.2479     0.00    0.00    0.00    0.00    0.00
OF390.4  -16.333    0.00 9.2508     0.00    0.00    0.00    0.00    0.00
OF393.7  -16.321    0.00 9.2532     0.00    0.00    0.00    0.00    0.00
OF397.0  -16.308    0.00 9.256      0.00    0.00    0.00    0.00    0.00
OF400.3  -16.295    0.00 9.2587     0.00    0.00    0.00    0.00    0.00
OF403.5  -16.282    0.00 9.261      0.00    0.00    0.00    0.00    0.00
OF406.8  -16.269    0.00 9.2636     0.00    0.00    0.00    0.00    0.00
OF410.1  -16.257    0.00 9.2662     0.00    0.00    0.00    0.00    0.00
OF413.4  -16.244    0.00 9.2683     0.00    0.00    0.00    0.00    0.00
OF416.7  -16.231    0.00 9.2708     0.00    0.00    0.00    0.00    0.00
OF419.9  -16.218    0.00 9.2729     0.00    0.00    0.00    0.00    0.00
OF423.2  -16.205    0.00 9.2753     0.00    0.00    0.00    0.00    0.00
OF426.5  -16.192    0.00 9.2776     0.00    0.00    0.00    0.00    0.00
OF429.8  -16.18     0.00 9.2796     0.00    0.00    0.00    0.00    0.00
OF433.1  -16.167    0.00 9.282      0.00    0.00    0.00    0.00    0.00
OF436.4  -16.154    0.00 9.2839     0.00    0.00    0.00    0.00    0.00
OF439.6  -16.141    0.00 9.2862     0.00    0.00    0.00    0.00    0.00
OF442.9  -16.128    0.00 9.2884     0.00    0.00    0.00    0.00    0.00
OF446.2  -16.115    0.00 9.2903     0.00    0.00    0.00    0.00    0.00
OF449.5  -16.103    0.00 9.2924     0.00    0.00    0.00    0.00    0.00
OF452.8  -16.090    0.00 9.2943     0.00    0.00    0.00    0.00    0.00
OF456.0  -16.077    0.00 9.2964     0.00    0.00    0.00    0.00    0.00
OF459.3  -16.064    0.00 9.2985     0.00    0.00    0.00    0.00    0.00
OF462.6  -16.051    0.00 9.3002     0.00    0.00    0.00    0.00    0.00
OF465.9  -16.039    0.00 9.3023     0.00    0.00    0.00    0.00    0.00
OF469.2  -16.026    0.00 9.304      0.00    0.00    0.00    0.00    0.00
OF472.4  -16.013    0.00 9.306      0.00    0.00    0.00    0.00    0.00
OF475.7  -16.000    0.00 9.3079     0.00    0.00    0.00    0.00    0.00
OF479.0  -15.987    0.00 9.3096     0.00    0.00    0.00    0.00    0.00
OF482.3  -15.974    0.00 9.3115     0.00    0.00    0.00    0.00    0.00
OF485.6  -15.962    0.00 9.3134     0.00    0.00    0.00    0.00    0.00
OF488.8  -15.929    0.00 9.3149     0.00    0.00    0.00    0.00    0.00
OF492.1  -15.868    0.00 9.3162     0.00    0.00    0.00    0.00    0.00
