X,Y,Zadcirc,STA,source
-69.89140907,43.78874876,-20.3514720945981,53,interpolated ADCIRC
-69.89141284,43.78874852,-20.3158280390555,54,interpolated ADCIRC
-69.89141662,43.78874828,-20.2800947353144,55,interpolated ADCIRC
-69.89142039,43.78874804,-20.2444506798986,56,interpolated ADCIRC
-69.89142416,43.7887478,-20.2088066243559,57,interpolated ADCIRC
-69.89142794,43.78874756,-20.1730733205558,58,interpolated ADCIRC
-69.89143171,43.78874732,-20.1374292650131,59,interpolated ADCIRC
-69.89143548,43.78874707,-20.1017019819401,60,interpolated ADCIRC
-69.89143926,43.78874683,-20.0659686781991,61,interpolated ADCIRC
-69.89144303,43.78874659,-20.0303246226564,62,interpolated ADCIRC
-69.8914468,43.78874635,-19.9946805671814,63,interpolated ADCIRC
-69.89145058,43.78874611,-19.9589472634404,64,interpolated ADCIRC
-69.89145435,43.78874587,-19.9233032078977,65,interpolated ADCIRC
-69.89145812,43.78874563,-19.8876591524819,66,interpolated ADCIRC
-69.8914619,43.78874539,-19.8519258487409,67,interpolated ADCIRC
-69.89146567,43.78874514,-19.816198565541,68,interpolated ADCIRC
-69.89146944,43.7887449,-19.780554510066,69,interpolated ADCIRC
-69.89147322,43.78874466,-19.744821206325,70,interpolated ADCIRC
-69.89147699,43.78874442,-19.7091771507823,71,interpolated ADCIRC
-69.89148076,43.78874418,-19.6735330953665,72,interpolated ADCIRC
-69.89148454,43.78874394,-19.6377997916255,73,interpolated ADCIRC
-69.89148831,43.7887437,-19.6021557360237,74,interpolated ADCIRC
-69.89149208,43.78874346,-19.566511680481,75,interpolated ADCIRC
-69.89149586,43.78874321,-19.5306951490828,76,interpolated ADCIRC
-69.89149963,43.78874297,-19.4950510936669,77,interpolated ADCIRC
-69.8915034,43.78874273,-19.4594070381242,78,interpolated ADCIRC
-69.89150718,43.78874249,-19.4236737343241,79,interpolated ADCIRC
-69.89151095,43.78874225,-19.3880296789083,80,interpolated ADCIRC
-69.89151472,43.78874201,-19.3523856233656,81,interpolated ADCIRC
-69.8915185,43.78874177,-19.3166523196246,82,interpolated ADCIRC
-69.89152227,43.78874153,-19.2810082642087,83,interpolated ADCIRC
-69.89152604,43.78874129,-19.2453642086069,84,interpolated ADCIRC
-69.89152982,43.78874104,-19.2095476772087,85,interpolated ADCIRC
-69.89153359,43.7887408,-19.1739036217929,86,interpolated ADCIRC
-69.89153737,43.78874056,-19.1381703180519,87,interpolated ADCIRC
-69.89154114,43.78874032,-19.1025262625092,88,interpolated ADCIRC
-69.89154491,43.78874008,-19.0668822070342,89,interpolated ADCIRC
-69.89154869,43.78873984,-19.0311489032932,90,interpolated ADCIRC
-69.89155246,43.7887396,-18.9955048477505,91,interpolated ADCIRC
-69.89155623,43.78873936,-18.9598607922078,92,interpolated ADCIRC
-69.89156001,43.78873911,-18.9240442608096,93,interpolated ADCIRC
-69.89156378,43.78873887,-18.8884002053938,94,interpolated ADCIRC
-69.89156755,43.78873863,-18.852756149792,95,interpolated ADCIRC
-69.89157133,43.78873839,-18.817022846051,96,interpolated ADCIRC
-69.8915751,43.78873815,-18.7813787906351,97,interpolated ADCIRC
-69.89157887,43.78873791,-18.7457347350924,98,interpolated ADCIRC
-69.89158265,43.78873767,-18.7100014313515,99,interpolated ADCIRC
-69.89158642,43.78873743,-18.6746934294464,100,interpolated ADCIRC
-69.89159019,43.78873718,-18.639508839553,101,interpolated ADCIRC
-69.89159397,43.78873694,-18.6043214905016,102,interpolated ADCIRC
-69.89159774,43.7887367,-18.5692218369685,103,interpolated ADCIRC
-69.89160151,43.78873646,-18.5341221833107,104,interpolated ADCIRC
-69.89160529,43.78873622,-18.498934834199,105,interpolated ADCIRC
-69.89160906,43.78873598,-18.4638351806658,106,interpolated ADCIRC
-69.89161283,43.78873574,-18.4287355270081,107,interpolated ADCIRC
-69.89161661,43.7887355,-18.3935481779567,108,interpolated ADCIRC
-69.89162038,43.78873526,-18.3584485242989,109,interpolated ADCIRC
-69.89162415,43.78873501,-18.3232639345302,110,interpolated ADCIRC
-69.89162793,43.78873477,-18.2880765854185,111,interpolated ADCIRC
-69.8916317,43.78873453,-18.2529769317607,112,interpolated ADCIRC
-69.89163547,43.78873429,-18.2178772782275,113,interpolated ADCIRC
-69.89163925,43.78873405,-18.1826899291762,114,interpolated ADCIRC
-69.89164302,43.78873381,-18.147590275458,115,interpolated ADCIRC
-69.89164679,43.78873357,-18.1124906219249,116,interpolated ADCIRC
-69.89165057,43.78873333,-18.0773032728735,117,interpolated ADCIRC
-69.89165434,43.78873308,-18.0421186829801,118,interpolated ADCIRC
-69.89165811,43.78873284,-18.007019029447,119,interpolated ADCIRC
-69.89166189,43.7887326,-17.9718316803956,120,interpolated ADCIRC
-69.89166566,43.78873236,-17.9367320266775,121,interpolated ADCIRC
-69.89166943,43.78873212,-17.9016323731443,122,interpolated ADCIRC
-69.89167321,43.78873188,-17.866445024093,123,interpolated ADCIRC
-69.89167698,43.78873164,-17.8313453704352,124,interpolated ADCIRC
-69.89168076,43.7887314,-17.7961580213839,125,interpolated ADCIRC
-69.89168453,43.78873115,-17.7609734314301,126,interpolated ADCIRC
-69.8916883,43.78873091,-17.7258737778969,127,interpolated ADCIRC
-69.89169208,43.78873067,-17.6906864288456,128,interpolated ADCIRC
-69.89169585,43.78873043,-17.6555867751878,129,interpolated ADCIRC
-69.89169962,43.78873019,-17.6204871216547,130,interpolated ADCIRC
-69.8917034,43.78872995,-17.585299772543,131,interpolated ADCIRC
-69.89170717,43.78872971,-17.5502001188852,132,interpolated ADCIRC
-69.89171094,43.78872947,-17.515100465352,133,interpolated ADCIRC
-69.89171472,43.78872923,-17.4799131163007,134,interpolated ADCIRC
-69.89171849,43.78872898,-17.4447285264073,135,interpolated ADCIRC
-69.89172226,43.78872874,-17.4096288728741,136,interpolated ADCIRC
-69.89172604,43.7887285,-17.3744415237624,137,interpolated ADCIRC
-69.89172981,43.78872826,-17.3393418701046,138,interpolated ADCIRC
-69.89173358,43.78872802,-17.3042422165715,139,interpolated ADCIRC
-69.89173736,43.78872778,-17.2690548675201,140,interpolated ADCIRC
-69.89174113,43.78872754,-17.233955213802,141,interpolated ADCIRC
-69.8917449,43.7887273,-17.1988555601442,142,interpolated ADCIRC
-69.89174868,43.78872705,-17.1635832748573,143,interpolated ADCIRC
-69.89175245,43.78872681,-17.1284836213241,144,interpolated ADCIRC
-69.89175622,43.78872657,-17.0933839676663,145,interpolated ADCIRC
-69.89176,43.78872633,-17.058196618615,146,interpolated ADCIRC
-69.89176377,43.78872609,-17.0424519417061,147,interpolated ADCIRC
-69.89176754,43.78872585,-17.0290632703576,148,interpolated ADCIRC
-69.89177132,43.78872561,-17.0156436865595,149,interpolated ADCIRC
-69.89177509,43.78872537,-17.0022550152549,150,interpolated ADCIRC
-69.89177886,43.78872512,-16.9887940659603,151,interpolated ADCIRC
-69.89178264,43.78872488,-16.9753744821109,152,interpolated ADCIRC
-69.89178641,43.78872464,-16.9619858108063,153,interpolated ADCIRC
-69.89179018,43.7887244,-16.9485971394577,154,interpolated ADCIRC
-69.89179396,43.78872416,-16.9351775556597,155,interpolated ADCIRC
-69.89179773,43.78872392,-16.921788884355,156,interpolated ADCIRC
-69.8918015,43.78872368,-16.9084002129551,157,interpolated ADCIRC
-69.89180528,43.78872344,-16.8949806291571,158,interpolated ADCIRC
-69.89180905,43.78872319,-16.8815196798625,159,interpolated ADCIRC
-69.89181282,43.78872295,-16.8681310085579,160,interpolated ADCIRC
-69.8918166,43.78872271,-16.8547114247598,161,interpolated ADCIRC
-69.89182037,43.78872247,-16.8413227534113,162,interpolated ADCIRC
-69.89182415,43.78872223,-16.8279031695619,163,interpolated ADCIRC
-69.89182792,43.78872199,-16.8145144982572,164,interpolated ADCIRC
-69.89183169,43.78872175,-16.8011258269087,165,interpolated ADCIRC
-69.89183547,43.78872151,-16.7877062431106,166,interpolated ADCIRC
-69.89183924,43.78872127,-16.774317571806,167,interpolated ADCIRC
-69.89184301,43.78872102,-16.7608566224601,168,interpolated ADCIRC
-69.89184679,43.78872078,-16.747437038662,169,interpolated ADCIRC
-69.89185056,43.78872054,-16.7340483673574,170,interpolated ADCIRC
-69.89185433,43.7887203,-16.7206596960089,171,interpolated ADCIRC
-69.89185811,43.78872006,-16.7072401122108,172,interpolated ADCIRC
-69.89186188,43.78871982,-16.6938514408548,173,interpolated ADCIRC
-69.89186565,43.78871958,-16.6804627695062,174,interpolated ADCIRC
-69.89186943,43.78871934,-16.6670431857082,175,interpolated ADCIRC
-69.8918732,43.78871909,-16.6535822364137,176,interpolated ADCIRC
-69.89187697,43.78871885,-16.640193565109,177,interpolated ADCIRC
-69.89188075,43.78871861,-16.6267739812596,178,interpolated ADCIRC
-69.89188452,43.78871837,-16.6133853099111,179,interpolated ADCIRC
-69.89188829,43.78871813,-16.5999966386064,180,interpolated ADCIRC
-69.89189207,43.78871789,-16.5865770548084,181,interpolated ADCIRC
-69.89189584,43.78871765,-16.5731883834598,182,interpolated ADCIRC
-69.89189961,43.78871741,-16.5597997121038,183,interpolated ADCIRC
-69.89190339,43.78871716,-16.5463078503598,184,interpolated ADCIRC
-69.89190716,43.78871692,-16.5329191790112,185,interpolated ADCIRC
-69.89191093,43.78871668,-16.5195305077066,186,interpolated ADCIRC
-69.89191471,43.78871644,-16.5061109239085,187,interpolated ADCIRC
-69.89191848,43.7887162,-16.49272225256,188,interpolated ADCIRC
-69.89192225,43.78871596,-16.479333581204,189,interpolated ADCIRC
-69.89192603,43.78871572,-16.4659139974059,190,interpolated ADCIRC
-69.8919298,43.78871548,-16.4525253260574,191,interpolated ADCIRC
-69.89193357,43.78871524,-16.4391366547088,192,interpolated ADCIRC
-69.89193735,43.78871499,-16.4256447929648,193,interpolated ADCIRC
-69.89194112,43.78871475,-16.4122561216088,194,interpolated ADCIRC
-69.89194489,43.78871451,-16.3988674502602,195,interpolated ADCIRC
-69.89194867,43.78871427,-16.3854478664622,196,interpolated ADCIRC
-69.89195244,43.78871403,-16.3720591951576,197,interpolated ADCIRC
-69.89195621,43.78871379,-16.358670523809,198,interpolated ADCIRC
-69.89195999,43.78871355,-16.3452509399596,199,interpolated ADCIRC
-69.89196376,43.78871331,-16.3318622686549,200,interpolated ADCIRC
-69.89196753,43.78871306,-16.3184013193604,201,interpolated ADCIRC
-69.89197131,43.78871282,-16.3049817355624,202,interpolated ADCIRC
-69.89197508,43.78871258,-16.2915930642577,203,interpolated ADCIRC
-69.89197886,43.78871234,-16.2781734804083,204,interpolated ADCIRC
-69.89198263,43.7887121,-16.2647848090597,205,interpolated ADCIRC
-69.8919864,43.78871186,-16.2513961377551,206,interpolated ADCIRC
-69.89199018,43.78871162,-16.2379765539571,207,interpolated ADCIRC
-69.89199395,43.78871138,-16.2245878826085,208,interpolated ADCIRC
-69.89199772,43.78871113,-16.211126933314,209,interpolated ADCIRC
-69.8920015,43.78871089,-16.1977073494646,210,interpolated ADCIRC
-69.89200527,43.78871065,-16.1843186781599,211,interpolated ADCIRC
-69.89200904,43.78871041,-16.1709300068114,212,interpolated ADCIRC
-69.89201282,43.78871017,-16.1575104230133,213,interpolated ADCIRC
-69.89201659,43.78870993,-16.1441217517087,214,interpolated ADCIRC
-69.89202036,43.78870969,-16.1307330803088,215,interpolated ADCIRC
-69.89202414,43.78870945,-16.1173134965107,216,interpolated ADCIRC
-69.89202791,43.7887092,-16.1038525472601,217,interpolated ADCIRC
-69.89203168,43.78870896,-16.0881823887904,218,interpolated ADCIRC
-69.89203546,43.78870872,-16.0692947828685,219,interpolated ADCIRC
-69.89203923,43.78870848,-16.0504503793016,220,interpolated ADCIRC
-69.892043,43.78870824,-16.031605975749,221,interpolated ADCIRC
-69.89204678,43.788708,-16.0127183698272,222,interpolated ADCIRC
-69.89205055,43.78870776,-15.993873966336,223,interpolated ADCIRC
-69.89205432,43.78870752,-15.9750295627834,224,interpolated ADCIRC
-69.8920581,43.78870728,-15.9561419567858,225,interpolated ADCIRC
-69.89206187,43.78870703,-15.9371910073861,226,interpolated ADCIRC
-69.89206564,43.78870679,-15.9183466038949,227,interpolated ADCIRC
-69.89206942,43.78870655,-15.8994589979731,228,interpolated ADCIRC
-69.89207319,43.78870631,-15.8806145944205,229,interpolated ADCIRC
-69.89207696,43.78870607,-15.8617701909293,230,interpolated ADCIRC
-69.89208074,43.78870583,-15.8428825849317,231,interpolated ADCIRC
-69.89208451,43.78870559,-15.8240381813791,232,interpolated ADCIRC
-69.89208828,43.78870535,-15.8051937778879,233,interpolated ADCIRC
-69.89209206,43.7887051,-15.786199626119,234,interpolated ADCIRC
-69.89209583,43.78870486,-15.7673552225664,235,interpolated ADCIRC
-69.8920996,43.78870462,-15.7485108189994,236,interpolated ADCIRC
-69.89210338,43.78870438,-15.7296232130776,237,interpolated ADCIRC
-69.89210715,43.78870414,-15.710778809525,238,interpolated ADCIRC
-69.89211092,43.7887039,-15.6919344060338,239,interpolated ADCIRC
-69.8921147,43.78870366,-15.673046800112,240,interpolated ADCIRC
-69.89211847,43.78870342,-15.6542023964837,241,interpolated ADCIRC
-69.89212225,43.78870317,-15.6352082447147,242,interpolated ADCIRC
-69.89212602,43.78870293,-15.6163638411621,243,interpolated ADCIRC
-69.89212979,43.78870269,-15.5975194376709,244,interpolated ADCIRC
-69.89213357,43.78870245,-15.5786318317491,245,interpolated ADCIRC
-69.89213734,43.78870221,-15.5597874281208,246,interpolated ADCIRC
-69.89214111,43.78870197,-15.5409430246295,247,interpolated ADCIRC
-69.89214489,43.78870173,-15.5220554187077,248,interpolated ADCIRC
-69.89214866,43.78870149,-15.5032110151551,249,interpolated ADCIRC
-69.89215243,43.78870124,-15.4884718194551,250,interpolated ADCIRC
-69.89215621,43.788701,-15.4830997561629,251,interpolated ADCIRC
-69.89215998,43.78870076,-15.4777348977436,252,interpolated ADCIRC
-69.89216375,43.78870052,-15.4723700394131,253,interpolated ADCIRC
-69.89216753,43.78870028,-15.4669979761208,254,interpolated ADCIRC
-69.8921713,43.78870004,-15.46163311778,255,interpolated ADCIRC
-69.89217507,43.7886998,-15.4562682594494,256,interpolated ADCIRC
-69.89217885,43.78869956,-15.4508961960787,257,interpolated ADCIRC
-69.89218262,43.78869931,-15.4454209798143,258,interpolated ADCIRC
-69.89218639,43.78869907,-15.4400561214735,259,interpolated ADCIRC
-69.89219017,43.78869883,-15.4346840581812,260,interpolated ADCIRC
-69.89219394,43.78869859,-15.4293191998507,261,interpolated ADCIRC
-69.89219771,43.78869835,-15.4239543414314,262,interpolated ADCIRC
-69.89220149,43.78869811,-15.4185822781392,263,interpolated ADCIRC
-69.89220526,43.78869787,-15.4132174198086,264,interpolated ADCIRC
-69.89220903,43.78869763,-15.4078525614678,265,interpolated ADCIRC
-69.89221281,43.78869739,-15.4024804981755,266,interpolated ADCIRC
-69.89221658,43.78869714,-15.3970052818429,267,interpolated ADCIRC
-69.89222035,43.7886969,-15.3916404235021,268,interpolated ADCIRC
-69.89222413,43.78869666,-15.3862683602098,269,interpolated ADCIRC
-69.8922279,43.78869642,-15.3809035018793,270,interpolated ADCIRC
-69.89223167,43.78869618,-15.3755386435385,271,interpolated ADCIRC
-69.89223545,43.78869594,-15.3701665801678,272,interpolated ADCIRC
-69.89223922,43.7886957,-15.3648017218372,273,interpolated ADCIRC
-69.89224299,43.78869546,-15.3594368634964,274,interpolated ADCIRC
-69.89224677,43.78869521,-15.3539544422805,275,interpolated ADCIRC
-69.89225054,43.78869497,-15.3485895839397,276,interpolated ADCIRC
-69.89225431,43.78869473,-15.3432247256091,277,interpolated ADCIRC
-69.89225809,43.78869449,-15.3378526622384,278,interpolated ADCIRC
-69.89226186,43.78869425,-15.3324878038976,279,interpolated ADCIRC
-69.89226563,43.78869401,-15.3271229455671,280,interpolated ADCIRC
-69.89226941,43.78869377,-15.3217508822748,281,interpolated ADCIRC
-69.89227318,43.78869353,-15.316386023934,282,interpolated ADCIRC
-69.89227696,43.78869328,-15.3109036026397,283,interpolated ADCIRC
-69.89228073,43.78869304,-15.3055387443091,284,interpolated ADCIRC
-69.8922845,43.7886928,-15.3001738859683,285,interpolated ADCIRC
-69.89228828,43.78869256,-15.294801822676,286,interpolated ADCIRC
-69.89229205,43.78869232,-15.2894369643455,287,interpolated ADCIRC
-69.89229582,43.78869208,-15.2840721059262,288,interpolated ADCIRC
-69.8922996,43.78869184,-15.278700042634,289,interpolated ADCIRC
-69.89230337,43.7886916,-15.2733351843034,290,interpolated ADCIRC
-69.89230714,43.78869135,-15.267859968039,291,interpolated ADCIRC
-69.89231092,43.78869111,-15.2624879047467,292,interpolated ADCIRC
-69.89231469,43.78869087,-15.2571230464059,293,interpolated ADCIRC
-69.89231846,43.78869063,-15.2517581879969,294,interpolated ADCIRC
-69.89232224,43.78869039,-15.2463861247046,295,interpolated ADCIRC
-69.89232601,43.78869015,-15.2410212663638,296,interpolated ADCIRC
-69.89232978,43.78868991,-15.2356564080333,297,interpolated ADCIRC
-69.89233356,43.78868967,-15.2302843446626,298,interpolated ADCIRC
-69.89233733,43.78868942,-15.2248091283981,299,interpolated ADCIRC
-69.8923411,43.78868918,-15.2194442700676,300,interpolated ADCIRC
-69.89234488,43.78868894,-15.2140722067753,301,interpolated ADCIRC
-69.89234865,43.7886887,-15.2087073484345,302,interpolated ADCIRC
-69.89235242,43.78868846,-15.2042405952963,303,interpolated ADCIRC
-69.8923562,43.78868822,-15.2009367447854,304,interpolated ADCIRC
-69.89235997,43.78868798,-15.1976331783829,305,interpolated ADCIRC
-69.89236374,43.78868774,-15.1943296119809,306,interpolated ADCIRC
-69.89236752,43.78868749,-15.1908925743398,307,interpolated ADCIRC
-69.89237129,43.78868725,-15.1875890079373,308,interpolated ADCIRC
-69.89237506,43.78868701,-15.1842854414402,309,interpolated ADCIRC
-69.89237884,43.78868677,-15.1809815910239,310,interpolated ADCIRC
-69.89238261,43.78868653,-15.1776780246218,311,interpolated ADCIRC
-69.89238638,43.78868629,-15.1743744582194,312,interpolated ADCIRC
-69.89239016,43.78868605,-15.1710706078031,313,interpolated ADCIRC
-69.89239393,43.78868581,-15.1677670413064,314,interpolated ADCIRC
-69.8923977,43.78868557,-15.1644634749039,315,interpolated ADCIRC
-69.89240148,43.78868532,-15.1610264372628,316,interpolated ADCIRC
-69.89240525,43.78868508,-15.1577228708608,317,interpolated ADCIRC
-69.89240902,43.78868484,-15.1544193044583,318,interpolated ADCIRC
-69.8924128,43.7886846,-15.151115454042,319,interpolated ADCIRC
-69.89241657,43.78868436,-15.1478118875453,320,interpolated ADCIRC
-69.89242034,43.78868412,-15.1445083211428,321,interpolated ADCIRC
-69.89242412,43.78868388,-15.1412044707265,322,interpolated ADCIRC
-69.89242789,43.78868364,-15.1379009043245,323,interpolated ADCIRC
-69.89243167,43.78868339,-15.1344638666834,324,interpolated ADCIRC
-69.89243544,43.78868315,-15.1311603001863,325,interpolated ADCIRC
-69.89243921,43.78868291,-15.1278567337838,326,interpolated ADCIRC
-69.89244299,43.78868267,-15.1245528833675,327,interpolated ADCIRC
-69.89244676,43.78868243,-14.9600003033094,328,interpolated ADCIRC
-69.89245053,43.78868219,-14.4821501707368,329,interpolated ADCIRC
-69.89245431,43.78868195,-14.0030427132562,330,interpolated ADCIRC
-69.89245808,43.78868171,-13.5251925824704,331,interpolated ADCIRC
-69.89246185,43.78868146,-13.0471825171055,332,interpolated ADCIRC
-69.89246563,43.78868122,-12.5680750597384,333,interpolated ADCIRC
-69.8924694,43.78868098,-12.0902249289526,334,interpolated ADCIRC
-69.89247317,43.78868074,-11.7049585777287,335,interpolated ADCIRC
-69.89247695,43.7886805,-11.3558036395781,336,interpolated ADCIRC
-69.89248072,43.78868026,-11.0075869226385,337,interpolated ADCIRC
-69.89248449,43.78868002,-10.6593702043655,338,interpolated ADCIRC
-69.89248827,43.78867978,-10.3102152662149,339,interpolated ADCIRC
-69.89249204,43.78867953,-9.96222739922195,340,interpolated ADCIRC
-69.89249581,43.78867929,-9.61401068111159,341,interpolated ADCIRC
-69.89249959,43.78867905,-9.26485574296103,342,interpolated ADCIRC
-69.89250336,43.78867881,-8.91663902468805,343,interpolated ADCIRC
-69.89250713,43.78867857,-8.56842230774836,344,interpolated ADCIRC
-69.89251091,43.78867833,-8.21926736959781,345,interpolated ADCIRC
-69.89251468,43.78867809,-7.87105065148743,346,interpolated ADCIRC
-69.89251845,43.78867785,-7.52283393454774,347,interpolated ADCIRC
-69.89252223,43.7886776,-7.1739078463439,348,interpolated ADCIRC
-69.892526,43.78867736,-6.82569112807093,349,interpolated ADCIRC
-69.89252977,43.78867712,-6.47747441113124,350,interpolated ADCIRC
-69.89253355,43.78867688,-6.12831947314329,351,interpolated ADCIRC
-69.89253732,43.78867664,-5.78010275487031,352,interpolated ADCIRC
-69.89254109,43.7886764,-5.43188603793062,353,interpolated ADCIRC
-69.89254487,43.78867616,-5.08273109978007,354,interpolated ADCIRC
-69.89254864,43.78867592,-4.73451438150709,355,interpolated ADCIRC
-69.89255241,43.78867567,-4.38652651451412,356,interpolated ADCIRC
-69.89255619,43.78867543,-4.03737157652617,357,interpolated ADCIRC
-69.89255996,43.78867519,-3.68915485825319,358,interpolated ADCIRC
-69.89256373,43.78867495,-3.34093813998021,359,interpolated ADCIRC
-69.89256751,43.78867471,-2.99178320182965,360,interpolated ADCIRC
-69.89257128,43.78867447,-2.64356648505257,361,interpolated ADCIRC
-69.89257505,43.78867423,-2.29534976677959,362,interpolated ADCIRC
-69.89257883,43.78867399,-1.94619482862904,363,interpolated ADCIRC
-69.8925826,43.78867374,-1.59820696163606,364,interpolated ADCIRC
-69.89258637,43.7886735,-1.24999024336309,365,interpolated ADCIRC
-69.89259015,43.78867326,-0.900835305212528,366,interpolated ADCIRC
-69.89259392,43.78867302,-0.552618588435451,367,interpolated ADCIRC
-69.8925977,43.78867278,-0.203463650284892,368,interpolated ADCIRC
-69.89260147,43.78867254,0.144753067988088,369,interpolated ADCIRC
-69.89260524,43.7886723,0.492969784927775,370,interpolated ADCIRC
-69.89260902,43.78867206,0.842124723078333,371,interpolated ADCIRC
-69.89261279,43.78867182,1.1903414411887,372,interpolated ADCIRC
-69.89261656,43.78867157,1.53832930818167,373,interpolated ADCIRC
-69.89262034,43.78867133,1.88748424633223,374,interpolated ADCIRC
-69.89262411,43.78867109,2.23570096460521,375,interpolated ADCIRC
-69.89262788,43.78867085,2.58391768287819,376,interpolated ADCIRC
-69.89263166,43.78867061,2.93307262086614,377,interpolated ADCIRC
-69.89263543,43.78867037,3.28128933780582,378,interpolated ADCIRC
-69.8926392,43.78867013,3.6295060560788,379,interpolated ADCIRC
-69.89264298,43.78866989,3.97866099422936,380,interpolated ADCIRC
-69.89264675,43.78866964,4.32664886122233,381,interpolated ADCIRC
-69.89265052,43.7886694,4.67486557949531,382,interpolated ADCIRC
-69.8926543,43.78866916,5.02402051748326,383,interpolated ADCIRC
-69.89265807,43.78866892,5.37223723442295,384,interpolated ADCIRC
-69.89266184,43.78866868,5.72045395269593,385,interpolated ADCIRC
-69.89266562,43.78866844,6.06960889084648,386,interpolated ADCIRC
-69.89266939,43.7886682,6.41782560762356,387,interpolated ADCIRC
-69.89267316,43.78866796,6.76604232589654,388,interpolated ADCIRC
-69.89267694,43.78866771,7.11496841410038,389,interpolated ADCIRC
-69.89268071,43.78866747,7.46318513104007,390,interpolated ADCIRC
-69.89268448,43.78866723,7.81140184931305,391,interpolated ADCIRC
-69.89268826,43.78866699,8.16055678746361,392,interpolated ADCIRC
-69.89269203,43.78866675,8.50877350557398,393,interpolated ADCIRC
-69.8926958,43.78866651,8.85699022251367,394,interpolated ADCIRC
-69.89269958,43.78866627,9.20614516066422,395,interpolated ADCIRC
-69.89270335,43.78866603,9.5543618789372,396,interpolated ADCIRC
-69.89270712,43.78866578,9.90234974593017,397,interpolated ADCIRC
-69.8927109,43.78866554,10.2515046839181,398,interpolated ADCIRC
-69.89271467,43.7886653,10.5997214021911,399,interpolated ADCIRC
-69.89271844,43.78866506,10.9479381191308,400,interpolated ADCIRC
-69.89272222,43.78866482,11.2970930572813,401,interpolated ADCIRC
-69.89272599,43.78866458,11.4391711131914,402,interpolated ADCIRC
