X,Y,Zadcirc,STA,source
-69.96554455,43.76228074,40.3333948350211,406,interpolated ADCIRC
-69.9655481,43.76228171,40.5033049753039,407,interpolated ADCIRC
-69.96555164,43.76228268,40.6728132070833,408,interpolated ADCIRC
-69.96555518,43.76228364,40.8420406884677,409,interpolated ADCIRC
-69.96555873,43.76228461,41.0119508287505,410,interpolated ADCIRC
-69.96556227,43.76228557,41.181178310706,411,interpolated ADCIRC
-69.96556582,43.76228654,41.3510884502182,412,interpolated ADCIRC
-69.96556936,43.76228751,41.5205966827682,413,interpolated ADCIRC
-69.9655729,43.76228847,41.6898241641526,414,interpolated ADCIRC
-69.96557645,43.76228944,41.8597343044354,415,interpolated ADCIRC
-69.96557999,43.76229041,42.0292425362147,416,interpolated ADCIRC
-69.96558353,43.76229137,42.1984700181703,417,interpolated ADCIRC
-69.96558708,43.76229234,42.368380158453,418,interpolated ADCIRC
-69.96559062,43.76229331,42.5378883902324,419,interpolated ADCIRC
-69.96559417,43.76229427,42.7075177799208,420,interpolated ADCIRC
-69.96559771,43.76229524,42.8770260118996,421,interpolated ADCIRC
-69.96560125,43.76229621,43.0465342444496,422,interpolated ADCIRC
-69.9656048,43.76229717,43.2161636333673,423,interpolated ADCIRC
-69.96560834,43.76229814,43.3856718659173,424,interpolated ADCIRC
-69.96561188,43.7622991,43.5548993473017,425,interpolated ADCIRC
-69.96561543,43.76230007,43.7248094875845,426,interpolated ADCIRC
-69.96561897,43.76230104,43.8943177193638,427,interpolated ADCIRC
-69.96562252,43.762302,44.0639471090522,428,interpolated ADCIRC
-69.96562606,43.76230297,44.2334553416022,429,interpolated ADCIRC
-69.9656296,43.76230394,44.402963573581,430,interpolated ADCIRC
-69.96563315,43.7623049,44.5725929630699,431,interpolated ADCIRC
-69.96563669,43.76230587,44.7421011950487,432,interpolated ADCIRC
-69.96564024,43.76230684,44.9120113353315,433,interpolated ADCIRC
-69.96564378,43.7623078,45.0812388167159,434,interpolated ADCIRC
-69.96564732,43.76230877,45.2507470490664,435,interpolated ADCIRC
-69.96565087,43.76230974,45.4206571893492,436,interpolated ADCIRC
-69.96565441,43.7623107,45.5898846707336,437,interpolated ADCIRC
-69.96565795,43.76231167,45.7593929027125,438,interpolated ADCIRC
-69.9656615,43.76231263,45.9290222922013,439,interpolated ADCIRC
-69.96566504,43.7623136,46.0985305247513,440,interpolated ADCIRC
-69.96566859,43.76231457,46.2684406650341,441,interpolated ADCIRC
-69.96567213,43.76231553,46.4376681464185,442,interpolated ADCIRC
-69.96567567,43.7623165,46.6071763781979,443,interpolated ADCIRC
-69.96567922,43.76231747,46.7770865184807,444,interpolated ADCIRC
-69.96568276,43.76231843,46.9463140004362,445,interpolated ADCIRC
-69.9656863,43.7623194,47.1158222324151,446,interpolated ADCIRC
-69.96568985,43.76232037,47.2857323724984,447,interpolated ADCIRC
-69.96569339,43.76232133,47.4549598538828,448,interpolated ADCIRC
-69.96569694,43.7623223,47.6248699941656,449,interpolated ADCIRC
-69.96570048,43.76232327,47.7943782261444,450,interpolated ADCIRC
-69.96570402,43.76232423,47.9636057079005,451,interpolated ADCIRC
-69.96570757,43.7623252,48.1335158481833,452,interpolated ADCIRC
-69.96571111,43.76232616,48.3027433295677,453,interpolated ADCIRC
-69.96571466,43.76232713,48.4726534698505,454,interpolated ADCIRC
-69.9657182,43.7623281,48.6421617016298,455,interpolated ADCIRC
-69.96572174,43.76232906,48.8113891835854,456,interpolated ADCIRC
-69.96572529,43.76233003,48.981299323297,457,interpolated ADCIRC
-69.96572883,43.762331,49.150807555847,458,interpolated ADCIRC
-69.96573237,43.76233196,49.3200350370319,459,interpolated ADCIRC
-69.96573592,43.76233293,49.4899451773147,460,interpolated ADCIRC
-69.96573946,43.7623339,49.6594534092935,461,interpolated ADCIRC
-69.96574301,43.76233486,49.8290827989819,462,interpolated ADCIRC
-69.96574655,43.76233583,49.9985910313324,463,interpolated ADCIRC
-69.96575009,43.7623368,50.1680992633112,464,interpolated ADCIRC
-69.96575364,43.76233776,50.3377286529996,465,interpolated ADCIRC
-69.96575718,43.76233873,50.5072368849784,466,interpolated ADCIRC
-69.96576072,43.76233969,50.6764643667345,467,interpolated ADCIRC
-69.96576427,43.76234066,50.8463745064461,468,interpolated ADCIRC
-69.96576781,43.76234163,51.0158827389961,469,interpolated ADCIRC
-69.96577136,43.76234259,51.1855121286845,470,interpolated ADCIRC
-69.9657749,43.76234356,51.3550203604638,471,interpolated ADCIRC
-69.96577844,43.76234453,51.5245285924427,472,interpolated ADCIRC
-69.96578199,43.76234549,51.694157982131,473,interpolated ADCIRC
-69.96578553,43.76234646,51.863666214681,474,interpolated ADCIRC
-69.96578907,43.76234743,52.0331744464604,475,interpolated ADCIRC
-69.96579262,43.76234839,52.2028038361487,476,interpolated ADCIRC
-69.96579616,43.76234936,52.3723120681276,477,interpolated ADCIRC
-69.96579971,43.76235033,52.5422222082109,478,interpolated ADCIRC
-69.96580325,43.76235129,52.7114496895953,479,interpolated ADCIRC
-69.96580679,43.76235226,52.8809579221453,480,interpolated ADCIRC
-69.96581034,43.76235322,53.0505873118336,481,interpolated ADCIRC
-69.96581388,43.76235419,53.2200955438125,482,interpolated ADCIRC
-69.96581743,43.76235516,53.3900056838958,483,interpolated ADCIRC
-69.96582097,43.76235612,53.5592331652802,484,interpolated ADCIRC
-69.96582451,43.76235709,53.7287413978302,485,interpolated ADCIRC
-69.96582806,43.76235806,53.8986515379135,486,interpolated ADCIRC
-69.9658316,43.76235902,54.0678790192979,487,interpolated ADCIRC
-69.96583514,43.76235999,54.2373872512767,488,interpolated ADCIRC
-69.96583869,43.76236096,54.4072973915595,489,interpolated ADCIRC
-69.96584223,43.76236192,54.5765248733156,490,interpolated ADCIRC
-69.96584578,43.76236289,54.7464350130272,491,interpolated ADCIRC
-69.96584932,43.76236386,54.9159432455772,492,interpolated ADCIRC
-69.96585286,43.76236482,55.0851707269616,493,interpolated ADCIRC
-69.96585641,43.76236579,55.2550808670449,494,interpolated ADCIRC
-69.96585995,43.76236675,55.4243083484293,495,interpolated ADCIRC
-69.96586349,43.76236772,55.5938165809793,496,interpolated ADCIRC
-69.96586704,43.76236869,55.7637267212621,497,interpolated ADCIRC
-69.96587058,43.76236965,55.932954202447,498,interpolated ADCIRC
-69.96587413,43.76237062,56.1028643427298,499,interpolated ADCIRC
-69.96587767,43.76237159,56.2723725747086,500,interpolated ADCIRC
-69.96588121,43.76237255,56.4416000566642,501,interpolated ADCIRC
-69.96588476,43.76237352,56.6115101961764,502,interpolated ADCIRC
-69.9658883,43.76237449,56.7810184287263,503,interpolated ADCIRC
-69.96589185,43.76237545,56.9506478184147,504,interpolated ADCIRC
-69.96589539,43.76237642,57.1201560503935,505,interpolated ADCIRC
-69.96589893,43.76237739,57.2896642821729,506,interpolated ADCIRC
-69.96590248,43.76237835,57.4592936718613,507,interpolated ADCIRC
-69.96590602,43.76237932,57.6288019044112,508,interpolated ADCIRC
-69.96590956,43.76238028,57.7980293857957,509,interpolated ADCIRC
-69.96591311,43.76238125,57.9679395258789,510,interpolated ADCIRC
-69.96591665,43.76238222,58.1374477578578,511,interpolated ADCIRC
-69.9659202,43.76238318,58.3070771475461,512,interpolated ADCIRC
-69.96592374,43.76238415,58.476585379525,513,interpolated ADCIRC
-69.96592728,43.76238512,58.6460936118755,514,interpolated ADCIRC
-69.96593083,43.76238608,58.8157230015638,515,interpolated ADCIRC
-69.96593437,43.76238705,58.9852312335427,516,interpolated ADCIRC
-69.96593791,43.76238802,59.1547394655215,517,interpolated ADCIRC
-69.96594146,43.76238898,59.3243688550104,518,interpolated ADCIRC
-69.965945,43.76238995,59.4938770875604,519,interpolated ADCIRC
-69.96594855,43.76239092,59.663787227272,520,interpolated ADCIRC
-69.96595209,43.76239188,59.8330147092276,521,interpolated ADCIRC
-69.96595563,43.76239285,60.0025229410069,522,interpolated ADCIRC
