X,Y,Zadcirc,STA,source
-69.90105678,43.78904875,-9.79091090697947,114,interpolated ADCIRC
-69.9010532,43.78904786,-9.78990265493364,115,interpolated ADCIRC
-69.90104962,43.78904697,-9.78889440289627,116,interpolated ADCIRC
-69.90104603,43.78904608,-9.78788624824459,117,interpolated ADCIRC
-69.90104245,43.7890452,-9.78688971663985,118,interpolated ADCIRC
-69.90103887,43.78904431,-9.78588146460248,119,interpolated ADCIRC
-69.90103528,43.78904342,-9.7848733099508,120,interpolated ADCIRC
-69.9010317,43.78904253,-9.78386505791329,121,interpolated ADCIRC
-69.90102812,43.78904164,-9.78285680586746,122,interpolated ADCIRC
-69.90102453,43.78904075,-9.78184865121592,123,interpolated ADCIRC
-69.90102095,43.78903986,-9.78084039917841,124,interpolated ADCIRC
-69.90101736,43.78903897,-9.77983224452687,125,interpolated ADCIRC
-69.90101378,43.78903808,-9.77882399248103,126,interpolated ADCIRC
-69.9010102,43.78903719,-9.77781574044353,127,interpolated ADCIRC
-69.90100661,43.7890363,-9.77680758579198,128,interpolated ADCIRC
-69.90100303,43.78903541,-9.77579933374615,129,interpolated ADCIRC
-69.90099945,43.78903452,-9.77479108170864,130,interpolated ADCIRC
-69.90099586,43.78903363,-9.7737829270571,131,interpolated ADCIRC
-69.90099228,43.78903274,-9.77277467501959,132,interpolated ADCIRC
-69.9009887,43.78903185,-9.77176642297376,133,interpolated ADCIRC
-69.90098511,43.78903096,-9.77075826832222,134,interpolated ADCIRC
-69.90098153,43.78903007,-9.76975001628471,135,interpolated ADCIRC
-69.90097795,43.78902918,-9.76874176423888,136,interpolated ADCIRC
-69.90097436,43.78902829,-9.76773360958719,137,interpolated ADCIRC
-69.90097078,43.7890274,-9.76672535754983,138,interpolated ADCIRC
-69.9009672,43.78902651,-9.76571710550399,139,interpolated ADCIRC
-69.90096361,43.78902562,-9.76470895085231,140,interpolated ADCIRC
-69.90096003,43.78902473,-9.76370069881495,141,interpolated ADCIRC
-69.90095644,43.78902385,-9.76192161642978,142,interpolated ADCIRC
-69.90095286,43.78902296,-9.75999690449405,143,interpolated ADCIRC
-69.90094928,43.78902207,-9.75807219256049,144,interpolated ADCIRC
-69.90094569,43.78902118,-9.75614286258546,145,interpolated ADCIRC
-69.90094211,43.78902029,-9.7542181506519,146,interpolated ADCIRC
-69.90093853,43.7890194,-9.75229343871618,147,interpolated ADCIRC
-69.90093494,43.78901851,-9.75036410874115,148,interpolated ADCIRC
-69.90093136,43.78901762,-9.74843939680759,149,interpolated ADCIRC
-69.90092778,43.78901673,-9.74651468487187,150,interpolated ADCIRC
-69.90092419,43.78901584,-9.74458535489684,151,interpolated ADCIRC
-69.90092061,43.78901495,-9.74266064296328,152,interpolated ADCIRC
-69.90091703,43.78901406,-9.74073593102755,153,interpolated ADCIRC
-69.90091344,43.78901317,-9.73880660105252,154,interpolated ADCIRC
-69.90090986,43.78901228,-9.73688188911896,155,interpolated ADCIRC
-69.90090628,43.78901139,-9.73495717718324,156,interpolated ADCIRC
-69.90090269,43.7890105,-9.73302784721038,157,interpolated ADCIRC
-69.90089911,43.78900961,-9.73110313527465,158,interpolated ADCIRC
-69.90089552,43.78900872,-9.72917380530618,159,interpolated ADCIRC
-69.90089194,43.78900783,-9.72724909336606,160,interpolated ADCIRC
-69.90088836,43.78900694,-9.72532438143033,161,interpolated ADCIRC
-69.90088477,43.78900605,-9.72339505146187,162,interpolated ADCIRC
-69.90088119,43.78900516,-9.72147033952831,163,interpolated ADCIRC
-69.90087761,43.78900427,-9.71954562758602,164,interpolated ADCIRC
-69.90087402,43.78900338,-9.71761629761756,165,interpolated ADCIRC
-69.90087044,43.78900249,-9.71655349847384,166,interpolated ADCIRC
-69.90086686,43.78900161,-9.71967814246839,167,interpolated ADCIRC
-69.90086327,43.78900072,-9.72281525485536,168,interpolated ADCIRC
-69.90085969,43.78899983,-9.72594485826524,169,interpolated ADCIRC
-69.90085611,43.78899894,-9.72907446167865,170,interpolated ADCIRC
-69.90085252,43.78899805,-9.73221157407629,171,interpolated ADCIRC
-69.90084894,43.78899716,-9.73534117748617,172,interpolated ADCIRC
-69.90084536,43.78899627,-9.73847078089958,173,interpolated ADCIRC
-69.90084177,43.78899538,-9.7416078932937,174,interpolated ADCIRC
-69.90083819,43.78899449,-9.74473749670711,175,interpolated ADCIRC
-69.9008346,43.7889936,-9.74787460910475,176,interpolated ADCIRC
-69.90083102,43.78899271,-9.75100421251463,177,interpolated ADCIRC
-69.90082744,43.78899182,-9.75413381592804,178,interpolated ADCIRC
-69.90082385,43.78899093,-9.75727092832568,179,interpolated ADCIRC
-69.90082027,43.78899004,-9.76040053173556,180,interpolated ADCIRC
-69.90081669,43.78898915,-9.76353013514897,181,interpolated ADCIRC
-69.9008131,43.78898826,-9.76666724754309,182,interpolated ADCIRC
-69.90080952,43.78898737,-9.7697968509565,183,interpolated ADCIRC
-69.90080594,43.78898648,-9.77292645436991,184,interpolated ADCIRC
-69.90080235,43.78898559,-9.77606356675335,185,interpolated ADCIRC
-69.90079877,43.7889847,-9.77919317017743,186,interpolated ADCIRC
-69.90079519,43.78898381,-9.78232277359084,187,interpolated ADCIRC
-69.9007916,43.78898292,-9.78545988597428,188,interpolated ADCIRC
-69.90078802,43.78898203,-9.78858948939836,189,interpolated ADCIRC
-69.90078444,43.78898114,-9.79171909281177,190,interpolated ADCIRC
-69.90078085,43.78898025,-9.79485620519522,191,interpolated ADCIRC
-69.90077727,43.78897937,-9.7979808491791,192,interpolated ADCIRC
-69.90077369,43.78897848,-9.80111045260318,193,interpolated ADCIRC
-69.9007701,43.78897759,-9.80424756498662,194,interpolated ADCIRC
-69.90076652,43.7889767,-9.80737716840003,195,interpolated ADCIRC
-69.90076293,43.78897581,-9.81051428079767,196,interpolated ADCIRC
-69.90075935,43.78897492,-9.81364388420755,197,interpolated ADCIRC
-69.90075577,43.78897403,-9.81677348762096,198,interpolated ADCIRC
-69.90075218,43.78897314,-9.81991060001508,199,interpolated ADCIRC
-69.9007486,43.78897225,-9.82304020342849,200,interpolated ADCIRC
-69.90074502,43.78897136,-9.82616980684189,201,interpolated ADCIRC
-69.90074143,43.78897047,-9.82930691923601,202,interpolated ADCIRC
-69.90073785,43.78896958,-9.83243652264942,203,interpolated ADCIRC
-69.90073427,43.78896869,-9.83556612606283,204,interpolated ADCIRC
-69.90073068,43.7889678,-9.83870323845694,205,interpolated ADCIRC
-69.9007271,43.78896691,-9.84183284187035,206,interpolated ADCIRC
-69.90072352,43.78896602,-9.84496244528376,207,interpolated ADCIRC
-69.90071993,43.78896513,-9.84809955767788,208,interpolated ADCIRC
-69.90071635,43.78896424,-9.85122916109128,209,interpolated ADCIRC
-69.90071277,43.78896335,-9.85435876450117,210,interpolated ADCIRC
-69.90070918,43.78896246,-9.85749587688814,211,interpolated ADCIRC
-69.9007056,43.78896157,-9.86062548031222,212,interpolated ADCIRC
-69.90070201,43.78896068,-9.86376259269566,213,interpolated ADCIRC
-69.90069843,43.78895979,-9.86689219610907,214,interpolated ADCIRC
-69.90069485,43.7889589,-9.87002179953315,215,interpolated ADCIRC
-69.90069126,43.78895801,-9.8731589119166,216,interpolated ADCIRC
-69.90068768,43.78895713,-9.87628355590047,217,interpolated ADCIRC
-69.9006841,43.78895624,-9.87941315931388,218,interpolated ADCIRC
-69.90068051,43.78895535,-9.882550271708,219,interpolated ADCIRC
-69.90067693,43.78895446,-9.88567987512141,220,interpolated ADCIRC
-69.90067335,43.78895357,-9.88880947853482,221,interpolated ADCIRC
-69.90066976,43.78895268,-9.89194659092893,222,interpolated ADCIRC
-69.90066618,43.78895179,-9.89507619434234,223,interpolated ADCIRC
-69.9006626,43.7889509,-9.89820579775223,224,interpolated ADCIRC
-69.90065901,43.78895001,-9.90134291014987,225,interpolated ADCIRC
-69.90065543,43.78894912,-9.90447251356327,226,interpolated ADCIRC
-69.90065185,43.78894823,-9.90760211697316,227,interpolated ADCIRC
-69.90064826,43.78894734,-9.9107392293708,228,interpolated ADCIRC
-69.90064468,43.78894645,-9.91386883278421,229,interpolated ADCIRC
-69.90064109,43.78894556,-9.91700594517832,230,interpolated ADCIRC
-69.90063751,43.78894467,-9.92013554859173,231,interpolated ADCIRC
-69.90063393,43.78894378,-9.92326515200514,232,interpolated ADCIRC
-69.90063034,43.78894289,-9.92640226438859,233,interpolated ADCIRC
-69.90062676,43.788942,-9.92953186781267,234,interpolated ADCIRC
-69.90062318,43.78894111,-9.9323595756244,235,interpolated ADCIRC
-69.90061959,43.78894022,-9.93514811422311,236,interpolated ADCIRC
-69.90061601,43.78893933,-9.93792733495753,237,interpolated ADCIRC
-69.90061243,43.78893844,-9.94070655568316,238,interpolated ADCIRC
-69.90060884,43.78893755,-9.94349509428186,239,interpolated ADCIRC
-69.90060526,43.78893666,-9.94627431500304,240,interpolated ADCIRC
-69.90060168,43.78893577,-9.94905353574191,241,interpolated ADCIRC
-69.90059809,43.78893489,-9.95184832806614,242,interpolated ADCIRC
-69.90059451,43.788934,-9.95462754878732,243,interpolated ADCIRC
-69.90059093,43.78893311,-9.95740676951294,244,interpolated ADCIRC
-69.90058734,43.78893222,-9.96019530812489,245,interpolated ADCIRC
-69.90058376,43.78893133,-9.96297452884607,246,interpolated ADCIRC
-69.90058017,43.78893044,-9.96576306746246,247,interpolated ADCIRC
-69.90057659,43.78892955,-9.96854228818365,248,interpolated ADCIRC
-69.90057301,43.78892866,-9.97132150890927,249,interpolated ADCIRC
-69.90056942,43.78892777,-9.97411004752122,250,interpolated ADCIRC
-69.90056584,43.78892688,-9.9768892682424,251,interpolated ADCIRC
-69.90056226,43.78892599,-9.97966848896802,252,interpolated ADCIRC
-69.90055867,43.7889251,-9.98245702757997,253,interpolated ADCIRC
-69.90055509,43.78892421,-9.98523624830115,254,interpolated ADCIRC
-69.90055151,43.78892332,-9.98801546902677,255,interpolated ADCIRC
-69.90054792,43.78892243,-9.99080400763872,256,interpolated ADCIRC
-69.90054434,43.78892154,-9.9935832283599,257,interpolated ADCIRC
-69.90054076,43.78892065,-9.99636244908553,258,interpolated ADCIRC
-69.90053717,43.78891976,-9.99915098768424,259,interpolated ADCIRC
-69.90053359,43.78891887,-10.0019302084231,260,interpolated ADCIRC
-69.90053001,43.78891798,-10.0047094291443,261,interpolated ADCIRC
-69.90052642,43.78891709,-10.007497967743,262,interpolated ADCIRC
-69.90052284,43.7889162,-10.0102771884819,263,interpolated ADCIRC
-69.90051926,43.78891531,-10.013056409203,264,interpolated ADCIRC
-69.90051567,43.78891442,-10.0158449478017,265,interpolated ADCIRC
-69.90051209,43.78891353,-10.0186241685274,266,interpolated ADCIRC
-69.9005085,43.78891265,-10.0214189608648,267,interpolated ADCIRC
-69.90050492,43.78891176,-10.024198181586,268,interpolated ADCIRC
-69.90050134,43.78891087,-10.0269774023116,269,interpolated ADCIRC
-69.90049775,43.78890998,-10.0297659409236,270,interpolated ADCIRC
-69.90049417,43.78890909,-10.0325451616448,271,interpolated ADCIRC
-69.90049059,43.7889082,-10.0353243823704,272,interpolated ADCIRC
-69.900487,43.78890731,-10.0381129209823,273,interpolated ADCIRC
-69.90048342,43.78890642,-10.040892141708,274,interpolated ADCIRC
-69.90047984,43.78890553,-10.0436713624291,275,interpolated ADCIRC
-69.90047625,43.78890464,-10.0464599010411,276,interpolated ADCIRC
-69.90047267,43.78890375,-10.0492391217667,277,interpolated ADCIRC
-69.90046909,43.78890286,-10.0520183424879,278,interpolated ADCIRC
-69.9004655,43.78890197,-10.0548068810998,279,interpolated ADCIRC
-69.90046192,43.78890108,-10.0575861018255,280,interpolated ADCIRC
-69.90045834,43.78890019,-10.0612759024221,281,interpolated ADCIRC
-69.90045475,43.7888993,-10.0651612415371,282,interpolated ADCIRC
-69.90045117,43.78889841,-10.0690351312036,283,interpolated ADCIRC
-69.90044758,43.78889752,-10.0729204703023,284,interpolated ADCIRC
-69.900444,43.78889663,-10.0767943599852,285,interpolated ADCIRC
-69.90044042,43.78889574,-10.08066824965,286,interpolated ADCIRC
-69.90043683,43.78889485,-10.0846565644799,287,interpolated ADCIRC
-69.90043325,43.78889396,-10.0910605959659,288,interpolated ADCIRC
-69.90042967,43.78889307,-10.0974646274757,289,interpolated ADCIRC
-69.90042608,43.78889218,-10.1038877011869,290,interpolated ADCIRC
-69.9004225,43.78889129,-10.1102917326729,291,interpolated ADCIRC
-69.90041892,43.7888904,-10.1166957641557,292,interpolated ADCIRC
-69.90041533,43.78888952,-10.123123479361,293,interpolated ADCIRC
-69.90041175,43.78888863,-10.1295275108471,294,interpolated ADCIRC
-69.90040817,43.78888774,-10.1359315423298,295,interpolated ADCIRC
-69.90040458,43.78888685,-10.142354616068,296,interpolated ADCIRC
-69.900401,43.78888596,-10.1487586475541,297,interpolated ADCIRC
-69.90039742,43.78888507,-10.1551626790368,298,interpolated ADCIRC
-69.90039383,43.78888418,-10.161585752775,299,interpolated ADCIRC
-69.90039025,43.78888329,-10.1679897842611,300,interpolated ADCIRC
-69.90038667,43.7888824,-10.1743938157438,301,interpolated ADCIRC
-69.90038308,43.78888151,-10.1808168894853,302,interpolated ADCIRC
-69.9003795,43.78888062,-10.187220920968,303,interpolated ADCIRC
-69.90037591,43.78887973,-10.1936439947062,304,interpolated ADCIRC
-69.90037233,43.78887884,-10.2000480261923,305,interpolated ADCIRC
-69.90036875,43.78887795,-10.206452057675,306,interpolated ADCIRC
-69.90036516,43.78887706,-10.2128751313862,307,interpolated ADCIRC
-69.90036158,43.78887617,-10.2192791628993,308,interpolated ADCIRC
-69.900358,43.78887528,-10.225683194382,309,interpolated ADCIRC
-69.90035441,43.78887439,-10.2321062680931,310,interpolated ADCIRC
-69.90035083,43.7888735,-10.2385102996062,311,interpolated ADCIRC
-69.90034725,43.78887261,-10.244914331089,312,interpolated ADCIRC
-69.90034366,43.78887172,-10.2513374048034,313,interpolated ADCIRC
-69.90034008,43.78887083,-10.2577414362862,314,interpolated ADCIRC
-69.9003365,43.78886994,-10.264145467796,315,interpolated ADCIRC
-69.90033291,43.78886905,-10.2705685415104,316,interpolated ADCIRC
-69.90032933,43.78886816,-10.2769725729932,317,interpolated ADCIRC
-69.90032575,43.78886727,-10.283376604503,318,interpolated ADCIRC
-69.90032216,43.78886639,-10.2898043196846,319,interpolated ADCIRC
-69.90031858,43.7888655,-10.2962083511673,320,interpolated ADCIRC
-69.90031499,43.78886461,-10.3026314249055,321,interpolated ADCIRC
-69.90031141,43.78886372,-10.3090354563916,322,interpolated ADCIRC
-69.90030783,43.78886283,-10.3154394878743,323,interpolated ADCIRC
-69.90030424,43.78886194,-10.3218625616125,324,interpolated ADCIRC
-69.90030066,43.78886105,-10.3282665930986,325,interpolated ADCIRC
-69.90029708,43.78886016,-10.3346706245813,326,interpolated ADCIRC
-69.90029349,43.78885927,-10.3410936983228,327,interpolated ADCIRC
-69.90028991,43.78885838,-10.3474977298055,328,interpolated ADCIRC
-69.90028633,43.78885749,-10.3539017612883,329,interpolated ADCIRC
-69.90028274,43.7888566,-10.3603248350298,330,interpolated ADCIRC
-69.90027916,43.78885571,-10.3667288665125,331,interpolated ADCIRC
-69.90027558,43.78885482,-10.3731328979953,332,interpolated ADCIRC
-69.90027199,43.78885393,-10.3795559717368,333,interpolated ADCIRC
-69.90026841,43.78885304,-10.3859600032195,334,interpolated ADCIRC
-69.90026483,43.78885215,-10.3923640347023,335,interpolated ADCIRC
-69.90026124,43.78885126,-10.3987871084167,336,interpolated ADCIRC
-69.90025766,43.78885037,-10.4051911399265,337,interpolated ADCIRC
-69.90025408,43.78884948,-10.4115951714126,338,interpolated ADCIRC
-69.90025049,43.78884859,-10.4180182451237,339,interpolated ADCIRC
-69.90024691,43.7888477,-10.4244222766064,340,interpolated ADCIRC
-69.90024332,43.78884681,-10.4308453503479,341,interpolated ADCIRC
-69.90023974,43.78884592,-10.4372493818307,342,interpolated ADCIRC
-69.90023616,43.78884503,-10.4436534133134,343,interpolated ADCIRC
-69.90023257,43.78884414,-10.4500764870549,344,interpolated ADCIRC
-69.90022899,43.78884326,-10.4564851600048,345,interpolated ADCIRC
-69.90022541,43.78884237,-10.4628891914876,346,interpolated ADCIRC
-69.90022182,43.78884148,-10.4693122652291,347,interpolated ADCIRC
-69.90021824,43.78884059,-10.4757162967118,348,interpolated ADCIRC
-69.90021466,43.7888397,-10.4821203281946,349,interpolated ADCIRC
-69.90021107,43.78883881,-10.4885434019361,350,interpolated ADCIRC
-69.90020749,43.78883792,-10.4949474334188,351,interpolated ADCIRC
-69.90020391,43.78883703,-10.5013514649049,352,interpolated ADCIRC
-69.90020032,43.78883614,-10.507774538643,353,interpolated ADCIRC
-69.90019674,43.78883525,-10.5141785701258,354,interpolated ADCIRC
-69.90019316,43.78883436,-10.5205826016118,355,interpolated ADCIRC
-69.90018957,43.78883347,-10.52700567535,356,interpolated ADCIRC
-69.90018599,43.78883258,-10.5334097068328,357,interpolated ADCIRC
-69.9001824,43.78883169,-10.5398327805472,358,interpolated ADCIRC
-69.90017882,43.7888308,-10.546236812057,359,interpolated ADCIRC
-69.90017524,43.78882991,-10.5526408435398,360,interpolated ADCIRC
-69.90017165,43.78882902,-10.5590639172542,361,interpolated ADCIRC
-69.90016807,43.78882813,-10.5654679487369,362,interpolated ADCIRC
-69.90016449,43.78882724,-10.57187198025,363,interpolated ADCIRC
-69.9001609,43.78882635,-10.5782950539612,364,interpolated ADCIRC
-69.90015732,43.78882546,-10.5846990854439,365,interpolated ADCIRC
-69.90015374,43.78882457,-10.591103116957,366,interpolated ADCIRC
-69.90015015,43.78882368,-10.5975261906682,367,interpolated ADCIRC
-69.90014657,43.78882279,-10.6039302221509,368,interpolated ADCIRC
-69.90014299,43.7888219,-10.610334253637,369,interpolated ADCIRC
-69.9001394,43.78882101,-10.6167573273751,370,interpolated ADCIRC
-69.90013582,43.78882013,-10.6231660003251,371,interpolated ADCIRC
-69.90013224,43.78881924,-10.6295700318111,372,interpolated ADCIRC
-69.90012865,43.78881835,-10.6359931055493,373,interpolated ADCIRC
-69.90012507,43.78881746,-10.6423971370321,374,interpolated ADCIRC
-69.90012149,43.78881657,-10.6488011685181,375,interpolated ADCIRC
-69.9001179,43.78881568,-10.6552242422563,376,interpolated ADCIRC
-69.90011432,43.78881479,-10.6616282737424,377,interpolated ADCIRC
-69.90011073,43.7888139,-10.6680513474805,378,interpolated ADCIRC
-69.90010715,43.78881301,-10.6744553789633,379,interpolated ADCIRC
-69.90010357,43.78881212,-10.6808594104493,380,interpolated ADCIRC
-69.90009998,43.78881123,-10.6872824841875,381,interpolated ADCIRC
-69.9000964,43.78881034,-10.6936865156703,382,interpolated ADCIRC
-69.90009282,43.78880945,-10.7000905471563,383,interpolated ADCIRC
-69.90008923,43.78880856,-10.7065136208674,384,interpolated ADCIRC
-69.90008565,43.78880767,-10.7129176523773,385,interpolated ADCIRC
-69.90008207,43.78880678,-10.7193216838633,386,interpolated ADCIRC
-69.90007848,43.78880589,-10.7257447575744,387,interpolated ADCIRC
-69.9000749,43.788805,-10.7321487890605,388,interpolated ADCIRC
-69.90007132,43.78880411,-10.7385528205703,389,interpolated ADCIRC
-69.90006773,43.78880322,-10.7449758942814,390,interpolated ADCIRC
-69.90006415,43.78880233,-10.7513799257675,391,interpolated ADCIRC
-69.90006057,43.78880144,-10.7577839572773,392,interpolated ADCIRC
-69.90005698,43.78880055,-10.7642070309884,393,interpolated ADCIRC
-69.9000534,43.78879966,-10.7706110624745,394,interpolated ADCIRC
-69.90004982,43.78879877,-10.7770150939572,395,interpolated ADCIRC
-69.90004623,43.78879788,-10.7834381676954,396,interpolated ADCIRC
-69.90004265,43.788797,-10.7898468406486,397,interpolated ADCIRC
-69.90003906,43.78879611,-10.7962699143868,398,interpolated ADCIRC
-69.90003548,43.78879522,-10.8026739458696,399,interpolated ADCIRC
-69.9000319,43.78879433,-10.8090779773556,400,interpolated ADCIRC
