%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          34.            0.       1.34106        6.9882        7.2016        6.2539         0.002       31.2199        7.3496     -0.000426 
          35.            0.       1.34034        6.9885        7.2016        6.2521         0.002       30.9751        7.2695     -0.000493 
          36.            0.       1.33980        6.9888        7.2016        6.2507         0.002       30.7684        7.1794     -0.000567 
          37.            0.       1.33930        6.9890        7.2016        6.2492         0.002       30.5751        7.0994     -0.000636 
          38.            0.       1.33884        6.9893        7.2016        6.2477         0.003       30.3780        7.0193     -0.000707 
          39.            0.       1.33855        6.9896        7.2016        6.2466         0.004       30.1792        6.9292     -0.000790 
          40.            0.       1.33827        6.9899        7.2016        6.2454         0.005       29.9881        6.8491     -0.000867 
          41.            0.       1.33804        6.9902        7.2016        6.2442         0.006       29.7913        6.7691     -0.000947 
          42.            0.       1.33803        6.9906        7.2016        6.2431         0.007       29.5923        6.6790     -0.001042 
          43.            0.       1.33803        6.9909        7.2016        6.2418         0.008       29.4005        6.5989     -0.001129 
          44.            0.       1.33806        6.9912        7.2016        6.2406         0.009       29.2030        6.5188     -0.001220 
          45.            0.       1.33831        6.9915        7.2016        6.2397         0.010       29.0032        6.4287     -0.001326 
          46.            0.       1.33858        6.9919        7.2016        6.2384         0.011       28.8104        6.3486     -0.001424 
          47.            0.       1.33885        6.9922        7.2016        6.2370         0.011       28.6041        6.2685     -0.001527 
          48.            0.       1.33935        6.9926        7.2016        6.2361         0.011       28.3743        6.1683     -0.001659 
          49.            0.       1.34003        6.9931        7.2016        6.2355         0.012       28.1437        6.0582     -0.001808 
          50.            0.       1.34082        6.9935        7.2016        6.2347         0.013       27.9136        5.9480     -0.001963 
          51.            0.       1.34174        6.9940        7.2016        6.2337         0.014       27.6811        5.8379     -0.002127 
          52.            0.       1.34282        6.9945        7.2016        6.2323         0.015       27.4480        5.7277     -0.002298 
          53.            0.       1.34407        6.9949        7.2016        6.2307         0.015       27.2113        5.6175     -0.002479 
          54.            0.       1.34549        6.9954        7.2016        6.2286         0.015       26.9729        5.5073     -0.002669 
          55.            0.       1.34711        6.9959        7.2016        6.2261         0.015       26.7311        5.3971     -0.002869 
          56.            0.       1.34893        6.9964        7.2016        6.2230         0.016       26.4857        5.2869     -0.003081 
          57.            0.       1.35091        6.9970        7.2016        6.2192         0.017       26.2301        5.1767     -0.003305 
          58.            0.       1.35340        6.9976        7.2016        6.2150         0.018       25.9685        5.0564     -0.003563 
          59.            0.       1.35593        6.9981        7.2016        6.2094         0.019       25.7108        4.9462     -0.003815 
          60.            0.       1.35877        6.9987        7.2016        6.2027         0.021       25.4529        4.8359     -0.004082 
          61.            0.       1.36192        6.9993        7.2016        6.1946         0.022       25.1946        4.7256     -0.004365 
          62.            0.       1.36540        7.0000        7.2016        6.1850         0.023       24.9424        4.6153     -0.004664 
          63.            0.       1.36924        7.0007        7.2016        6.1735         0.024       24.6980        4.5050     -0.004980 
          64.            0.       1.37347        7.0014        7.2016        6.1599         0.025       24.4574        4.3947     -0.005315 
          65.            0.       1.37810        7.0023        7.2016        6.1440         0.026       24.2165        4.2843     -0.005671 
          66.            0.       1.38316        7.0031        7.2016        6.1254         0.027       23.9722        4.1739     -0.006052 
          67.            0.       1.38905        7.0041        7.2016        6.1040         0.029       23.7894        4.0635     -0.006457 
          68.            0.       1.39250        7.0048        7.2016        6.0772         0.031       23.7107        4.0334     -0.006579 
          69.            0.       1.39546        7.0053        7.2016        6.0497         0.033       23.6900        4.0234     -0.006627 
          70.            0.       1.39807        7.0058        7.2016        6.0228         0.035       23.6972        4.0234     -0.006636 
          71.            0.       1.40058        7.0062        7.2016        5.9971         0.037       23.7053        4.0234     -0.006645 
          72.            0.       1.40325        7.0067        7.2016        5.9738         0.038       23.7151        4.0133     -0.006686 
          73.            0.       1.40535        7.0072        7.2016        5.9511         0.039       23.7268        4.0133     -0.006687 
          74.            0.       1.40774        7.0076        7.2016        5.9301         0.038       23.7372        4.0033     -0.006726 
          75.            0.       1.40952        7.0081        7.2016        5.9098         0.035       23.7491        4.0033     -0.006722 
          76.            0.       1.41161        7.0085        7.2016        5.8909         0.031       23.7592        3.9932     -0.006755 
          77.            0.       1.41334        7.0089        7.2016        5.8720         0.027       23.7766        3.9932     -0.006751 
          78.            0.       1.41495        7.0093        7.2016        5.8538         0.023       23.7876        3.9933     -0.006747 
          79.            0.       1.41678        7.0097        7.2016        5.8372         0.015       23.7948        3.9832     -0.006779 
          80.            0.       1.41821        7.0101        7.2016        5.8204         0.007       23.8011        3.9832     -0.006772 
          81.            0.       1.41993        7.0105        7.2016        5.8049       360.000       23.8058        3.9732     -0.006803 
          82.            0.       1.42122        7.0109        7.2016        5.7892       359.993       23.8104        3.9732     -0.006796 
          83.            0.       1.42282        7.0113        7.2016        5.7748       359.986       23.8131        3.9632     -0.006826 
          84.            0.       1.42401        7.0116        7.2016        5.7601       359.979       23.8159        3.9632     -0.006817 
          85.            0.       1.42543        7.0120        7.2016        5.7468       359.971       23.8179        3.9532     -0.006844 
          86.            0.       1.42648        7.0124        7.2016        5.7331       359.963       23.8195        3.9532     -0.006833 
          87.            0.       1.42762        7.0127        7.2016        5.7206       359.956       23.7896        3.9431     -0.006861 
          88.            0.       1.42947        7.0133        7.2016        5.7106       359.947       23.7165        3.9030     -0.007005 
          89.            0.       1.43152        7.0139        7.2016        5.7011       359.938       23.6207        3.8528     -0.007192 
          90.            0.       1.43355        7.0145        7.2016        5.6910       359.929       23.5158        3.8026     -0.007382 
          91.            0.       1.43548        7.0152        7.2016        5.6806       359.919       23.4067        3.7524     -0.007571 
          92.            0.       1.43728        7.0160        7.2016        5.6699       359.906       23.2938        3.7022     -0.007758 
          93.            0.       1.43909        7.0167        7.2016        5.6586       359.891       23.1855        3.6521     -0.007946 
          94.            0.       1.44049        7.0175        7.2016        5.6459       359.877       23.0786        3.6119     -0.008087 
          95.            0.       1.44217        7.0184        7.2016        5.6336       359.862       22.9608        3.5617     -0.008275 
          96.            0.       1.44380        7.0193        7.2016        5.6207       359.847       22.8376        3.5115     -0.008464 
          97.            0.       1.44537        7.0202        7.2016        5.6069       359.833       22.7106        3.4613     -0.008652 
          98.            0.       1.44687        7.0212        7.2016        5.5924       359.819       22.5806        3.4112     -0.008839 
          99.            0.       1.44803        7.0222        7.2016        5.5779       359.801       22.4491        3.3610     -0.009012 
         100.            0.       1.44916        7.0233        7.2016        5.5624       359.785       22.3128        3.3108     -0.009186 
         101.            0.       1.45019        7.0245        7.2016        5.5460       359.770       22.1729        3.2606     -0.009356 
         102.            0.       1.45101        7.0256        7.2016        5.5289       359.758       22.0216        3.2105     -0.009520 
         103.            0.       1.45165        7.0269        7.2016        5.5129       359.742       21.8472        3.1503     -0.009723 
         104.            0.       1.45258        7.0282        7.2016        5.4964       359.730       21.6586        3.0800     -0.009986 
         105.            0.       1.45283        7.0295        7.2016        5.4774       359.723       21.4768        3.0198     -0.010168 
         106.            0.       1.45266        7.0309        7.2016        5.4575       359.721       21.2827        2.9597     -0.010332 
         107.            0.       1.45247        7.0323        7.2016        5.4377       359.721       21.0829        2.8895     -0.010540 
         108.            0.       1.45115        7.0337        7.2016        5.4161       359.722       20.8869        2.8294     -0.010633 
         109.            0.       1.44927        7.0351        7.2016        5.3940       359.726       20.7073        2.7693     -0.010682 
         110.            0.       1.44530        7.0364        7.2016        5.3700       359.730       20.4919        2.7295     -0.010512 
         111.            0.       1.44377        7.0381        7.2016        5.3530       359.740       20.1648        2.6191     -0.010897 
         112.            0.       1.44149        7.0398        7.2016        5.3353       359.754       19.7977        2.4886     -0.011355 
         113.            0.       1.43516        7.0414        7.2016        5.3115       359.769       19.4735        2.3887     -0.011313 
         114.            0.       1.42629        7.0427        7.2016        5.2766       359.785       19.2321        2.3192     -0.010773 
         115.            0.       1.41246        7.0437        7.2016        5.2399       359.802       18.9987        2.2904     -0.009575 
         116.            0.       1.40170        7.0423        7.2016        5.2220       359.846       18.7388        2.1808     -0.009202 
         117.            0.       1.38507        7.0423        7.2016        5.1881       359.882       18.6052        2.1523     -0.007662 
         118.            0.       1.36574        7.0427        7.2016        5.1524       359.934       18.5111        2.1643     -0.005662 
         119.            0.       1.35259        7.0428        7.2016        5.1237       359.996       18.2930        2.1154     -0.004627 
         120.            0.       1.34203        7.0423        7.2016        5.0986         0.099       17.9542        2.0259     -0.004087 
         121.            0.       1.33152        7.0416        7.2016        5.0698         0.264       17.5286        1.9163     -0.003663 
         122.            0.       1.31748        7.0409        7.2016        5.0337         0.481       17.0722        1.8072     -0.002821 
         123.            0.       1.29850        7.0403        7.2016        4.9916         0.693       16.6137        1.6986     -0.001355 
         124.            0.       1.27421        7.0397        7.2016        4.9367         0.924       16.1971        1.6010      0.000981 
         125.            0.       1.24540        7.0393        7.2016        4.8669         1.235       15.9047        1.5142      0.004220 
         126.            0.       1.20953        7.0391        7.2016        4.7750         1.524       15.8341        1.4891      0.009092 
         127.            0.       1.16952        7.0389        7.2016        4.6907         1.830       15.7109        1.5045      0.014456 
         128.            0.       1.14559        7.0392        7.2016        4.6452         2.178       15.1993        1.3361      0.016140 
         129.            0.       1.11025        7.0394        7.2016        4.5868         2.468       14.4888        1.1594      0.019383 
         130.            0.       1.03022        7.0425        7.2016        4.5937         2.444       13.7842        0.9991      0.029058 
         131.            0.       0.93865        7.0490        7.2016        4.5908         2.249       12.9826        0.8519      0.041856 
         132.            0.       0.84167        7.0617        7.2016        4.6046         1.820       11.9688        0.6768      0.056756 
         133.            0.       0.66283        7.0769        7.2016        4.6603       359.724       11.0833        0.4617      0.091718 
         134.            0.       0.37305        7.1300        7.2016        5.2787       356.385       11.9506        0.2501      0.160070 
         135.            0.      -9.00000       -9.0000       -9.0000       -9.0000      -999.000       -9.0000      -99.0000     -9.000000 
