%
%
% Run:1     Table:curve             SWAN version:41.20A
%
%       Xp            Yp            Hsig          TPsmoo        RTpeak        Tm_10         Dir           Dspr          Depth         Setup    
%       [m]           [m]           [m]           [sec]         [sec]         [sec]         [degr]        [degr]        [m]           [m]      
%
          39.            0.       1.58769       10.0645       10.0005        7.1340       359.637       24.8880        2.7291      0.009116 
          40.            0.       1.57968       10.0643       10.0005        7.1138       359.595       24.6487        2.6796      0.009571 
          41.            0.       1.57084       10.0641       10.0005        7.0827       359.589       24.4318        2.6503      0.010254 
          42.            0.       1.56230       10.0640       10.0005        7.0523       359.597       24.1736        2.6108      0.010850 
          43.            0.       1.55389       10.0640       10.0005        7.0260       359.610       23.8055        2.5513      0.011275 
          44.            0.       1.54729       10.0642       10.0005        7.0073       359.630       23.4347        2.4513      0.011347 
          45.            0.       1.53432       10.0642       10.0005        6.9693       359.648       23.1676        2.4225      0.012472 
          46.            0.       1.52065       10.0643       10.0005        6.9366       359.684       22.8106        2.3835      0.013532 
          47.            0.       1.51182       10.0646       10.0005        6.9164       359.766       22.3206        2.2737      0.013688 
          48.            0.       1.50078       10.0649       10.0005        6.8847       359.859       21.8026        2.1742      0.014157 
          49.            0.       1.48762       10.0652       10.0005        6.8483       359.980       21.3318        2.0749      0.014909 
          50.            0.       1.46808       10.0655       10.0005        6.8021         0.107       20.9601        2.0167      0.016693 
          51.            0.       1.44575       10.0658       10.0005        6.7490         0.262       20.3588        1.9688      0.018761 
          52.            0.       1.43757       10.0663       10.0005        6.7250         0.517       19.0448        1.7376      0.017558 
          53.            0.       1.43179       10.0678       10.0005        6.7436         0.552       17.9037        1.3241      0.014098 
          54.            0.       1.35635       10.0681       10.0005        6.5943         0.844       17.6743        1.3875      0.027460 
          55.            0.       1.29381       10.0681       10.0005        6.4690         1.181       17.4729        1.4374      0.037447 
          56.            0.       1.24867       10.0679       10.0005        6.4272         1.371       16.9853        1.3429      0.042893 
          57.            0.       1.19474       10.0674       10.0005        6.4133         1.426       16.4861        1.2598      0.049812 
          58.            0.       1.13623       10.0670       10.0005        6.4053         1.440       16.0615        1.1978      0.057775 
          59.            0.       1.07703       10.0666       10.0005        6.3976         1.441       15.6849        1.1560      0.066044 
          60.            0.       1.02256       10.0663       10.0005        6.3929         1.435       15.2080        1.1035      0.073460 
          61.            0.       0.97438       10.0662       10.0005        6.4010         1.422       14.6107        0.9997      0.079706 
          62.            0.       0.92124       10.0663       10.0005        6.4063         1.404       13.9039        0.8972      0.087202 
          63.            0.       0.87216       10.0672       10.0005        6.4120         1.339       13.0440        0.7645      0.094453 
          64.            0.       0.82196       10.0688       10.0005        6.3980         1.240       11.9153        0.6330      0.103025 
          65.            0.       0.64312       10.1537       10.0005        7.0870       358.973       12.2732        0.4328      0.142766 
          66.            0.       0.20382       13.5130       13.8874        9.7382       358.123       16.4333        0.1200      0.260012 
