X,Y,Zlidar,STA,SOURCE
-69.96430423,43.76194248,-5.10826788,56,2006FEMA
-69.96430778,43.76194345,-5.10826788,57,2006FEMA
-69.96431132,43.76194442,-5.10826788,58,2006FEMA
-69.96431486,43.76194538,-5.10826788,59,2006FEMA
-69.96431841,43.76194635,-4.97703428,60,2006FEMA
-69.96432195,43.76194731,-4.97703428,61,2006FEMA
-69.9643255,43.76194828,-4.97703428,62,2006FEMA
-69.96432904,43.76194925,-4.97703428,63,2006FEMA
-69.96433258,43.76195021,-4.97703428,64,2006FEMA
-69.96433613,43.76195118,-4.97703428,65,2006FEMA
-69.96433967,43.76195215,-4.97703428,66,2006FEMA
-69.96434321,43.76195311,-4.97703428,67,2006FEMA
-69.96434676,43.76195408,-4.97703428,68,2006FEMA
-69.9643503,43.76195505,-4.97703428,69,2006FEMA
-69.96435385,43.76195601,-4.97703428,70,2006FEMA
-69.96435739,43.76195698,-4.97703428,71,2006FEMA
-69.96436093,43.76195795,-4.91469832,72,2006FEMA
-69.96436448,43.76195891,-4.91469832,73,2006FEMA
-69.96436802,43.76195988,-5.66929152,74,2006FEMA
-69.96437156,43.76196085,-5.66929152,75,2006FEMA
-69.96437511,43.76196181,-5.66929152,76,2006FEMA
-69.96437865,43.76196278,-5.66929152,77,2006FEMA
-69.9643822,43.76196374,-5.66929152,78,2006FEMA
-69.96438574,43.76196471,-5.66929152,79,2006FEMA
-69.96438928,43.76196568,-5.66929152,80,2006FEMA
-69.96439283,43.76196664,-5.66929152,81,2006FEMA
-69.96439637,43.76196761,-5.66929152,82,2006FEMA
-69.96439991,43.76196858,-5.66929152,83,2006FEMA
-69.96440346,43.76196954,-5.66929152,84,2006FEMA
-69.964407,43.76197051,-5.30839912,85,2006FEMA
-69.96441055,43.76197148,-5.30839912,86,2006FEMA
-69.96441409,43.76197244,-5.30839912,87,2006FEMA
-69.96441763,43.76197341,-5.30839912,88,2006FEMA
-69.96442118,43.76197438,-5.30839912,89,2006FEMA
-69.96442472,43.76197534,-5.30839912,90,2006FEMA
-69.96442826,43.76197631,-5.30839912,91,2006FEMA
-69.96443181,43.76197728,-5.30839912,92,2006FEMA
-69.96443535,43.76197824,-5.30839912,93,2006FEMA
-69.9644389,43.76197921,-5.30839912,94,2006FEMA
-69.96444244,43.76198017,-5.30839912,95,2006FEMA
-69.96444598,43.76198114,-5.30839912,96,2006FEMA
-69.96444953,43.76198211,-5.30839912,97,2006FEMA
-69.96445307,43.76198307,-5.30839912,98,2006FEMA
-69.96445661,43.76198404,-5.30839912,99,2006FEMA
-69.96446016,43.76198501,-5.30839912,100,2006FEMA
-69.9644637,43.76198597,-5.30839912,101,2006FEMA
-69.96446725,43.76198694,-5.30839912,102,2006FEMA
-69.96447079,43.76198791,-5.60367472,103,2006FEMA
-69.96447433,43.76198887,-5.60367472,104,2006FEMA
-69.96447788,43.76198984,-5.60367472,105,2006FEMA
-69.96448142,43.76199081,-5.60367472,106,2006FEMA
-69.96448496,43.76199177,-5.60367472,107,2006FEMA
-69.96448851,43.76199274,-5.60367472,108,2006FEMA
-69.96449205,43.76199371,-5.60367472,109,2006FEMA
-69.9644956,43.76199467,-5.60367472,110,2006FEMA
-69.96449914,43.76199564,-5.60367472,111,2006FEMA
-69.96450268,43.7619966,-5.60367472,112,2006FEMA
-69.96450623,43.76199757,-5.60367472,113,2006FEMA
-69.96450977,43.76199854,-5.60367472,114,2006FEMA
-69.96451331,43.7619995,-5.60367472,115,2006FEMA
-69.96451686,43.76200047,-5.60367472,116,2006FEMA
-69.9645204,43.76200144,-5.60367472,117,2006FEMA
-69.96452395,43.7620024,-5.60367472,118,2006FEMA
-69.96452749,43.76200337,-5.60367472,119,2006FEMA
-69.96453103,43.76200434,-5.50196868,120,2006FEMA
-69.96453458,43.7620053,-5.50196868,121,2006FEMA
-69.96453812,43.76200627,-5.50196868,122,2006FEMA
-69.96454166,43.76200724,-5.50196868,123,2006FEMA
-69.96454521,43.7620082,-5.50196868,124,2006FEMA
-69.96454875,43.76200917,-5.50196868,125,2006FEMA
-69.9645523,43.76201014,-5.50196868,126,2006FEMA
-69.96455584,43.7620111,-5.50196868,127,2006FEMA
-69.96455938,43.76201207,-5.50196868,128,2006FEMA
-69.96456293,43.76201303,-5.50196868,129,2006FEMA
-69.96456647,43.762014,-5.50196868,130,2006FEMA
-69.96457001,43.76201497,-5.50196868,131,2006FEMA
-69.96457356,43.76201593,-5.50196868,132,2006FEMA
-69.9645771,43.7620169,-5.50196868,133,2006FEMA
-69.96458065,43.76201787,-5.50196868,134,2006FEMA
-69.96458419,43.76201883,-5.50196868,135,2006FEMA
-69.96458773,43.7620198,-5.50196868,136,2006FEMA
-69.96459128,43.76202077,-5.50196868,137,2006FEMA
-69.96459482,43.76202173,-5.40682432,138,2006FEMA
-69.96459836,43.7620227,-5.40682432,139,2006FEMA
-69.96460191,43.76202367,-5.40682432,140,2006FEMA
-69.96460545,43.76202463,-5.40682432,141,2006FEMA
-69.964609,43.7620256,-5.40682432,142,2006FEMA
-69.96461254,43.76202657,-5.40682432,143,2006FEMA
-69.96461608,43.76202753,-5.40682432,144,2006FEMA
-69.96461963,43.7620285,-5.40682432,145,2006FEMA
-69.96462317,43.76202946,-5.27887156,146,2006FEMA
-69.96462671,43.76203043,-5.27887156,147,2006FEMA
-69.96463026,43.7620314,-5.27887156,148,2006FEMA
-69.9646338,43.76203236,-5.27887156,149,2006FEMA
-69.96463735,43.76203333,-5.27887156,150,2006FEMA
-69.96464089,43.7620343,-5.27887156,151,2006FEMA
-69.96464443,43.76203526,-5.27887156,152,2006FEMA
-69.96464798,43.76203623,-5.27887156,153,2006FEMA
-69.96465152,43.7620372,-5.27887156,154,2006FEMA
-69.96465506,43.76203816,-5.27887156,155,2006FEMA
-69.96465861,43.76203913,-5.27887156,156,2006FEMA
-69.96466215,43.7620401,-5.27887156,157,2006FEMA
-69.9646657,43.76204106,-5.27887156,158,2006FEMA
-69.96466924,43.76204203,-5.27887156,159,2006FEMA
-69.96467278,43.762043,-5.27887156,160,2006FEMA
-69.96467633,43.76204396,-5.27887156,161,2006FEMA
-69.96467987,43.76204493,-5.27887156,162,2006FEMA
-69.96468341,43.76204589,-5.27887156,163,2006FEMA
-69.96468696,43.76204686,-5.27887156,164,2006FEMA
-69.9646905,43.76204783,-5.27887156,165,2006FEMA
-69.96469405,43.76204879,-5.27887156,166,2006FEMA
-69.96469759,43.76204976,-5.27887156,167,2006FEMA
-69.96470113,43.76205073,-5.30839912,168,2006FEMA
-69.96470468,43.76205169,-5.30839912,169,2006FEMA
-69.96470822,43.76205266,-5.30839912,170,2006FEMA
-69.96471176,43.76205363,-5.30839912,171,2006FEMA
-69.96471531,43.76205459,-5.30839912,172,2006FEMA
-69.96471885,43.76205556,-5.30839912,173,2006FEMA
-69.9647224,43.76205653,-5.30839912,174,2006FEMA
-69.96472594,43.76205749,-5.30839912,175,2006FEMA
-69.96472948,43.76205846,-5.30839912,176,2006FEMA
-69.96473303,43.76205943,-5.30839912,177,2006FEMA
-69.96473657,43.76206039,-5.30839912,178,2006FEMA
-69.96474012,43.76206136,-5.30839912,179,2006FEMA
-69.96474366,43.76206232,-5.30839912,180,2006FEMA
-69.9647472,43.76206329,-5.30839912,181,2006FEMA
-69.96475075,43.76206426,-5.30839912,182,2006FEMA
-69.96475429,43.76206522,-5.30839912,183,2006FEMA
-69.96475783,43.76206619,-5.30839912,184,2006FEMA
-69.96476138,43.76206716,-5.30839912,185,2006FEMA
-69.96476492,43.76206812,-5.30839912,186,2006FEMA
-69.96476847,43.76206909,-4.78346472,187,2006FEMA
-69.96477201,43.76207006,-4.78346472,188,2006FEMA
-69.96477555,43.76207102,-4.78346472,189,2006FEMA
-69.9647791,43.76207199,-2.87401584,190,2006FEMA
-69.96478264,43.76207296,-2.87401584,191,2006FEMA
-69.96478618,43.76207392,-2.87401584,192,2006FEMA
-69.96478973,43.76207489,-2.87401584,193,2006FEMA
-69.96479327,43.76207586,-2.87401584,194,2006FEMA
-69.96479682,43.76207682,-2.87401584,195,2006FEMA
-69.96480036,43.76207779,-2.87401584,196,2006FEMA
-69.9648039,43.76207875,-2.87401584,197,2006FEMA
-69.96480745,43.76207972,-2.87401584,198,2006FEMA
-69.96481099,43.76208069,-2.87401584,199,2006FEMA
-69.96481453,43.76208165,-2.87401584,200,2006FEMA
-69.96481808,43.76208262,-2.87401584,201,2006FEMA
-69.96482162,43.76208359,-2.87401584,202,2006FEMA
-69.96482517,43.76208455,-2.87401584,203,2006FEMA
-69.96482871,43.76208552,-2.87401584,204,2006FEMA
-69.96483225,43.76208649,-2.87401584,205,2006FEMA
-69.9648358,43.76208745,-2.87401584,206,2006FEMA
-69.96483934,43.76208842,-2.87401584,207,2006FEMA
-69.96484288,43.76208939,-2.87401584,208,2006FEMA
-69.96484643,43.76209035,-2.87401584,209,2006FEMA
-69.96484997,43.76209132,-2.87401584,210,2006FEMA
-69.96485352,43.76209228,-0.64304464,211,2006FEMA
-69.96485706,43.76209325,-0.64304464,212,2006FEMA
-69.9648606,43.76209422,-0.64304464,213,2006FEMA
-69.96486415,43.76209518,-0.64304464,214,2006FEMA
-69.96486769,43.76209615,-0.64304464,215,2006FEMA
-69.96487123,43.76209712,-0.64304464,216,2006FEMA
-69.96487478,43.76209808,-0.64304464,217,2006FEMA
-69.96487832,43.76209905,-0.64304464,218,2006FEMA
-69.96488187,43.76210002,-0.64304464,219,2006FEMA
-69.96488541,43.76210098,-0.64304464,220,2006FEMA
-69.96488895,43.76210195,-0.64304464,221,2006FEMA
-69.9648925,43.76210292,-0.64304464,222,2006FEMA
-69.96489604,43.76210388,-0.64304464,223,2006FEMA
-69.96489958,43.76210485,-0.64304464,224,2006FEMA
-69.96490313,43.76210582,7.12598448,225,2006FEMA
-69.96490667,43.76210678,7.12598448,226,2006FEMA
-69.96491022,43.76210775,7.12598448,227,2006FEMA
-69.96491376,43.76210871,7.12598448,228,2006FEMA
-69.9649173,43.76210968,7.12598448,229,2006FEMA
-69.96492085,43.76211065,7.12598448,230,2006FEMA
-69.96492439,43.76211161,7.12598448,231,2006FEMA
-69.96492793,43.76211258,7.12598448,232,2006FEMA
-69.96493148,43.76211355,7.12598448,233,2006FEMA
-69.96493502,43.76211451,7.12598448,234,2006FEMA
-69.96493857,43.76211548,7.12598448,235,2006FEMA
-69.96494211,43.76211645,7.12598448,236,2006FEMA
-69.96494565,43.76211741,7.12598448,237,2006FEMA
-69.9649492,43.76211838,7.12598448,238,2006FEMA
-69.96495274,43.76211935,7.12598448,239,2006FEMA
-69.96495629,43.76212031,7.12598448,240,2006FEMA
-69.96495983,43.76212128,7.12598448,241,2006FEMA
-69.96496337,43.76212225,7.12598448,242,2006FEMA
-69.96496692,43.76212321,7.12598448,243,2006FEMA
-69.96497046,43.76212418,7.12598448,244,2006FEMA
-69.964974,43.76212514,7.12598448,245,2006FEMA
-69.96497755,43.76212611,7.12598448,246,2006FEMA
-69.96498109,43.76212708,7.12598448,247,2006FEMA
-69.96498464,43.76212804,7.12598448,248,2006FEMA
-69.96498818,43.76212901,7.12598448,249,2006FEMA
-69.96499172,43.76212998,7.12598448,250,2006FEMA
-69.96499527,43.76213094,7.12598448,251,2006FEMA
-69.96499881,43.76213191,7.12598448,252,2006FEMA
-69.96500235,43.76213288,7.12598448,253,2006FEMA
-69.9650059,43.76213384,7.12598448,254,2006FEMA
-69.96500944,43.76213481,7.12598448,255,2006FEMA
-69.96501299,43.76213578,7.12598448,256,2006FEMA
-69.96501653,43.76213674,7.12598448,257,2006FEMA
-69.96502007,43.76213771,10.53477724,258,2006FEMA
-69.96502362,43.76213867,10.53477724,259,2006FEMA
-69.96502716,43.76213964,10.53477724,260,2006FEMA
-69.9650307,43.76214061,10.53477724,261,2006FEMA
-69.96503425,43.76214157,10.53477724,262,2006FEMA
-69.96503779,43.76214254,10.53477724,263,2006FEMA
-69.96504134,43.76214351,10.53477724,264,2006FEMA
-69.96504488,43.76214447,22.01771724,265,2006FEMA
-69.96504842,43.76214544,22.01771724,266,2006FEMA
-69.96505197,43.76214641,22.01771724,267,2006FEMA
-69.96505551,43.76214737,22.01771724,268,2006FEMA
-69.96505905,43.76214834,22.01771724,269,2006FEMA
-69.9650626,43.76214931,22.01771724,270,2006FEMA
-69.96506614,43.76215027,22.01771724,271,2006FEMA
-69.96506969,43.76215124,22.01771724,272,2006FEMA
-69.96507323,43.76215221,22.01771724,273,2006FEMA
-69.96507677,43.76215317,22.01771724,274,2006FEMA
-69.96508032,43.76215414,22.01771724,275,2006FEMA
-69.96508386,43.7621551,22.01771724,276,2006FEMA
-69.9650874,43.76215607,22.01771724,277,2006FEMA
-69.96509095,43.76215704,22.01771724,278,2006FEMA
-69.96509449,43.762158,22.01771724,279,2006FEMA
-69.96509804,43.76215897,22.01771724,280,2006FEMA
-69.96510158,43.76215994,22.01771724,281,2006FEMA
-69.96510512,43.7621609,22.01771724,282,2006FEMA
-69.96510867,43.76216187,22.01771724,283,2006FEMA
-69.96511221,43.76216284,22.01771724,284,2006FEMA
-69.96511575,43.7621638,22.01771724,285,2006FEMA
-69.9651193,43.76216477,22.01771724,286,2006FEMA
-69.96512284,43.76216574,22.01771724,287,2006FEMA
-69.96512639,43.7621667,22.01771724,288,2006FEMA
-69.96512993,43.76216767,22.01771724,289,2006FEMA
-69.96513347,43.76216863,22.01771724,290,2006FEMA
-69.96513702,43.7621696,22.01771724,291,2006FEMA
-69.96514056,43.76217057,22.01771724,292,2006FEMA
-69.96514411,43.76217153,22.01771724,293,2006FEMA
-69.96514765,43.7621725,-999,294,-999
-69.96515119,43.76217347,-999,295,-999
-69.96515474,43.76217443,-999,296,-999
-69.96515828,43.7621754,-999,297,-999
-69.96516182,43.76217637,-999,298,-999
-69.96516537,43.76217733,-999,299,-999
-69.96516891,43.7621783,-999,300,-999
-69.96517246,43.76217927,-999,301,-999
-69.965176,43.76218023,-999,302,-999
-69.96517954,43.7621812,-999,303,-999
-69.96518309,43.76218217,-999,304,-999
-69.96518663,43.76218313,-999,305,-999
-69.96519017,43.7621841,-999,306,-999
-69.96519372,43.76218506,-999,307,-999
-69.96519726,43.76218603,-999,308,-999
-69.96520081,43.762187,-999,309,-999
-69.96520435,43.76218796,-999,310,-999
-69.96520789,43.76218893,-999,311,-999
-69.96521144,43.7621899,29.62926604,312,2006FEMA
-69.96521498,43.76219086,29.62926604,313,2006FEMA
-69.96521852,43.76219183,29.62926604,314,2006FEMA
-69.96522207,43.7621928,29.62926604,315,2006FEMA
-69.96522561,43.76219376,29.62926604,316,2006FEMA
-69.96522916,43.76219473,29.62926604,317,2006FEMA
-69.9652327,43.7621957,29.62926604,318,2006FEMA
-69.96523624,43.76219666,29.62926604,319,2006FEMA
-69.96523979,43.76219763,29.62926604,320,2006FEMA
-69.96524333,43.76219859,29.62926604,321,2006FEMA
-69.96524687,43.76219956,29.62926604,322,2006FEMA
-69.96525042,43.76220053,29.62926604,323,2006FEMA
-69.96525396,43.76220149,29.62926604,324,2006FEMA
-69.96525751,43.76220246,29.62926604,325,2006FEMA
-69.96526105,43.76220343,29.62926604,326,2006FEMA
-69.96526459,43.76220439,29.62926604,327,2006FEMA
-69.96526814,43.76220536,29.62926604,328,2006FEMA
-69.96527168,43.76220633,29.62926604,329,2006FEMA
-69.96527523,43.76220729,29.62926604,330,2006FEMA
-69.96527877,43.76220826,29.62926604,331,2006FEMA
-69.96528231,43.76220923,29.62926604,332,2006FEMA
-69.96528586,43.76221019,29.62926604,333,2006FEMA
-69.9652894,43.76221116,29.62926604,334,2006FEMA
-69.96529294,43.76221212,29.62926604,335,2006FEMA
-69.96529649,43.76221309,29.62926604,336,2006FEMA
-69.96530003,43.76221406,29.62926604,337,2006FEMA
-69.96530358,43.76221502,29.62926604,338,2006FEMA
-69.96530712,43.76221599,29.62926604,339,2006FEMA
-69.96531066,43.76221696,29.62926604,340,2006FEMA
-69.96531421,43.76221792,29.62926604,341,2006FEMA
-69.96531775,43.76221889,29.62926604,342,2006FEMA
-69.96532129,43.76221986,29.62926604,343,2006FEMA
-69.96532484,43.76222082,29.62926604,344,2006FEMA
-69.96532838,43.76222179,29.62926604,345,2006FEMA
-69.96533193,43.76222276,29.62926604,346,2006FEMA
-69.96533547,43.76222372,29.62926604,347,2006FEMA
-69.96533901,43.76222469,29.62926604,348,2006FEMA
-69.96534256,43.76222566,29.62926604,349,2006FEMA
-69.9653461,43.76222662,29.62926604,350,2006FEMA
-69.96534964,43.76222759,29.62926604,351,2006FEMA
-69.96535319,43.76222855,29.62926604,352,2006FEMA
-69.96535673,43.76222952,29.62926604,353,2006FEMA
-69.96536028,43.76223049,-999,354,-999
-69.96536382,43.76223145,-999,355,-999
-69.96536736,43.76223242,-999,356,-999
-69.96537091,43.76223339,-999,357,-999
-69.96537445,43.76223435,-999,358,-999
-69.96537799,43.76223532,-999,359,-999
-69.96538154,43.76223629,-999,360,-999
-69.96538508,43.76223725,-999,361,-999
-69.96538863,43.76223822,-999,362,-999
-69.96539217,43.76223919,-999,363,-999
-69.96539571,43.76224015,-999,364,-999
-69.96539926,43.76224112,-999,365,-999
-69.9654028,43.76224208,-999,366,-999
-69.96540635,43.76224305,-999,367,-999
-69.96540989,43.76224402,-999,368,-999
-69.96541343,43.76224498,-999,369,-999
-69.96541698,43.76224595,-999,370,-999
-69.96542052,43.76224692,-999,371,-999
-69.96542406,43.76224788,-999,372,-999
-69.96542761,43.76224885,-999,373,-999
-69.96543115,43.76224982,-999,374,-999
-69.9654347,43.76225078,-999,375,-999
-69.96543824,43.76225175,-999,376,-999
-69.96544178,43.76225272,-999,377,-999
-69.96544533,43.76225368,-999,378,-999
-69.96544887,43.76225465,-999,379,-999
-69.96545241,43.76225561,-999,380,-999
-69.96545596,43.76225658,-999,381,-999
-69.9654595,43.76225755,-999,382,-999
-69.96546305,43.76225851,-999,383,-999
-69.96546659,43.76225948,-999,384,-999
-69.96547013,43.76226045,-999,385,-999
-69.96547368,43.76226141,-999,386,-999
-69.96547722,43.76226238,-999,387,-999
-69.96548076,43.76226335,-999,388,-999
-69.96548431,43.76226431,-999,389,-999
-69.96548785,43.76226528,-999,390,-999
-69.9654914,43.76226625,-999,391,-999
-69.96549494,43.76226721,-999,392,-999
-69.96549848,43.76226818,41.27624804,393,2006FEMA
-69.96550203,43.76226914,41.27624804,394,2006FEMA
-69.96550557,43.76227011,41.27624804,395,2006FEMA
-69.96550911,43.76227108,41.27624804,396,2006FEMA
-69.96551266,43.76227204,41.27624804,397,2006FEMA
-69.9655162,43.76227301,41.27624804,398,2006FEMA
-69.96551975,43.76227398,41.27624804,399,2006FEMA
-69.96552329,43.76227494,41.27624804,400,2006FEMA
-69.96552683,43.76227591,41.27624804,401,2006FEMA
-69.96553038,43.76227688,41.27624804,402,2006FEMA
-69.96553392,43.76227784,41.27624804,403,2006FEMA
-69.96553747,43.76227881,41.27624804,404,2006FEMA
-69.96554101,43.76227978,41.27624804,405,2006FEMA
-69.96554455,43.76228074,41.27624804,406,2006FEMA
-69.9655481,43.76228171,41.27624804,407,2006FEMA
-69.96555164,43.76228268,41.27624804,408,2006FEMA
-69.96555518,43.76228364,41.27624804,409,2006FEMA
-69.96555873,43.76228461,41.27624804,410,2006FEMA
-69.96556227,43.76228557,41.27624804,411,2006FEMA
-69.96556582,43.76228654,41.27624804,412,2006FEMA
-69.96556936,43.76228751,41.27624804,413,2006FEMA
-69.9655729,43.76228847,41.27624804,414,2006FEMA
-69.96557645,43.76228944,41.27624804,415,2006FEMA
-69.96557999,43.76229041,41.27624804,416,2006FEMA
-69.96558353,43.76229137,41.27624804,417,2006FEMA
-69.96558708,43.76229234,41.27624804,418,2006FEMA
-69.96559062,43.76229331,41.27624804,419,2006FEMA
-69.96559417,43.76229427,41.27624804,420,2006FEMA
-69.96559771,43.76229524,41.27624804,421,2006FEMA
-69.96560125,43.76229621,41.27624804,422,2006FEMA
-69.9656048,43.76229717,41.27624804,423,2006FEMA
-69.96560834,43.76229814,41.27624804,424,2006FEMA
-69.96561188,43.7622991,41.27624804,425,2006FEMA
-69.96561543,43.76230007,46.32874164,426,2006FEMA
-69.96561897,43.76230104,46.32874164,427,2006FEMA
-69.96562252,43.762302,46.32874164,428,2006FEMA
-69.96562606,43.76230297,46.32874164,429,2006FEMA
-69.9656296,43.76230394,46.32874164,430,2006FEMA
-69.96563315,43.7623049,46.32874164,431,2006FEMA
-69.96563669,43.76230587,46.32874164,432,2006FEMA
-69.96564024,43.76230684,46.32874164,433,2006FEMA
-69.96564378,43.7623078,46.32874164,434,2006FEMA
-69.96564732,43.76230877,46.32874164,435,2006FEMA
-69.96565087,43.76230974,46.32874164,436,2006FEMA
-69.96565441,43.7623107,46.32874164,437,2006FEMA
-69.96565795,43.76231167,46.85695688,438,2006FEMA
-69.9656615,43.76231263,46.85695688,439,2006FEMA
-69.96566504,43.7623136,46.85695688,440,2006FEMA
-69.96566859,43.76231457,46.85695688,441,2006FEMA
-69.96567213,43.76231553,46.85695688,442,2006FEMA
-69.96567567,43.7623165,46.85695688,443,2006FEMA
-69.96567922,43.76231747,46.85695688,444,2006FEMA
-69.96568276,43.76231843,46.85695688,445,2006FEMA
-69.9656863,43.7623194,46.85695688,446,2006FEMA
-69.96568985,43.76232037,46.85695688,447,2006FEMA
-69.96569339,43.76232133,46.85695688,448,2006FEMA
-69.96569694,43.7623223,46.85695688,449,2006FEMA
-69.96570048,43.76232327,46.85695688,450,2006FEMA
-69.96570402,43.76232423,46.85695688,451,2006FEMA
-69.96570757,43.7623252,46.85695688,452,2006FEMA
-69.96571111,43.76232616,46.85695688,453,2006FEMA
-69.96571466,43.76232713,46.85695688,454,2006FEMA
-69.9657182,43.7623281,46.85695688,455,2006FEMA
-69.96572174,43.76232906,46.85695688,456,2006FEMA
-69.96572529,43.76233003,46.85695688,457,2006FEMA
-69.96572883,43.762331,45.58071012,458,2006FEMA
-69.96573237,43.76233196,45.31824292,459,2006FEMA
-69.96573592,43.76233293,45.31824292,460,2006FEMA
-69.96573946,43.7623339,45.31824292,461,2006FEMA
-69.96574301,43.76233486,45.31824292,462,2006FEMA
-69.96574655,43.76233583,45.31824292,463,2006FEMA
-69.96575009,43.7623368,45.31824292,464,2006FEMA
-69.96575364,43.76233776,45.41666812,465,2006FEMA
-69.96575718,43.76233873,45.41666812,466,2006FEMA
-69.96576072,43.76233969,45.41666812,467,2006FEMA
-69.96576427,43.76234066,45.41666812,468,2006FEMA
-69.96576781,43.76234163,45.41666812,469,2006FEMA
-69.96577136,43.76234259,45.41666812,470,2006FEMA
-69.9657749,43.76234356,45.41666812,471,2006FEMA
-69.96577844,43.76234453,45.41666812,472,2006FEMA
-69.96578199,43.76234549,45.64632692,473,2006FEMA
-69.96578553,43.76234646,45.64632692,474,2006FEMA
-69.96578907,43.76234743,45.64632692,475,2006FEMA
-69.96579262,43.76234839,45.64632692,476,2006FEMA
-69.96579616,43.76234936,45.64632692,477,2006FEMA
-69.96579971,43.76235033,45.64632692,478,2006FEMA
-69.96580325,43.76235129,45.64632692,479,2006FEMA
-69.96580679,43.76235226,45.64632692,480,2006FEMA
-69.96581034,43.76235322,45.64632692,481,2006FEMA
-69.96581388,43.76235419,45.64632692,482,2006FEMA
-69.96581743,43.76235516,45.64632692,483,2006FEMA
-69.96582097,43.76235612,45.64632692,484,2006FEMA
-69.96582451,43.76235709,45.64632692,485,2006FEMA
-69.96582806,43.76235806,45.64632692,486,2006FEMA
-69.9658316,43.76235902,45.64632692,487,2006FEMA
-69.96583514,43.76235999,45.64632692,488,2006FEMA
-69.96583869,43.76236096,45.64632692,489,2006FEMA
-69.96584223,43.76236192,45.64632692,490,2006FEMA
-69.96584578,43.76236289,45.64632692,491,2006FEMA
-69.96584932,43.76236386,45.64632692,492,2006FEMA
-69.96585286,43.76236482,45.64632692,493,2006FEMA
-69.96585641,43.76236579,45.64632692,494,2006FEMA
-69.96585995,43.76236675,45.64632692,495,2006FEMA
-69.96586349,43.76236772,45.64632692,496,2006FEMA
-69.96586704,43.76236869,45.64632692,497,2006FEMA
-69.96587058,43.76236965,45.64632692,498,2006FEMA
-69.96587413,43.76237062,45.64632692,499,2006FEMA
-69.96587767,43.76237159,45.64632692,500,2006FEMA
-69.96588121,43.76237255,45.64632692,501,2006FEMA
-69.96588476,43.76237352,45.64632692,502,2006FEMA
-69.9658883,43.76237449,45.64632692,503,2006FEMA
-69.96589185,43.76237545,45.64632692,504,2006FEMA
-69.96589539,43.76237642,45.64632692,505,2006FEMA
-69.96589893,43.76237739,-999,506,-999
