X,Y,Zlidar,STA,SOURCE
-69.8917034,43.78872995,-999,131,-999
-69.89170717,43.78872971,-999,132,-999
-69.89171094,43.78872947,-999,133,-999
-69.89171472,43.78872923,-999,134,-999
-69.89171849,43.78872898,-999,135,-999
-69.89172226,43.78872874,-999,136,-999
-69.89172604,43.7887285,-999,137,-999
-69.89172981,43.78872826,-999,138,-999
-69.89173358,43.78872802,-999,139,-999
-69.89173736,43.78872778,-999,140,-999
-69.89174113,43.78872754,-999,141,-999
-69.8917449,43.7887273,-999,142,-999
-69.89174868,43.78872705,-999,143,-999
-69.89175245,43.78872681,-999,144,-999
-69.89175622,43.78872657,-999,145,-999
-69.89176,43.78872633,-999,146,-999
-69.89176377,43.78872609,-999,147,-999
-69.89176754,43.78872585,-999,148,-999
-69.89177132,43.78872561,-999,149,-999
-69.89177509,43.78872537,-999,150,-999
-69.89177886,43.78872512,-999,151,-999
-69.89178264,43.78872488,-999,152,-999
-69.89178641,43.78872464,-999,153,-999
-69.89179018,43.7887244,-999,154,-999
-69.89179396,43.78872416,-999,155,-999
-69.89179773,43.78872392,-999,156,-999
-69.8918015,43.78872368,-999,157,-999
-69.89180528,43.78872344,-999,158,-999
-69.89180905,43.78872319,-999,159,-999
-69.89181282,43.78872295,-999,160,-999
-69.8918166,43.78872271,-999,161,-999
-69.89182037,43.78872247,-999,162,-999
-69.89182415,43.78872223,-999,163,-999
-69.89182792,43.78872199,-999,164,-999
-69.89183169,43.78872175,-999,165,-999
-69.89183547,43.78872151,-999,166,-999
-69.89183924,43.78872127,-999,167,-999
-69.89184301,43.78872102,-999,168,-999
-69.89184679,43.78872078,-999,169,-999
-69.89185056,43.78872054,-999,170,-999
-69.89185433,43.7887203,-999,171,-999
-69.89185811,43.78872006,-999,172,-999
-69.89186188,43.78871982,-999,173,-999
-69.89186565,43.78871958,-999,174,-999
-69.89186943,43.78871934,-999,175,-999
-69.8918732,43.78871909,-999,176,-999
-69.89187697,43.78871885,-999,177,-999
-69.89188075,43.78871861,-999,178,-999
-69.89188452,43.78871837,-999,179,-999
-69.89188829,43.78871813,-999,180,-999
-69.89189207,43.78871789,-999,181,-999
-69.89189584,43.78871765,-999,182,-999
-69.89189961,43.78871741,-999,183,-999
-69.89190339,43.78871716,-999,184,-999
-69.89190716,43.78871692,-999,185,-999
-69.89191093,43.78871668,-999,186,-999
-69.89191471,43.78871644,-999,187,-999
-69.89191848,43.7887162,-999,188,-999
-69.89192225,43.78871596,-999,189,-999
-69.89192603,43.78871572,-999,190,-999
-69.8919298,43.78871548,-999,191,-999
-69.89193357,43.78871524,-999,192,-999
-69.89193735,43.78871499,-999,193,-999
-69.89194112,43.78871475,-999,194,-999
-69.89194489,43.78871451,-999,195,-999
-69.89194867,43.78871427,-999,196,-999
-69.89195244,43.78871403,-999,197,-999
-69.89195621,43.78871379,-999,198,-999
-69.89195999,43.78871355,-999,199,-999
-69.89196376,43.78871331,-999,200,-999
-69.89196753,43.78871306,-999,201,-999
-69.89197131,43.78871282,-999,202,-999
-69.89197508,43.78871258,-999,203,-999
-69.89197886,43.78871234,-999,204,-999
-69.89198263,43.7887121,-999,205,-999
-69.8919864,43.78871186,-999,206,-999
-69.89199018,43.78871162,-999,207,-999
-69.89199395,43.78871138,-999,208,-999
-69.89199772,43.78871113,-999,209,-999
-69.8920015,43.78871089,-999,210,-999
-69.89200527,43.78871065,-999,211,-999
-69.89200904,43.78871041,-999,212,-999
-69.89201282,43.78871017,-999,213,-999
-69.89201659,43.78870993,-999,214,-999
-69.89202036,43.78870969,-999,215,-999
-69.89202414,43.78870945,-999,216,-999
-69.89202791,43.7887092,-999,217,-999
-69.89203168,43.78870896,-999,218,-999
-69.89203546,43.78870872,-999,219,-999
-69.89203923,43.78870848,-999,220,-999
-69.892043,43.78870824,-999,221,-999
-69.89204678,43.788708,-999,222,-999
-69.89205055,43.78870776,-999,223,-999
-69.89205432,43.78870752,-999,224,-999
-69.8920581,43.78870728,-999,225,-999
-69.89206187,43.78870703,-999,226,-999
-69.89206564,43.78870679,-999,227,-999
-69.89206942,43.78870655,-999,228,-999
-69.89207319,43.78870631,-999,229,-999
-69.89207696,43.78870607,-999,230,-999
-69.89208074,43.78870583,-999,231,-999
-69.89208451,43.78870559,-999,232,-999
-69.89208828,43.78870535,-999,233,-999
-69.89209206,43.7887051,-999,234,-999
-69.89209583,43.78870486,-999,235,-999
-69.8920996,43.78870462,-999,236,-999
-69.89210338,43.78870438,-999,237,-999
-69.89210715,43.78870414,-999,238,-999
-69.89211092,43.7887039,-999,239,-999
-69.8921147,43.78870366,-999,240,-999
-69.89211847,43.78870342,-999,241,-999
-69.89212225,43.78870317,-999,242,-999
-69.89212602,43.78870293,-999,243,-999
-69.89212979,43.78870269,-999,244,-999
-69.89213357,43.78870245,-999,245,-999
-69.89213734,43.78870221,-999,246,-999
-69.89214111,43.78870197,-999,247,-999
-69.89214489,43.78870173,-999,248,-999
-69.89214866,43.78870149,-999,249,-999
-69.89215243,43.78870124,-999,250,-999
-69.89215621,43.788701,-999,251,-999
-69.89215998,43.78870076,-999,252,-999
-69.89216375,43.78870052,-999,253,-999
-69.89216753,43.78870028,-999,254,-999
-69.8921713,43.78870004,-999,255,-999
-69.89217507,43.7886998,-999,256,-999
-69.89217885,43.78869956,-999,257,-999
-69.89218262,43.78869931,-999,258,-999
-69.89218639,43.78869907,-999,259,-999
-69.89219017,43.78869883,-999,260,-999
-69.89219394,43.78869859,-999,261,-999
-69.89219771,43.78869835,-999,262,-999
-69.89220149,43.78869811,-999,263,-999
-69.89220526,43.78869787,-999,264,-999
-69.89220903,43.78869763,-999,265,-999
-69.89221281,43.78869739,-999,266,-999
-69.89221658,43.78869714,-999,267,-999
-69.89222035,43.7886969,-999,268,-999
-69.89222413,43.78869666,-999,269,-999
-69.8922279,43.78869642,-999,270,-999
-69.89223167,43.78869618,-999,271,-999
-69.89223545,43.78869594,-999,272,-999
-69.89223922,43.7886957,-999,273,-999
-69.89224299,43.78869546,-999,274,-999
-69.89224677,43.78869521,-999,275,-999
-69.89225054,43.78869497,-999,276,-999
-69.89225431,43.78869473,-999,277,-999
-69.89225809,43.78869449,-999,278,-999
-69.89226186,43.78869425,-999,279,-999
-69.89226563,43.78869401,-999,280,-999
-69.89226941,43.78869377,-999,281,-999
-69.89227318,43.78869353,-999,282,-999
-69.89227696,43.78869328,-999,283,-999
-69.89228073,43.78869304,-999,284,-999
-69.8922845,43.7886928,-999,285,-999
-69.89228828,43.78869256,-999,286,-999
-69.89229205,43.78869232,-999,287,-999
-69.89229582,43.78869208,-999,288,-999
-69.8922996,43.78869184,-999,289,-999
-69.89230337,43.7886916,-999,290,-999
-69.89230714,43.78869135,-999,291,-999
-69.89231092,43.78869111,-999,292,-999
-69.89231469,43.78869087,-999,293,-999
-69.89231846,43.78869063,-999,294,-999
-69.89232224,43.78869039,-999,295,-999
-69.89232601,43.78869015,-999,296,-999
-69.89232978,43.78868991,-999,297,-999
-69.89233356,43.78868967,-999,298,-999
-69.89233733,43.78868942,-999,299,-999
-69.8923411,43.78868918,-999,300,-999
-69.89234488,43.78868894,-999,301,-999
-69.89234865,43.7886887,-999,302,-999
-69.89235242,43.78868846,-999,303,-999
-69.8923562,43.78868822,-999,304,-999
-69.89235997,43.78868798,-4.34055132,305,2006FEMA
-69.89236374,43.78868774,-4.34055132,306,2006FEMA
-69.89236752,43.78868749,-4.34055132,307,2006FEMA
-69.89237129,43.78868725,-4.34055132,308,2006FEMA
-69.89237506,43.78868701,-4.34055132,309,2006FEMA
-69.89237884,43.78868677,-4.34055132,310,2006FEMA
-69.89238261,43.78868653,-4.34055132,311,2006FEMA
-69.89238638,43.78868629,-4.34055132,312,2006FEMA
-69.89239016,43.78868605,-4.34055132,313,2006FEMA
-69.89239393,43.78868581,-4.34055132,314,2006FEMA
-69.8923977,43.78868557,-4.34055132,315,2006FEMA
-69.89240148,43.78868532,-4.34055132,316,2006FEMA
-69.89240525,43.78868508,-4.34055132,317,2006FEMA
-69.89240902,43.78868484,-4.34055132,318,2006FEMA
-69.8924128,43.7886846,-4.34055132,319,2006FEMA
-69.89241657,43.78868436,-4.34055132,320,2006FEMA
-69.89242034,43.78868412,-4.34055132,321,2006FEMA
-69.89242412,43.78868388,-4.34055132,322,2006FEMA
-69.89242789,43.78868364,-4.34055132,323,2006FEMA
-69.89243167,43.78868339,-4.34055132,324,2006FEMA
-69.89243544,43.78868315,-4.34055132,325,2006FEMA
-69.89243921,43.78868291,-4.34055132,326,2006FEMA
-69.89244299,43.78868267,-4.34055132,327,2006FEMA
-69.89244676,43.78868243,-4.01574816,328,2006FEMA
-69.89245053,43.78868219,-4.01574816,329,2006FEMA
-69.89245431,43.78868195,-4.01574816,330,2006FEMA
-69.89245808,43.78868171,-4.01574816,331,2006FEMA
-69.89246185,43.78868146,-4.01574816,332,2006FEMA
-69.89246563,43.78868122,-4.01574816,333,2006FEMA
-69.8924694,43.78868098,-4.01574816,334,2006FEMA
-69.89247317,43.78868074,-4.01574816,335,2006FEMA
-69.89247695,43.7886805,-4.01574816,336,2006FEMA
-69.89248072,43.78868026,-4.01574816,337,2006FEMA
-69.89248449,43.78868002,-4.01574816,338,2006FEMA
-69.89248827,43.78867978,-4.01574816,339,2006FEMA
-69.89249204,43.78867953,-4.01574816,340,2006FEMA
-69.89249581,43.78867929,-4.01574816,341,2006FEMA
-69.89249959,43.78867905,-4.01574816,342,2006FEMA
-69.89250336,43.78867881,-4.17650932,343,2006FEMA
-69.89250713,43.78867857,-4.17650932,344,2006FEMA
-69.89251091,43.78867833,-4.17650932,345,2006FEMA
-69.89251468,43.78867809,-4.17650932,346,2006FEMA
-69.89251845,43.78867785,-4.17650932,347,2006FEMA
-69.89252223,43.7886776,-0.70209976,348,2006FEMA
-69.892526,43.78867736,-0.70209976,349,2006FEMA
-69.89252977,43.78867712,-0.8366142,350,2006FEMA
-69.89253355,43.78867688,-0.8366142,351,2006FEMA
-69.89253732,43.78867664,-0.8366142,352,2006FEMA
-69.89254109,43.7886764,-0.8366142,353,2006FEMA
-69.89254487,43.78867616,-0.8366142,354,2006FEMA
-69.89254864,43.78867592,-0.8366142,355,2006FEMA
-69.89255241,43.78867567,-0.8366142,356,2006FEMA
-69.89255619,43.78867543,-0.8366142,357,2006FEMA
-69.89255996,43.78867519,-0.8366142,358,2006FEMA
-69.89256373,43.78867495,-0.8366142,359,2006FEMA
-69.89256751,43.78867471,-0.8366142,360,2006FEMA
-69.89257128,43.78867447,-0.8366142,361,2006FEMA
-69.89257505,43.78867423,-0.8366142,362,2006FEMA
-69.89257883,43.78867399,-0.8366142,363,2006FEMA
-69.8925826,43.78867374,0.37073492,364,2006FEMA
-69.89258637,43.7886735,0.37073492,365,2006FEMA
-69.89259015,43.78867326,0.37073492,366,2006FEMA
-69.89259392,43.78867302,0.37073492,367,2006FEMA
-69.8925977,43.78867278,3.45800536,368,2006FEMA
-69.89260147,43.78867254,3.45800536,369,2006FEMA
-69.89260524,43.7886723,3.45800536,370,2006FEMA
-69.89260902,43.78867206,3.45800536,371,2006FEMA
-69.89261279,43.78867182,3.45800536,372,2006FEMA
-69.89261656,43.78867157,3.45800536,373,2006FEMA
-69.89262034,43.78867133,3.45800536,374,2006FEMA
-69.89262411,43.78867109,1.84711292,375,2006FEMA
-69.89262788,43.78867085,1.84711292,376,2006FEMA
-69.89263166,43.78867061,1.84711292,377,2006FEMA
-69.89263543,43.78867037,1.84711292,378,2006FEMA
-69.8926392,43.78867013,1.84711292,379,2006FEMA
-69.89264298,43.78866989,1.84711292,380,2006FEMA
-69.89264675,43.78866964,1.84711292,381,2006FEMA
-69.89265052,43.7886694,1.84711292,382,2006FEMA
-69.8926543,43.78866916,11.32874052,383,2006FEMA
-69.89265807,43.78866892,11.32874052,384,2006FEMA
-69.89266184,43.78866868,11.32874052,385,2006FEMA
-69.89266562,43.78866844,11.32874052,386,2006FEMA
-69.89266939,43.7886682,11.32874052,387,2006FEMA
-69.89267316,43.78866796,11.32874052,388,2006FEMA
-69.89267694,43.78866771,11.32874052,389,2006FEMA
-69.89268071,43.78866747,11.32874052,390,2006FEMA
-69.89268448,43.78866723,11.32874052,391,2006FEMA
-69.89268826,43.78866699,11.32874052,392,2006FEMA
-69.89269203,43.78866675,11.32874052,393,2006FEMA
-69.8926958,43.78866651,11.32874052,394,2006FEMA
-69.89269958,43.78866627,11.32874052,395,2006FEMA
-69.89270335,43.78866603,11.32874052,396,2006FEMA
-69.89270712,43.78866578,11.32874052,397,2006FEMA
-69.8927109,43.78866554,11.32874052,398,2006FEMA
-69.89271467,43.7886653,11.32874052,399,2006FEMA
-69.89271844,43.78866506,11.32874052,400,2006FEMA
-69.89272222,43.78866482,11.32874052,401,2006FEMA
-69.89272599,43.78866458,11.92257256,402,2006FEMA
-69.89272976,43.78866434,11.92257256,403,2006FEMA
-69.89273354,43.7886641,11.92257256,404,2006FEMA
-69.89273731,43.78866385,11.92257256,405,2006FEMA
-69.89274108,43.78866361,11.92257256,406,2006FEMA
-69.89274486,43.78866337,11.1056434,407,2006FEMA
-69.89274863,43.78866313,11.1056434,408,2006FEMA
-69.89275241,43.78866289,11.1056434,409,2006FEMA
-69.89275618,43.78866265,11.1056434,410,2006FEMA
-69.89275995,43.78866241,11.1056434,411,2006FEMA
-69.89276373,43.78866217,11.1056434,412,2006FEMA
-69.8927675,43.78866192,11.1056434,413,2006FEMA
-69.89277127,43.78866168,11.1056434,414,2006FEMA
-69.89277505,43.78866144,11.3024938,415,2006FEMA
-69.89277882,43.7886612,11.3024938,416,2006FEMA
-69.89278259,43.78866096,11.3024938,417,2006FEMA
-69.89278637,43.78866072,11.3024938,418,2006FEMA
-69.89279014,43.78866048,11.3024938,419,2006FEMA
-69.89279391,43.78866024,11.3024938,420,2006FEMA
-69.89279769,43.78865999,11.3024938,421,2006FEMA
-69.89280146,43.78865975,11.3024938,422,2006FEMA
-69.89280523,43.78865951,11.3024938,423,2006FEMA
-69.89280901,43.78865927,11.3024938,424,2006FEMA
-69.89281278,43.78865903,11.3024938,425,2006FEMA
-69.89281655,43.78865879,11.3024938,426,2006FEMA
-69.89282033,43.78865855,11.3024938,427,2006FEMA
-69.8928241,43.78865831,11.3024938,428,2006FEMA
-69.89282787,43.78865806,11.6961946,429,2006FEMA
-69.89283165,43.78865782,11.6961946,430,2006FEMA
-69.89283542,43.78865758,11.6961946,431,2006FEMA
-69.89283919,43.78865734,11.6961946,432,2006FEMA
-69.89284297,43.7886571,11.6961946,433,2006FEMA
-69.89284674,43.78865686,11.6961946,434,2006FEMA
-69.89285051,43.78865662,12.02755944,435,2006FEMA
-69.89285429,43.78865638,12.02755944,436,2006FEMA
-69.89285806,43.78865613,12.02755944,437,2006FEMA
-69.89286183,43.78865589,12.02755944,438,2006FEMA
-69.89286561,43.78865565,12.02755944,439,2006FEMA
-69.89286938,43.78865541,12.02755944,440,2006FEMA
-69.89287315,43.78865517,12.02755944,441,2006FEMA
-69.89287693,43.78865493,12.02755944,442,2006FEMA
-69.8928807,43.78865469,12.02755944,443,2006FEMA
-69.89288447,43.78865445,12.02755944,444,2006FEMA
-69.89288825,43.7886542,12.02755944,445,2006FEMA
-69.89289202,43.78865396,12.02755944,446,2006FEMA
-69.89289579,43.78865372,11.96194264,447,2006FEMA
-69.89289957,43.78865348,11.96194264,448,2006FEMA
-69.89290334,43.78865324,13.533465,449,2006FEMA
-69.89290711,43.788653,13.533465,450,2006FEMA
-69.89291089,43.78865276,17.70341264,451,2006FEMA
-69.89291466,43.78865252,17.70341264,452,2006FEMA
-69.89291844,43.78865227,17.70341264,453,2006FEMA
-69.89292221,43.78865203,17.70341264,454,2006FEMA
-69.89292598,43.78865179,17.70341264,455,2006FEMA
-69.89292976,43.78865155,17.70341264,456,2006FEMA
-69.89293353,43.78865131,17.70341264,457,2006FEMA
-69.8929373,43.78865107,17.70341264,458,2006FEMA
-69.89294108,43.78865083,17.70341264,459,2006FEMA
-69.89294485,43.78865059,17.70341264,460,2006FEMA
-69.89294862,43.78865034,17.70341264,461,2006FEMA
-69.8929524,43.7886501,17.70341264,462,2006FEMA
-69.89295617,43.78864986,17.70341264,463,2006FEMA
-69.89295994,43.78864962,17.70341264,464,2006FEMA
-69.89296372,43.78864938,17.70341264,465,2006FEMA
-69.89296749,43.78864914,17.70341264,466,2006FEMA
-69.89297126,43.7886489,17.70341264,467,2006FEMA
-69.89297504,43.78864866,19.70472504,468,2006FEMA
-69.89297881,43.78864841,19.70472504,469,2006FEMA
-69.89298258,43.78864817,19.70472504,470,2006FEMA
-69.89298636,43.78864793,19.70472504,471,2006FEMA
-69.89299013,43.78864769,19.70472504,472,2006FEMA
-69.8929939,43.78864745,22.03412144,473,2006FEMA
-69.89299768,43.78864721,22.03412144,474,2006FEMA
-69.89300145,43.78864697,22.03412144,475,2006FEMA
-69.89300522,43.78864673,22.03412144,476,2006FEMA
-69.893009,43.78864648,22.03412144,477,2006FEMA
-69.89301277,43.78864624,22.03412144,478,2006FEMA
-69.89301654,43.788646,22.03412144,479,2006FEMA
-69.89302032,43.78864576,22.03412144,480,2006FEMA
-69.89302409,43.78864552,22.03412144,481,2006FEMA
-69.89302786,43.78864528,22.03412144,482,2006FEMA
-69.89303164,43.78864504,22.03412144,483,2006FEMA
-69.89303541,43.7886448,22.03412144,484,2006FEMA
-69.89303918,43.78864455,22.03412144,485,2006FEMA
-69.89304296,43.78864431,22.03412144,486,2006FEMA
-69.89304673,43.78864407,22.03412144,487,2006FEMA
-69.8930505,43.78864383,22.03412144,488,2006FEMA
-69.89305428,43.78864359,22.03412144,489,2006FEMA
-69.89305805,43.78864335,23.375985,490,2006FEMA
-69.89306182,43.78864311,23.375985,491,2006FEMA
-69.8930656,43.78864287,23.375985,492,2006FEMA
-69.89306937,43.78864262,23.375985,493,2006FEMA
-69.89307314,43.78864238,23.375985,494,2006FEMA
-69.89307692,43.78864214,23.375985,495,2006FEMA
-69.89308069,43.7886419,23.704069,496,2006FEMA
-69.89308447,43.78864166,23.704069,497,2006FEMA
-69.89308824,43.78864142,23.704069,498,2006FEMA
-69.89309201,43.78864118,23.704069,499,2006FEMA
-69.89309579,43.78864094,23.704069,500,2006FEMA
-69.89309956,43.78864069,23.704069,501,2006FEMA
-69.89310333,43.78864045,23.704069,502,2006FEMA
-69.89310711,43.78864021,23.14960704,503,2006FEMA
-69.89311088,43.78863997,23.14960704,504,2006FEMA
-69.89311465,43.78863973,23.14960704,505,2006FEMA
-69.89311843,43.78863949,23.14960704,506,2006FEMA
-69.8931222,43.78863925,23.14960704,507,2006FEMA
-69.89312597,43.78863901,23.14960704,508,2006FEMA
-69.89312975,43.78863876,23.14960704,509,2006FEMA
-69.89313352,43.78863852,23.14960704,510,2006FEMA
-69.89313729,43.78863828,23.14960704,511,2006FEMA
-69.89314107,43.78863804,22.39501384,512,2006FEMA
-69.89314484,43.7886378,22.39501384,513,2006FEMA
-69.89314861,43.78863756,22.39501384,514,2006FEMA
-69.89315239,43.78863732,22.39501384,515,2006FEMA
-69.89315616,43.78863708,22.39501384,516,2006FEMA
-69.89315993,43.78863683,22.39501384,517,2006FEMA
-69.89316371,43.78863659,22.39501384,518,2006FEMA
-69.89316748,43.78863635,22.39501384,519,2006FEMA
-69.89317125,43.78863611,22.39501384,520,2006FEMA
-69.89317503,43.78863587,22.39501384,521,2006FEMA
-69.8931788,43.78863563,22.39501384,522,2006FEMA
-69.89318257,43.78863539,22.39501384,523,2006FEMA
-69.89318635,43.78863515,22.39501384,524,2006FEMA
-69.89319012,43.7886349,22.39501384,525,2006FEMA
-69.89319389,43.78863466,20.00000064,526,2006FEMA
-69.89319767,43.78863442,20.00000064,527,2006FEMA
-69.89320144,43.78863418,20.00000064,528,2006FEMA
-69.89320521,43.78863394,20.00000064,529,2006FEMA
-69.89320899,43.7886337,20.00000064,530,2006FEMA
