X,Y,Zadcirc,STA,source
-70.2068697,43.6486703,-32.5667380607521,55,interpolated ADCIRC
-70.2068727,43.64866863,-32.5271815521313,56,interpolated ADCIRC
-70.2068757,43.64866696,-32.4876250434191,57,interpolated ADCIRC
-70.20687869,43.64866529,-32.4480969905018,58,interpolated ADCIRC
-70.20688169,43.64866362,-32.4085404818811,59,interpolated ADCIRC
-70.20688469,43.64866195,-32.3689839731688,60,interpolated ADCIRC
-70.20688769,43.64866028,-32.329427464548,61,interpolated ADCIRC
-70.20689069,43.64865861,-32.2898709558358,62,interpolated ADCIRC
-70.20689368,43.64865694,-32.2503429030505,63,interpolated ADCIRC
-70.20689668,43.64865527,-32.2107863942978,64,interpolated ADCIRC
-70.20689968,43.6486536,-32.171229885677,65,interpolated ADCIRC
-70.20690268,43.64865193,-32.1316733769647,66,interpolated ADCIRC
-70.20690568,43.64865025,-32.091931121234,67,interpolated ADCIRC
-70.20690867,43.64864858,-32.0524030683168,68,interpolated ADCIRC
-70.20691167,43.64864691,-32.0128465596045,69,interpolated ADCIRC
-70.20691467,43.64864524,-31.9732900509838,70,interpolated ADCIRC
-70.20691767,43.64864357,-31.9337335422715,71,interpolated ADCIRC
-70.20692066,43.6486419,-31.8942054894862,72,interpolated ADCIRC
-70.20692366,43.64864023,-31.8546489807335,73,interpolated ADCIRC
-70.20692666,43.64863856,-31.8150924721532,74,interpolated ADCIRC
-70.20692966,43.64863689,-31.7755359634005,75,interpolated ADCIRC
-70.20693266,43.64863522,-31.7359794547797,76,interpolated ADCIRC
-70.20693565,43.64863355,-31.6964514018625,77,interpolated ADCIRC
-70.20693865,43.64863188,-31.6568948932822,78,interpolated ADCIRC
-70.20694165,43.64863021,-31.6173383845294,79,interpolated ADCIRC
-70.20694465,43.64862854,-31.5777818758172,80,interpolated ADCIRC
-70.20694765,43.64862686,-31.5380396200864,81,interpolated ADCIRC
-70.20695064,43.64862519,-31.4985115671692,82,interpolated ADCIRC
-70.20695364,43.64862352,-31.4589550585889,83,interpolated ADCIRC
-70.20695664,43.64862185,-31.4193985498362,84,interpolated ADCIRC
-70.20695964,43.64862018,-31.3798420412559,85,interpolated ADCIRC
-70.20696264,43.64861851,-31.3402855325031,86,interpolated ADCIRC
-70.20696563,43.64861684,-31.3007574797179,87,interpolated ADCIRC
-70.20696863,43.64861517,-31.2612009709652,88,interpolated ADCIRC
-70.20697163,43.6486135,-31.2216444623848,89,interpolated ADCIRC
-70.20697463,43.64861183,-31.1820879536321,90,interpolated ADCIRC
-70.20697763,43.64861016,-31.1425314449198,91,interpolated ADCIRC
-70.20698062,43.64860849,-31.1030033921346,92,interpolated ADCIRC
-70.20698362,43.64860682,-31.0634468833818,93,interpolated ADCIRC
-70.20698662,43.64860515,-31.0238903748015,94,interpolated ADCIRC
-70.20698962,43.64860347,-30.9841481189388,95,interpolated ADCIRC
-70.20699262,43.6486018,-30.9445916103585,96,interpolated ADCIRC
-70.20699561,43.64860013,-30.9050635574009,97,interpolated ADCIRC
-70.20699861,43.64859846,-30.8655070488206,98,interpolated ADCIRC
-70.20700161,43.64859679,-30.8259505400678,99,interpolated ADCIRC
-70.20700461,43.64859512,-30.7863940314875,100,interpolated ADCIRC
-70.2070076,43.64859345,-30.7468659785703,101,interpolated ADCIRC
-70.2070106,43.64859178,-30.7073094698176,102,interpolated ADCIRC
-70.2070136,43.64859011,-30.6677529612373,103,interpolated ADCIRC
-70.2070166,43.64858844,-30.6281964524845,104,interpolated ADCIRC
-70.2070196,43.64858677,-30.5886399439042,105,interpolated ADCIRC
-70.20702259,43.6485851,-30.549111890987,106,interpolated ADCIRC
-70.20702559,43.64858343,-30.5095553823662,107,interpolated ADCIRC
-70.20702859,43.64858176,-30.469998873654,108,interpolated ADCIRC
-70.20703159,43.64858008,-30.4302566179232,109,interpolated ADCIRC
-70.20703459,43.64857841,-30.3907001091705,110,interpolated ADCIRC
-70.20703758,43.64857674,-30.3511720563853,111,interpolated ADCIRC
-70.20704058,43.64857507,-30.311615547673,112,interpolated ADCIRC
-70.20704358,43.6485734,-30.2720590389202,113,interpolated ADCIRC
-70.20704658,43.64857173,-30.2325025303399,114,interpolated ADCIRC
-70.20704958,43.64857006,-30.1929460215872,115,interpolated ADCIRC
-70.20705257,43.64856839,-30.153417968802,116,interpolated ADCIRC
-70.20705557,43.64856672,-30.1138614600897,117,interpolated ADCIRC
-70.20705857,43.64856505,-30.0743049514689,118,interpolated ADCIRC
-70.20706157,43.64856338,-30.0347484427566,119,interpolated ADCIRC
-70.20706456,43.64856171,-29.9952203899309,120,interpolated ADCIRC
-70.20706756,43.64856004,-29.9556638812187,121,interpolated ADCIRC
-70.20707056,43.64855837,-29.9161073725979,122,interpolated ADCIRC
-70.20707356,43.64855669,-29.8763651167756,123,interpolated ADCIRC
-70.20707656,43.64855502,-29.8368086081549,124,interpolated ADCIRC
-70.20707955,43.64855335,-29.7972805552377,125,interpolated ADCIRC
-70.20708255,43.64855168,-29.7577240465254,126,interpolated ADCIRC
-70.20708555,43.64855001,-29.7181675379046,127,interpolated ADCIRC
-70.20708855,43.64854834,-29.6786110291923,128,interpolated ADCIRC
-70.20709155,43.64854667,-29.6390545205716,129,interpolated ADCIRC
-70.20709454,43.648545,-29.5995264676544,130,interpolated ADCIRC
-70.20709754,43.64854333,-29.5599699590336,131,interpolated ADCIRC
-70.20710054,43.64854166,-29.5204134503213,132,interpolated ADCIRC
-70.20710354,43.64853999,-29.4808569417006,133,interpolated ADCIRC
-70.20710654,43.64853832,-29.4413004329883,134,interpolated ADCIRC
-70.20710953,43.64853665,-29.4017723800711,135,interpolated ADCIRC
-70.20711253,43.64853497,-29.3620301243404,136,interpolated ADCIRC
-70.20711553,43.6485333,-29.3224736156281,137,interpolated ADCIRC
-70.20711853,43.64853163,-29.2829171070073,138,interpolated ADCIRC
-70.20712153,43.64852996,-29.243360598295,139,interpolated ADCIRC
-70.20712452,43.64852829,-29.2038325455098,140,interpolated ADCIRC
-70.20712752,43.64852662,-29.164276036757,141,interpolated ADCIRC
-70.20713052,43.64852495,-29.1247195281363,142,interpolated ADCIRC
-70.20713352,43.64852328,-29.085163019424,143,interpolated ADCIRC
-70.20713651,43.64852161,-29.0456349666388,144,interpolated ADCIRC
-70.20713951,43.64851994,-29.006078457886,145,interpolated ADCIRC
-70.20714251,43.64851827,-28.9665219491737,146,interpolated ADCIRC
-70.20714551,43.6485166,-28.926965440553,147,interpolated ADCIRC
-70.20714851,43.64851493,-28.8874089318407,148,interpolated ADCIRC
-70.2071515,43.64851326,-28.8478808790555,149,interpolated ADCIRC
-70.2071545,43.64851158,-28.8081386231928,150,interpolated ADCIRC
-70.2071575,43.64850991,-28.7685821146125,151,interpolated ADCIRC
-70.2071605,43.64850824,-28.7290256058597,152,interpolated ADCIRC
-70.2071635,43.64850657,-28.6894690972794,153,interpolated ADCIRC
-70.20716649,43.6485049,-28.6499410443217,154,interpolated ADCIRC
-70.20716949,43.64850323,-28.6103845357414,155,interpolated ADCIRC
-70.20717249,43.64850156,-28.5708280269887,156,interpolated ADCIRC
-70.20717549,43.64849989,-28.5312715182764,157,interpolated ADCIRC
-70.20717849,43.64849822,-28.4917150096557,158,interpolated ADCIRC
-70.20718148,43.64849655,-28.4521869567384,159,interpolated ADCIRC
-70.20718448,43.64849488,-28.4126304481581,160,interpolated ADCIRC
-70.20718748,43.64849321,-28.3730739394054,161,interpolated ADCIRC
-70.20719048,43.64849154,-28.3335174308251,162,interpolated ADCIRC
-70.20719348,43.64848987,-28.2939609220724,163,interpolated ADCIRC
-70.20719647,43.64848819,-28.2542471221772,164,interpolated ADCIRC
-70.20719947,43.64848652,-28.2146906134244,165,interpolated ADCIRC
-70.20720247,43.64848485,-28.1751341048441,166,interpolated ADCIRC
-70.20720547,43.64848318,-28.1355775960914,167,interpolated ADCIRC
-70.20720846,43.64848151,-28.0960495433061,168,interpolated ADCIRC
-70.20721146,43.64847984,-28.0564930345939,169,interpolated ADCIRC
-70.20721446,43.64847817,-28.0169365258411,170,interpolated ADCIRC
-70.20721746,43.6484765,-27.9773800172608,171,interpolated ADCIRC
-70.20722046,43.64847483,-27.9378235085081,172,interpolated ADCIRC
-70.20722345,43.64847316,-27.8982954557228,173,interpolated ADCIRC
-70.20722645,43.64847149,-27.8587389470106,174,interpolated ADCIRC
-70.20722945,43.64846982,-27.8191824383898,175,interpolated ADCIRC
-70.20723245,43.64846815,-27.7796259296371,176,interpolated ADCIRC
-70.20723545,43.64846648,-27.7400694210568,177,interpolated ADCIRC
-70.20723844,43.6484648,-27.7003556210296,178,interpolated ADCIRC
-70.20724144,43.64846313,-27.6607991124088,179,interpolated ADCIRC
-70.20724444,43.64846146,-27.6212426036965,180,interpolated ADCIRC
-70.20724744,43.64845979,-27.5816860949438,181,interpolated ADCIRC
-70.20725044,43.64845812,-27.5436878579915,182,interpolated ADCIRC
-70.20725343,43.64845645,-27.5673514481174,183,interpolated ADCIRC
-70.20725643,43.64845478,-27.5911672212743,184,interpolated ADCIRC
-70.20725943,43.64845311,-27.614982994122,185,interpolated ADCIRC
-70.20726243,43.64845144,-27.6387987672789,186,interpolated ADCIRC
-70.20726542,43.64844977,-27.6624623574047,187,interpolated ADCIRC
-70.20726842,43.6484481,-27.6862781305616,188,interpolated ADCIRC
-70.20727142,43.64844643,-27.7100939034093,189,interpolated ADCIRC
-70.20727442,43.64844476,-27.7339096764733,190,interpolated ADCIRC
-70.20727742,43.64844308,-27.7575946765156,191,interpolated ADCIRC
-70.20728041,43.64844141,-27.7812582666415,192,interpolated ADCIRC
-70.20728341,43.64843974,-27.8050740397984,193,interpolated ADCIRC
-70.20728641,43.64843807,-27.8288898126461,194,interpolated ADCIRC
-70.20728941,43.6484364,-27.8527055858029,195,interpolated ADCIRC
-70.20729241,43.64843473,-27.8765213586506,196,interpolated ADCIRC
-70.2072954,43.64843306,-27.9001849490857,197,interpolated ADCIRC
-70.2072984,43.64843139,-27.9240007219334,198,interpolated ADCIRC
-70.2073014,43.64842972,-27.9478164950902,199,interpolated ADCIRC
-70.2073044,43.64842805,-27.9716322679379,200,interpolated ADCIRC
-70.2073074,43.64842638,-27.9954480410019,201,interpolated ADCIRC
-70.20731039,43.64842471,-28.0191116312207,202,interpolated ADCIRC
-70.20731339,43.64842304,-28.0429274040684,203,interpolated ADCIRC
-70.20731639,43.64842137,-28.0667431772252,204,interpolated ADCIRC
-70.20731939,43.64841969,-28.0904281771747,205,interpolated ADCIRC
-70.20732238,43.64841802,-28.1140917673935,206,interpolated ADCIRC
-70.20732538,43.64841635,-28.1379075404574,207,interpolated ADCIRC
-70.20732838,43.64841468,-28.1617233136143,208,interpolated ADCIRC
-70.20733138,43.64841301,-28.185539086462,209,interpolated ADCIRC
-70.20733438,43.64841134,-28.2093548596189,210,interpolated ADCIRC
-70.20733737,43.64840967,-28.2330184497448,211,interpolated ADCIRC
-70.20734037,43.648408,-28.2568342226854,212,interpolated ADCIRC
-70.20734337,43.64840633,-28.2806499957493,213,interpolated ADCIRC
-70.20734637,43.64840466,-28.304465768597,214,interpolated ADCIRC
-70.20734937,43.64840299,-28.3282815417539,215,interpolated ADCIRC
-70.20735236,43.64840132,-28.3519451318798,216,interpolated ADCIRC
-70.20735536,43.64839965,-28.3757609048204,217,interpolated ADCIRC
-70.20735836,43.64839798,-28.3995766778843,218,interpolated ADCIRC
-70.20736136,43.6483963,-28.4232616779267,219,interpolated ADCIRC
-70.20736436,43.64839463,-28.4470774509906,220,interpolated ADCIRC
-70.20736735,43.64839296,-28.4707410412094,221,interpolated ADCIRC
-70.20737035,43.64839129,-28.4945568142734,222,interpolated ADCIRC
-70.20737335,43.64838962,-28.518372587214,223,interpolated ADCIRC
-70.20737635,43.64838795,-28.542188360278,224,interpolated ADCIRC
-70.20737934,43.64838628,-28.5658519504038,225,interpolated ADCIRC
-70.20738234,43.64838461,-28.5896677233444,226,interpolated ADCIRC
-70.20738534,43.64838294,-28.6134834964084,227,interpolated ADCIRC
-70.20738834,43.64838127,-28.637299269349,228,interpolated ADCIRC
-70.20739134,43.6483796,-28.661115042413,229,interpolated ADCIRC
-70.20739433,43.64837793,-28.6847786326318,230,interpolated ADCIRC
-70.20739733,43.64837626,-28.7085944056957,231,interpolated ADCIRC
-70.20740033,43.64837458,-28.7322794057381,232,interpolated ADCIRC
-70.20740333,43.64837291,-28.756095178802,233,interpolated ADCIRC
-70.20740633,43.64837124,-28.7799109517426,234,interpolated ADCIRC
-70.20740932,43.64836957,-28.8035745418685,235,interpolated ADCIRC
-70.20741232,43.6483679,-28.8273903149325,236,interpolated ADCIRC
-70.20741532,43.64836623,-28.8512060878731,237,interpolated ADCIRC
-70.20741832,43.64836456,-28.875021860937,238,interpolated ADCIRC
-70.20742132,43.64836289,-28.8988376338776,239,interpolated ADCIRC
-70.20742431,43.64836122,-28.9225012240035,240,interpolated ADCIRC
-70.20742731,43.64835955,-28.9463169971604,241,interpolated ADCIRC
-70.20743031,43.64835788,-28.9701327702244,242,interpolated ADCIRC
-70.20743331,43.64835621,-28.993948543165,243,interpolated ADCIRC
-70.2074363,43.64835454,-29.0176121332908,244,interpolated ADCIRC
-70.2074393,43.64835287,-29.0414279063548,245,interpolated ADCIRC
-70.2074423,43.64835119,-29.0651129063972,246,interpolated ADCIRC
-70.2074453,43.64834952,-29.0889286794611,247,interpolated ADCIRC
-70.2074483,43.64834785,-29.1127444524017,248,interpolated ADCIRC
-70.20745129,43.64834618,-29.1364080425276,249,interpolated ADCIRC
-70.20745429,43.64834451,-29.1602238156845,250,interpolated ADCIRC
-70.20745729,43.64834284,-29.1840395885322,251,interpolated ADCIRC
-70.20746029,43.64834117,-29.207855361689,252,interpolated ADCIRC
-70.20746329,43.6483395,-29.231671134753,253,interpolated ADCIRC
-70.20746628,43.64833783,-29.2553347249718,254,interpolated ADCIRC
-70.20746928,43.64833616,-29.2791504978195,255,interpolated ADCIRC
-70.20747228,43.64833449,-29.3029662709763,256,interpolated ADCIRC
-70.20747528,43.64833282,-29.326782043824,257,interpolated ADCIRC
-70.20747828,43.64833115,-29.350597816888,258,interpolated ADCIRC
-70.20748127,43.64832948,-29.3742614071068,259,interpolated ADCIRC
-70.20748427,43.6483278,-29.3979464070562,260,interpolated ADCIRC
-70.20748727,43.64832613,-29.4217621802131,261,interpolated ADCIRC
-70.20749027,43.64832446,-29.4455779530608,262,interpolated ADCIRC
-70.20749326,43.64832279,-29.4692415434959,263,interpolated ADCIRC
-70.20749626,43.64832112,-29.4930573163435,264,interpolated ADCIRC
-70.20749926,43.64831945,-29.5168730895004,265,interpolated ADCIRC
-70.20750226,43.64831778,-29.5406888623481,266,interpolated ADCIRC
-70.20750526,43.64831611,-29.564504635505,267,interpolated ADCIRC
-70.20750825,43.64831444,-29.5881682256309,268,interpolated ADCIRC
-70.20751125,43.64831277,-29.6119839984786,269,interpolated ADCIRC
-70.20751425,43.6483111,-29.6357997716354,270,interpolated ADCIRC
-70.20751725,43.64830943,-29.6596155444831,271,interpolated ADCIRC
-70.20752025,43.64830776,-29.68343131764,272,interpolated ADCIRC
-70.20752324,43.64830608,-29.7069641348676,273,interpolated ADCIRC
-70.20752624,43.64830441,-29.7307799080245,274,interpolated ADCIRC
-70.20752924,43.64830274,-29.7545956808722,275,interpolated ADCIRC
-70.20753224,43.64830107,-29.7732114790352,276,interpolated ADCIRC
-70.20753524,43.6482994,-29.7848688820137,277,interpolated ADCIRC
-70.20753823,43.64829773,-29.7963872635938,278,interpolated ADCIRC
-70.20754123,43.64829606,-29.8080446667699,279,interpolated ADCIRC
-70.20754423,43.64829439,-29.8197020697484,280,interpolated ADCIRC
-70.20754723,43.64829272,-29.8313594730523,281,interpolated ADCIRC
-70.20755022,43.64829105,-29.8428778545045,282,interpolated ADCIRC
-70.20755322,43.64828938,-29.8545352576109,283,interpolated ADCIRC
-70.20755622,43.64828771,-29.866192660787,284,interpolated ADCIRC
-70.20755922,43.64828604,-29.8778500638933,285,interpolated ADCIRC
-70.20756222,43.64828437,-29.8895074670694,286,interpolated ADCIRC
-70.20756521,43.64828269,-29.9008459140183,287,interpolated ADCIRC
-70.20756821,43.64828102,-29.9125033171944,288,interpolated ADCIRC
-70.20757121,43.64827935,-29.9241607203007,289,interpolated ADCIRC
-70.20757421,43.64827768,-29.9358181234768,290,interpolated ADCIRC
-70.20757721,43.64827601,-29.9474755265832,291,interpolated ADCIRC
-70.2075802,43.64827434,-29.9589939080354,292,interpolated ADCIRC
-70.2075832,43.64827267,-29.9706513112115,293,interpolated ADCIRC
-70.2075862,43.648271,-29.9823087143178,294,interpolated ADCIRC
-70.2075892,43.64826933,-29.9939661174939,295,interpolated ADCIRC
-70.2075922,43.64826766,-30.0056235206003,296,interpolated ADCIRC
-70.20759519,43.64826599,-30.0171419022501,297,interpolated ADCIRC
-70.20759819,43.64826432,-30.0287993053565,298,interpolated ADCIRC
-70.20760119,43.64826265,-30.0404567085325,299,interpolated ADCIRC
-70.20760419,43.64826097,-30.0519341770077,300,interpolated ADCIRC
-70.20760718,43.6482593,-30.0634525584599,301,interpolated ADCIRC
-70.20761018,43.64825763,-30.0751099617639,302,interpolated ADCIRC
-70.20761318,43.64825596,-30.0867673647424,303,interpolated ADCIRC
-70.20761618,43.64825429,-30.0984247679184,304,interpolated ADCIRC
-70.20761918,43.64825262,-30.1100821710248,305,interpolated ADCIRC
-70.20762217,43.64825095,-30.121600552477,306,interpolated ADCIRC
-70.20762517,43.64824928,-30.133257955781,307,interpolated ADCIRC
-70.20762817,43.64824761,-30.144915358957,308,interpolated ADCIRC
-70.20763117,43.64824594,-30.1565727620634,309,interpolated ADCIRC
-70.20763417,43.64824427,-30.1682301652395,310,interpolated ADCIRC
-70.20763716,43.6482426,-30.1797485468196,311,interpolated ADCIRC
-70.20764016,43.64824093,-30.1914059497981,312,interpolated ADCIRC
-70.20764316,43.64823926,-30.2030633529742,313,interpolated ADCIRC
-70.20764616,43.64823758,-30.2145408214493,314,interpolated ADCIRC
-70.20764915,43.64823591,-30.2260592029016,315,interpolated ADCIRC
-70.20765215,43.64823424,-30.2377166062055,316,interpolated ADCIRC
-70.20765515,43.64823257,-30.249374009184,317,interpolated ADCIRC
-70.20765815,43.6482309,-30.2610314124879,318,interpolated ADCIRC
-70.20766115,43.64822923,-30.272688815664,319,interpolated ADCIRC
-70.20766414,43.64822756,-30.2842071972441,320,interpolated ADCIRC
-70.20766714,43.64822589,-30.2958646002226,321,interpolated ADCIRC
-70.20767014,43.64822422,-30.3075220035265,322,interpolated ADCIRC
-70.20767314,43.64822255,-30.319179406505,323,interpolated ADCIRC
-70.20767614,43.64822088,-30.3308368096811,324,interpolated ADCIRC
-70.20767913,43.64821921,-30.3423551912612,325,interpolated ADCIRC
-70.20768213,43.64821754,-30.3540125942397,326,interpolated ADCIRC
-70.20768513,43.64821587,-30.3656699975436,327,interpolated ADCIRC
-70.20768813,43.64821419,-30.377147465891,328,interpolated ADCIRC
-70.20769113,43.64821252,-30.3888048691949,329,interpolated ADCIRC
-70.20769412,43.64821085,-30.4003232506471,330,interpolated ADCIRC
-70.20769712,43.64820918,-30.411980653951,331,interpolated ADCIRC
-70.20770012,43.64820751,-30.4236380569296,332,interpolated ADCIRC
-70.20770312,43.64820584,-30.4352954602335,333,interpolated ADCIRC
-70.20770611,43.64820417,-30.4468138416857,334,interpolated ADCIRC
-70.20770911,43.6482025,-30.4584712446642,335,interpolated ADCIRC
-70.20771211,43.64820083,-30.4701286479682,336,interpolated ADCIRC
-70.20771511,43.64819916,-30.4817860509467,337,interpolated ADCIRC
-70.20771811,43.64819749,-30.4934434542506,338,interpolated ADCIRC
-70.2077211,43.64819582,-30.5049618357028,339,interpolated ADCIRC
-70.2077241,43.64819415,-30.5166192388092,340,interpolated ADCIRC
-70.2077271,43.64819247,-30.5280967073541,341,interpolated ADCIRC
-70.2077301,43.6481908,-30.539754110658,342,interpolated ADCIRC
-70.2077331,43.64818913,-30.5514115136365,343,interpolated ADCIRC
-70.20773609,43.64818746,-30.5629298952166,344,interpolated ADCIRC
-70.20773909,43.64818579,-30.5745872983927,345,interpolated ADCIRC
-70.20774209,43.64818412,-30.586244701499,346,interpolated ADCIRC
-70.20774509,43.64818245,-30.5979021046751,347,interpolated ADCIRC
-70.20774808,43.64818078,-30.6094204861274,348,interpolated ADCIRC
-70.20775108,43.64817911,-30.6210778892337,349,interpolated ADCIRC
-70.20775408,43.64817744,-30.6327352924098,350,interpolated ADCIRC
-70.20775708,43.64817577,-30.6443926955162,351,interpolated ADCIRC
-70.20776008,43.6481741,-30.6560500986922,352,interpolated ADCIRC
-70.20776307,43.64817243,-30.6675684802723,353,interpolated ADCIRC
-70.20776607,43.64817076,-30.6792258834484,354,interpolated ADCIRC
-70.20776907,43.64816908,-30.6907033519236,355,interpolated ADCIRC
-70.20777207,43.64816741,-30.7023607550996,356,interpolated ADCIRC
-70.20777507,43.64816574,-30.714018158206,357,interpolated ADCIRC
-70.20777806,43.64816407,-30.7255365396582,358,interpolated ADCIRC
-70.20778106,43.6481624,-30.7371939428343,359,interpolated ADCIRC
-70.20778406,43.64816073,-30.7488513459407,360,interpolated ADCIRC
-70.20778706,43.64815906,-30.7605087491168,361,interpolated ADCIRC
-70.20779005,43.64815739,-30.7720271306968,362,interpolated ADCIRC
-70.20779305,43.64815572,-30.7836845338729,363,interpolated ADCIRC
-70.20779605,43.64815405,-30.7953419369793,364,interpolated ADCIRC
-70.20779905,43.64815238,-30.8069993401554,365,interpolated ADCIRC
-70.20780205,43.64815071,-30.8186567432617,366,interpolated ADCIRC
-70.20780504,43.64814904,-30.830175124714,367,interpolated ADCIRC
-70.20780804,43.64814736,-30.8416525933867,368,interpolated ADCIRC
-70.20781104,43.64814569,-30.8533099963652,369,interpolated ADCIRC
-70.20781404,43.64814402,-30.8649673995413,370,interpolated ADCIRC
-70.20781704,43.64814235,-30.8766248026476,371,interpolated ADCIRC
-70.20782003,43.64814068,-30.8881431840999,372,interpolated ADCIRC
-70.20782303,43.64813901,-30.8998005874038,373,interpolated ADCIRC
-70.20782603,43.64813734,-30.9114579905799,374,interpolated ADCIRC
-70.20782903,43.64813567,-30.9231153936862,375,interpolated ADCIRC
-70.20783203,43.648134,-30.9347727968623,376,interpolated ADCIRC
-70.20783502,43.64813233,-30.9462911784424,377,interpolated ADCIRC
-70.20783802,43.64813066,-30.9579485814209,378,interpolated ADCIRC
-70.20784102,43.64812899,-30.9696059847248,379,interpolated ADCIRC
-70.20784402,43.64812732,-30.9812633877034,380,interpolated ADCIRC
-70.20784701,43.64812564,-30.9926018346522,381,interpolated ADCIRC
-70.20785001,43.64812397,-31.0042592378283,382,interpolated ADCIRC
-70.20785301,43.6481223,-31.0159166408068,383,interpolated ADCIRC
-70.20785601,43.64812063,-31.0275740441108,384,interpolated ADCIRC
-70.20785901,43.64811896,-31.0392314472868,385,interpolated ADCIRC
-70.207862,43.64811729,-31.0507498288669,386,interpolated ADCIRC
-70.207865,43.64811562,-31.0624072318454,387,interpolated ADCIRC
-70.207868,43.64811395,-31.0740646351494,388,interpolated ADCIRC
-70.207871,43.64811228,-31.0857220381279,389,interpolated ADCIRC
-70.207874,43.64811061,-31.0973794414318,390,interpolated ADCIRC
-70.20787699,43.64810894,-31.108897822884,391,interpolated ADCIRC
-70.20787999,43.64810727,-31.1205552258625,392,interpolated ADCIRC
-70.20788299,43.6481056,-31.1322126291665,393,interpolated ADCIRC
-70.20788599,43.64810393,-31.143870032145,394,interpolated ADCIRC
-70.20788898,43.64810225,-31.1552084792914,395,interpolated ADCIRC
-70.20789198,43.64810058,-31.16686588227,396,interpolated ADCIRC
-70.20789498,43.64809891,-31.1785232855739,397,interpolated ADCIRC
-70.20789798,43.64809724,-31.1901806885524,398,interpolated ADCIRC
-70.20790098,43.64809557,-31.2018380918563,399,interpolated ADCIRC
-70.20790397,43.6480939,-31.2133564733086,400,interpolated ADCIRC
-70.20790697,43.64809223,-31.2250138764149,401,interpolated ADCIRC
