X,Y,Zadcirc,STA,source
-70.22288976,43.6391713,24.035805061171,2372,interpolated ADCIRC
-70.22289327,43.63917232,24.0424169853063,2373,interpolated ADCIRC
-70.22289678,43.63917334,24.0490289094416,2374,interpolated ADCIRC
-70.22290028,43.63917436,24.0555326393883,2375,interpolated ADCIRC
-70.22290379,43.63917538,24.0621445635236,2376,interpolated ADCIRC
-70.2229073,43.6391764,24.0687564876589,2377,interpolated ADCIRC
-70.22291081,43.63917742,24.0753684115757,2378,interpolated ADCIRC
-70.22291431,43.63917845,24.0815646485991,2379,interpolated ADCIRC
-70.22291782,43.63917947,24.0881765728882,2380,interpolated ADCIRC
-70.22292133,43.63918049,24.0947884970235,2381,interpolated ADCIRC
-70.22292483,43.63918151,24.1012922268165,2382,interpolated ADCIRC
-70.22292834,43.63918253,24.1079041509517,2383,interpolated ADCIRC
-70.22293185,43.63918355,24.114516075087,2384,interpolated ADCIRC
-70.22293535,43.63918457,24.1210198050338,2385,interpolated ADCIRC
-70.22293886,43.6391856,24.1273242363995,2386,interpolated ADCIRC
-70.22294237,43.63918662,24.1339361605348,2387,interpolated ADCIRC
-70.22294587,43.63918764,24.140439890263,2388,interpolated ADCIRC
-70.22294938,43.63918866,24.1470518143983,2389,interpolated ADCIRC
-70.22295289,43.63918968,24.1536637385336,2390,interpolated ADCIRC
-70.2229564,43.6391907,24.1602756626689,2391,interpolated ADCIRC
-70.2229599,43.63919172,24.1667793926156,2392,interpolated ADCIRC
-70.22296341,43.63919274,24.1733913167509,2393,interpolated ADCIRC
-70.22296692,43.63919377,24.1796957481167,2394,interpolated ADCIRC
-70.22297042,43.63919479,24.1861994779096,2395,interpolated ADCIRC
-70.22297393,43.63919581,24.1928114020449,2396,interpolated ADCIRC
-70.22297744,43.63919683,24.1994233259617,2397,interpolated ADCIRC
-70.22298094,43.63919785,24.2059270559085,2398,interpolated ADCIRC
-70.22298445,43.63919887,24.2125389800438,2399,interpolated ADCIRC
-70.22298796,43.63919989,24.219150904179,2400,interpolated ADCIRC
-70.22299147,43.63920092,24.2254553355448,2401,interpolated ADCIRC
-70.22299497,43.63920194,24.2319590654915,2402,interpolated ADCIRC
-70.22299848,43.63920296,24.2385709896268,2403,interpolated ADCIRC
-70.22300199,43.63920398,24.2451829137621,2404,interpolated ADCIRC
-70.22300549,43.639205,24.2516866437088,2405,interpolated ADCIRC
