X,Y,Zadcirc,STA,source
-70.21633151,43.65139371,-54.1209058303295,32,interpolated ADCIRC
-70.21633287,43.65139115,-54.127677030645,33,interpolated ADCIRC
-70.21633424,43.6513886,-54.1345670895312,34,interpolated ADCIRC
-70.2163356,43.65138604,-54.1413382898467,35,interpolated ADCIRC
-70.21633696,43.65138348,-54.148109490297,36,interpolated ADCIRC
-70.21633832,43.65138092,-54.1548806906125,37,interpolated ADCIRC
-70.21633969,43.65137836,-54.1617467863111,38,interpolated ADCIRC
-70.21634105,43.6513758,-54.1685179866095,39,interpolated ADCIRC
-70.21634241,43.65137324,-54.175289186925,40,interpolated ADCIRC
-70.21634377,43.65137068,-54.1820603872405,41,interpolated ADCIRC
-70.21634513,43.65136812,-54.188831587556,42,interpolated ADCIRC
-70.2163465,43.65136556,-54.1956976833894,43,interpolated ADCIRC
-70.21634786,43.651363,-54.2024688837049,44,interpolated ADCIRC
-70.21634922,43.65136044,-54.2092400840033,45,interpolated ADCIRC
-70.21635058,43.65135788,-54.2160112843188,46,interpolated ADCIRC
-70.21635194,43.65135532,-54.2227824846343,47,interpolated ADCIRC
-70.21635331,43.65135276,-54.2296485804677,48,interpolated ADCIRC
-70.21635467,43.6513502,-54.2364197807832,49,interpolated ADCIRC
-70.21635603,43.65134764,-54.2431909810816,50,interpolated ADCIRC
-70.21635739,43.65134508,-54.2499621813971,51,interpolated ADCIRC
-70.21635876,43.65134252,-54.2568282772306,52,interpolated ADCIRC
-70.21636012,43.65133996,-54.263599477546,53,interpolated ADCIRC
-70.21636148,43.6513374,-54.2703706778615,54,interpolated ADCIRC
-70.21636284,43.65133484,-54.27714187816,55,interpolated ADCIRC
-70.2163642,43.65133228,-54.2839130784755,56,interpolated ADCIRC
-70.21636557,43.65132972,-54.290779174174,57,interpolated ADCIRC
-70.21636693,43.65132716,-54.2975503746244,58,interpolated ADCIRC
-70.21636829,43.6513246,-54.3043215749398,59,interpolated ADCIRC
-70.21636965,43.65132204,-54.3110927752383,60,interpolated ADCIRC
-70.21637101,43.65131948,-54.3178639755538,61,interpolated ADCIRC
-70.21637238,43.65131692,-54.3247300712523,62,interpolated ADCIRC
-70.21637374,43.65131436,-54.3315012715678,63,interpolated ADCIRC
-70.2163751,43.6513118,-54.3382724718833,64,interpolated ADCIRC
-70.21637646,43.65130925,-54.3450676355212,65,interpolated ADCIRC
-70.21637783,43.65130669,-54.3519337312198,66,interpolated ADCIRC
-70.21637919,43.65130413,-54.3587049315353,67,interpolated ADCIRC
-70.21638055,43.65130157,-54.3654761318508,68,interpolated ADCIRC
-70.21638191,43.65129901,-54.3722473321662,69,interpolated ADCIRC
-70.21638327,43.65129645,-54.3790185324647,70,interpolated ADCIRC
-70.21638464,43.65129389,-54.3858846282981,71,interpolated ADCIRC
-70.216386,43.65129133,-54.3926558286136,72,interpolated ADCIRC
-70.21638736,43.65128877,-54.3994270289291,73,interpolated ADCIRC
-70.21638872,43.65128621,-54.4061982292446,74,interpolated ADCIRC
-70.21639008,43.65128365,-54.4129694295601,75,interpolated ADCIRC
-70.21639145,43.65128109,-54.4198355253764,76,interpolated ADCIRC
-70.21639281,43.65127853,-54.4266067256919,77,interpolated ADCIRC
-70.21639417,43.65127597,-54.4333779260074,78,interpolated ADCIRC
-70.21639553,43.65127341,-54.4401491263229,79,interpolated ADCIRC
-70.2163969,43.65127085,-54.4470152221563,80,interpolated ADCIRC
-70.21639826,43.65126829,-54.4537864224548,81,interpolated ADCIRC
-70.21639962,43.65126573,-54.4605576227702,82,interpolated ADCIRC
-70.21640098,43.65126317,-54.4673288230857,83,interpolated ADCIRC
-70.21640234,43.65126061,-54.4741000234012,84,interpolated ADCIRC
-70.21640371,43.65125805,-54.4809661190998,85,interpolated ADCIRC
-70.21640507,43.65125549,-54.4877373193982,86,interpolated ADCIRC
-70.21640643,43.65125293,-54.4945085198486,87,interpolated ADCIRC
-70.21640779,43.65125037,-54.501279720164,88,interpolated ADCIRC
-70.21640915,43.65124781,-54.5080509204795,89,interpolated ADCIRC
-70.21641052,43.65124525,-54.5149170161781,90,interpolated ADCIRC
-70.21641188,43.65124269,-54.5216882164766,91,interpolated ADCIRC
-70.21641324,43.65124013,-54.528459416792,92,interpolated ADCIRC
-70.2164146,43.65123757,-54.5352306171075,93,interpolated ADCIRC
-70.21641597,43.65123501,-54.5420967129409,94,interpolated ADCIRC
-70.21641733,43.65123245,-54.5488679132564,95,interpolated ADCIRC
-70.21641869,43.6512299,-54.5556630767595,96,interpolated ADCIRC
-70.21642005,43.65122734,-54.562434277075,97,interpolated ADCIRC
-70.21642141,43.65122478,-54.5692054773905,98,interpolated ADCIRC
-70.21642278,43.65122222,-54.5760715732239,99,interpolated ADCIRC
-70.21642414,43.65121966,-54.5828427735394,100,interpolated ADCIRC
-70.2164255,43.6512171,-54.5896139738378,101,interpolated ADCIRC
-70.21642686,43.65121454,-54.5963851741533,102,interpolated ADCIRC
-70.21642822,43.65121198,-54.6031563744688,103,interpolated ADCIRC
-70.21642959,43.65120942,-54.6100224703022,104,interpolated ADCIRC
-70.21643095,43.65120686,-54.6167936706177,105,interpolated ADCIRC
-70.21643231,43.6512043,-54.6235648709332,106,interpolated ADCIRC
-70.21643367,43.65120174,-54.6303360712316,107,interpolated ADCIRC
-70.21643504,43.65119918,-54.6372021669302,108,interpolated ADCIRC
-70.2164364,43.65119662,-54.6439733673805,109,interpolated ADCIRC
-70.21643776,43.65119406,-54.650744567696,110,interpolated ADCIRC
-70.21643912,43.6511915,-54.6575157680115,111,interpolated ADCIRC
-70.21644048,43.65118894,-54.6642869683099,112,interpolated ADCIRC
-70.21644185,43.65118638,-54.6711530640085,113,interpolated ADCIRC
-70.21644321,43.65118382,-54.677924264324,114,interpolated ADCIRC
-70.21644457,43.65118126,-54.6846954646395,115,interpolated ADCIRC
-70.21644593,43.6511787,-54.6914666650898,116,interpolated ADCIRC
-70.2164473,43.65117614,-54.6983327607714,117,interpolated ADCIRC
-70.21644866,43.65117358,-54.7051039610868,118,interpolated ADCIRC
-70.21645002,43.65117102,-54.7118751614023,119,interpolated ADCIRC
-70.21645138,43.65116846,-54.7186463617178,120,interpolated ADCIRC
-70.21645274,43.6511659,-54.7254175620333,121,interpolated ADCIRC
-70.21645411,43.65116334,-54.7322836578497,122,interpolated ADCIRC
-70.21645547,43.65116078,-54.7390548581652,123,interpolated ADCIRC
-70.21645683,43.65115822,-54.7458260584806,124,interpolated ADCIRC
-70.21645819,43.65115566,-54.7525972587961,125,interpolated ADCIRC
-70.21645955,43.6511531,-54.7593684591116,126,interpolated ADCIRC
-70.21646092,43.65115055,-54.7662585181326,127,interpolated ADCIRC
-70.21646228,43.65114799,-54.7730297184481,128,interpolated ADCIRC
-70.21646364,43.65114543,-54.7767489338264,129,interpolated ADCIRC
-70.216465,43.65114287,-54.7740153212973,130,interpolated ADCIRC
-70.21646637,43.65114031,-54.7713776208325,131,interpolated ADCIRC
-70.21646773,43.65113775,-54.7686440082596,132,interpolated ADCIRC
-70.21646909,43.65113519,-54.7659103957305,133,interpolated ADCIRC
-70.21647045,43.65113263,-54.7631767832014,134,interpolated ADCIRC
-70.21647181,43.65113007,-54.7604431706723,135,interpolated ADCIRC
-70.21647318,43.65112751,-54.7578054700712,136,interpolated ADCIRC
-70.21647454,43.65112495,-54.7550718575421,137,interpolated ADCIRC
-70.2164759,43.65112239,-54.7523382451055,138,interpolated ADCIRC
-70.21647726,43.65111983,-54.7496046325764,139,interpolated ADCIRC
-70.21647862,43.65111727,-54.7468710200473,140,interpolated ADCIRC
-70.21647999,43.65111471,-54.7442333194462,141,interpolated ADCIRC
-70.21648135,43.65111215,-54.741499706917,142,interpolated ADCIRC
-70.21648271,43.65110959,-54.7387660943442,143,interpolated ADCIRC
-70.21648407,43.65110703,-54.7360324819514,144,interpolated ADCIRC
-70.21648544,43.65110447,-54.7333947813502,145,interpolated ADCIRC
-70.2164868,43.65110191,-54.7306611688211,146,interpolated ADCIRC
-70.21648816,43.65109935,-54.727927556292,147,interpolated ADCIRC
-70.21648952,43.65109679,-54.7251939437191,148,interpolated ADCIRC
-70.21649088,43.65109423,-54.72246033119,149,interpolated ADCIRC
-70.21649225,43.65109167,-54.7198226307252,150,interpolated ADCIRC
-70.21649361,43.65108911,-54.7170890181961,151,interpolated ADCIRC
-70.21649497,43.65108655,-54.714355405667,152,interpolated ADCIRC
-70.21649633,43.65108399,-54.7116217930941,153,interpolated ADCIRC
-70.21649769,43.65108143,-54.708888180565,154,interpolated ADCIRC
-70.21649906,43.65107887,-54.7062504801002,155,interpolated ADCIRC
-70.21650042,43.65107631,-54.7035168675711,156,interpolated ADCIRC
-70.21650178,43.65107375,-54.700783255042,157,interpolated ADCIRC
-70.21650314,43.6510712,-54.6981112738919,158,interpolated ADCIRC
-70.21650451,43.65106864,-54.6954735732907,159,interpolated ADCIRC
-70.21650587,43.65106608,-54.6927399608979,160,interpolated ADCIRC
-70.21650723,43.65106352,-54.6900063483688,161,interpolated ADCIRC
-70.21650859,43.65106096,-54.6872727358397,162,interpolated ADCIRC
-70.21650995,43.6510584,-54.6845391232668,163,interpolated ADCIRC
-70.21651132,43.65105584,-54.6819014226657,164,interpolated ADCIRC
-70.21651268,43.65105328,-54.6791678101366,165,interpolated ADCIRC
-70.21651404,43.65105072,-54.6764341977438,166,interpolated ADCIRC
-70.2165154,43.65104816,-54.6737005852147,167,interpolated ADCIRC
-70.21651676,43.6510456,-54.6709669726856,168,interpolated ADCIRC
-70.21651813,43.65104304,-54.6683292720407,169,interpolated ADCIRC
-70.21651949,43.65104048,-54.6655956595116,170,interpolated ADCIRC
-70.21652085,43.65103792,-54.6628620469825,171,interpolated ADCIRC
-70.21652221,43.65103536,-54.6601284344534,172,interpolated ADCIRC
-70.21652358,43.6510328,-54.6574907339885,173,interpolated ADCIRC
-70.21652494,43.65103024,-54.6547571214157,174,interpolated ADCIRC
-70.2165263,43.65102768,-54.6520235088866,175,interpolated ADCIRC
-70.21652766,43.65102512,-54.6492898963575,176,interpolated ADCIRC
-70.21652902,43.65102256,-54.6465562838284,177,interpolated ADCIRC
-70.21653039,43.65102,-54.6439185833635,178,interpolated ADCIRC
-70.21653175,43.65101744,-54.6411849707906,179,interpolated ADCIRC
-70.21653311,43.65101488,-54.6384513582615,180,interpolated ADCIRC
-70.21653447,43.65101232,-54.6357177457325,181,interpolated ADCIRC
-70.21653583,43.65100976,-54.6329841332034,182,interpolated ADCIRC
-70.2165372,43.6510072,-54.6303464327385,183,interpolated ADCIRC
-70.21653856,43.65100464,-54.6276128201656,184,interpolated ADCIRC
-70.21653992,43.65100208,-54.6248792076365,185,interpolated ADCIRC
-70.21654128,43.65099952,-54.6221455951074,186,interpolated ADCIRC
-70.21654265,43.65099696,-54.6195078945063,187,interpolated ADCIRC
-70.21654401,43.6509944,-54.6167742821135,188,interpolated ADCIRC
-70.21654537,43.65099185,-54.6141023009634,189,interpolated ADCIRC
-70.21654673,43.65098929,-54.6113686884343,190,interpolated ADCIRC
-70.21654809,43.65098673,-54.6086350759052,191,interpolated ADCIRC
-70.21654946,43.65098417,-54.605997375304,192,interpolated ADCIRC
-70.21655082,43.65098161,-54.6032637627749,193,interpolated ADCIRC
-70.21655218,43.65097905,-54.600530150202,194,interpolated ADCIRC
-70.21655354,43.65097649,-54.6038076226543,195,interpolated ADCIRC
-70.2165549,43.65097393,-54.6177470469746,196,interpolated ADCIRC
-70.21655627,43.65097137,-54.6318286751067,197,interpolated ADCIRC
-70.21655763,43.65096881,-54.645768099427,198,interpolated ADCIRC
-70.21655899,43.65096625,-54.6597075237472,199,interpolated ADCIRC
-70.21656035,43.65096369,-54.6736469480525,200,interpolated ADCIRC
-70.21656172,43.65096113,-54.6877285763867,201,interpolated ADCIRC
-70.21656308,43.65095857,-54.701668000707,202,interpolated ADCIRC
-70.21656444,43.65095601,-54.7156074250272,203,interpolated ADCIRC
-70.2165658,43.65095345,-54.7295468493475,204,interpolated ADCIRC
-70.21656716,43.65095089,-54.7434862736527,205,interpolated ADCIRC
-70.21656853,43.65094833,-54.757567901987,206,interpolated ADCIRC
-70.21656989,43.65094577,-54.7715073263073,207,interpolated ADCIRC
-70.21657125,43.65094321,-54.7854467506275,208,interpolated ADCIRC
-70.21657261,43.65094065,-54.7993861749477,209,interpolated ADCIRC
-70.21657397,43.65093809,-54.813325599253,210,interpolated ADCIRC
-70.21657534,43.65093553,-54.8274072275873,211,interpolated ADCIRC
-70.2165767,43.65093297,-54.8413466519075,212,interpolated ADCIRC
-70.21657806,43.65093041,-54.8552860762277,213,interpolated ADCIRC
-70.21657942,43.65092785,-54.869225500548,214,interpolated ADCIRC
-70.21658079,43.65092529,-54.8833071286802,215,interpolated ADCIRC
-70.21658215,43.65092273,-54.8972465529854,216,interpolated ADCIRC
-70.21658351,43.65092017,-54.9111859775078,217,interpolated ADCIRC
-70.21658487,43.65091761,-54.925125401828,218,interpolated ADCIRC
-70.21658623,43.65091505,-54.9390648261482,219,interpolated ADCIRC
-70.2165876,43.6509125,-54.9531675492134,220,interpolated ADCIRC
-70.21658896,43.65090994,-54.9671069735337,221,interpolated ADCIRC
-70.21659032,43.65090738,-54.9810463978539,222,interpolated ADCIRC
-70.21659168,43.65090482,-54.9949858221742,223,interpolated ADCIRC
-70.21659304,43.65090226,-55.0089252466965,224,interpolated ADCIRC
-70.21659441,43.6508997,-55.0230068748137,225,interpolated ADCIRC
-70.21659577,43.65089714,-55.0369462991339,226,interpolated ADCIRC
-70.21659713,43.65089458,-55.0508857234542,227,interpolated ADCIRC
-70.21659849,43.65089202,-55.0648251477744,228,interpolated ADCIRC
-70.21659985,43.65088946,-55.0787645720946,229,interpolated ADCIRC
-70.21660122,43.6508869,-55.0928462004289,230,interpolated ADCIRC
-70.21660258,43.65088434,-55.1067856247342,231,interpolated ADCIRC
-70.21660394,43.65088178,-55.1207250490544,232,interpolated ADCIRC
-70.2166053,43.65087922,-55.1346644733747,233,interpolated ADCIRC
-70.21660667,43.65087666,-55.1487461017089,234,interpolated ADCIRC
-70.21660803,43.6508741,-55.1626855260292,235,interpolated ADCIRC
-70.21660939,43.65087154,-55.1766249503344,236,interpolated ADCIRC
-70.21661075,43.65086898,-55.1905643746547,237,interpolated ADCIRC
-70.21661211,43.65086642,-55.2045037989749,238,interpolated ADCIRC
-70.21661348,43.65086386,-55.2185854273092,239,interpolated ADCIRC
-70.21661484,43.6508613,-55.2325248516294,240,interpolated ADCIRC
-70.2166162,43.65085874,-55.2464642759347,241,interpolated ADCIRC
-70.21661756,43.65085618,-55.2604037002549,242,interpolated ADCIRC
-70.21661892,43.65085362,-55.2743431245752,243,interpolated ADCIRC
-70.21662029,43.65085106,-55.2884247527074,244,interpolated ADCIRC
-70.21662165,43.6508485,-55.3023641770276,245,interpolated ADCIRC
-70.21662301,43.65084594,-55.3163036015349,246,interpolated ADCIRC
-70.21662437,43.65084338,-55.3302430258552,247,interpolated ADCIRC
-70.21662574,43.65084082,-55.3443246539874,248,interpolated ADCIRC
-70.2166271,43.65083826,-55.3582640783076,249,interpolated ADCIRC
-70.21662846,43.6508357,-55.3722035026279,250,interpolated ADCIRC
-70.21662982,43.65083314,-55.3861429269481,251,interpolated ADCIRC
-70.21663118,43.65083059,-55.4001034462013,252,interpolated ADCIRC
-70.21663255,43.65082803,-55.4141850745356,253,interpolated ADCIRC
-70.21663391,43.65082547,-55.4281244988559,254,interpolated ADCIRC
-70.21663527,43.65082291,-55.4420639231761,255,interpolated ADCIRC
-70.21663663,43.65082035,-55.4560033474963,256,interpolated ADCIRC
-70.21663799,43.65081779,-55.4699427718016,257,interpolated ADCIRC
-70.21663936,43.65081523,-55.4840244001359,258,interpolated ADCIRC
-70.21664072,43.65081267,-55.4979638244561,259,interpolated ADCIRC
-70.21664208,43.65081011,-55.5119032487764,260,interpolated ADCIRC
-70.21664344,43.65080755,-55.5258426730966,261,interpolated ADCIRC
-70.21664481,43.65080499,-55.5399243014159,262,interpolated ADCIRC
-70.21664617,43.65080243,-55.5538637257361,263,interpolated ADCIRC
-70.21664753,43.65079987,-55.5678031500564,264,interpolated ADCIRC
-70.21664889,43.65079731,-55.5817425743766,265,interpolated ADCIRC
-70.21665025,43.65079475,-55.5956819986969,266,interpolated ADCIRC
-70.21665162,43.65079219,-55.6097636268141,267,interpolated ADCIRC
-70.21665298,43.65078963,-55.6237030513364,268,interpolated ADCIRC
-70.21665434,43.65078707,-55.6376424756566,269,interpolated ADCIRC
-70.2166557,43.65078451,-55.6515818999769,270,interpolated ADCIRC
-70.21665706,43.65078195,-55.6655213242971,271,interpolated ADCIRC
-70.21665843,43.65077939,-55.6796029524143,272,interpolated ADCIRC
-70.21665979,43.65077683,-55.6935423767346,273,interpolated ADCIRC
-70.21666115,43.65077427,-55.7074818010548,274,interpolated ADCIRC
-70.21666251,43.65077171,-55.7214212255771,275,interpolated ADCIRC
-70.21666388,43.65076915,-55.7355028537093,276,interpolated ADCIRC
-70.21666524,43.65076659,-55.7494422780296,277,interpolated ADCIRC
-70.2166666,43.65076403,-55.7633817023348,278,interpolated ADCIRC
-70.21666796,43.65076147,-55.7773211266551,279,interpolated ADCIRC
-70.21666932,43.65075891,-55.7912605509753,280,interpolated ADCIRC
-70.21667069,43.65075635,-55.8053421793096,281,interpolated ADCIRC
-70.21667205,43.65075379,-55.8192816036298,282,interpolated ADCIRC
-70.21667341,43.65075124,-55.833242122883,283,interpolated ADCIRC
-70.21667477,43.65074868,-55.8471815472033,284,interpolated ADCIRC
-70.21667613,43.65074612,-55.8611209715235,285,interpolated ADCIRC
-70.2166775,43.65074356,-55.8752025998578,286,interpolated ADCIRC
-70.21667886,43.650741,-55.8891420241631,287,interpolated ADCIRC
-70.21668022,43.65073844,-55.9030814484833,288,interpolated ADCIRC
-70.21668158,43.65073588,-55.9170208728035,289,interpolated ADCIRC
-70.21668295,43.65073332,-55.9311025011378,290,interpolated ADCIRC
-70.21668431,43.65073076,-55.9450419254581,291,interpolated ADCIRC
-70.21668567,43.6507282,-55.9589813497783,292,interpolated ADCIRC
-70.21668703,43.65072564,-55.9729207740836,293,interpolated ADCIRC
-70.21668839,43.65072308,-55.9868601984038,294,interpolated ADCIRC
-70.21668976,43.65072052,-56.000941826536,295,interpolated ADCIRC
-70.21669112,43.65071796,-56.0148812508562,296,interpolated ADCIRC
-70.21669248,43.6507154,-56.0288206753786,297,interpolated ADCIRC
-70.21669384,43.65071284,-56.0427600996838,298,interpolated ADCIRC
-70.2166952,43.65071028,-56.0566995240041,299,interpolated ADCIRC
-70.21669657,43.65070772,-56.0707811521363,300,interpolated ADCIRC
-70.21669793,43.65070516,-56.0847205764565,301,interpolated ADCIRC
-70.21669929,43.6507026,-56.0986600007767,302,interpolated ADCIRC
-70.21670065,43.65070004,-56.1125994252841,303,interpolated ADCIRC
-70.21670201,43.65069748,-56.1265388496043,304,interpolated ADCIRC
-70.21670338,43.65069492,-56.1406204777365,305,interpolated ADCIRC
-70.21670474,43.65069236,-56.1545599020567,306,interpolated ADCIRC
-70.2167061,43.6506898,-56.168499326377,307,interpolated ADCIRC
-70.21670746,43.65068724,-56.1824387506973,308,interpolated ADCIRC
-70.21670883,43.65068468,-56.1965203790165,309,interpolated ADCIRC
-70.21671019,43.65068212,-56.2104598033368,310,interpolated ADCIRC
-70.21671155,43.65067956,-56.224399227657,311,interpolated ADCIRC
-70.21671291,43.650677,-56.2383386519773,312,interpolated ADCIRC
-70.21671427,43.65067444,-56.2522780762975,313,interpolated ADCIRC
-70.21671564,43.65067189,-56.2663807995647,314,interpolated ADCIRC
-70.216717,43.65066933,-56.280320223885,315,interpolated ADCIRC
-70.21671836,43.65066677,-56.2942596482052,316,interpolated ADCIRC
-70.21671972,43.65066421,-56.3081990725255,317,interpolated ADCIRC
-70.21672108,43.65066165,-56.3221384968457,318,interpolated ADCIRC
-70.21672245,43.65065909,-56.336220125165,319,interpolated ADCIRC
-70.21672381,43.65065653,-56.3501595494852,320,interpolated ADCIRC
-70.21672517,43.65065397,-56.3640989738055,321,interpolated ADCIRC
-70.21672653,43.65065141,-56.3780383981257,322,interpolated ADCIRC
-70.2167279,43.65064885,-56.3921200262579,323,interpolated ADCIRC
-70.21672926,43.65064629,-56.4060594505632,324,interpolated ADCIRC
-70.21673062,43.65064373,-56.4199988750855,325,interpolated ADCIRC
-70.21673198,43.65064117,-56.4339382994058,326,interpolated ADCIRC
-70.21673334,43.65063861,-56.447877723726,327,interpolated ADCIRC
-70.21673471,43.65063605,-56.4619593518582,328,interpolated ADCIRC
-70.21673607,43.65063349,-56.4758987761634,329,interpolated ADCIRC
-70.21673743,43.65063093,-56.4898382004837,330,interpolated ADCIRC
-70.21673879,43.65062837,-56.5037776248039,331,interpolated ADCIRC
-70.21674015,43.65062581,-56.5177170493263,332,interpolated ADCIRC
-70.21674152,43.65062325,-56.5317986774584,333,interpolated ADCIRC
-70.21674288,43.65062069,-56.5457381017637,334,interpolated ADCIRC
-70.21674424,43.65061813,-56.559677526084,335,interpolated ADCIRC
-70.2167456,43.65061557,-56.5736169504042,336,interpolated ADCIRC
-70.21674696,43.65061301,-56.5875563747244,337,interpolated ADCIRC
-70.21674833,43.65061045,-56.6016380030587,338,interpolated ADCIRC
-70.21674969,43.65060789,-56.615577427379,339,interpolated ADCIRC
-70.21675105,43.65060533,-56.6295168516842,340,interpolated ADCIRC
-70.21675241,43.65060277,-56.6434562760044,341,interpolated ADCIRC
-70.21675378,43.65060021,-56.6575379043387,342,interpolated ADCIRC
-70.21675514,43.65059765,-56.671477328659,343,interpolated ADCIRC
-70.2167565,43.65059509,-56.6854167529792,344,interpolated ADCIRC
-70.21675786,43.65059254,-56.6993772722324,345,interpolated ADCIRC
-70.21675922,43.65058998,-56.7133166965527,346,interpolated ADCIRC
-70.21676059,43.65058742,-56.7273983248869,347,interpolated ADCIRC
-70.21676195,43.65058486,-56.7413377492072,348,interpolated ADCIRC
-70.21676331,43.6505823,-56.7552771735124,349,interpolated ADCIRC
-70.21676467,43.65057974,-56.7692165978327,350,interpolated ADCIRC
-70.21676603,43.65057718,-56.7831560221529,351,interpolated ADCIRC
-70.2167674,43.65057462,-56.7972376502851,352,interpolated ADCIRC
-70.21676876,43.65057206,-56.8111770746054,353,interpolated ADCIRC
-70.21677012,43.6505695,-56.8251164991277,354,interpolated ADCIRC
-70.21677148,43.65056694,-56.8390559234329,355,interpolated ADCIRC
-70.21677285,43.65056438,-56.8531375515651,356,interpolated ADCIRC
-70.21677421,43.65056182,-56.8670769758854,357,interpolated ADCIRC
-70.21677557,43.65055926,-56.8810164002056,358,interpolated ADCIRC
-70.21677693,43.6505567,-56.8949558245259,359,interpolated ADCIRC
-70.21677829,43.65055414,-56.9088952488311,360,interpolated ADCIRC
-70.21677966,43.65055158,-56.9229768771654,361,interpolated ADCIRC
-70.21678102,43.65054902,-56.9369163014856,362,interpolated ADCIRC
-70.21678238,43.65054646,-56.9508557258059,363,interpolated ADCIRC
-70.21678374,43.6505439,-56.9647951501261,364,interpolated ADCIRC
-70.2167851,43.65054134,-56.9787345744314,365,interpolated ADCIRC
-70.21678647,43.65053878,-56.9928162027657,366,interpolated ADCIRC
-70.21678783,43.65053622,-57.0067556270859,367,interpolated ADCIRC
-70.21678919,43.65053366,-57.0206950514061,368,interpolated ADCIRC
-70.21679055,43.6505311,-57.0346344757264,369,interpolated ADCIRC
-70.21679191,43.65052854,-57.0485739000466,370,interpolated ADCIRC
-70.21679328,43.65052598,-57.0626555283659,371,interpolated ADCIRC
-70.21679464,43.65052342,-57.0765949526861,372,interpolated ADCIRC
-70.216796,43.65052086,-57.0905343770064,373,interpolated ADCIRC
-70.21679736,43.6505183,-57.1044738013266,374,interpolated ADCIRC
-70.21679873,43.65051574,-57.1185554294588,375,interpolated ADCIRC
-70.21680009,43.65051318,-57.1324948539662,376,interpolated ADCIRC
-70.21680145,43.65051063,-57.1464553732344,377,interpolated ADCIRC
-70.21680281,43.65050807,-57.1603947975546,378,interpolated ADCIRC
-70.21680417,43.65050551,-57.1743342218749,379,interpolated ADCIRC
-70.21680554,43.65050295,-57.188415850007,380,interpolated ADCIRC
-70.2168069,43.65050039,-57.2023552743123,381,interpolated ADCIRC
-70.21680826,43.65049783,-57.2162946986325,382,interpolated ADCIRC
-70.21680962,43.65049527,-57.2302341231549,383,interpolated ADCIRC
-70.21681098,43.65049271,-57.2441735474751,384,interpolated ADCIRC
-70.21681235,43.65049015,-57.2582551756073,385,interpolated ADCIRC
-70.21681371,43.65048759,-57.2721945999126,386,interpolated ADCIRC
-70.21681507,43.65048503,-57.2861340242328,387,interpolated ADCIRC
-70.21681643,43.65048247,-57.300073448553,388,interpolated ADCIRC
-70.2168178,43.65047991,-57.3141550768873,389,interpolated ADCIRC
-70.21681916,43.65047735,-57.3280945012076,390,interpolated ADCIRC
-70.21682052,43.65047479,-57.3420339255128,391,interpolated ADCIRC
-70.21682188,43.65047223,-57.3559733498331,392,interpolated ADCIRC
-70.21682324,43.65046967,-57.3699127741533,393,interpolated ADCIRC
-70.21682461,43.65046711,-57.3839944024876,394,interpolated ADCIRC
-70.21682597,43.65046455,-57.3979338268078,395,interpolated ADCIRC
-70.21682733,43.65046199,-57.4118732511131,396,interpolated ADCIRC
-70.21682869,43.65045943,-57.4258126754333,397,interpolated ADCIRC
-70.21683005,43.65045687,-57.4397520997536,398,interpolated ADCIRC
-70.21683142,43.65045431,-57.4538337280878,399,interpolated ADCIRC
-70.21683278,43.65045175,-57.4677731524081,400,interpolated ADCIRC
-70.21683414,43.65044919,-57.4817125767283,401,interpolated ADCIRC
