401.000000,3.434014,1
402.000000,3.403502,1
403.000000,3.412607,1
404.000000,3.421711,1
405.000000,3.430815,1
406.000000,3.439920,1
407.000000,3.449024,1
408.000000,3.458128,1
409.000000,3.467233,1
410.000000,3.476337,1
411.000000,3.485441,1
412.000000,3.494546,1
413.000000,3.503650,1
414.000000,3.512754,1
415.000000,3.521859,1
416.000000,3.530963,1
417.000000,3.540067,1
418.000000,3.549172,1
419.000000,3.558276,1
420.000000,3.567380,1
421.000000,3.576485,1
422.000000,3.585589,1
423.000000,3.594693,1
424.000000,3.603798,1
425.000000,3.612902,1
426.000000,3.622006,1
427.000000,3.631111,1
428.000000,3.640215,1
429.000000,3.649319,1
430.000000,3.658424,1
431.000000,3.667528,1
432.000000,3.676632,1
433.000000,3.685737,1
434.000000,3.694841,1
435.000000,3.703945,1
436.000000,3.713050,1
437.000000,3.722154,1
438.000000,3.731258,1
439.000000,3.740363,1
440.000000,3.749467,1
441.000000,3.758571,1
442.000000,3.832203,1
443.000000,3.970363,1
444.000000,4.108523,1
445.000000,4.246683,1
446.000000,4.384843,1
447.000000,4.523002,1
448.000000,4.661162,1
449.000000,4.799322,1
450.000000,4.937482,1
451.000000,5.012538,1
452.000000,5.024489,1
453.000000,5.036441,1
454.000000,5.048393,1
455.000000,5.060344,1
456.000000,5.072296,1
457.000000,5.084247,1
458.000000,5.096199,1
459.000000,5.108151,1
460.000000,5.120102,1
461.000000,5.132054,1
462.000000,5.144006,1
463.000000,5.155957,1
464.000000,5.167909,1
465.000000,5.183946,1
466.000000,5.204068,1
467.000000,5.224191,1
468.000000,5.244313,1
469.000000,5.264436,1
470.000000,5.284558,1
471.000000,5.304681,1
472.000000,5.324803,1
473.000000,5.344926,1
474.000000,5.365048,1
475.000000,5.385171,1
476.000000,5.405293,1
477.000000,5.425416,1
478.000000,5.445538,1
479.000000,5.465661,1
480.000000,5.485783,1
481.000000,5.505906,1
482.000000,5.526028,1
483.000000,5.546151,1
484.000000,5.566273,1
485.000000,5.586396,1
486.000000,5.606518,1
487.000000,5.626641,1
488.000000,5.637954,1
489.000000,5.649267,1
490.000000,5.660580,1
491.000000,5.671894,1
492.000000,5.683207,1
493.000000,5.694520,1
494.000000,5.705833,1
495.000000,5.717147,1
496.000000,5.728460,1
497.000000,5.739773,1
498.000000,5.751086,1
499.000000,5.762399,1
500.000000,5.773713,1
501.000000,5.785026,1
502.000000,5.775645,1
503.000000,5.745571,1
504.000000,5.715497,1
505.000000,5.685422,1
506.000000,5.655348,1
507.000000,5.625274,1
508.000000,5.595199,1
509.000000,5.565125,1
510.000000,5.535050,1
511.000000,5.504976,1
512.000000,5.474902,1
513.000000,5.444827,1
514.000000,5.452999,1
515.000000,5.499417,1
516.000000,5.545835,1
517.000000,5.592253,1
518.000000,5.638670,1
519.000000,5.685088,1
520.000000,5.731506,1
521.000000,5.777924,1
522.000000,5.824342,1
523.000000,5.870759,1
524.000000,5.917177,1
525.000000,5.963595,1
526.000000,6.010013,1
527.000000,6.056431,1
528.000000,6.010499,1
529.000000,5.964567,1
530.000000,5.918635,1
531.000000,5.872704,1
532.000000,5.826772,1
533.000000,5.780840,1
534.000000,5.734908,1
535.000000,5.688977,1
536.000000,5.643045,1
537.000000,5.597113,1
538.000000,5.623032,1
539.000000,5.648950,1
540.000000,5.674869,1
541.000000,5.700788,1
542.000000,5.726706,1
543.000000,5.752625,1
544.000000,5.778543,1
545.000000,5.804462,1
546.000000,5.830381,1
547.000000,5.856299,1
548.000000,5.873114,1
549.000000,5.889928,1
550.000000,5.906742,1
551.000000,5.923557,1
552.000000,5.940371,1
553.000000,5.957185,1
554.000000,5.974000,1
555.000000,5.990814,1
556.000000,5.859580,1
557.000000,5.728347,1
558.000000,5.597113,1
559.000000,5.642540,1
560.000000,5.687967,1
561.000000,5.733394,1
562.000000,5.778821,1
563.000000,5.824248,1
564.000000,5.869675,1
565.000000,5.915102,1
566.000000,5.960529,1
567.000000,6.005956,1
568.000000,6.051383,1
569.000000,6.096810,1
570.000000,6.142237,1
571.000000,6.187664,1
572.000000,6.234325,1
573.000000,6.280986,1
574.000000,6.327647,1
575.000000,6.374308,1
576.000000,6.420968,1
577.000000,6.467629,1
578.000000,6.514290,1
579.000000,6.560951,1
580.000000,6.607612,1
581.000000,6.654273,1
582.000000,6.700933,1
583.000000,6.747594,1
584.000000,6.794255,1
585.000000,6.840916,1
586.000000,6.887577,1
587.000000,6.934238,1
588.000000,6.980898,1
589.000000,7.027559,1
590.000000,7.074220,1
591.000000,7.120881,1
592.000000,7.167542,1
593.000000,7.214203,1
594.000000,7.241087,1
595.000000,7.248196,1
596.000000,7.255304,1
597.000000,7.262413,1
598.000000,7.269521,1
599.000000,7.276630,1
600.000000,7.283738,1
601.000000,7.290847,1
602.000000,7.297955,1
603.000000,7.305064,1
604.000000,7.312172,1
605.000000,7.319281,1
606.000000,7.326389,1
607.000000,7.333498,1
608.000000,7.340606,1
609.000000,7.347715,1
610.000000,7.354823,1
611.000000,7.361932,1
612.000000,7.360359,1
613.000000,7.350107,1
614.000000,7.339854,1
615.000000,7.329602,1
616.000000,7.319349,1
617.000000,7.309096,1
618.000000,7.298844,1
619.000000,7.288591,1
620.000000,7.278338,1
621.000000,7.268086,1
622.000000,7.257833,1
623.000000,7.247581,1
624.000000,7.237328,1
625.000000,7.227075,1
626.000000,7.216823,1
627.000000,7.206570,1
628.000000,7.192896,1
629.000000,7.175801,1
630.000000,7.158707,1
631.000000,7.141612,1
632.000000,7.124517,1
633.000000,7.107422,1
634.000000,7.090327,1
635.000000,7.073232,1
636.000000,7.056137,1
637.000000,7.039042,1
638.000000,7.021947,1
639.000000,7.004852,1
640.000000,6.987758,1
641.000000,6.970663,1
642.000000,6.953568,1
643.000000,6.936473,1
644.000000,6.919378,1
645.000000,6.902283,1
646.000000,6.885188,1
647.000000,6.881767,1
648.000000,6.892020,1
649.000000,6.902272,1
650.000000,6.912525,1
651.000000,6.922777,1
652.000000,6.933030,1
653.000000,6.943283,1
654.000000,6.953535,1
655.000000,6.963788,1
656.000000,6.974041,1
657.000000,6.984293,1
658.000000,6.994546,1
659.000000,7.004798,1
660.000000,7.015051,1
661.000000,7.025304,1
662.000000,7.035556,1
663.000000,7.079148,1
664.000000,7.156078,1
665.000000,7.233008,1
666.000000,7.309938,1
667.000000,7.386868,1
668.000000,7.463798,1
669.000000,7.540728,1
670.000000,7.617658,1
671.000000,7.694588,1
672.000000,7.771518,1
673.000000,7.848448,1
674.000000,7.925378,1
675.000000,8.002308,1
676.000000,8.079238,1
677.000000,8.156168,1
678.000000,8.046534,1
679.000000,7.936899,1
680.000000,7.827264,1
681.000000,7.717629,1
682.000000,7.607995,1
683.000000,7.498360,1
684.000000,7.388725,1
685.000000,7.279090,1
686.000000,7.169456,1
687.000000,7.059821,1
688.000000,6.950186,1
689.000000,6.840551,1
690.000000,6.937008,1
691.000000,7.033465,1
692.000000,7.129921,1
693.000000,7.226378,1
694.000000,7.322835,1
695.000000,7.419292,1
696.000000,7.515748,1
697.000000,7.612205,1
698.000000,7.708662,1
699.000000,7.805118,1
700.000000,7.901575,1
701.000000,7.998032,1
702.000000,8.094488,1
703.000000,8.190945,1
704.000000,8.287402,1
705.000000,8.278106,1
706.000000,8.268810,1
707.000000,8.259515,1
708.000000,8.250219,1
709.000000,8.240923,1
710.000000,8.231628,1
711.000000,8.222332,1
712.000000,8.213036,1
713.000000,8.203740,1
714.000000,8.194445,1
715.000000,8.185149,1
716.000000,8.175853,1
717.000000,8.166558,1
718.000000,8.157262,1
719.000000,8.147966,1
720.000000,8.138670,1
721.000000,8.129375,1
722.000000,8.120079,1
723.000000,8.097541,1
724.000000,8.075003,1
725.000000,8.052465,1
726.000000,8.029927,1
727.000000,8.007389,1
728.000000,7.984851,1
729.000000,7.962313,1
730.000000,7.939775,1
731.000000,7.917238,1
732.000000,7.894700,1
733.000000,7.872162,1
734.000000,7.870492,1
735.000000,7.889691,1
736.000000,7.908890,1
737.000000,7.928089,1
738.000000,7.947288,1
739.000000,7.966487,1
740.000000,7.985686,1
741.000000,8.004885,1
742.000000,8.024084,1
743.000000,8.043283,1
744.000000,8.062482,1
745.000000,8.081681,1
746.000000,8.100880,1
747.000000,8.120079,1
748.000000,8.150153,1
749.000000,8.180228,1
750.000000,8.210302,1
751.000000,8.240376,1
752.000000,8.270451,1
753.000000,8.300525,1
754.000000,8.330600,1
755.000000,8.360674,1
756.000000,8.390748,1
757.000000,8.420823,1
758.000000,8.450897,1
759.000000,8.480971,1
760.000000,8.567466,1
761.000000,8.653961,1
762.000000,8.740456,1
763.000000,8.826951,1
764.000000,8.913446,1
765.000000,8.999941,1
766.000000,9.086436,1
767.000000,9.172930,1
768.000000,9.259425,1
769.000000,9.345920,1
770.000000,9.432415,1
771.000000,9.373829,1
772.000000,9.315242,1
773.000000,9.256656,1
774.000000,9.198069,1
775.000000,9.139483,1
776.000000,9.080896,1
777.000000,9.022310,1
778.000000,8.963724,1
779.000000,8.905137,1
780.000000,8.846551,1
781.000000,8.787964,1
782.000000,8.729378,1
783.000000,8.670791,1
784.000000,8.612205,1
785.000000,8.639197,1
786.000000,8.666190,1
787.000000,8.693182,1
788.000000,8.720174,1
789.000000,8.747167,1
790.000000,8.774159,1
791.000000,8.801152,1
792.000000,8.828144,1
793.000000,8.855136,1
794.000000,8.882129,1
795.000000,8.909121,1
796.000000,8.936113,1
797.000000,8.963106,1
798.000000,8.990098,1
799.000000,9.017090,1
800.000000,9.044083,1
801.000000,9.071075,1
802.000000,9.098068,1
803.000000,9.125060,1
