header
IE0.0    -1.7086       1       1 9.2229  8.0514  10.5296   56.14   56.14
OF3.3    -1.6902    0.00 9.2232     0.00    0.00    0.00    0.00    0.00
OF6.6    -1.6718    0.00 9.2233     0.00    0.00    0.00    0.00    0.00
OF9.8    -1.6534    0.00 9.2236     0.00    0.00    0.00    0.00    0.00
OF13.1   -1.635     0.00 9.2237     0.00    0.00    0.00    0.00    0.00
OF16.4   -1.6166    0.00 9.2239     0.00    0.00    0.00    0.00    0.00
OF19.7   -1.5245    0.00 9.2238     0.00    0.00    0.00    0.00    0.00
OF52.5   -0.5381    0.00 9.2252     0.00    0.00    0.00    0.00    0.00
OF55.8   -0.7567    0.00 9.2279     0.00    0.00    0.00    0.00    0.00
OF59.1   -0.9752    0.00 9.2306     0.00    0.00    0.00    0.00    0.00
OF62.3   -1.1939    0.00 9.2332     0.00    0.00    0.00    0.00    0.00
OF65.6   -1.3858    0.00 9.2351     0.00    0.00    0.00    0.00    0.00
OF68.9   -1.4627    0.00 9.2364     0.00    0.00    0.00    0.00    0.00
OF72.2   -1.5322    0.00 9.2374     0.00    0.00    0.00    0.00    0.00
OF75.5   -1.4735    0.00 9.2375     0.00    0.00    0.00    0.00    0.00
OF78.7   -1.4234    0.00 9.2378     0.00    0.00    0.00    0.00    0.00
OF82.0   -1.3876    0.00 9.2379     0.00    0.00    0.00    0.00    0.00
OF85.3   -1.3517    0.00 9.2382     0.00    0.00    0.00    0.00    0.00
OF88.6   -1.3158    0.00 9.2386     0.00    0.00    0.00    0.00    0.00
OF91.9   -1.0861    0.00 9.2376     0.00    0.00    0.00    0.00    0.00
OF95.1   -0.7811    0.00 9.2361     0.00    0.00    0.00    0.00    0.00
OF98.4   -0.4761    0.00 9.2347     0.00    0.00    0.00    0.00    0.00
OF101.7  -0.1676    0.00 9.233      0.00    0.00    0.00    0.00    0.00
IF105.0  0.19407    0.00 9.2312     0.00    0.00    0.00    0.00    0.00
IF108.3  0.55573    0.00 9.2295     0.00    0.00    0.00    0.00    0.00
IF111.5  0.9174     0.00 9.2282     0.00    0.00    0.00    0.00    0.00
IF114.8  1.4428     0.00 9.2254     0.00    0.00    0.00    0.00    0.00
IF128.0  4.6465     0.00 9.2439     0.00    0.00    0.00    0.00    0.00
IF131.2  4.9631     0.00 9.2768     0.00    0.00    0.00    0.00    0.00
IF134.5  5.3937     0.00 9.3058     0.00    0.00    0.00    0.00    0.00
IF137.8  5.896      0.00 9.333      0.00    0.00    0.00    0.00    0.00
IF141.1  6.7645     0.00 9.3712     0.00    0.00    0.00    0.00    0.00
IF144.4  7.5993     0.00 9.5846     0.00    0.00    0.00    0.00    0.00
IF147.6  8.3104     0.00 9.7679     0.00    0.00    0.00    0.00    0.00
IF150.9  8.5452     0.00 9.8801     0.00    0.00    0.00    0.00    0.00
IF154.2  8.8123     0.00 9.9446     0.00    0.00    0.00    0.00    0.00
IF157.5  9.2161     0.00 10.0065    0.00    0.00    0.00    0.00    0.00
IF160.8  9.7694     0.00 10.158     0.00    0.00    0.00    0.00    0.00
IF163.3  10.158     0.00 10.158     0.00    0.00    0.00    0.00    0.00
AS664.2  9.1592     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF665.0  9.1207     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF665.6  9.1592     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
AS688.3  9.1592     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF690.0  9.0912     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF695.0  8.5302     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF702.5  8.0052     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF707.5  7.71       0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF712.0  7.4147     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF719.5  7.5787     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF725.0  7.8773     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF728.5  5.7743     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF734.0  5.5446     0.00 9.1592     0.00    0.00    0.00    0.00    0.00
IF737.0  5.315      0.00 9.1593     0.00    0.00    0.00    0.00    0.00
IF741.0  5.2493     0.00 9.1593     0.00    0.00    0.00    0.00    0.00
IF746.0  6.1713     0.00 9.1594     0.00    0.00    0.00    0.00    0.00
IF753.0  5.315      0.00 9.1595     0.00    0.00    0.00    0.00    0.00
IF759.0  6.2697     0.00 9.1596     0.00    0.00    0.00    0.00    0.00
OF834.0  -5.3625    0.00 9.161      0.00    0.00    0.00    0.00    0.00
OF835.0  -5.4683    0.00 9.1611     0.00    0.00    0.00    0.00    0.00
OF838.0  -5.6373    0.00 9.1611     0.00    0.00    0.00    0.00    0.00
OF839.0  -5.6372    0.00 9.1611     0.00    0.00    0.00    0.00    0.00
OF841.0  -5.637     0.00 9.1612     0.00    0.00    0.00    0.00    0.00
OF842.0  -5.6369    0.00 9.1612     0.00    0.00    0.00    0.00    0.00
OF844.0  -5.6367    0.00 9.1612     0.00    0.00    0.00    0.00    0.00
OF845.0  -5.6366    0.00 9.1612     0.00    0.00    0.00    0.00    0.00
OF847.0  -5.6364    0.00 9.1613     0.00    0.00    0.00    0.00    0.00
OF848.0  -5.6363    0.00 9.1613     0.00    0.00    0.00    0.00    0.00
OF850.0  -5.6361    0.00 9.1614     0.00    0.00    0.00    0.00    0.00
OF851.0  -5.6361    0.00 9.1614     0.00    0.00    0.00    0.00    0.00
OF853.0  -5.6359    0.00 9.1614     0.00    0.00    0.00    0.00    0.00
OF854.0  -5.6358    0.00 9.1615     0.00    0.00    0.00    0.00    0.00
OF856.0  -5.6356    0.00 9.1615     0.00    0.00    0.00    0.00    0.00
OF857.0  -5.6355    0.00 9.1616     0.00    0.00    0.00    0.00    0.00
OF859.0  -5.6354    0.00 9.1616     0.00    0.00    0.00    0.00    0.00
OF860.0  -5.6353    0.00 9.1617     0.00    0.00    0.00    0.00    0.00
OF862.0  -5.6351    0.00 9.1617     0.00    0.00    0.00    0.00    0.00
OF863.0  -5.635     0.00 9.1617     0.00    0.00    0.00    0.00    0.00
OF865.0  -5.6348    0.00 9.1618     0.00    0.00    0.00    0.00    0.00
OF866.0  -5.6348    0.00 9.1618     0.00    0.00    0.00    0.00    0.00
OF868.0  -5.6346    0.00 9.1619     0.00    0.00    0.00    0.00    0.00
OF869.0  -5.6345    0.00 9.1619     0.00    0.00    0.00    0.00    0.00
OF871.0  -5.6343    0.00 9.162      0.00    0.00    0.00    0.00    0.00
OF872.0  -5.6342    0.00 9.162      0.00    0.00    0.00    0.00    0.00
OF874.0  -5.6341    0.00 9.1621     0.00    0.00    0.00    0.00    0.00
OF875.0  -5.634     0.00 9.1621     0.00    0.00    0.00    0.00    0.00
OF877.0  -5.6338    0.00 9.1622     0.00    0.00    0.00    0.00    0.00
OF878.0  -5.6337    0.00 9.1622     0.00    0.00    0.00    0.00    0.00
OF880.0  -5.6336    0.00 9.1622     0.00    0.00    0.00    0.00    0.00
OF881.0  -5.6335    0.00 9.1623     0.00    0.00    0.00    0.00    0.00
OF883.0  -5.6333    0.00 9.1623     0.00    0.00    0.00    0.00    0.00
OF884.0  -5.6332    0.00 9.1624     0.00    0.00    0.00    0.00    0.00
OF886.0  -5.633     0.00 9.1624     0.00    0.00    0.00    0.00    0.00
OF887.0  -5.633     0.00 9.1625     0.00    0.00    0.00    0.00    0.00
OF889.0  -5.6328    0.00 9.1625     0.00    0.00    0.00    0.00    0.00
OF890.0  -5.6327    0.00 9.1625     0.00    0.00    0.00    0.00    0.00
OF892.0  -5.6325    0.00 9.1626     0.00    0.00    0.00    0.00    0.00
OF893.0  -5.6324    0.00 9.1626     0.00    0.00    0.00    0.00    0.00
OF895.0  -5.6323    0.00 9.1627     0.00    0.00    0.00    0.00    0.00
OF896.0  -5.6322    0.00 9.1627     0.00    0.00    0.00    0.00    0.00
OF899.0  -5.6319    0.00 9.1628     0.00    0.00    0.00    0.00    0.00
OF901.0  -5.6317    0.00 9.1629     0.00    0.00    0.00    0.00    0.00
OF902.0  -5.6317    0.00 9.1629     0.00    0.00    0.00    0.00    0.00
OF907.0  -5.6312    0.00 9.1631     0.00    0.00    0.00    0.00    0.00
OF908.0  -5.6311    0.00 9.1631     0.00    0.00    0.00    0.00    0.00
OF913.0  -5.6307    0.00 9.1632     0.00    0.00    0.00    0.00    0.00
OF914.0  -5.6306    0.00 9.1633     0.00    0.00    0.00    0.00    0.00
OF919.0  -5.6302    0.00 9.1634     0.00    0.00    0.00    0.00    0.00
OF920.0  -5.6301    0.00 9.1634     0.00    0.00    0.00    0.00    0.00
OF925.0  -5.6297    0.00 9.1636     0.00    0.00    0.00    0.00    0.00
OF926.0  -5.6296    0.00 9.1636     0.00    0.00    0.00    0.00    0.00
OF931.0  -5.6292    0.00 9.1638     0.00    0.00    0.00    0.00    0.00
OF932.0  -5.6291    0.00 9.1638     0.00    0.00    0.00    0.00    0.00
OF937.0  -5.6286    0.00 9.1639     0.00    0.00    0.00    0.00    0.00
OF938.0  -5.6285    0.00 9.1639     0.00    0.00    0.00    0.00    0.00
OF943.0  -5.628     0.00 9.164      0.00    0.00    0.00    0.00    0.00
OF944.0  -5.6279    0.00 9.164      0.00    0.00    0.00    0.00    0.00
OF949.0  -5.6275    0.00 9.1641     0.00    0.00    0.00    0.00    0.00
OF950.0  -5.6274    0.00 9.1641     0.00    0.00    0.00    0.00    0.00
OF955.0  -5.6269    0.00 9.1642     0.00    0.00    0.00    0.00    0.00
OF956.0  -5.6268    0.00 9.1642     0.00    0.00    0.00    0.00    0.00
OF961.0  -5.6263    0.00 9.1643     0.00    0.00    0.00    0.00    0.00
OF962.0  -5.6262    0.00 9.1643     0.00    0.00    0.00    0.00    0.00
OF967.0  -5.6258    0.00 9.1644     0.00    0.00    0.00    0.00    0.00
OF968.0  -5.6257    0.00 9.1644     0.00    0.00    0.00    0.00    0.00
OF973.0  -5.6252    0.00 9.1645     0.00    0.00    0.00    0.00    0.00
OF974.0  -5.6251    0.00 9.1645     0.00    0.00    0.00    0.00    0.00
OF979.0  -5.6246    0.00 9.1646     0.00    0.00    0.00    0.00    0.00
OF980.0  -5.6245    0.00 9.1646     0.00    0.00    0.00    0.00    0.00
OF985.0  -5.6241    0.00 9.1646     0.00    0.00    0.00    0.00    0.00
OF986.0  -5.624     0.00 9.1647     0.00    0.00    0.00    0.00    0.00
OF991.0  -5.6235    0.00 9.1647     0.00    0.00    0.00    0.00    0.00
OF992.0  -5.6234    0.00 9.1648     0.00    0.00    0.00    0.00    0.00
OF997.0  -5.6229    0.00 9.1648     0.00    0.00    0.00    0.00    0.00
OF998.0  -5.6228    0.00 9.1648     0.00    0.00    0.00    0.00    0.00
OF1003.0 -5.6224    0.00 9.1649     0.00    0.00    0.00    0.00    0.00
OF1004.0 -5.6223    0.00 9.1649     0.00    0.00    0.00    0.00    0.00
OF1009.0 -5.6218    0.00 9.165      0.00    0.00    0.00    0.00    0.00
OF1010.0 -5.6217    0.00 9.165      0.00    0.00    0.00    0.00    0.00
OF1015.0 -5.6212    0.00 9.1651     0.00    0.00    0.00    0.00    0.00
OF1016.0 -5.6211    0.00 9.1651     0.00    0.00    0.00    0.00    0.00
OF1021.0 -5.6207    0.00 9.1652     0.00    0.00    0.00    0.00    0.00
OF1022.0 -5.6206    0.00 9.1652     0.00    0.00    0.00    0.00    0.00
OF1027.0 -5.6201    0.00 9.1653     0.00    0.00    0.00    0.00    0.00
OF1028.0 -5.62      0.00 9.1653     0.00    0.00    0.00    0.00    0.00
OF1033.0 -5.6195    0.00 9.1654     0.00    0.00    0.00    0.00    0.00
