header
IE0.0    8.9799        1       1 8.9799  8.8508  10.3046   56.14   56.14
IF-5135. 8.9799     0.00 8.9799     0.00    0.00    0.00    0.00    0.00
AS-5135. 9.0168     0.00 9.0168     0.00    0.00    0.00    0.00    0.00
OF-2.0   -4.0854    0.00 9.0168     0.00    0.00    0.00    0.00    0.00
OF3.3    -4.0856    0.00 9.0173     0.00    0.00    0.00    0.00    0.00
OF6.6    -4.0857    0.00 9.0174     0.00    0.00    0.00    0.00    0.00
OF9.8    -4.0859    0.00 9.0176     0.00    0.00    0.00    0.00    0.00
OF59.1   -0.7857    0.00 9.0178     0.00    0.00    0.00    0.00    0.00
OF62.3   -0.9394    0.00 9.0216     0.00    0.00    0.00    0.00    0.00
OF65.6   -1.0931    0.00 9.0254     0.00    0.00    0.00    0.00    0.00
OF68.9   -1.2467    0.00 9.0289     0.00    0.00    0.00    0.00    0.00
OF72.2   -1.4004    0.00 9.032      0.00    0.00    0.00    0.00    0.00
OF75.5   -1.554     0.00 9.0346     0.00    0.00    0.00    0.00    0.00
OF78.7   -1.7077    0.00 9.0372     0.00    0.00    0.00    0.00    0.00
OF82.0   -1.8613    0.00 9.0395     0.00    0.00    0.00    0.00    0.00
OF85.3   -2.015     0.00 9.0414     0.00    0.00    0.00    0.00    0.00
OF88.6   -1.8465    0.00 9.041      0.00    0.00    0.00    0.00    0.00
OF91.9   -1.6573    0.00 9.0403     0.00    0.00    0.00    0.00    0.00
OF95.1   -1.4682    0.00 9.04       0.00    0.00    0.00    0.00    0.00
OF98.4   -1.279     0.00 9.0396     0.00    0.00    0.00    0.00    0.00
OF101.7  -1.0898    0.00 9.0392     0.00    0.00    0.00    0.00    0.00
OF105.0  -0.8768    0.00 9.0391     0.00    0.00    0.00    0.00    0.00
OF108.3  -0.6615    0.00 9.0391     0.00    0.00    0.00    0.00    0.00
OF111.5  -0.5208    0.00 9.0403     0.00    0.00    0.00    0.00    0.00
OF114.8  -0.4634    0.00 9.042      0.00    0.00    0.00    0.00    0.00
OF118.1  -0.3846    0.00 9.0437     0.00    0.00    0.00    0.00    0.00
OF121.4  -0.2124    0.00 9.0443     0.00    0.00    0.00    0.00    0.00
OF124.7  -0.0402    0.00 9.0454     0.00    0.00    0.00    0.00    0.00
IF128.0  0.10619    0.00 9.047      0.00    0.00    0.00    0.00    0.00
IF131.2  0.24971    0.00 9.0485     0.00    0.00    0.00    0.00    0.00
IF134.5  0.3712     0.00 9.0508     0.00    0.00    0.00    0.00    0.00
IF137.8  0.47884    0.00 9.0527     0.00    0.00    0.00    0.00    0.00
IF141.1  0.68988    0.00 9.0541     0.00    0.00    0.00    0.00    0.00
IF144.4  1.0128     0.00 9.0543     0.00    0.00    0.00    0.00    0.00
IF147.6  1.1018     0.00 9.058      0.00    0.00    0.00    0.00    0.00
IF150.9  1.2528     0.00 9.0615     0.00    0.00    0.00    0.00    0.00
IF154.2  1.5911     0.00 9.062      0.00    0.00    0.00    0.00    0.00
IF157.5  1.9294     0.00 9.0636     0.00    0.00    0.00    0.00    0.00
IF160.8  2.2559     0.00 9.066      0.00    0.00    0.00    0.00    0.00
IF164.0  2.4459     0.00 9.0719     0.00    0.00    0.00    0.00    0.00
IF167.3  2.6358     0.00 9.0787     0.00    0.00    0.00    0.00    0.00
IF170.6  3.38       0.00 9.0747     0.00    0.00    0.00    0.00    0.00
IF173.9  4.7039     0.00 9.0634     0.00    0.00    0.00    0.00    0.00
IF177.2  4.5637     0.00 9.1072     0.00    0.00    0.00    0.00    0.00
IF180.4  4.437      0.00 9.14       0.00    0.00    0.00    0.00    0.00
