header
IE0.0    -15.556       1       1 8.9963  6.9956  6.9601    56.14   56.14
OF251.0  -4.1327    0.00 8.9955     0.00    0.00    0.00    0.00    0.00
OF252.0  -4.1283    0.00 8.9955     0.00    0.00    0.00    0.00    0.00
OF253.0  -4.1239    0.00 8.9955     0.00    0.00    0.00    0.00    0.00
OF254.0  -4.1195    0.00 8.9955     0.00    0.00    0.00    0.00    0.00
OF255.0  -4.1151    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF256.0  -4.1108    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF257.0  -4.1064    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF258.0  -4.102     0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF259.0  -4.0976    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF260.0  -4.0932    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF261.0  -4.0888    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF262.0  -4.0844    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF263.0  -4.0801    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF264.0  -4.0757    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF265.0  -4.0713    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF266.0  -4.0669    0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF267.0  -4.0625    0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF268.0  -4.0581    0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF269.0  -4.0537    0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF270.0  -4.0494    0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF271.0  -4.045     0.00 8.9952     0.00    0.00    0.00    0.00    0.00
OF272.0  -4.0406    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF273.0  -4.0362    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF274.0  -4.0318    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF275.0  -4.0274    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF276.0  -4.023     0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF277.0  -4.0186    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF278.0  -4.0143    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF279.0  -4.0099    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF280.0  -4.0055    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF281.0  -4.0011    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF282.0  -3.9967    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF283.0  -3.9923    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF284.0  -3.9879    0.00 8.9949     0.00    0.00    0.00    0.00    0.00
OF285.0  -3.9836    0.00 8.9949     0.00    0.00    0.00    0.00    0.00
OF286.0  -3.9606    0.00 8.995      0.00    0.00    0.00    0.00    0.00
OF287.0  -3.9116    0.00 8.9951     0.00    0.00    0.00    0.00    0.00
OF288.0  -3.8627    0.00 8.9953     0.00    0.00    0.00    0.00    0.00
OF289.0  -3.8137    0.00 8.9954     0.00    0.00    0.00    0.00    0.00
OF290.0  -3.765     0.00 8.9956     0.00    0.00    0.00    0.00    0.00
OF291.0  -3.716     0.00 8.9958     0.00    0.00    0.00    0.00    0.00
OF292.0  -3.6671    0.00 8.9959     0.00    0.00    0.00    0.00    0.00
OF293.0  -3.6181    0.00 8.9961     0.00    0.00    0.00    0.00    0.00
OF294.0  -3.5692    0.00 8.9962     0.00    0.00    0.00    0.00    0.00
OF295.0  -3.5202    0.00 8.9964     0.00    0.00    0.00    0.00    0.00
OF296.0  -3.4713    0.00 8.9965     0.00    0.00    0.00    0.00    0.00
OF297.0  -3.4223    0.00 8.9967     0.00    0.00    0.00    0.00    0.00
OF298.0  -3.3734    0.00 8.9968     0.00    0.00    0.00    0.00    0.00
OF299.0  -3.3244    0.00 8.997      0.00    0.00    0.00    0.00    0.00
OF300.0  -3.2755    0.00 8.9972     0.00    0.00    0.00    0.00    0.00
OF301.0  -3.2267    0.00 8.9973     0.00    0.00    0.00    0.00    0.00
OF302.0  -3.1777    0.00 8.9975     0.00    0.00    0.00    0.00    0.00
OF303.0  -3.1288    0.00 8.9976     0.00    0.00    0.00    0.00    0.00
OF304.0  -3.0798    0.00 8.9978     0.00    0.00    0.00    0.00    0.00
OF305.0  -3.0309    0.00 8.9979     0.00    0.00    0.00    0.00    0.00
OF306.0  -2.9819    0.00 8.9981     0.00    0.00    0.00    0.00    0.00
OF307.0  -2.933     0.00 8.9982     0.00    0.00    0.00    0.00    0.00
OF308.0  -2.884     0.00 8.9984     0.00    0.00    0.00    0.00    0.00
OF309.0  -2.8351    0.00 8.9986     0.00    0.00    0.00    0.00    0.00
OF310.0  -2.7861    0.00 8.9987     0.00    0.00    0.00    0.00    0.00
OF311.0  -2.7374    0.00 8.9989     0.00    0.00    0.00    0.00    0.00
OF312.0  -2.6884    0.00 8.999      0.00    0.00    0.00    0.00    0.00
OF313.0  -2.6395    0.00 8.9992     0.00    0.00    0.00    0.00    0.00
OF314.0  -2.5905    0.00 8.9993     0.00    0.00    0.00    0.00    0.00
OF315.0  -2.5416    0.00 8.9995     0.00    0.00    0.00    0.00    0.00
OF316.0  -2.4926    0.00 8.9996     0.00    0.00    0.00    0.00    0.00
OF317.0  -2.4436    0.00 8.9998     0.00    0.00    0.00    0.00    0.00
OF318.0  -2.3947    0.00 9          0.00    0.00    0.00    0.00    0.00
OF319.0  -2.3457    0.00 9.0001     0.00    0.00    0.00    0.00    0.00
OF320.0  -2.2968    0.00 9.0003     0.00    0.00    0.00    0.00    0.00
OF321.0  -2.248     0.00 9.0004     0.00    0.00    0.00    0.00    0.00
OF322.0  -2.1991    0.00 9.0006     0.00    0.00    0.00    0.00    0.00
OF323.0  -2.1501    0.00 9.0007     0.00    0.00    0.00    0.00    0.00
OF324.0  -2.1012    0.00 9.0009     0.00    0.00    0.00    0.00    0.00
OF325.0  -2.0522    0.00 9.0011     0.00    0.00    0.00    0.00    0.00
OF326.0  -2.0033    0.00 9.0012     0.00    0.00    0.00    0.00    0.00
OF327.0  -1.9543    0.00 9.0014     0.00    0.00    0.00    0.00    0.00
OF328.0  -1.9054    0.00 9.0015     0.00    0.00    0.00    0.00    0.00
OF329.0  -1.8564    0.00 9.0017     0.00    0.00    0.00    0.00    0.00
OF330.0  -1.8075    0.00 9.0018     0.00    0.00    0.00    0.00    0.00
OF331.0  -1.7585    0.00 9.002      0.00    0.00    0.00    0.00    0.00
OF332.0  -1.7098    0.00 9.0021     0.00    0.00    0.00    0.00    0.00
OF333.0  -1.6608    0.00 9.0023     0.00    0.00    0.00    0.00    0.00
OF334.0  -1.6075    0.00 9.0025     0.00    0.00    0.00    0.00    0.00
OF335.0  -1.5441    0.00 9.0027     0.00    0.00    0.00    0.00    0.00
OF336.0  -1.4808    0.00 9.0028     0.00    0.00    0.00    0.00    0.00
OF337.0  -1.4174    0.00 9.003      0.00    0.00    0.00    0.00    0.00
OF338.0  -1.3541    0.00 9.0032     0.00    0.00    0.00    0.00    0.00
OF339.0  -1.2907    0.00 9.0034     0.00    0.00    0.00    0.00    0.00
OF340.0  -1.2273    0.00 9.0036     0.00    0.00    0.00    0.00    0.00
OF341.0  -1.164     0.00 9.0038     0.00    0.00    0.00    0.00    0.00
OF342.0  -1.1009    0.00 9.004      0.00    0.00    0.00    0.00    0.00
OF343.0  -1.0375    0.00 9.0042     0.00    0.00    0.00    0.00    0.00
