header
IE0.0    -1.7074       1       1 9.3295  11.7539 13.8806   56.14   56.14
OF1.0    -1.6885    0.00 9.3303     0.00    0.00    0.00    0.00    0.00
OF2.0    -1.6696    0.00 9.331      0.00    0.00    0.00    0.00    0.00
OF3.3    -1.6454    0.00 9.3334     0.00    0.00    0.00    0.00    0.00
OF6.6    -1.5834    0.00 9.3368     0.00    0.00    0.00    0.00    0.00
OF9.8    -1.5213    0.00 9.3405     0.00    0.00    0.00    0.00    0.00
OF13.1   -1.4593    0.00 9.3443     0.00    0.00    0.00    0.00    0.00
OF16.4   -1.3973    0.00 9.3483     0.00    0.00    0.00    0.00    0.00
OF19.7   -1.3353    0.00 9.3523     0.00    0.00    0.00    0.00    0.00
OF23.0   -1.2733    0.00 9.3563     0.00    0.00    0.00    0.00    0.00
OF26.2   -1.2091    0.00 9.3605     0.00    0.00    0.00    0.00    0.00
OF29.5   -1.1008    0.00 9.3642     0.00    0.00    0.00    0.00    0.00
OF32.8   -0.9873    0.00 9.3676     0.00    0.00    0.00    0.00    0.00
OF36.1   -0.8736    0.00 9.3717     0.00    0.00    0.00    0.00    0.00
OF39.4   -0.7601    0.00 9.3759     0.00    0.00    0.00    0.00    0.00
OF42.7   -0.6464    0.00 9.3797     0.00    0.00    0.00    0.00    0.00
OF45.9   -0.5328    0.00 9.3842     0.00    0.00    0.00    0.00    0.00
OF49.2   -0.4192    0.00 9.3883     0.00    0.00    0.00    0.00    0.00
OF52.5   -0.3056    0.00 9.3932     0.00    0.00    0.00    0.00    0.00
OF55.8   -0.2039    0.00 9.3983     0.00    0.00    0.00    0.00    0.00
OF59.1   -0.1114    0.00 9.4037     0.00    0.00    0.00    0.00    0.00
OF62.3   -0.0190    0.00 9.4092     0.00    0.00    0.00    0.00    0.00
OF65.6   -0.3805    0.00 9.4217     0.00    0.00    0.00    0.00    0.00
OF68.9   -0.8573    0.00 9.4335     0.00    0.00    0.00    0.00    0.00
OF72.2   -1.0328    0.00 9.4403     0.00    0.00    0.00    0.00    0.00
OF75.5   -1.1404    0.00 9.4452     0.00    0.00    0.00    0.00    0.00
OF78.7   -1.1569    0.00 9.449      0.00    0.00    0.00    0.00    0.00
OF82.0   -1.0526    0.00 9.4508     0.00    0.00    0.00    0.00    0.00
OF85.3   -0.9664    0.00 9.4534     0.00    0.00    0.00    0.00    0.00
OF88.6   -0.7496    0.00 9.4541     0.00    0.00    0.00    0.00    0.00
OF91.9   -0.2674    0.00 9.4522     0.00    0.00    0.00    0.00    0.00
IF95.1   0.21476    0.00 9.4503     0.00    0.00    0.00    0.00    0.00
IF98.4   0.69698    0.00 9.4491     0.00    0.00    0.00    0.00    0.00
IF101.7  1.1132     0.00 9.4501     0.00    0.00    0.00    0.00    0.00
IF105.0  1.4684     0.00 9.4541     0.00    0.00    0.00    0.00    0.00
IF108.3  1.8236     0.00 9.4588     0.00    0.00    0.00    0.00    0.00
IF111.5  2.1128     0.00 9.4662     0.00    0.00    0.00    0.00    0.00
IF114.8  2.328      0.00 9.4763     0.00    0.00    0.00    0.00    0.00
IF118.1  2.5976     0.00 9.4865     0.00    0.00    0.00    0.00    0.00
IF121.4  3.1051     0.00 9.4926     0.00    0.00    0.00    0.00    0.00
IF124.7  3.5992     0.00 9.5021     0.00    0.00    0.00    0.00    0.00
IF128.0  3.8525     0.00 9.5217     0.00    0.00    0.00    0.00    0.00
IF131.2  4.1057     0.00 9.5429     0.00    0.00    0.00    0.00    0.00
IF134.5  4.4588     0.00 9.5628     0.00    0.00    0.00    0.00    0.00
IF137.8  4.9284     0.00 9.5817     0.00    0.00    0.00    0.00    0.00
IF141.1  5.3913     0.00 9.6023     0.00    0.00    0.00    0.00    0.00
IF144.4  5.5707     0.00 9.6396     0.00    0.00    0.00    0.00    0.00
IF147.6  5.7501     0.00 9.6743     0.00    0.00    0.00    0.00    0.00
IF150.9  6.0349     0.00 9.7035     0.00    0.00    0.00    0.00    0.00
IF154.2  6.5911     0.00 9.7177     0.00    0.00    0.00    0.00    0.00
IF157.5  7.1472     0.00 9.7738     0.00    0.00    0.00    0.00    0.00
IF160.8  7.7033     0.00 9.9154     0.00    0.00    0.00    0.00    0.00
IF164.0  8.1143     0.00 10.0288    0.00    0.00    0.00    0.00    0.00
IF167.3  8.4373     0.00 10.1185    0.00    0.00    0.00    0.00    0.00
IF170.6  8.7602     0.00 10.2091    0.00    0.00    0.00    0.00    0.00
IF173.9  8.7046     0.00 10.2716    0.00    0.00    0.00    0.00    0.00
IF177.2  8.6145     0.00 10.3088    0.00    0.00    0.00    0.00    0.00
IF180.4  8.8551     0.00 10.3204    0.00    0.00    0.00    0.00    0.00
IF183.7  9.0957     0.00 10.3352    0.00    0.00    0.00    0.00    0.00
IF187.0  9.2999     0.00 10.3558    0.00    0.00    0.00    0.00    0.00
IF190.3  9.4614     0.00 10.3874    0.00    0.00    0.00    0.00    0.00
IF193.6  9.6228     0.00 10.4299    0.00    0.00    0.00    0.00    0.00
IF195.5  9.7178     0.00 10.4299    0.00    0.00    0.00    0.00    0.00
IF205.5  9.4882     0.00 10.4299    0.00    0.00    0.00    0.00    0.00
IF213.0  9.5866     0.00 10.4299    0.00    0.00    0.00    0.00    0.00
IF219.5  10.0131    0.00 10.4299    0.00    0.00    0.00    0.00    0.00
IF221.7  10.4299    0.00 10.4299    0.00    0.00    0.00    0.00    0.00
AS439.4  9.1711     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF441.0  8.9304     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF447.0  8.6352     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF452.5  9.0289     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF453.5  9.1711     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
AS458.6  9.1711     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF459.0  8.7992     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF464.5  8.2743     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF471.0  7.979      0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF476.5  8.143      0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF484.5  7.9134     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF490.0  7.4869     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF497.0  7.5525     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF507.0  7.4541     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF515.5  7.0932     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF525.0  7.126      0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF535.0  7.0276     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF540.0  7.29       0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF545.5  6.9291     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF554.5  6.8307     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF563.0  7.4869     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF572.0  7.6509     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF580.5  6.7684     0.00 9.1711     0.00    0.00    0.00    0.00    0.00
IF587.0  7.4573     0.00 9.171      0.00    0.00    0.00    0.00    0.00
IF591.0  7.4245     0.00 9.171      0.00    0.00    0.00    0.00    0.00
IF597.5  8.3727     0.00 9.1709     0.00    0.00    0.00    0.00    0.00
IF606.0  7.8478     0.00 9.1708     0.00    0.00    0.00    0.00    0.00
IF612.0  8.6352     0.00 9.1708     0.00    0.00    0.00    0.00    0.00
IF617.0  8.2415     0.00 9.1707     0.00    0.00    0.00    0.00    0.00
IF625.0  8.9304     0.00 9.1707     0.00    0.00    0.00    0.00    0.00
IF638.5  8.8648     0.00 9.1705     0.00    0.00    0.00    0.00    0.00
IF651.5  8.5039     0.00 9.1704     0.00    0.00    0.00    0.00    0.00
IF658.0  8.9304     0.00 9.1704     0.00    0.00    0.00    0.00    0.00
IF660.0  8.3071     0.00 9.1703     0.00    0.00    0.00    0.00    0.00
IF666.5  9.0617     0.00 9.1703     0.00    0.00    0.00    0.00    0.00
IF674.0  8.9633     0.00 9.1702     0.00    0.00    0.00    0.00    0.00
IF681.0  8.7336     0.00 9.1701     0.00    0.00    0.00    0.00    0.00
IF687.0  9.0945     0.00 9.1701     0.00    0.00    0.00    0.00    0.00
IF691.0  8.832      0.00 9.17       0.00    0.00    0.00    0.00    0.00
IF696.0  9.1273     0.00 9.17       0.00    0.00    0.00    0.00    0.00
IF701.5  8.832      0.00 9.1699     0.00    0.00    0.00    0.00    0.00
IF705.8  9.1699     0.00 9.1699     0.00    0.00    0.00    0.00    0.00
AS711.5  9.1698     0.00 9.1698     0.00    0.00    0.00    0.00    0.00
IF715.0  8.668      0.00 9.1698     0.00    0.00    0.00    0.00    0.00
IF719.4  9.1698     0.00 9.1698     0.00    0.00    0.00    0.00    0.00
AS730.6  9.1697     0.00 9.1697     0.00    0.00    0.00    0.00    0.00
IF732.0  9.0945     0.00 9.1697     0.00    0.00    0.00    0.00    0.00
IF735.2  9.1697     0.00 9.1697     0.00    0.00    0.00    0.00    0.00
AS753.7  9.1702     0.00 9.1702     0.00    0.00    0.00    0.00    0.00
IF758.0  9.0289     0.00 9.1702     0.00    0.00    0.00    0.00    0.00
IF761.4  9.1702     0.00 9.1702     0.00    0.00    0.00    0.00    0.00
AS811.2  9.1721     0.00 9.1721     0.00    0.00    0.00    0.00    0.00
IF812.0  9.0945     0.00 9.1721     0.00    0.00    0.00    0.00    0.00
IF815.2  9.1721     0.00 9.1721     0.00    0.00    0.00    0.00    0.00
AS831.8  9.1729     0.00 9.1729     0.00    0.00    0.00    0.00    0.00
IF832.5  9.1601     0.00 9.1729     0.00    0.00    0.00    0.00    0.00
IF832.6  9.1729     0.00 9.1729     0.00    0.00    0.00    0.00    0.00
AS874.2  9.1742     0.00 9.1742     0.00    0.00    0.00    0.00    0.00
IF875.0  9.1273     0.00 9.1742     0.00    0.00    0.00    0.00    0.00
IF884.0  8.7992     0.00 9.1743     0.00    0.00    0.00    0.00    0.00
IF887.3  9.1743     0.00 9.1743     0.00    0.00    0.00    0.00    0.00
AS888.2  9.1744     0.00 9.1744     0.00    0.00    0.00    0.00    0.00
IF895.0  8.9961     0.00 9.1744     0.00    0.00    0.00    0.00    0.00
IF902.0  6.1417     0.00 9.1745     0.00    0.00    0.00    0.00    0.00
IF907.5  8.8976     0.00 9.1746     0.00    0.00    0.00    0.00    0.00
IF917.0  6.5354     0.00 9.1747     0.00    0.00    0.00    0.00    0.00
IF924.5  6.3058     0.00 9.1749     0.00    0.00    0.00    0.00    0.00
IF929.5  7.2572     0.00 9.1749     0.00    0.00    0.00    0.00    0.00
IF937.0  6.0433     0.00 9.175      0.00    0.00    0.00    0.00    0.00
IF942.0  5.4199     0.00 9.1751     0.00    0.00    0.00    0.00    0.00
IF950.0  5.7152     0.00 9.1751     0.00    0.00    0.00    0.00    0.00
IF963.5  5.9121     0.00 9.1752     0.00    0.00    0.00    0.00    0.00
IF972.5  8.143      0.00 9.1752     0.00    0.00    0.00    0.00    0.00
IF979.0  6.273      0.00 9.1752     0.00    0.00    0.00    0.00    0.00
IF990.0  5.8136     0.00 9.1752     0.00    0.00    0.00    0.00    0.00
IF1001.0 5.6496     0.00 9.1753     0.00    0.00    0.00    0.00    0.00
IF1008.0 6.3386     0.00 9.1753     0.00    0.00    0.00    0.00    0.00
IF1015.0 6.6011     0.00 9.1753     0.00    0.00    0.00    0.00    0.00
IF1023.5 8.7664     0.00 9.1753     0.00    0.00    0.00    0.00    0.00
IF1027.8 9.1753     0.00 9.1753     0.00    0.00    0.00    0.00    0.00
AS1097.2 9.5042     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1099.5 8.8648     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1109.0 7.8478     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1122.0 7.7165     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1135.0 9.1601     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1143.5 9.3241     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1157.5 9.2257     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1166.9 9.5042     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
AS1309.6 9.5042     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1315.0 8.6319     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1322.5 9.0256     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1335.0 8.2743     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1346.0 8.0446     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1359.0 6.3681     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1368.5 6.4042     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1379.0 7.0276     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1390.0 7.0932     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1395.5 7.6837     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1404.5 7.0604     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1415.0 6.9291     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1421.5 6.9948     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1428.0 6.5682     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1437.0 6.2073     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1443.0 6.3058     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1448.0 6.7979     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1457.0 7.0276     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1464.5 7.2572     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1470.0 7.4213     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1477.0 7.418      0.00 9.5042     0.00    0.00    0.00    0.00    0.00
IF1481.8 9.5042     0.00 9.5042     0.00    0.00    0.00    0.00    0.00
PS START(389315.4377,4810107.5632)
PS END(388593.6637,4810609.2488)
ET
 
 
 
