X,Y,Z,STA,Zadcirc,HSadcirc,TWLadcirc,PERadcirc,TransHeading,PerHeading
-69.8912166200,43.7887610600,-22.1552294053,-369.00,-22.155229405345,2.0785539893266,8.81504912428177,3.80198620458152,183.657600057017,180
-69.8912204000,43.7887608200,-22.1202087502,-368.00,-22.12020875019,2.07466463121918,8.81506510668908,3.76939985899285,183.657600057017,180
-69.8912241700,43.7887605800,-22.0852755047,-367.00,-22.0852755046747,2.07078532293284,8.81508104775801,3.73689744586196,183.657600057017,180
-69.8912279400,43.7887603400,-22.0503422593,-366.00,-22.0503422592836,2.06690601466078,8.81509698882689,3.70439503285035,183.657600057017,180
-69.8912317200,43.7887601000,-22.0153216041,-365.00,-22.01532160407,2.06301665655068,8.81511297123421,3.67180868723622,183.657600057017,180
-69.8912354900,43.7887598600,-21.9803883586,-364.00,-21.9803883585547,2.05913734826433,8.81512891230314,3.63930627410533,183.657600057017,180
-69.8912392600,43.7887596200,-21.9454551130,-363.00,-21.9454551130393,2.05525803997799,8.81514485337207,3.60680386097444,183.657600057017,180
-69.8912430400,43.7887593700,-21.9103519666,-362.00,-21.9103519666017,2.05136491006381,8.81516085063317,3.57418168802302,183.657600057017,180
-69.8912468100,43.7887591300,-21.8754187212,-361.00,-21.8754187212106,2.04748560179175,8.81517679170204,3.54167927501141,183.657600057017,180
-69.8912505900,43.7887588900,-21.8403980660,-360.00,-21.8403980659969,2.04359624368165,8.81519277410936,3.50909292939728,183.657600057017,180
-69.8912543600,43.7887586500,-21.8054648205,-359.00,-21.8054648204816,2.03971693539531,8.8152087151783,3.47659051626639,183.657600057017,180
-69.8912581300,43.7887584100,-21.7705315751,-358.00,-21.7705315750905,2.03583762712325,8.81522465624717,3.44408810325478,183.657600057017,180
-69.8912619100,43.7887581700,-21.7355109199,-357.00,-21.7355109199355,2.03194826901582,8.81524063865448,3.41150175766611,183.657600057017,180
-69.8912656800,43.7887579300,-21.7005776744,-356.00,-21.7005776744202,2.02806896072948,8.81525657972341,3.37899934453522,183.657600057017,180
-69.8912694500,43.7887576900,-21.6656444290,-355.00,-21.6656444289705,2.02418965245474,8.8152725207923,3.34649693149815,183.657600057017,180
-69.8912732300,43.7887574500,-21.6306237738,-354.00,-21.6306237738155,2.02030029434732,8.81528850319961,3.31391058590948,183.657600057017,180
-69.8912770000,43.7887572000,-21.5956080370,-353.00,-21.5956080370175,2.01641721425422,8.81530445912233,3.28137234541584,183.657600057017,180
-69.8912807700,43.7887569600,-21.5606747916,-352.00,-21.5606747916264,2.01253790598216,8.8153204001912,3.24886993240423,183.657600057017,180
-69.8912845500,43.7887567200,-21.5256541365,-351.00,-21.5256541364714,2.00864854787473,8.81533638259851,3.21628358681556,183.657600057017,180
-69.8912883200,43.7887564800,-21.4907208910,-350.00,-21.4907208909561,2.00476923958839,8.81535232366744,3.18378117368467,183.657600057017,180
-69.8912920900,43.7887562400,-21.4557876455,-349.00,-21.4557876455063,2.00088993131365,8.81536826473633,3.1512787606476,183.657600057017,180
-69.8912958700,43.7887560000,-21.4207669904,-348.00,-21.4207669903513,1.99700057320623,8.81538424714364,3.11869241505893,183.657600057017,180
-69.8912996400,43.7887557600,-21.3858337448,-347.00,-21.385833744836,1.99312126491989,8.81540018821257,3.08619000192804,183.657600057017,180
-69.8913034100,43.7887555200,-21.3507310416,-346.00,-21.3507310416185,1.99013850670269,8.81541256850157,3.06118436122963,183.657600057017,180
-69.8913071900,43.7887552700,-21.3149145102,-345.00,-21.3149145102203,1.9900196834587,8.8154135755508,3.06012218606381,183.657600057017,180
-69.8913109600,43.7887550300,-21.2792704547,-344.00,-21.2792704547453,1.98990105864112,8.81541458051442,3.05906585622858,183.657600057017,180
-69.8913147300,43.7887547900,-21.2436263992,-343.00,-21.2436263992026,1.98978243382299,8.81541558547804,3.05800952639198,183.657600057017,180
-69.8913185100,43.7887545500,-21.2078930955,-342.00,-21.2078930954616,1.98966348644814,8.81541659314678,3.05695060153745,183.657600057017,180
-69.8913222800,43.7887543100,-21.1722490400,-341.00,-21.1722490400458,1.98954486163047,8.8154175981104,3.05589427170453,183.657600057017,180
-69.8913260500,43.7887540700,-21.1366049845,-340.00,-21.1366049845031,1.98942623681234,8.81541860307402,3.05483794186792,183.657600057017,180
-69.8913298300,43.7887538300,-21.1008716807,-339.00,-21.100871680703,1.98930728943758,8.81541961074276,3.05377901701108,183.657600057017,180
-69.8913336000,43.7887535900,-21.0652276253,-338.00,-21.0652276252871,1.98918866461991,8.81542061570638,3.05272268717816,183.657600057017,180
-69.8913373700,43.7887533400,-21.0295003421,-337.00,-21.0295003420872,1.98907016393263,8.8154216200505,3.05166310703026,183.657600057017,180
